====================================================================================================
records/skills/itemskillsgdx1/pets/itempet_deathstalker_a01.dbr   owners= ['gdx1']   found= True
   Class                                        'PetPlayerScaling'
   sHandedSpecialAnimSpeed8                     1.0
   sHandedSpecialAnimSpeed9                     1.0
   sHandedSpellAttackAnimSpeed                  1.0
   sHandedStunAnimSpeed                         1.0
   sHandedTakeHitAnimSpeed                      1.0
   sHandedWaitingAnimSpeed1                     1.0
   sHandedWaitingAnimSpeed2                     1.0
   sHandedWaitingAnimSpeed3                     1.0
   sHandedWaitingAnimWeight1                    100.0
   sHandedWaitingAnimWeight2                    100.0
   sHandedWaitingAnimWeight3                    100.0
   sHandedWalkAnimSpeed                         1.0
   scale                                        1.0
   shader                                       'shaders/standardglowskinned.ssh'
   shadowBias                                   0.0
   shortRangeMax                                4.0
   shortRangeMin                                0.0
   showStatusWidgetWhenPet                      True
   skillLevel1                                  '1'
   skillLevel2                                  'charLevel*1'
   skillLevel3                                  '1'
   skillLevel4                                  '1'
   skillLevel5                                  '1'
   skillLevel6                                  '1'
   skillLevel7                                  '1'
   skillLevel8                                  '1'
   skillName1                                   'records/skills/itemskillsgdx1/pets/petskill_deathstalker_basicattack.dbr'
   skillName2                                   'records/skills/itemskills/pets/armorpets03.dbr'
   skillName3                                   'records/skills/itemskillsgdx1/pets/petskill_deathstalker_maul.dbr'
   skillName4                                   'records/skills/itemskillsgdx1/pets/petskill_deathstalker_shadowstrike.dbr'
   skillName5                                   'records/skills/itemskillsgdx1/pets/petskill_deathstalker_tailstrike.dbr'
   skillName6                                   'records/skills/itemskillsgdx1/pets/petskill_deathstalker_passiveproperties.dbr'
   skillName7                                   'records/skills/itemskillsgdx1/pets/petskill_deathstalker_auraofdarkness.dbr'
   skillName8                                   'records/skills/itemskillsgdx1/pets/petskill_deathstalker_roar.dbr'
   spearAlertAnimSpeed1                         1.0
   spearAlertAnimSpeed2                         1.0
   spearAlertAnimSpeed3                         1.0
   spearAlertAnimWeight1                        100.0
   spearAlertAnimWeight2                        100.0
   spearAlertAnimWeight3                        100.0
   spearAttackAnimSpeed1                        1.0
   spearAttackAnimSpeed2                        1.0
   spearAttackAnimSpeed3                        1.0
   spearAttackAnimWeight1                       100.0
   spearAttackAnimWeight2                       100.0
   spearAttackAnimWeight3                       100.0
   spearAttackIdleAnimSpeed                     1.0
   spearAttackIdleAnimSpeed2                    1.0
   spearAttackIdleAnimSpeed3                    1.0
   spearAttackIdleAnimSpeed4                    1.0
   spearAttackIdleAnimSpeed5                    1.0
   spearAttackIdleAnimWeight2                   100.0
   spearAttackIdleAnimWeight3                   100.0
   spearAttackIdleAnimWeight4                   100.0
   spearAttackIdleAnimWeight5                   100.0
   spearBuffOtherAnimSpeed1                     1.0
   spearBuffOtherAnimSpeed2                     1.0
   spearBuffOtherAnimSpeed3                     1.0
   spearBuffOtherAnimWeight1                    100.0
   spearBuffOtherAnimWeight2                    100.0
   spearBuffOtherAnimWeight3                    100.0
   spearBuffSelfAnimSpeed1                      1.0
   spearBuffSelfAnimSpeed2                      1.0
   spearBuffSelfAnimSpeed3                      1.0
   spearBuffSelfAnimWeight1                     100.0
   spearBuffSelfAnimWeight2                     100.0
   spearBuffSelfAnimWeight3                     100.0
   spearChatAnimSpeed                           1.0
   spearCriticalHitAnimSpeed                    1.0
   spearDieAnimSpeed1                           1.0
   spearDieAnimSpeed2                           1.0
   spearDieAnimSpeed3                           1.0
   spearDieAnimWeight1                          100.0
   spearDieAnimWeight2                          100.0
   spearDieAnimWeight3                          100.0
   spearEmoteAnimSpeed1                         1.0
   spearEmoteAnimSpeed2                         1.0
   spearEmoteAnimSpeed3                         1.0
   spearEmoteAnimWeight1                        100.0
   spearEmoteAnimWeight2                        100.0
   spearEmoteAnimWeight3                        100.0
   spearFidgetAnimSpeed1                        1.0
   spearFidgetAnimSpeed2                        1.0
   spearFidgetAnimSpeed3                        1.0
   spearFidgetAnimWeight1                       100.0
   spearFidgetAnimWeight2                       100.0
   spearFidgetAnimWeight3                       100.0
   spearFleeAnimSpeed1                          1.0
   spearFleeAnimSpeed2                          1.0
   spearFleeAnimSpeed3                          1.0
   spearFleeAnimWeight1                         100.0
   spearFleeAnimWeight2                         100.0
   spearFleeAnimWeight3                         100.0
   spearIdleTranAnimSpeed                       1.0
   spearLongIdleAnimSpeed                       1.0
   spearPassItemAnimSpeed                       1.0
   spearPickupAnimSpeed                         1.0
   spearRallyAnimSpeed1                         1.0
   spearRallyAnimSpeed2                         1.0
   spearRallyAnimSpeed3                         1.0
   spearRallyAnimWeight1                        100.0
   spearRallyAnimWeight2                        100.0
   spearRallyAnimWeight3                        100.0
   spearRespawnAnimSpeed                        1.0
   spearRunAnimSpeed                            1.0
   spearSpawnAnimSpeed                          1.0
   spearSpecialAnimSpeed1                       1.0
   spearSpecialAnimSpeed10                      1.0
   spearSpecialAnimSpeed11                      1.0
   spearSpecialAnimSpeed12                      1.0
   spearSpecialAnimSpeed13                      1.0
   spearSpecialAnimSpeed14                      1.0
   spearSpecialAnimSpeed15                      1.0
   spearSpecialAnimSpeed2                       1.0
   spearSpecialAnimSpeed3                       1.0
   spearSpecialAnimSpeed4                       1.0
   spearSpecialAnimSpeed5                       1.0
   spearSpecialAnimSpeed6                       1.0
   spearSpecialAnimSpeed7                       1.0
   spearSpecialAnimSpeed8                       1.0
   spearSpecialAnimSpeed9                       1.0
   spearSpellAttackAnimSpeed                    1.0
   spearStunAnimSpeed                           1.0
   spearWaitingAnimSpeed1                       1.0
   spearWaitingAnimSpeed2                       1.0
   spearWaitingAnimSpeed3                       1.0
   spearWaitingAnimWeight1                      100.0
   spearWaitingAnimWeight2                      100.0
   spearWaitingAnimWeight3                      100.0
   spearWalkAnimSpeed                           1.0
   specialAttack2Chance                         100.0
   specialAttack2Delay                          6.0
   specialAttack2Range                          'ShortRange'
   specialAttack2SkillName                      'records/skills/itemskillsgdx1/pets/petskill_deathstalker_tailstrike.dbr'
   specialAttack2Timeout                        1.0
   specialAttack3Chance                         100.0
   specialAttack3Delay                          5.0
   specialAttack3Range                          'LongRange'
   specialAttack3SkillName                      'records/skills/itemskillsgdx1/pets/petskill_deathstalker_shadowstrike.dbr'
   specialAttack3Timeout                        0.0
   specialAttack4Chance                         100.0
   specialAttack4Delay                          8.0
   specialAttack4Range                          'ShortRange'
   specialAttack4SkillName                      'records/skills/itemskillsgdx1/pets/petskill_deathstalker_roar.dbr'
   specialAttack4Timeout                        1.0
   specialAttackChance                          100.0
   specialAttackDelay                           4.0
   specialAttackRange                           'ShortRange'
   specialAttackSkillName                       'records/skills/itemskillsgdx1/pets/petskill_deathstalker_maul.dbr'
   specialAttackSound1Chance                    100.0
   specialAttackSound2Chance                    100.0
   specialAttackSound3Chance                    100.0
   specialAttackSound4Chance                    100.0
   specialAttackTimeout                         1.0
   staffAlertAnimSpeed1                         1.0
   staffAlertAnimSpeed2                         1.0
   staffAlertAnimSpeed3                         1.0
   staffAlertAnimWeight1                        100.0
   staffAlertAnimWeight2                        100.0
   staffAlertAnimWeight3                        100.0
   staffAttackAnimSpeed1                        1.0
   staffAttackAnimSpeed2                        1.0
   staffAttackAnimSpeed3                        1.0
   staffAttackAnimWeight1                       100.0
   staffAttackAnimWeight2                       100.0
   staffAttackAnimWeight3                       100.0
   staffAttackIdleAnimSpeed                     1.0
