record,in_pool,is_summon_body,summoner,level_set,level_lo,level_hi,level_grade,bio_record,life_equation,monster_class,winner_archive,base_life_lo,base_life_hi,life_passive_pct_lo,life_passive_pct_hi,own_total_damage_modifier_pct_lo,own_total_damage_modifier_sources_lo,pool_records,pool_kinds,waves_pooled,life_grade,damage_grade
records/creatures/enemies/hero/eldritchwraith_h05.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_regenerator_01.dbr,((charLevel*9)^1.50)-20,Hero,sm3,29864.0484,30283.9609,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/eldritchwraith_hero.dbr,HERO,175,MEASURED,MEASURED
records/creatures/enemies/hero/gargoyle_h01.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,((charLevel*13)^1.50)+20,Hero,sm2,51898.8923,52627.8631,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/gargoyle_hero.dbr,HERO,171|175|178,MEASURED,MEASURED
records/creatures/enemies/hero/gargoyle_h02.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,((charLevel*13)^1.50)+20,Hero,sm2,51898.8923,52627.8631,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/gargoyle_hero.dbr,HERO,171|175|178,MEASURED,MEASURED
records/creatures/enemies/hero/gargoyle_h03.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,((charLevel*13)^1.50)+20,Hero,sm2,51898.8923,52627.8631,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/gargoyle_hero.dbr,HERO,171|175|178,MEASURED,MEASURED
records/creatures/enemies/hero/gargoyle_h04.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,((charLevel*13)^1.50)+20,Hero,sm2,51898.8923,52627.8631,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/gargoyle_hero.dbr,HERO,171|175|178,MEASURED,MEASURED
records/creatures/enemies/hero/gargoyle_h05.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,((charLevel*13)^1.50)+20,Hero,sm3,51898.8923,52627.8631,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/gargoyle_hero.dbr,HERO,171|175|178,MEASURED,MEASURED
records/creatures/enemies/hero/giant_h01.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,((charLevel*13)^1.50)+20,Hero,sm3,51898.8923,52627.8631,111.0,121.0,49.0,damage_totaladjuster.dbr[5]=24.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx3/giant_hero.dbr,HERO,176,MEASURED,MEASURED
records/creatures/enemies/hero/giant_h02.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,((charLevel*13)^1.50)+20,Hero,sm3,51898.8923,52627.8631,111.0,121.0,49.0,damage_totaladjuster.dbr[5]=24.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx3/giant_hero.dbr,HERO,176,MEASURED,MEASURED
records/creatures/enemies/hero/giant_h03.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,((charLevel*13)^1.50)+20,Hero,sm3,51898.8923,52627.8631,111.0,121.0,49.0,damage_totaladjuster.dbr[5]=24.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx3/giant_hero.dbr,HERO,176,MEASURED,MEASURED
records/creatures/enemies/hero/giant_h04.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,((charLevel*13)^1.50)+20,Hero,sm3,51898.8923,52627.8631,111.0,121.0,49.0,damage_totaladjuster.dbr[5]=24.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx3/giant_hero.dbr,HERO,176,MEASURED,MEASURED
records/creatures/enemies/hero/gryphon_h01.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_assassin_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/gryphon_hero.dbr,HERO,178,MEASURED,MEASURED
records/creatures/enemies/hero/gryphon_h02.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_assassin_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/gryphon_hero.dbr,HERO,178,MEASURED,MEASURED
records/creatures/enemies/hero/gryphon_h03.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_support_01.dbr,((charLevel*8)^1.50)-20,Hero,sm3,25024.4009,25376.3097,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/gryphon_hero.dbr,HERO,178,MEASURED,MEASURED
records/creatures/enemies/hero/gryphon_h04.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_regenerator_01.dbr,((charLevel*9)^1.50)-20,Hero,sm3,29864.0484,30283.9609,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/gryphon_hero.dbr,HERO,178,MEASURED,MEASURED
records/creatures/enemies/hero/gryphon_h05.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_regenerator_01.dbr,((charLevel*9)^1.50)-20,Hero,sm3,29864.0484,30283.9609,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/gryphon_hero.dbr,HERO,178,MEASURED,MEASURED
records/creatures/enemies/hero/human_ascended_h01.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm1,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx1/humanascended_hero.dbr,HERO,173,MEASURED,MEASURED
records/creatures/enemies/hero/human_ascended_h02.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm1,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx1/humanascended_hero.dbr,HERO,173,MEASURED,MEASURED
records/creatures/enemies/hero/human_ascended_h03.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm1,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx1/humanascended_hero.dbr,HERO,173,MEASURED,MEASURED
records/creatures/enemies/hero/human_ascended_h04.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm1,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx1/humanascended_hero.dbr,HERO,173,MEASURED,MEASURED
records/creatures/enemies/hero/human_ascended_h05.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx1/humanascended_hero.dbr,HERO,173,MEASURED,MEASURED
records/creatures/enemies/hero/human_chthonickurn_h01.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_support_01.dbr,((charLevel*8)^1.50)-20,Hero,sm3,25024.4009,25376.3097,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx3/humankurn_hero.dbr,HERO,172,MEASURED,MEASURED
records/creatures/enemies/hero/human_chthonickurn_h02.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_support_01.dbr,((charLevel*8)^1.50)-20,Hero,sm3,25024.4009,25376.3097,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx3/humankurn_hero.dbr,HERO,172,MEASURED,MEASURED
records/creatures/enemies/hero/human_chthonickurn_h03.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx3/humankurn_hero.dbr,HERO,172,MEASURED,MEASURED
records/creatures/enemies/hero/human_chthonickurn_h04.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx3/humankurn_hero.dbr,HERO,172,MEASURED,MEASURED
records/creatures/enemies/hero/human_korvaak_h01.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm2,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/human_korvaak.dbr,HERO,172,MEASURED,MEASURED
records/creatures/enemies/hero/human_korvaak_h02.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm2,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/human_korvaak.dbr,HERO,172,MEASURED,MEASURED
records/creatures/enemies/hero/human_korvaak_h03.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_support_01.dbr,((charLevel*8)^1.50)-20,Hero,sm2,25024.4009,25376.3097,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/human_korvaak.dbr,HERO,172,MEASURED,MEASURED
records/creatures/enemies/hero/human_korvaak_h04.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm2,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/human_korvaak.dbr,HERO,172,MEASURED,MEASURED
records/creatures/enemies/hero/human_korvaak_h05.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/human_korvaak.dbr,HERO,172,MEASURED,MEASURED
records/creatures/enemies/hero/hypporaven_h01.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_assassin_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx3/hypporaven_hero.dbr,HERO,176,MEASURED,MEASURED
records/creatures/enemies/hero/hypporaven_h02.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx3/hypporaven_hero.dbr,HERO,176,MEASURED,MEASURED
records/creatures/enemies/hero/hypporaven_h03.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx3/hypporaven_hero.dbr,HERO,176,MEASURED,MEASURED
records/creatures/enemies/hero/hypporaven_h04.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_support_01.dbr,((charLevel*8)^1.50)-20,Hero,sm3,25024.4009,25376.3097,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx3/hypporaven_hero.dbr,HERO,176,MEASURED,MEASURED
records/creatures/enemies/hero/rhino_h01.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx3/rhino_hero.dbr,HERO,176,MEASURED,MEASURED
records/creatures/enemies/hero/rhino_h02.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx3/rhino_hero.dbr,HERO,176,MEASURED,MEASURED
records/creatures/enemies/hero/rhino_h03.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx3/rhino_hero.dbr,HERO,176,MEASURED,MEASURED
records/creatures/enemies/hero/rhino_h04.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx3/rhino_hero.dbr,HERO,176,MEASURED,MEASURED
records/creatures/enemies/hero/rok_h01.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,49.0,damage_totaladjuster.dbr[5]=24.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx3/rok_hero.dbr,HERO,171|178,MEASURED,MEASURED
records/creatures/enemies/hero/rok_h02.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,49.0,damage_totaladjuster.dbr[5]=24.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx3/rok_hero.dbr,HERO,171|178,MEASURED,MEASURED
records/creatures/enemies/hero/rok_h03.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,49.0,damage_totaladjuster.dbr[5]=24.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx3/rok_hero.dbr,HERO,171|178,MEASURED,MEASURED
records/creatures/enemies/hero/rok_h04.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,49.0,damage_totaladjuster.dbr[5]=24.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx3/rok_hero.dbr,HERO,171|178,MEASURED,MEASURED
records/creatures/enemies/hero/rok_h05.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,49.0,damage_totaladjuster.dbr[5]=24.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx3/rok_hero.dbr,HERO,171|178,MEASURED,MEASURED
records/creatures/enemies/hero/rok_h06.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,49.0,damage_totaladjuster.dbr[5]=24.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx3/rok_hero.dbr,HERO,171|178,MEASURED,MEASURED
records/creatures/enemies/hero/sandlizard_eldritch_h01.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_assassin_01.dbr,((charLevel*11)^1.50)-20,Hero,sm2,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/sandlizard_hero.dbr,HERO,178,MEASURED,MEASURED
records/creatures/enemies/hero/sandlizard_eldritch_h02.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm2,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/sandlizard_hero.dbr,HERO,178,MEASURED,MEASURED
records/creatures/enemies/hero/sandlizard_eldritch_h04.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm2,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/sandlizard_hero.dbr,HERO,178,MEASURED,MEASURED
records/creatures/enemies/hero/sandlizard_eldritch_h05.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/sandlizard_hero.dbr,HERO,178,MEASURED,MEASURED
records/creatures/enemies/hero/sandlizard_h01.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_assassin_01.dbr,((charLevel*11)^1.50)-20,Hero,sm2,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/sandlizard_hero.dbr,HERO,178,MEASURED,MEASURED
records/creatures/enemies/hero/sandlizard_h02.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm2,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/sandlizard_hero.dbr,HERO,178,MEASURED,MEASURED
records/creatures/enemies/hero/sandlizard_h03.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_assassin_01.dbr,((charLevel*11)^1.50)-20,Hero,sm2,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/sandlizard_hero.dbr,HERO,178,MEASURED,MEASURED
records/creatures/enemies/hero/sandlizard_h04.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_support_01.dbr,((charLevel*8)^1.50)-20,Hero,sm2,25024.4009,25376.3097,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/sandlizard_hero.dbr,HERO,178,MEASURED,MEASURED
records/creatures/enemies/hero/sandlizard_h05.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm2,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/sandlizard_hero.dbr,HERO,178,MEASURED,MEASURED
records/creatures/enemies/hero/sandlizard_h06.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm2,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/sandlizard_hero.dbr,HERO,178,MEASURED,MEASURED
records/creatures/enemies/hero/sandlizard_h07.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/sandlizard_hero.dbr,HERO,178,MEASURED,MEASURED
records/creatures/enemies/hero/scorpion_h01.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm2,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/scorpion_hero.dbr,HERO,178,MEASURED,MEASURED
records/creatures/enemies/hero/scorpion_h02.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm2,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/scorpion_hero.dbr,HERO,178,MEASURED,MEASURED
records/creatures/enemies/hero/scorpion_h03.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_assassin_01.dbr,((charLevel*11)^1.50)-20,Hero,sm2,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/scorpion_hero.dbr,HERO,178,MEASURED,MEASURED
records/creatures/enemies/hero/scorpion_h04.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_assassin_01.dbr,((charLevel*11)^1.50)-20,Hero,sm2,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/scorpion_hero.dbr,HERO,178,MEASURED,MEASURED
records/creatures/enemies/hero/scorpion_h05.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_assassin_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/scorpion_hero.dbr,HERO,178,MEASURED,MEASURED
records/creatures/enemies/hero/statue_h01.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,((charLevel*13)^1.50)+20,Hero,sm2,51898.8923,52627.8631,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/statue_hero.dbr,HERO,177,MEASURED,MEASURED
records/creatures/enemies/hero/statue_h02.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,((charLevel*13)^1.50)+20,Hero,sm2,51898.8923,52627.8631,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/statue_hero.dbr,HERO,177,MEASURED,MEASURED
