wave,content_tier,record,archive,field,value,grade
185,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbilityModifier,4.199999809265137,MEASURED
185,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterPercentHealIncreaseModifier,-60.0,MEASURED
185,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterSpellCastSpeedModifier,12.0,MEASURED
185,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,defensivePercentCurrentLife,9.0,MEASURED
185,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveCritDamageModifier,31.0,MEASURED
185,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensivePhysicalModifier,-32.0,MEASURED
185,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowBleedingModifier,-65.0,MEASURED
185,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowColdModifier,-65.0,MEASURED
185,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowFireModifier,-65.0,MEASURED
185,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLifeModifier,-65.0,MEASURED
185,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLightningModifier,-65.0,MEASURED
185,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPhysicalModifier,-65.0,MEASURED
185,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPoisonModifier,-65.0,MEASURED
185,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveTotalDamageModifier,90.0,MEASURED
185,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,retaliationTotalDamageModifier,95.0,MEASURED
185,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,skillCooldownReduction,5.0,MEASURED
185,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMaxAdj,1.0,MEASURED
185,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMinAdj,1.0,MEASURED
185,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMaxAdj,0.0,MEASURED
185,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMinAdj,0.0,MEASURED
186,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterAttackSpeedModifier,13.0,MEASURED
186,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbility,85.0,MEASURED
186,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbilityModifier,6.0,MEASURED
186,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeModifier,636.0,MEASURED
186,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeRegenModifier,95.0,MEASURED
186,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterManaRegenModifier,95.0,MEASURED
186,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbility,69.0,MEASURED
186,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbilityModifier,4.199999809265137,MEASURED
186,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterPercentHealIncreaseModifier,-60.0,MEASURED
186,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterSpellCastSpeedModifier,13.0,MEASURED
186,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,defensivePercentCurrentLife,9.0,MEASURED
186,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveCritDamageModifier,31.0,MEASURED
186,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensivePhysicalModifier,-36.0,MEASURED
186,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowBleedingModifier,-65.0,MEASURED
186,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowColdModifier,-65.0,MEASURED
186,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowFireModifier,-65.0,MEASURED
186,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLifeModifier,-65.0,MEASURED
186,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLightningModifier,-65.0,MEASURED
186,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPhysicalModifier,-65.0,MEASURED
186,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPoisonModifier,-65.0,MEASURED
186,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveTotalDamageModifier,101.0,MEASURED
186,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,retaliationTotalDamageModifier,95.0,MEASURED
186,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,skillCooldownReduction,5.0,MEASURED
186,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMaxAdj,1.0,MEASURED
186,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMinAdj,1.0,MEASURED
186,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMaxAdj,0.0,MEASURED
186,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMinAdj,0.0,MEASURED
187,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterAttackSpeedModifier,13.0,MEASURED
187,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbility,85.0,MEASURED
187,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbilityModifier,6.0,MEASURED
187,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeModifier,652.0,MEASURED
187,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeRegenModifier,96.0,MEASURED
187,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterManaRegenModifier,96.0,MEASURED
187,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbility,70.0,MEASURED
187,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbilityModifier,4.199999809265137,MEASURED
187,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterPercentHealIncreaseModifier,-60.0,MEASURED
187,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterSpellCastSpeedModifier,13.0,MEASURED
187,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,defensivePercentCurrentLife,9.0,MEASURED
187,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveCritDamageModifier,31.0,MEASURED
187,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensivePhysicalModifier,-36.0,MEASURED
187,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowBleedingModifier,-65.0,MEASURED
187,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowColdModifier,-65.0,MEASURED
187,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowFireModifier,-65.0,MEASURED
187,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLifeModifier,-65.0,MEASURED
187,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLightningModifier,-65.0,MEASURED
187,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPhysicalModifier,-65.0,MEASURED
187,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPoisonModifier,-65.0,MEASURED
187,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveTotalDamageModifier,102.0,MEASURED
187,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,retaliationTotalDamageModifier,95.0,MEASURED
187,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,skillCooldownReduction,5.0,MEASURED
187,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMaxAdj,1.0,MEASURED
187,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMinAdj,1.0,MEASURED
187,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMaxAdj,0.0,MEASURED
187,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMinAdj,0.0,MEASURED
188,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterAttackSpeedModifier,13.0,MEASURED
188,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbility,86.0,MEASURED
188,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbilityModifier,6.0,MEASURED
188,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeModifier,668.0,MEASURED
188,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeRegenModifier,97.0,MEASURED
188,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterManaRegenModifier,97.0,MEASURED
188,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbility,71.0,MEASURED
188,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbilityModifier,4.199999809265137,MEASURED
188,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterPercentHealIncreaseModifier,-60.0,MEASURED
188,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterSpellCastSpeedModifier,13.0,MEASURED
188,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,defensivePercentCurrentLife,9.0,MEASURED
188,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveCritDamageModifier,31.0,MEASURED
188,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensivePhysicalModifier,-36.0,MEASURED
188,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowBleedingModifier,-65.0,MEASURED
188,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowColdModifier,-65.0,MEASURED
188,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowFireModifier,-65.0,MEASURED
188,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLifeModifier,-65.0,MEASURED
188,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLightningModifier,-65.0,MEASURED
188,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPhysicalModifier,-65.0,MEASURED
188,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPoisonModifier,-65.0,MEASURED
188,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveTotalDamageModifier,103.0,MEASURED
188,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,retaliationTotalDamageModifier,95.0,MEASURED
188,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,skillCooldownReduction,5.0,MEASURED
188,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMaxAdj,1.0,MEASURED
188,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMinAdj,1.0,MEASURED
188,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMaxAdj,0.0,MEASURED
188,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMinAdj,0.0,MEASURED
189,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterAttackSpeedModifier,13.0,MEASURED
189,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbility,87.0,MEASURED
189,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbilityModifier,6.0,MEASURED
189,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeModifier,684.0,MEASURED
189,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeRegenModifier,98.0,MEASURED
189,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterManaRegenModifier,98.0,MEASURED
189,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbility,72.0,MEASURED
189,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbilityModifier,4.199999809265137,MEASURED
189,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterPercentHealIncreaseModifier,-60.0,MEASURED
189,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterSpellCastSpeedModifier,13.0,MEASURED
189,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,defensivePercentCurrentLife,9.0,MEASURED
189,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveCritDamageModifier,31.0,MEASURED
189,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensivePhysicalModifier,-36.0,MEASURED
189,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowBleedingModifier,-65.0,MEASURED
189,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowColdModifier,-65.0,MEASURED
189,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowFireModifier,-65.0,MEASURED
189,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLifeModifier,-65.0,MEASURED
189,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLightningModifier,-65.0,MEASURED
189,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPhysicalModifier,-65.0,MEASURED
189,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPoisonModifier,-65.0,MEASURED
189,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveTotalDamageModifier,104.0,MEASURED
189,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,retaliationTotalDamageModifier,95.0,MEASURED
189,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,skillCooldownReduction,5.0,MEASURED
189,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMaxAdj,1.0,MEASURED
189,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMinAdj,1.0,MEASURED
189,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMaxAdj,0.0,MEASURED
189,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMinAdj,0.0,MEASURED
190,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterAttackSpeedModifier,13.0,MEASURED
190,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbility,87.0,MEASURED
190,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbilityModifier,6.0,MEASURED
190,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeModifier,700.0,MEASURED
190,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeRegenModifier,99.0,MEASURED
190,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterManaRegenModifier,99.0,MEASURED
190,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbility,73.0,MEASURED
190,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbilityModifier,5.0,MEASURED
190,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterPercentHealIncreaseModifier,-60.0,MEASURED
190,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterSpellCastSpeedModifier,13.0,MEASURED
190,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,defensivePercentCurrentLife,10.0,MEASURED
190,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveCritDamageModifier,31.0,MEASURED
190,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensivePhysicalModifier,-36.0,MEASURED
190,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowBleedingModifier,-65.0,MEASURED
190,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowColdModifier,-65.0,MEASURED
190,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowFireModifier,-65.0,MEASURED
190,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLifeModifier,-65.0,MEASURED
190,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLightningModifier,-65.0,MEASURED
190,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPhysicalModifier,-65.0,MEASURED
190,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPoisonModifier,-65.0,MEASURED
190,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveTotalDamageModifier,105.0,MEASURED
190,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,retaliationTotalDamageModifier,95.0,MEASURED
190,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,skillCooldownReduction,5.0,MEASURED
190,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMaxAdj,1.0,MEASURED
190,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMinAdj,1.0,MEASURED
190,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMaxAdj,0.0,MEASURED
190,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMinAdj,0.0,MEASURED
191,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterAttackSpeedModifier,13.0,MEASURED
191,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbility,88.0,MEASURED
191,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbilityModifier,6.0,MEASURED
191,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeModifier,765.0,MEASURED
191,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeRegenModifier,100.0,MEASURED
191,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterManaRegenModifier,100.0,MEASURED
191,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbility,74.0,MEASURED
191,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbilityModifier,5.0,MEASURED
191,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterPercentHealIncreaseModifier,-60.0,MEASURED
191,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterSpellCastSpeedModifier,13.0,MEASURED
191,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,defensivePercentCurrentLife,10.0,MEASURED
191,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveCritDamageModifier,33.0,MEASURED
191,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensivePhysicalModifier,-40.0,MEASURED
191,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowBleedingModifier,-65.0,MEASURED
191,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowColdModifier,-65.0,MEASURED
191,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowFireModifier,-65.0,MEASURED
191,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLifeModifier,-65.0,MEASURED
191,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLightningModifier,-65.0,MEASURED
191,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPhysicalModifier,-65.0,MEASURED
191,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPoisonModifier,-65.0,MEASURED
191,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveTotalDamageModifier,111.0,MEASURED
191,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,retaliationTotalDamageModifier,100.0,MEASURED
191,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,skillCooldownReduction,10.0,MEASURED
191,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMaxAdj,1.0,MEASURED
191,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMinAdj,1.0,MEASURED
191,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMaxAdj,0.0,MEASURED
191,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMinAdj,0.0,MEASURED
192,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterAttackSpeedModifier,13.0,MEASURED
192,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbility,89.0,MEASURED
192,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbilityModifier,6.0,MEASURED
192,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeModifier,790.0,MEASURED
192,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeRegenModifier,101.0,MEASURED
192,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterManaRegenModifier,101.0,MEASURED
192,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbility,75.0,MEASURED
192,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbilityModifier,5.0,MEASURED
192,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterPercentHealIncreaseModifier,-60.0,MEASURED
192,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterSpellCastSpeedModifier,13.0,MEASURED
192,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,defensivePercentCurrentLife,10.0,MEASURED
192,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveCritDamageModifier,33.0,MEASURED
192,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensivePhysicalModifier,-40.0,MEASURED
192,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowBleedingModifier,-65.0,MEASURED
192,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowColdModifier,-65.0,MEASURED
192,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowFireModifier,-65.0,MEASURED
192,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLifeModifier,-65.0,MEASURED
192,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLightningModifier,-65.0,MEASURED
192,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPhysicalModifier,-65.0,MEASURED
192,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPoisonModifier,-65.0,MEASURED
192,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveTotalDamageModifier,112.0,MEASURED
192,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,retaliationTotalDamageModifier,100.0,MEASURED
192,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,skillCooldownReduction,10.0,MEASURED
192,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMaxAdj,1.0,MEASURED
192,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMinAdj,1.0,MEASURED
192,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMaxAdj,0.0,MEASURED
192,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMinAdj,0.0,MEASURED
193,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterAttackSpeedModifier,13.0,MEASURED
193,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbility,89.0,MEASURED
193,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbilityModifier,6.0,MEASURED
193,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeModifier,815.0,MEASURED
193,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeRegenModifier,102.0,MEASURED
193,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterManaRegenModifier,102.0,MEASURED
193,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbility,76.0,MEASURED
193,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbilityModifier,5.0,MEASURED
193,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterPercentHealIncreaseModifier,-60.0,MEASURED
193,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterSpellCastSpeedModifier,13.0,MEASURED
193,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,defensivePercentCurrentLife,10.0,MEASURED
193,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveCritDamageModifier,33.0,MEASURED
193,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensivePhysicalModifier,-40.0,MEASURED
193,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowBleedingModifier,-65.0,MEASURED
193,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowColdModifier,-65.0,MEASURED
193,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowFireModifier,-65.0,MEASURED
193,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLifeModifier,-65.0,MEASURED
193,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLightningModifier,-65.0,MEASURED
193,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPhysicalModifier,-65.0,MEASURED
193,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPoisonModifier,-65.0,MEASURED
193,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveTotalDamageModifier,113.0,MEASURED
193,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,retaliationTotalDamageModifier,100.0,MEASURED
