body_record,body_display_name,body_waves,in_frozen_baton_roll,skill_record,skill_archive,skill_class,skill_depth,rank,rank_grade,mechanism_class,weapon_damage_pct,damage_families,raw_total_hi,applied_single_lo,applied_single_hi,applied_single_hi_crit,applied_single_hi_crit_ATTROFF,applied_volley_hi_crit_ATTROFF,type_modifier_clamped_to_zero,crit_mult,crit_tier,projectile_launch_number,projectile_fragments_min,projectile_fragments_max,projectile_launch_rotation,projectile_piercing_chance,n_coincident_max,applied_volley_hi,applied_volley_hi_crit,applied_volley_hi_crit_r1scaled,applied_single_hi_crit_r1,applied_single_hi_crit_r3,n_projectiles_needed_r2,n_projectiles_needed_r1,n_projectiles_needed_r3,n_projectiles_needed_ATTROFF_r2,n_projectiles_needed_ATTROFF_r3,range1_scale_pct,range1_max_m,range3_scale_pct,skill_target_radius,skill_target_number,skill_cooldown_s,percent_current_life_pct,percent_current_life_at_full,reaches_20005_single,reaches_20005_volley,fraction_of_20005_single,fraction_of_20005_volley,arithmetic_chain
records/creatures/enemies/nemesis/nemesis_chthonianvoidborn_01.dbr,"Grava'Thul, the Voiddrinker",160,NO,records/skills/nonplayerskillsgdx1/bossskills/nemesis/chthonian02_auraofoppression_buff.dbr,sm1,SkillBuff_Debuf,1,28,DERIVED-INHERITED-RANK,single-hit,0.0,Chaos,7662.21,2332.64,2332.64,2565.91,1141.9,1141.9,NO,1.100000023841858,2,0,0,0,0.0,0.0,1,2332.64,2565.91,2565.91,2565.91,2565.91,8,8,8,18,18,0.0,0.0,0.0,10.0,0,0.0,4.0,800.2,NO,NO,0.12826,0.12826,Chaos: flat 472-472 x attr 6.4419 x total 2.5200 x type 1.0000 = raw 7662 -> applied 1532 | PercentCurrentLife: 4% x 20005 (at full) = 800  [no resistance field known -- DECLARED]
records/creatures/enemies/boss&quest/stonegryphon_templeguardian_01.dbr,"Inashkor, Temple Guardian",159,NO,records/skills/nonplayerskillsgdx2/bossskills/inashkor_aetherblazesecondary.dbr,gdx2,Skill_AttackProjectileAreaEffect,0,28,MEASURED-RANK,single-hit,0.0,Aether|Lightning|Physical,11523.27,2304.65,2304.65,2535.12,531.24,531.24,Physical(-0.44),1.100000023841858,2,0,0,0,0.0,0.0,1,2304.65,2535.12,2535.12,2535.12,2535.12,8,8,8,38,38,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.12672,0.12672,Aether: flat 483-483 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 5163 -> applied 1033 | Lightning: flat 595-595 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 6360 -> applied 1272 | Physical: flat 525-525 x attr 4.7510 x total 2.2400 x type 0.0000 [CLAMPED from -0.4400] = raw 0 -> applied 0
records/creatures/enemies/nemesis/nemesis_outlaw_01.dbr,"Fabius ""the Unseen"" Gonzar",160,NO,records/skills/nonplayerskills/bossskills/nemesis/fabius_wpattack02.dbr,base,Skill_WPAttack_BasicAttack,0,28,MEASURED-RANK,single-hit,10.0,Cold|Physical|Pierce,11160.95,2232.19,2232.19,2455.41,423.19,423.19,Physical(-0.38),1.100000023841858,2,0,0,0,0.0,0.0,1,2232.19,2455.41,2455.41,2455.41,2455.41,9,9,9,48,48,0.0,0.0,0.0,0.0,3,4.0,0.0,0.0,NO,NO,0.12274,0.12274,Cold: flat 23-23 x attr 6.4419 x total 3.3700 x type 1.0000 = raw 495 -> applied 99 | Physical: flat 742-758 x attr 5.7755 x total 3.3700 x type 0.0000 [CLAMPED from -0.3800] = raw 0 -> applied 0 | Pierce: flat 548-548 x attr 5.7755 x total 3.3700 x type 1.0000 = raw 10666 -> applied 2133
records/creatures/enemies/boss&quest/statue_korvaaktombguardian.dbr,The Steward,160,160,records/skills/nonplayerskillsgdx2/bossskills/tombguardian_celestialteleport.dbr,gdx2,Skill_AttackRadiusTeleport,0,28,MEASURED-RANK,ground-burst,0.0,Poison,10716.98,2143.4,2143.4,2357.73,494.07,494.07,NO,1.100000023841858,2,0,0,0,0.0,0.0,1,2143.4,2357.73,2357.73,2357.73,2357.73,9,9,9,41,41,0.0,0.0,0.0,10.0,0,0.0,0.0,0.0,NO,NO,0.11786,0.11786,Poison: flat 968-968 x attr 4.7721 x total 2.3200 x type 1.0000 = raw 10717 -> applied 2143
records/creatures/enemies/nemesis/nemesis_wendigo_01.dbr,Reaper of the Lost,160,160,records/skills/nonplayerskillsgdx1/bossskills/nemesis/wendigo_wpattack01.dbr,gdx1,Skill_WPAttack_BasicAttack,0,28,MEASURED-RANK,single-hit,10.0,Life|Physical,10356.91,2071.38,2071.38,2278.52,353.71,353.71,Physical(-0.23),1.100000023841858,2,0,0,0,0.0,0.0,1,2071.38,2278.52,2278.52,2278.52,2278.52,9,9,9,57,57,0.0,0.0,0.0,0.0,3,4.0,0.0,0.0,NO,NO,0.1139,0.1139,Life: flat 551-551 x attr 6.4419 x total 2.9200 x type 1.0000 = raw 10357 -> applied 2071 | Physical: flat 797-1209 x attr 5.7755 x total 2.9200 x type 0.0000 [CLAMPED from -0.2300] = raw 0 -> applied 0
records/creatures/enemies/nemesis/nemesis_wendigo_02.dbr,Reaper of Rot,160,NO,records/skills/nonplayerskillsgdx3/bossskills/nemesis/wendigo2_homingrotpool_aoe.dbr,gdx3,SkillSecondary_AttackProjectileAreaEffect,0,28,MEASURED-RANK,single-hit,0.0,Life|Physical,10275.8,2055.16,2055.16,2260.68,350.94,350.94,Physical(-0.23),1.100000023841858,2,0,0,0,0.0,0.0,1,2055.16,2260.68,2260.68,2260.68,2260.68,9,9,9,58,58,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.11301,0.11301,Life: flat 633-633 x attr 6.4419 x total 2.5200 x type 1.0000 = raw 10276 -> applied 2055 | Physical: flat 462-462 x attr 5.7755 x total 2.5200 x type 0.0000 [CLAMPED from -0.2300] = raw 0 -> applied 0
records/creatures/enemies/nemesis/nemesis_wendigo_01.dbr,Reaper of the Lost,160,160,records/skills/nonplayerskillsgdx1/bossskills/nemesis/wendigo_wpattack02.dbr,gdx1,Skill_WPAttack_BasicAttack,0,28,MEASURED-RANK,single-hit,5.0,Life|Physical,10116.14,2023.23,2023.23,2225.55,345.48,345.48,Physical(-0.23),1.100000023841858,2,0,0,0,0.0,0.0,1,2023.23,2225.55,2225.55,2225.55,2225.55,9,9,9,58,58,0.0,0.0,0.0,0.0,1,4.0,0.0,0.0,NO,NO,0.11125,0.11125,Life: flat 538-538 x attr 6.4419 x total 2.9200 x type 1.0000 = raw 10116 -> applied 2023 | Physical: flat 572-590 x attr 5.7755 x total 2.9200 x type 0.0000 [CLAMPED from -0.2300] = raw 0 -> applied 0
records/creatures/enemies/boss&quest/aetherial_fleshhulk_mine.dbr,"Venarius, the Backbreaker",159,NO,records/skills/nonplayerskills/bossskills/backbreaker_aetherfield.dbr,base,Skill_BuffAttackRadiusToggled,0,28,MEASURED-RANK,single-hit,0.0,Aether,2046.69,2009.74,2009.74,2210.71,1846.19,1846.19,NO,1.100000023841858,2,0,0,0,0.0,0.0,1,2009.74,2210.71,2210.71,2210.71,2210.71,10,10,10,11,11,0.0,0.0,0.0,4.5,0,0.0,8.0,1600.4,NO,NO,0.11051,0.11051,Aether: flat 174-174 x attr 5.2512 x total 2.2400 x type 1.0000 = raw 2047 -> applied 409 | PercentCurrentLife: 8% x 20005 (at full) = 1600  [no resistance field known -- DECLARED]
records/creatures/enemies/boss&quest/aetherial_fleshhulk_mine.dbr,"Venarius, the Backbreaker",159,NO,records/skills/nonplayerskills/bossskills/backbreaker_aetherexplosion1.dbr,base,Skill_AttackProjectileAreaEffect,0,28,MEASURED-RANK,single-hit,0.0,Aether,9727.67,1945.53,1945.53,2140.09,407.55,407.55,NO,1.100000023841858,2,0,0,0,0.0,0.0,1,1945.53,2140.09,2140.09,2140.09,2140.09,10,10,10,50,50,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.10698,0.10698,Aether: flat 827-827 x attr 5.2512 x total 2.2400 x type 1.0000 = raw 9728 -> applied 1946
records/creatures/enemies/nemesis/nemesis_outlaw_01.dbr,"Fabius ""the Unseen"" Gonzar",160,NO,records/skills/nonplayerskills/bossskills/nemesis/fabius_veilofshadows_buff.dbr,base,SkillBuff_Debuf,1,28,DERIVED-INHERITED-RANK,single-hit,0.0,Cold,9682.25,1936.45,1936.45,2130.09,330.66,330.66,NO,1.100000023841858,2,0,0,0,0.0,0.0,1,1936.45,2130.09,2130.09,2130.09,2130.09,10,10,10,61,61,0.0,0.0,0.0,16.0,0,0.0,0.0,0.0,NO,NO,0.10648,0.10648,Cold: flat 446-446 x attr 6.4419 x total 3.3700 x type 1.0000 = raw 9682 -> applied 1936
records/creatures/enemies/hero/wendigocannibal_h03.dbr,"Palros, Protector of the Pack ~ Defender",160,NO,records/skills/nonplayerskillsgdx1/attackmelee/wendigocannibal_hungeringswipe.dbr,gdx1,Skill_AttackWeapon,0,28,MEASURED-RANK,single-hit,100.0,Life|Physical,9275.9,1855.72,1861.05,2047.15,386.02,386.02,NO,1.100000023841858,2,0,0,0,0.0,0.0,1,1861.05,2047.15,2047.15,2047.15,2047.15,10,10,10,52,52,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,NO,NO,0.10233,0.10233,Life: flat 770-770 x attr 5.3126 x total 2.2400 x type 1.0000 = raw 9163 -> applied 1833 | Physical: flat 859-1057 x attr 4.7641 x total 2.2400 x type 0.0100 = raw 113 -> applied 28
records/creatures/enemies/hero/wendigocannibal_h01.dbr,Ulda Emberclaw,160,NO,records/skills/nonplayerskillsgdx1/attackmelee/wendigocannibal_hungeringswipe.dbr,gdx1,Skill_AttackWeapon,0,28,MEASURED-RANK,single-hit,100.0,Life|Physical,9251.35,1849.54,1854.86,2040.35,384.59,384.59,NO,1.100000023841858,2,0,0,0,0.0,0.0,1,1854.86,2040.35,2040.35,2040.35,2040.35,10,10,10,53,53,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,NO,NO,0.10199,0.10199,Life: flat 770-770 x attr 5.3126 x total 2.2400 x type 1.0000 = raw 9163 -> applied 1833 | Physical: flat 629-827 x attr 4.7641 x total 2.2400 x type 0.0100 = raw 88 -> applied 22
records/creatures/enemies/hero/wendigocannibal_h02.dbr,Haldra the Bloodlust,160,NO,records/skills/nonplayerskillsgdx1/attackmelee/wendigocannibal_hungeringswipe.dbr,gdx1,Skill_AttackWeapon,0,28,MEASURED-RANK,single-hit,100.0,Life|Physical,9251.35,1849.54,1854.86,2040.35,384.59,384.59,NO,1.100000023841858,2,0,0,0,0.0,0.0,1,1854.86,2040.35,2040.35,2040.35,2040.35,10,10,10,53,53,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,NO,NO,0.10199,0.10199,Life: flat 770-770 x attr 5.3126 x total 2.2400 x type 1.0000 = raw 9163 -> applied 1833 | Physical: flat 629-827 x attr 4.7641 x total 2.2400 x type 0.0100 = raw 88 -> applied 22
records/creatures/enemies/hero/wendigocannibal_h04.dbr,Allcadius the Unburied ~ Reflective,160,NO,records/skills/nonplayerskillsgdx1/attackmelee/wendigocannibal_hungeringswipe.dbr,gdx1,Skill_AttackWeapon,0,28,MEASURED-RANK,single-hit,100.0,Life|Physical,9251.35,1849.54,1854.86,2040.35,384.59,384.59,NO,1.100000023841858,2,0,0,0,0.0,0.0,1,1854.86,2040.35,2040.35,2040.35,2040.35,10,10,10,53,53,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,NO,NO,0.10199,0.10199,Life: flat 770-770 x attr 5.3126 x total 2.2400 x type 1.0000 = raw 9163 -> applied 1833 | Physical: flat 629-827 x attr 4.7641 x total 2.2400 x type 0.0100 = raw 88 -> applied 22
records/creatures/enemies/hero/wendigocannibal_h05.dbr,Gaddo Evergrown ~ Bramble,160,NO,records/skills/nonplayerskillsgdx1/attackmelee/wendigocannibal_hungeringswipe.dbr,gdx1,Skill_AttackWeapon,0,28,MEASURED-RANK,single-hit,100.0,Life|Physical,9251.35,1849.54,1854.86,2040.35,384.59,384.59,NO,1.100000023841858,2,0,0,0,0.0,0.0,1,1854.86,2040.35,2040.35,2040.35,2040.35,10,10,10,53,53,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,NO,NO,0.10199,0.10199,Life: flat 770-770 x attr 5.3126 x total 2.2400 x type 1.0000 = raw 9163 -> applied 1833 | Physical: flat 629-827 x attr 4.7641 x total 2.2400 x type 0.0100 = raw 88 -> applied 22
records/creatures/enemies/boss&quest/rokwind_01.dbr,Avinnia of the Western Winds,159,NO,records/skills/nonplayerskillsgdx3/bossskills/avinnia_tornadoespattern_01.dbr,gdx3,Skill_AttackPattern,0,28,MEASURED-RANK,single-hit,100.0,Cold|Lightning|Physical,9078.43,1815.69,1815.69,1997.25,418.53,418.53,Physical(-0.38),1.100000023841858,2,0,0,0,0.0,0.0,1,1815.69,1997.25,1997.25,1997.25,1997.25,11,11,11,48,48,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.09984,0.09984,Cold: flat 536-536 x attr 4.7721 x total 2.3200 x type 1.0000 = raw 5934 -> applied 1187 | Lightning: flat 284-284 x attr 4.7721 x total 2.3200 x type 1.0000 = raw 3144 -> applied 629 | Physical: flat 863-1120 x attr 4.7510 x total 2.3200 x type 0.0000 [CLAMPED from -0.3800] = raw 0 -> applied 0
records/creatures/enemies/boss&quest/rokwind_01.dbr,Avinnia of the Western Winds,159,NO,records/skills/nonplayerskillsgdx3/bossskills/avinnia_tornadoespattern_02.dbr,gdx3,Skill_AttackPattern,0,28,MEASURED-RANK,single-hit,100.0,Cold|Lightning|Physical,9078.43,1815.69,1815.69,1997.25,418.53,418.53,Physical(-0.38),1.100000023841858,2,0,0,0,0.0,0.0,1,1815.69,1997.25,1997.25,1997.25,1997.25,11,11,11,48,48,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.09984,0.09984,Cold: flat 536-536 x attr 4.7721 x total 2.3200 x type 1.0000 = raw 5934 -> applied 1187 | Lightning: flat 284-284 x attr 4.7721 x total 2.3200 x type 1.0000 = raw 3144 -> applied 629 | Physical: flat 863-1120 x attr 4.7510 x total 2.3200 x type 0.0000 [CLAMPED from -0.3800] = raw 0 -> applied 0
records/creatures/enemies/boss&quest/rokwind_01.dbr,Avinnia of the Western Winds,159,NO,records/skills/nonplayerskillsgdx3/bossskills/passives/rok_wind_passiveproperties_01.dbr,gdx3,Skill_Passive,0,28,MEASURED-RANK,single-hit,0.0,Cold|Lightning,9078.43,1815.69,1815.69,1997.25,418.53,418.53,NO,1.100000023841858,2,0,0,0,0.0,0.0,1,1815.69,1997.25,1997.25,1997.25,1997.25,11,11,11,48,48,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.09984,0.09984,Cold: flat 536-536 x attr 4.7721 x total 2.3200 x type 1.0000 = raw 5934 -> applied 1187 | Lightning: flat 284-284 x attr 4.7721 x total 2.3200 x type 1.0000 = raw 3144 -> applied 629
records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_01.dbr,"Zantarin, the Immortal",160,NO,records/skills/nonplayerskills/bossskills/nemesis/zantarin_deathaura.dbr,base,Skill_BuffAttackRadiusToggled,0,28,MEASURED-RANK,single-hit,0.0,Life,3960.46,1792.34,1792.34,1971.58,1235.53,1235.53,NO,1.100000023841858,2,0,0,0,0.0,0.0,1,1792.34,1971.58,1971.58,1971.58,1971.58,11,11,11,17,17,0.0,0.0,0.0,12.0,0,0.0,5.0,1000.25,NO,NO,0.09855,0.09855,Life: flat 265-265 x attr 6.4419 x total 2.3200 x type 1.0000 = raw 3960 -> applied 792 | PercentCurrentLife: 5% x 20005 (at full) = 1000  [no resistance field known -- DECLARED]
records/creatures/enemies/boss&quest/statue_korvaaktombguardian.dbr,The Steward,160,160,records/skills/nonplayerskillsgdx2/bossskills/tombguardian_shatteringstomp.dbr,gdx2,Skill_AttackRadius,0,28,MEASURED-RANK,ground-burst,0.0,Physical|Poison,8812.72,1762.54,1762.54,1938.8,406.28,406.28,Physical(-0.38),1.100000023841858,2,0,0,0,0.0,0.0,1,1762.54,1938.8,1938.8,1938.8,1938.8,11,11,11,50,50,0.0,0.0,0.0,8.0,0,0.0,0.0,0.0,NO,NO,0.09692,0.09692,Physical: flat 930-930 x attr 4.7510 x total 2.3200 x type 0.0000 [CLAMPED from -0.3800] = raw 0 -> applied 0 | Poison: flat 796-796 x attr 4.7721 x total 2.3200 x type 1.0000 = raw 8813 -> applied 1763
records/creatures/enemies/nemesis/nemesis_outlaw_02.dbr,"Vinn ""the Giant"" Ozmald",160,NO,records/skills/nonplayerskillsgdx3/bossskills/nemesis/outlaw2_burningaether.dbr,gdx3,Skill_BuffAttackRadiusToggled,0,28,MEASURED-RANK,single-hit,0.0,Aether,8636.22,1727.24,1727.24,1899.97,294.94,294.94,NO,1.100000023841858,2,0,0,0,0.0,0.0,1,1727.24,1899.97,1899.97,1899.97,1899.97,11,11,11,68,68,0.0,0.0,0.0,4.5,0,0.0,0.0,0.0,NO,NO,0.09497,0.09497,Aether: flat 532-532 x attr 6.4419 x total 2.5200 x type 1.0000 = raw 8636 -> applied 1727
records/creatures/enemies/boss&quest/statue_templeguardian_02.dbr,"Risen Stone, Temple Guardian",159,NO,records/skills/nonplayerskillsgdx2/buffoffensive/statue_eldritchmarksecondary_buff.dbr,gdx2,SkillBuff_Debuf,2,28,DERIVED-INHERITED-RANK,single-hit,0.0,Cold|Poison,8145.39,1629.08,1629.08,1791.99,375.51,375.51,NO,1.100000023841858,2,0,0,0,0.0,0.0,1,1629.08,1791.99,1791.99,1791.99,1791.99,12,12,12,54,54,0.0,0.0,0.0,0.0,0,3.0,0.0,0.0,NO,NO,0.08958,0.08958,Cold: flat 381-381 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 4073 -> applied 815 | Poison: flat 381-381 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 4073 -> applied 815
records/creatures/enemies/boss&quest/statue_templeguardian_03.dbr,"Risen Stone, Temple Guardian",159,NO,records/skills/nonplayerskillsgdx2/buffoffensive/statue_eldritchmarksecondary_buff.dbr,gdx2,SkillBuff_Debuf,2,28,DERIVED-INHERITED-RANK,single-hit,0.0,Cold|Poison,8145.39,1629.08,1629.08,1791.99,375.51,375.51,NO,1.100000023841858,2,0,0,0,0.0,0.0,1,1629.08,1791.99,1791.99,1791.99,1791.99,12,12,12,54,54,0.0,0.0,0.0,0.0,0,3.0,0.0,0.0,NO,NO,0.08958,0.08958,Cold: flat 381-381 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 4073 -> applied 815 | Poison: flat 381-381 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 4073 -> applied 815
records/creatures/enemies/hero/wendigocannibal_h01.dbr,Ulda Emberclaw,160,NO,records/skills/nonplayerskills/heroskills/charnarion_firestorm.dbr,base,Skill_AttackProjectileDrop,0,28,MEASURED-RANK,single-hit,0.0,Fire|Physical,8125.06,1627.96,1627.96,1790.76,337.42,337.42,NO,1.100000023841858,2,0,0,0,0.0,0.0,1,1627.96,1790.76,1790.76,1790.76,1790.76,12,12,12,60,60,0.0,0.0,0.0,8.0,0,0.0,0.0,0.0,NO,NO,0.08952,0.08952,Fire: flat 678-678 x attr 5.3126 x total 2.2400 x type 1.0000 = raw 8068 -> applied 1614 | Physical: flat 532-532 x attr 4.7641 x total 2.2400 x type 0.0100 = raw 57 -> applied 14
records/creatures/enemies/nemesis/nemesis_aetherial_01.dbr,"Valdaran, the Storm Scourge",160,NO,records/skills/nonplayerskills/bossskills/nemesis/valdaran_passiveproperties.dbr,base,Skill_Passive,0,28,MEASURED-RANK,single-hit,0.0,Lightning,7613.51,1522.7,1522.7,1674.97,260.01,260.01,NO,1.100000023841858,2,0,0,0,0.0,0.0,1,1522.7,1674.97,1674.97,1674.97,1674.97,12,12,12,77,77,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.08373,0.08373,Lightning: flat 335-335 x attr 6.4419 x total 2.5200 x type 1.4000 = raw 7614 -> applied 1523
records/creatures/enemies/nemesis/nemesis_undead_02b.dbr,"Moosilauke, the Chillwind",160,NO,records/skills/nonplayerskills/bossskills/nemesis/moosilauke_passiveproperties.dbr,base,Skill_Passive,0,28,MEASURED-RANK,single-hit,0.0,Cold,7613.51,1522.7,1522.7,1674.97,260.01,260.01,NO,1.100000023841858,2,0,0,0,0.0,0.0,1,1522.7,1674.97,1674.97,1674.97,1674.97,12,12,12,77,77,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.08373,0.08373,Cold: flat 469-469 x attr 6.4419 x total 2.5200 x type 1.0000 = raw 7614 -> applied 1523
records/creatures/enemies/boss&quest/beetle_maggot01.dbr,Margul the Rotting,159,NO,records/skills/nonplayerskillsgdx2/bossskills/scarabmaggot_toxicpresence_gascloudsecondary.dbr,gdx2,Skill_AttackProjectileAreaEffect,0,28,MEASURED-RANK,single-hit,0.0,Physical|Poison,7493.33,1498.67,1498.67,1648.53,345.45,345.45,Physical(-0.44),1.100000023841858,2,0,0,0,0.0,0.0,1,1498.67,1648.53,1648.53,1648.53,1648.53,13,13,13,58,58,0.0,0.0,0.0,0.0,0,3.0,0.0,0.0,NO,NO,0.08241,0.08241,Physical: flat 513-513 x attr 4.7510 x total 2.2400 x type 0.0000 [CLAMPED from -0.4400] = raw 0 -> applied 0 | Poison: flat 701-701 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 7493 -> applied 1499
records/creatures/enemies/nemesis/nemesis_kymon_01.dbr,Curate Ignus,160,160,records/skills/nonplayerskillsgdx3/bossskills/nemesis/kymon1_hellfiresecondary_buff.dbr,gdx3,SkillBuff_Debuf,1,28,DERIVED-INHERITED-RANK,single-hit,0.0,Fire,7029.1,1405.82,1405.82,1546.4,240.06,240.06,NO,1.100000023841858,2,0,0,0,0.0,0.0,1,1405.82,1546.4,1546.4,1546.4,1546.4,13,13,13,84,84,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.0773,0.0773,Fire: flat 433-433 x attr 6.4419 x total 2.5200 x type 1.0000 = raw 7029 -> applied 1406
records/creatures/enemies/boss&quest/humanwendigo_darkwood_01.dbr,Avris Marrowill,159,159,records/skills/nonplayerskillsgdx1/bossskills/avris_bloodlink_buff.dbr,gdx1,SkillBuff_Debuf,1,28,DERIVED-INHERITED-RANK,single-hit,0.0,Life,6082.32,1216.46,1216.46,1338.11,280.4,280.4,NO,1.100000023841858,2,0,0,0,0.0,0.0,1,1216.46,1338.11,1338.11,1338.11,1338.11,15,15,15,72,72,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.06689,0.06689,Life: flat 569-569 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 6082 -> applied 1216
records/creatures/enemies/boss&quest/korvaakmessenger_02.dbr,"Okaloth ~ ""The Messenger""",159,NO,records/skills/nonplayerskillsgdx2/bossskills/passives/themessenger_passiveproperties_01.dbr,gdx2,Skill_Passive,0,28,MEASURED-RANK,single-hit,0.0,Fire|Lightning,5515.78,838.06,1103.16,1213.47,254.28,254.28,NO,1.100000023841858,2,0,0,0,0.0,0.0,1,1103.16,1213.47,1213.47,1213.47,1213.47,17,17,17,79,79,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.06066,0.06066,Fire: flat 200-200 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 2138 -> applied 428 | Lightning: flat 192-316 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 3378 -> applied 676
records/creatures/enemies/boss&quest/korvaakmessenger_02b.dbr,"Okaloth ~ ""The Messenger""",159,159,records/skills/nonplayerskillsgdx2/bossskills/passives/themessenger_passiveproperties_01.dbr,gdx2,Skill_Passive,0,28,MEASURED-RANK,single-hit,0.0,Fire|Lightning,5515.78,838.06,1103.16,1213.47,254.28,254.28,NO,1.100000023841858,2,0,0,0,0.0,0.0,1,1103.16,1213.47,1213.47,1213.47,1213.47,17,17,17,79,79,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.06066,0.06066,Fire: flat 200-200 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 2138 -> applied 428 | Lightning: flat 192-316 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 3378 -> applied 676
records/creatures/enemies/nemesis/nemesis_kymon_01.dbr,Curate Ignus,160,160,records/skills/nonplayerskillsgdx3/bossskills/nemesis/kymon1_firestrike.dbr,gdx3,Skill_WeaponPool_BasicAttack,0,28,MEASURED-RANK,single-hit,100.0,Fire|Physical,5194.72,1038.94,1038.94,1142.84,177.41,177.41,Physical(-0.23),1.100000023841858,2,0,0,0,0.0,0.0,1,1038.94,1142.84,1142.84,1142.84,1142.84,18,18,18,113,113,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.05713,0.05713,Fire: flat 320-320 x attr 6.4419 x total 2.5200 x type 1.0000 = raw 5195 -> applied 1039 | Physical: flat 953-1136 x attr 5.7755 x total 2.5200 x type 0.0000 [CLAMPED from -0.2300] = raw 0 -> applied 0
records/creatures/enemies/nemesis/nemesis_outlaw_02.dbr,"Vinn ""the Giant"" Ozmald",160,NO,records/skills/nonplayerskillsgdx3/bossskills/nemesis/outlaw2_passiveproperties.dbr,gdx3,Skill_Passive,0,28,MEASURED-RANK,single-hit,0.0,Aether,5194.72,1038.94,1038.94,1142.84,177.41,177.41,NO,1.100000023841858,2,0,0,0,0.0,0.0,1,1038.94,1142.84,1142.84,1142.84,1142.84,18,18,18,113,113,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.05713,0.05713,Aether: flat 320-320 x attr 6.4419 x total 2.5200 x type 1.0000 = raw 5195 -> applied 1039
records/creatures/enemies/nemesis/nemesis_outlaw_01.dbr,"Fabius ""the Unseen"" Gonzar",160,NO,records/skills/nonplayerskills/bossskills/nemesis/fabius_bladeswarm_longrange.dbr,base,Skill_AttackProjectileSpawnPet,0,28,MEASURED-RANK,single-hit,100.0,Cold|Physical,4949.67,989.93,989.93,1088.93,169.04,169.04,Physical(-0.38),1.100000023841858,2,0,0,0,0.0,0.0,1,989.93,1088.93,1088.93,1088.93,1088.93,19,19,19,119,119,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.05443,0.05443,Cold: flat 228-228 x attr 6.4419 x total 3.3700 x type 1.0000 = raw 4950 -> applied 990 | Physical: flat 571-729 x attr 5.7755 x total 3.3700 x type 0.0000 [CLAMPED from -0.3800] = raw 0 -> applied 0
records/creatures/enemies/nemesis/nemesis_outlaw_01.dbr,"Fabius ""the Unseen"" Gonzar",160,NO,records/skills/nonplayerskills/bossskills/nemesis/fabius_passiveproperties.dbr,base,Skill_Passive,0,28,MEASURED-RANK,single-hit,0.0,Cold,4949.67,989.93,989.93,1088.93,169.04,169.04,NO,1.100000023841858,2,0,0,0,0.0,0.0,1,989.93,1088.93,1088.93,1088.93,1088.93,19,19,19,119,119,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.05443,0.05443,Cold: flat 228-228 x attr 6.4419 x total 3.3700 x type 1.0000 = raw 4950 -> applied 990
