controller,field,base,crucible,changed
records/controllers/enemy/controller_avian.dbr,TeleportToLeaderDistance,40.0,40.0,0
records/controllers/enemy/controller_avian.dbr,ChanceToIdleOnPatrol,0,0,0
records/controllers/enemy/controller_avian.dbr,MinPatrolIdleTime,0,1000,1
records/controllers/enemy/controller_avian.dbr,MaxPatrolIdleTime,0,5000,1
records/controllers/enemy/controller_avian.dbr,ChanceToRespondToDistressCall,50,50,0
records/controllers/enemy/controller_avian.dbr,DistressResponseBehavior,RespondToSameGroup,RespondToSameGroup,0
records/controllers/enemy/controller_avian.dbr,DistressResponseGroup,Chthonic,Aetherial,1
records/controllers/enemy/controller_avian.dbr,RandomAngerChance,0,0,0
records/controllers/enemy/controller_avian.dbr,RandomAngerEvaluationTime,0,0,0
records/controllers/enemy/controller_avian.dbr,DodgeDistance,0.0,0.0,0
records/controllers/enemy/controller_avian.dbr,DodgeDelay,0,0,0
records/controllers/enemy/controller_avian.dbr,DodgeChance,0,0,0
records/controllers/enemy/controller_avian.dbr,MinDodgeDistance,0.0,0.0,0
records/controllers/enemy/controller_avian.dbr,LeadChance,30;50;80,30;50;80,0
records/controllers/enemy/controller_avian.dbr,RepositionChance,0,0,0
records/controllers/enemy/controller_avian.dbr,randomRepositionChance,0,0,0
records/controllers/enemy/controller_avian.dbr,minSwingPause,0.0,0.0,0
records/controllers/enemy/controller_avian.dbr,maxSwingPause,0.30000001192092896,0.30000001192092896,0
records/controllers/enemy/controller_avian.dbr,ignoreSleepingEnemies,True,True,0
records/controllers/enemy/controller_avian.dbr,randomEmoteChance,50,50,0
records/controllers/enemy/controller_avian.dbr,randomEmoteMinTime,6000,6000,0
records/controllers/enemy/controller_avian.dbr,randomEmoteMaxTime,10000,10000,0
records/controllers/enemy/controller_avian.dbr,ignorePetsChance,35,35,0
records/controllers/enemy/controller_avian.dbr,ignorePetsInterval,7000,7000,0
records/controllers/enemy/controller_avian.dbr,petAngerTransference,17,17,0
records/controllers/enemy/controller_avian.dbr,petTargetLevelRange,1000,1000,0
records/controllers/enemy/controller_avian.dbr,petTargetLeastAttacked,False,False,0
records/controllers/enemy/controller_avian.dbr,petTargetGreatestHealth,False,False,0
records/controllers/enemy/controller_avian.dbr,lootDropAttachPointName,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_avian.dbr,lootDropCallbackPoint,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_avian.dbr,dyingSkillCallbackPoint,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_basilisk_melee.dbr,ViewDistance,15.0,80.0,1
records/controllers/enemy/controller_basilisk_melee.dbr,pathingViewDistance,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_basilisk_melee.dbr,enemyTooClose,0.0,0.0,0
records/controllers/enemy/controller_basilisk_melee.dbr,InnerViewDistance,4.0,12.0,1
records/controllers/enemy/controller_basilisk_melee.dbr,MaxYViewDistance,10.0,10.0,0
records/controllers/enemy/controller_basilisk_melee.dbr,AngerTolerance,2.0,0.0,1
records/controllers/enemy/controller_basilisk_melee.dbr,AttackedAnger,12.0,15.0,1
records/controllers/enemy/controller_basilisk_melee.dbr,AllyAttackedAnger,8.0,8.0,0
records/controllers/enemy/controller_basilisk_melee.dbr,ForgiveRate,2.0,0.0,1
records/controllers/enemy/controller_basilisk_melee.dbr,SightAngerRate,6.0,5.0,1
records/controllers/enemy/controller_basilisk_melee.dbr,InnerSightAngerRate,10.0,10.0,0
records/controllers/enemy/controller_basilisk_melee.dbr,ProjectileAnger,4.0,5.0,1
records/controllers/enemy/controller_basilisk_melee.dbr,FleeBehavior,NeverFlee,NeverFlee,0
records/controllers/enemy/controller_basilisk_melee.dbr,FleeTime,0,0,0
records/controllers/enemy/controller_basilisk_melee.dbr,FleeTarget,AwayFromEnemy,__ABSENT__,1
records/controllers/enemy/controller_basilisk_melee.dbr,maxFleeCount,0,0,0
records/controllers/enemy/controller_basilisk_melee.dbr,FleeDelay,0,0,0
records/controllers/enemy/controller_basilisk_melee.dbr,FleeChance,0,0,0
records/controllers/enemy/controller_basilisk_melee.dbr,fleeDistance,0.0,0.0,0
records/controllers/enemy/controller_basilisk_melee.dbr,ClearAngerWhenFleeing,False,False,0
records/controllers/enemy/controller_basilisk_melee.dbr,ResetOriginAfterFleeing,False,False,0
records/controllers/enemy/controller_basilisk_melee.dbr,PursuitTime,10000,10000,0
records/controllers/enemy/controller_basilisk_melee.dbr,MaxPursuitDistance,75.0,125.0,1
records/controllers/enemy/controller_basilisk_melee.dbr,EmoteBeforePursuingChance,20,0,1
records/controllers/enemy/controller_basilisk_melee.dbr,BuffSelfBehavior,WheneverPossible,WheneverPossible,0
records/controllers/enemy/controller_basilisk_melee.dbr,BuffAllyBehavior,WheneverPossible,WheneverPossible,0
records/controllers/enemy/controller_basilisk_melee.dbr,DebuffEnemyBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,0
records/controllers/enemy/controller_basilisk_melee.dbr,healLeaderHealthPercentage,75,75,0
records/controllers/enemy/controller_basilisk_melee.dbr,healAllyHealthPercentage,75,75,0
records/controllers/enemy/controller_basilisk_melee.dbr,BuffAllyTargeting,BuffStrongest,BuffStrongest,0
records/controllers/enemy/controller_basilisk_melee.dbr,RoamBehavior,Roam,Roam,0
records/controllers/enemy/controller_basilisk_melee.dbr,MinRoamDistance,2.0,2.0,0
records/controllers/enemy/controller_basilisk_melee.dbr,RoamDistance,5.0,2.0,1
records/controllers/enemy/controller_basilisk_melee.dbr,MinTimeBeforeRoam,6000,2000,1
records/controllers/enemy/controller_basilisk_melee.dbr,MaxTimeBeforeRoam,12000,2000,1
records/controllers/enemy/controller_basilisk_melee.dbr,MinWanderDistance,2.0,2.0,0
records/controllers/enemy/controller_basilisk_melee.dbr,WanderDistance,0.0,0.0,0
records/controllers/enemy/controller_basilisk_melee.dbr,TeleportToLeaderDistance,40.0,40.0,0
records/controllers/enemy/controller_basilisk_melee.dbr,ChanceToIdleOnPatrol,20,0,1
records/controllers/enemy/controller_basilisk_melee.dbr,MinPatrolIdleTime,1000,1000,0
records/controllers/enemy/controller_basilisk_melee.dbr,MaxPatrolIdleTime,5000,5000,0
records/controllers/enemy/controller_basilisk_melee.dbr,ChanceToRespondToDistressCall,50,50,0
records/controllers/enemy/controller_basilisk_melee.dbr,DistressResponseBehavior,RespondToSameGroup,RespondToSameGroup,0
records/controllers/enemy/controller_basilisk_melee.dbr,DistressResponseGroup,Beast,Aetherial,1
records/controllers/enemy/controller_basilisk_melee.dbr,RandomAngerChance,0,0,0
records/controllers/enemy/controller_basilisk_melee.dbr,RandomAngerEvaluationTime,0,0,0
records/controllers/enemy/controller_basilisk_melee.dbr,DodgeDistance,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_basilisk_melee.dbr,DodgeDelay,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_basilisk_melee.dbr,DodgeChance,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_basilisk_melee.dbr,MinDodgeDistance,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_basilisk_melee.dbr,LeadChance,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_basilisk_melee.dbr,RepositionChance,0,0,0
records/controllers/enemy/controller_basilisk_melee.dbr,randomRepositionChance,0,0,0
records/controllers/enemy/controller_basilisk_melee.dbr,minSwingPause,__ABSENT__,0.6499999761581421,1
records/controllers/enemy/controller_basilisk_melee.dbr,maxSwingPause,__ABSENT__,1.2000000476837158,1
records/controllers/enemy/controller_basilisk_melee.dbr,ignoreSleepingEnemies,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_basilisk_melee.dbr,randomEmoteChance,30,0,1
records/controllers/enemy/controller_basilisk_melee.dbr,randomEmoteMinTime,5000,5000,0
records/controllers/enemy/controller_basilisk_melee.dbr,randomEmoteMaxTime,10000,10000,0
records/controllers/enemy/controller_basilisk_melee.dbr,ignorePetsChance,0,0,0
records/controllers/enemy/controller_basilisk_melee.dbr,ignorePetsInterval,7000,7000,0
records/controllers/enemy/controller_basilisk_melee.dbr,petAngerTransference,12,12,0
records/controllers/enemy/controller_basilisk_melee.dbr,petTargetLevelRange,1000,1000,0
records/controllers/enemy/controller_basilisk_melee.dbr,petTargetLeastAttacked,False,False,0
records/controllers/enemy/controller_basilisk_melee.dbr,petTargetGreatestHealth,False,False,0
records/controllers/enemy/controller_basilisk_melee.dbr,lootDropAttachPointName,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_basilisk_melee.dbr,lootDropCallbackPoint,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_basilisk_melee.dbr,dyingSkillCallbackPoint,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_basilisk_ranged.dbr,ViewDistance,15.0,80.0,1
records/controllers/enemy/controller_basilisk_ranged.dbr,pathingViewDistance,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_basilisk_ranged.dbr,enemyTooClose,0.0,0.0,0
records/controllers/enemy/controller_basilisk_ranged.dbr,InnerViewDistance,4.0,12.0,1
records/controllers/enemy/controller_basilisk_ranged.dbr,MaxYViewDistance,10.0,10.0,0
records/controllers/enemy/controller_basilisk_ranged.dbr,AngerTolerance,2.0,0.0,1
records/controllers/enemy/controller_basilisk_ranged.dbr,AttackedAnger,12.0,15.0,1
records/controllers/enemy/controller_basilisk_ranged.dbr,AllyAttackedAnger,8.0,8.0,0
records/controllers/enemy/controller_basilisk_ranged.dbr,ForgiveRate,2.0,0.0,1
records/controllers/enemy/controller_basilisk_ranged.dbr,SightAngerRate,6.0,5.0,1
records/controllers/enemy/controller_basilisk_ranged.dbr,InnerSightAngerRate,10.0,10.0,0
records/controllers/enemy/controller_basilisk_ranged.dbr,ProjectileAnger,4.0,5.0,1
records/controllers/enemy/controller_basilisk_ranged.dbr,FleeBehavior,NeverFlee,NeverFlee,0
records/controllers/enemy/controller_basilisk_ranged.dbr,FleeTime,0,0,0
records/controllers/enemy/controller_basilisk_ranged.dbr,FleeTarget,AwayFromEnemy,__ABSENT__,1
records/controllers/enemy/controller_basilisk_ranged.dbr,maxFleeCount,0,0,0
records/controllers/enemy/controller_basilisk_ranged.dbr,FleeDelay,0,0,0
records/controllers/enemy/controller_basilisk_ranged.dbr,FleeChance,0,0,0
records/controllers/enemy/controller_basilisk_ranged.dbr,fleeDistance,0.0,0.0,0
records/controllers/enemy/controller_basilisk_ranged.dbr,ClearAngerWhenFleeing,False,False,0
records/controllers/enemy/controller_basilisk_ranged.dbr,ResetOriginAfterFleeing,False,False,0
records/controllers/enemy/controller_basilisk_ranged.dbr,PursuitTime,10000,10000,0
records/controllers/enemy/controller_basilisk_ranged.dbr,MaxPursuitDistance,75.0,125.0,1
records/controllers/enemy/controller_basilisk_ranged.dbr,EmoteBeforePursuingChance,20,0,1
records/controllers/enemy/controller_basilisk_ranged.dbr,BuffSelfBehavior,WheneverPossible,WheneverPossible,0
records/controllers/enemy/controller_basilisk_ranged.dbr,BuffAllyBehavior,WheneverPossible,WheneverPossible,0
records/controllers/enemy/controller_basilisk_ranged.dbr,DebuffEnemyBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,0
records/controllers/enemy/controller_basilisk_ranged.dbr,healLeaderHealthPercentage,75,75,0
records/controllers/enemy/controller_basilisk_ranged.dbr,healAllyHealthPercentage,75,75,0
records/controllers/enemy/controller_basilisk_ranged.dbr,BuffAllyTargeting,BuffStrongest,BuffStrongest,0
records/controllers/enemy/controller_basilisk_ranged.dbr,RoamBehavior,NeverRoam,Roam,1
records/controllers/enemy/controller_basilisk_ranged.dbr,MinRoamDistance,2.0,2.0,0
records/controllers/enemy/controller_basilisk_ranged.dbr,RoamDistance,4.0,2.0,1
records/controllers/enemy/controller_basilisk_ranged.dbr,MinTimeBeforeRoam,6000,2000,1
records/controllers/enemy/controller_basilisk_ranged.dbr,MaxTimeBeforeRoam,12000,2000,1
records/controllers/enemy/controller_basilisk_ranged.dbr,MinWanderDistance,2.0,2.0,0
records/controllers/enemy/controller_basilisk_ranged.dbr,WanderDistance,0.0,0.0,0
records/controllers/enemy/controller_basilisk_ranged.dbr,TeleportToLeaderDistance,40.0,40.0,0
records/controllers/enemy/controller_basilisk_ranged.dbr,ChanceToIdleOnPatrol,20,0,1
records/controllers/enemy/controller_basilisk_ranged.dbr,MinPatrolIdleTime,1000,1000,0
records/controllers/enemy/controller_basilisk_ranged.dbr,MaxPatrolIdleTime,5000,5000,0
records/controllers/enemy/controller_basilisk_ranged.dbr,ChanceToRespondToDistressCall,20,20,0
records/controllers/enemy/controller_basilisk_ranged.dbr,DistressResponseBehavior,RespondToSameGroup,RespondToSameGroup,0
records/controllers/enemy/controller_basilisk_ranged.dbr,DistressResponseGroup,Beast,Aetherial,1
records/controllers/enemy/controller_basilisk_ranged.dbr,RandomAngerChance,0,0,0
records/controllers/enemy/controller_basilisk_ranged.dbr,RandomAngerEvaluationTime,0,0,0
records/controllers/enemy/controller_basilisk_ranged.dbr,DodgeDistance,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_basilisk_ranged.dbr,DodgeDelay,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_basilisk_ranged.dbr,DodgeChance,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_basilisk_ranged.dbr,MinDodgeDistance,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_basilisk_ranged.dbr,LeadChance,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_basilisk_ranged.dbr,RepositionChance,45,45,0
records/controllers/enemy/controller_basilisk_ranged.dbr,randomRepositionChance,20,20,0
records/controllers/enemy/controller_basilisk_ranged.dbr,minSwingPause,1.0499999523162842,1.0499999523162842,0
records/controllers/enemy/controller_basilisk_ranged.dbr,maxSwingPause,1.600000023841858,1.600000023841858,0
records/controllers/enemy/controller_basilisk_ranged.dbr,ignoreSleepingEnemies,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_basilisk_ranged.dbr,randomEmoteChance,30,0,1
records/controllers/enemy/controller_basilisk_ranged.dbr,randomEmoteMinTime,5000,5000,0
records/controllers/enemy/controller_basilisk_ranged.dbr,randomEmoteMaxTime,10000,10000,0
records/controllers/enemy/controller_basilisk_ranged.dbr,ignorePetsChance,0,0,0
records/controllers/enemy/controller_basilisk_ranged.dbr,ignorePetsInterval,7000,7000,0
records/controllers/enemy/controller_basilisk_ranged.dbr,petAngerTransference,12,12,0
records/controllers/enemy/controller_basilisk_ranged.dbr,petTargetLevelRange,1000,1000,0
records/controllers/enemy/controller_basilisk_ranged.dbr,petTargetLeastAttacked,False,False,0
records/controllers/enemy/controller_basilisk_ranged.dbr,petTargetGreatestHealth,False,False,0
records/controllers/enemy/controller_basilisk_ranged.dbr,lootDropAttachPointName,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_basilisk_ranged.dbr,lootDropCallbackPoint,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_basilisk_ranged.dbr,dyingSkillCallbackPoint,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_boss_aetherialabomination.dbr,ViewDistance,17.5,80.0,1
records/controllers/enemy/controller_boss_aetherialabomination.dbr,pathingViewDistance,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_boss_aetherialabomination.dbr,enemyTooClose,0.0,0.0,0
records/controllers/enemy/controller_boss_aetherialabomination.dbr,InnerViewDistance,4.0,12.0,1
records/controllers/enemy/controller_boss_aetherialabomination.dbr,MaxYViewDistance,10.0,20.0,1
records/controllers/enemy/controller_boss_aetherialabomination.dbr,AngerTolerance,1.0,0.0,1
records/controllers/enemy/controller_boss_aetherialabomination.dbr,AttackedAnger,15.0,15.0,0
records/controllers/enemy/controller_boss_aetherialabomination.dbr,AllyAttackedAnger,5.0,8.0,1
records/controllers/enemy/controller_boss_aetherialabomination.dbr,ForgiveRate,2.0,0.0,1
records/controllers/enemy/controller_boss_aetherialabomination.dbr,SightAngerRate,5.0,5.0,0
records/controllers/enemy/controller_boss_aetherialabomination.dbr,InnerSightAngerRate,10.0,10.0,0
records/controllers/enemy/controller_boss_aetherialabomination.dbr,ProjectileAnger,3.0,5.0,1
records/controllers/enemy/controller_boss_aetherialabomination.dbr,FleeBehavior,NeverFlee,NeverFlee,0
records/controllers/enemy/controller_boss_aetherialabomination.dbr,FleeTime,0,0,0
records/controllers/enemy/controller_boss_aetherialabomination.dbr,FleeTarget,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_boss_aetherialabomination.dbr,maxFleeCount,0,0,0
records/controllers/enemy/controller_boss_aetherialabomination.dbr,FleeDelay,0,0,0
records/controllers/enemy/controller_boss_aetherialabomination.dbr,FleeChance,0,0,0
records/controllers/enemy/controller_boss_aetherialabomination.dbr,fleeDistance,0.0,0.0,0
records/controllers/enemy/controller_boss_aetherialabomination.dbr,ClearAngerWhenFleeing,False,False,0
records/controllers/enemy/controller_boss_aetherialabomination.dbr,ResetOriginAfterFleeing,False,False,0
records/controllers/enemy/controller_boss_aetherialabomination.dbr,PursuitTime,10000,10000,0
records/controllers/enemy/controller_boss_aetherialabomination.dbr,MaxPursuitDistance,75.0,125.0,1
records/controllers/enemy/controller_boss_aetherialabomination.dbr,EmoteBeforePursuingChance,0,0,0
records/controllers/enemy/controller_boss_aetherialabomination.dbr,BuffSelfBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,0
records/controllers/enemy/controller_boss_aetherialabomination.dbr,BuffAllyBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,0
