record,archive,override_layers,class,depth,reached_via,field,value
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedAttackAnimSpeed1,0.75
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedAttackAnimSpeed2,0.75
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedAttackAnimSpeed3,0.75
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedAttackAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedAttackAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedAttackAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedAttackIdleAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedBuffOtherAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedBuffOtherAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedBuffSelfAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedBuffSelfAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedChannelAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedChannelEndAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedChannelStartAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedChatAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedCriticalHitAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedDieAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedDieAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedDieAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedDieAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedDieAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedDieAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedEmoteAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedEmoteAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedEmoteAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedEmoteAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedEmoteAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedEmoteAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedFidgetAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedFidgetAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedFidgetAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedFidgetAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedFidgetAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedFidgetAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedFleeAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedFleeAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedFleeAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedFleeAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedFleeAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedFleeAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedIdleTranAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedLongIdleAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedPassItemAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedPickupAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedRallyAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedRallyAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedRallyAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedRallyAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedRallyAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedRallyAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedRespawnAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedRunAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedSpawnAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedSpecialAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedSpecialAnimSpeed10,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedSpecialAnimSpeed11,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedSpecialAnimSpeed12,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedSpecialAnimSpeed13,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedSpecialAnimSpeed14,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedSpecialAnimSpeed15,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedSpecialAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedSpecialAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedSpecialAnimSpeed4,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedSpecialAnimSpeed5,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedSpecialAnimSpeed6,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedSpecialAnimSpeed7,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedSpecialAnimSpeed8,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedSpecialAnimSpeed9,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedSpellAttackAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedStunAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedWaitingAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedWaitingAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedWaitingAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedWaitingAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedWaitingAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedWaitingAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dHandedWalkAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dbIgnoreWhenPathing,False
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,deathAnimBlendTime,250.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,defensiveFreeze,500.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,defensiveKnockdown,500.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,defensiveLife,500.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,defensivePetrify,500.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,defensivePhysical,50.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,defensivePierce,75.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,defensivePoison,500.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,defensiveSleep,500.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,defensiveStun,500.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,defensiveTrap,500.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,deleteBehavior,PlayEffect
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,description,tagEnemySummonAetherTrap
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,disallowRotation,False
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dissolveTexture,fx/textures/dissolve32_01.tex
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dissolveTime,2.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,distressCall,False
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,distressCallRange,12.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,distressCallTime,5000
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dropItems,False
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedAlertAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedAlertAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedAlertAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedAlertAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedAlertAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedAlertAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedAttTurnRight90AnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedAttackAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedAttackAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedAttackAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedAttackAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedAttackAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedAttackAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedAttackIdleAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedAttackIdleAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedAttackIdleAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedAttackIdleAnimSpeed4,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedAttackIdleAnimSpeed5,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedAttackIdleAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedAttackIdleAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedAttackIdleAnimWeight4,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedAttackIdleAnimWeight5,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedBuffOtherAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedBuffOtherAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedBuffOtherAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedBuffOtherAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedBuffOtherAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedBuffOtherAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedBuffSelfAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedBuffSelfAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedBuffSelfAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedBuffSelfAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedBuffSelfAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedBuffSelfAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedChatAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedCriticalHitAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedDieAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedDieAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedDieAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedDieAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedDieAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedDieAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedEmoteAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedEmoteAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedEmoteAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedEmoteAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedEmoteAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedEmoteAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedFidgetAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedFidgetAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedFidgetAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedFidgetAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedFidgetAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedFidgetAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedFleeAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedFleeAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedFleeAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedFleeAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedFleeAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedFleeAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedIdleTranAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,dualRangedLongIdleAnimSpeed,1.0
