actor_id,record_path,record_archive,display_name,wave,spawn_level,threat_tier,is_champion,monster_classification,charlevel_equation,halt_class,halt_attr,halt_own,attr_mult_physical_pierce,attr_mult_magical,bio_record,bio_archive,dex_equation,dex_bio_value,dex_skill_add,dex_total,dex_source,dex_skill_sources,int_equation,int_bio_value,int_skill_add,int_total,int_source,int_skill_sources,str_equation,str_bio_value,str_skill_add,str_total,str_source,oa_equation,oa_bio_value,oa_skill_add,oa_total,oa_source,da_equation,da_bio_value,da_skill_add,da_total,da_source,own_total_damage_modifier_pct,own_tdm_state,own_tdm_lapI_crosscheck,own_tdm_n_sources,own_tdm_sources,own_tdm_slots_checked,pool_proxy_levels,level_basis,dex_total_at_proxy_lo,dex_total_at_proxy_hi,int_total_at_proxy_lo,int_total_at_proxy_hi,own_tdm_at_proxy_lo,own_tdm_at_proxy_hi
w156_a009,records/creatures/enemies/chthonianwretch_b01.dbr,sm1,Voidlurker Blightbearer,156,109,trash,False,Champion,charLevel*1,attr_only,True,False,4.257143,3.767442,records/creatures/enemies/bios/bio_chthonicvoidfiend_01.dbr,base,(charLevel*7)+35,798.0,0.0,798.0,records/creatures/enemies/bios/bio_chthonicvoidfiend_01.dbr::characterDexterity,ABSENT on all 7 own skill slots,(charLevel*5)+50,595.0,0.0,595.0,records/creatures/enemies/bios/bio_chthonicvoidfiend_01.dbr::characterIntelligence,ABSENT on all 7 own skill slots,(charLevel*6.5)+25,733.5,0.0,733.5,records/creatures/enemies/bios/bio_chthonicvoidfiend_01.dbr::characterStrength,(charLevel*6)+40,694.0,-4.0,690.0,records/creatures/enemies/bios/bio_chthonicvoidfiend_01.dbr::characterOffensiveAbility,(charLevel*4)+30,466.0,0.0,466.0,records/creatures/enemies/bios/bio_chthonicvoidfiend_01.dbr::characterDefensiveAbility,42.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[2]=12.0(IN-RANGE,rank=3) | records/skills/nonplayerskills/passive/armorbase02.dbr::offensiveTotalDamageModifier[108]=30.0(IN-RANGE,rank=109)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical02.dbr | records/skills/nonplayerskills/passive/armorbase02.dbr | records/skills/nonplayerskills/passive/passiveproperties_chthonianfiend_melee.dbr | records/skills/nonplayerskillsgdx1/attackradius/chthonianwretch_causticeruption.dbr | records/skills/nonplayerskillsgdx1/path/chthonianwretch_acidbreath.dbr | records/skills/nonplayerskillsgdx1/attackprojectile/chthonianwretch_poisonorb.dbr,103|104,DIVERGENT,756.0,763.0,565.0,570.0,38.0,38.0
w156_a010,records/creatures/enemies/chthonianherald_c01.dbr,sm3,Chthonian Omen,156,109,trash,False,Champion,charLevel*1,attr_only,True,False,4.763265,4.781395,records/creatures/enemies/bios/bio_chthonianherald_c01.dbr,gdx3,(charLevel*8)+50,922.0,0.0,922.0,records/creatures/enemies/bios/bio_chthonianherald_c01.dbr::characterDexterity,ABSENT on all 10 own skill slots,(charLevel*7)+50,813.0,0.0,813.0,records/creatures/enemies/bios/bio_chthonianherald_c01.dbr::characterIntelligence,ABSENT on all 10 own skill slots,(charLevel*7)+50,813.0,0.0,813.0,records/creatures/enemies/bios/bio_chthonianherald_c01.dbr::characterStrength,(charLevel*6.8)+75,816.2,0.0,816.2,records/creatures/enemies/bios/bio_chthonianherald_c01.dbr::characterOffensiveAbility,(charLevel*5)+40,585.0,0.0,585.0,records/creatures/enemies/bios/bio_chthonianherald_c01.dbr::characterDefensiveAbility,41.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[3]=16.0(IN-RANGE,rank=4) | records/skills/nonplayerskills/passive/armorbase04.dbr::offensiveTotalDamageModifier[108]=25.0(IN-RANGE,rank=109)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical03.dbr | records/skills/nonplayerskills/passive/armorbase04.dbr | records/skills/nonplayerskillsgdx3/passive/passiveproperties_chthonianherald.dbr | records/skills/nonplayerskills/passive/resists_convertconfusefear-30-50-75-500.dbr | records/skills/nonplayerskillsgdx3/attackprojectile/chthonianherald_chaosblast.dbr | records/skills/nonplayerskillsgdx3/attackcharge/chthonianherald_teleport.dbr | records/skills/nonplayerskillsgdx3/attackprojectile/chthonianherald_unleashchaoschannel.dbr | records/skills/nonplayerskillsgdx3/buffoffensive/chthonianherald_darkomen.dbr | records/skills/nonplayerskillsgdx3/buffoffensive/chthonianherald_nauseatingvoid.dbr,105|106,DIVERGENT,890.0,898.0,785.0,792.0,41.0,41.0
w156_a011,records/creatures/enemies/chthonianherald_b01.dbr,sm3,Chthonian Portent,156,109,trash,False,Champion,charLevel*1,attr_only,True,False,4.540816,4.781395,records/creatures/enemies/bios/bio_chthonianherald_b01.dbr,gdx3,(charLevel*7.5)+50,867.5,0.0,867.5,records/creatures/enemies/bios/bio_chthonianherald_b01.dbr::characterDexterity,ABSENT on all 9 own skill slots,(charLevel*7)+50,813.0,0.0,813.0,records/creatures/enemies/bios/bio_chthonianherald_b01.dbr::characterIntelligence,ABSENT on all 9 own skill slots,(charLevel*7)+50,813.0,0.0,813.0,records/creatures/enemies/bios/bio_chthonianherald_b01.dbr::characterStrength,(charLevel*6.8)+75,816.2,0.0,816.2,records/creatures/enemies/bios/bio_chthonianherald_b01.dbr::characterOffensiveAbility,(charLevel*5)+30,575.0,0.0,575.0,records/creatures/enemies/bios/bio_chthonianherald_b01.dbr::characterDefensiveAbility,45.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[4]=20.0(IN-RANGE,rank=5) | records/skills/nonplayerskills/passive/armorbase04.dbr::offensiveTotalDamageModifier[108]=25.0(IN-RANGE,rank=109)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical03.dbr | records/skills/nonplayerskills/passive/armorbase04.dbr | records/skills/nonplayerskillsgdx3/passive/passiveproperties_chthonianherald.dbr | records/skills/nonplayerskills/passive/resists_convertconfusefear-30-50-75-500.dbr | records/skills/nonplayerskillsgdx3/attackprojectile/chthonianherald_chaosblast.dbr | records/skills/nonplayerskillsgdx3/attackprojectile/chthonianherald_triplechaosblast.dbr | records/skills/nonplayerskillsgdx3/path/chthonianherald_chaosbreath.dbr | records/skills/nonplayerskillsgdx3/attackcharge/chthonianherald_disengage.dbr,104|105|106,DIVERGENT,830.0,845.0,778.0,792.0,45.0,45.0
w156_a012,records/creatures/enemies/aetherialcorruption_b01.dbr,sm1,Fleshwarped Chilled One,156,103,trash,False,Champion,charLevel*1+1,attr_only,True,False,3.62449,3.511628,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr,gdx1,(charLevel*6)+25,643.0,0.0,643.0,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterDexterity,ABSENT on all 6 own skill slots,(charLevel*5)+25,540.0,0.0,540.0,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterIntelligence,ABSENT on all 6 own skill slots,(charLevel*6.4)+30,689.2,0.0,689.2,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterStrength,(charLevel*6.2)+40,678.6,-4.0,674.6,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterOffensiveAbility,(charLevel*4.3)+25,467.9,0.0,467.9,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterDefensiveAbility,45.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[4]=20.0(IN-RANGE,rank=5) | records/skills/nonplayerskills/passive/armorbase03.dbr::offensiveTotalDamageModifier[102]=25.0(IN-RANGE,rank=103)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical02.dbr | records/skills/nonplayerskills/passive/armorbase03.dbr | records/skills/nonplayerskillsgdx1/passive/passiveproperties_aetherialcorruption_cold.dbr | records/skills/nonplayerskillsgdx1/attackmelee/aetherialcorruption_icepincer.dbr | records/skills/nonplayerskillsgdx1/buffattackradius/aetherialcorruption_chillwind.dbr,103|104,AGREE,643.0,649.0,540.0,545.0,45.0,45.0
w156_a013,records/creatures/enemies/aetherialcorruption_b01.dbr,sm1,Fleshwarped Chilled One,156,103,trash,False,Champion,charLevel*1+1,attr_only,True,False,3.62449,3.511628,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr,gdx1,(charLevel*6)+25,643.0,0.0,643.0,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterDexterity,ABSENT on all 6 own skill slots,(charLevel*5)+25,540.0,0.0,540.0,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterIntelligence,ABSENT on all 6 own skill slots,(charLevel*6.4)+30,689.2,0.0,689.2,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterStrength,(charLevel*6.2)+40,678.6,-4.0,674.6,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterOffensiveAbility,(charLevel*4.3)+25,467.9,0.0,467.9,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterDefensiveAbility,45.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[4]=20.0(IN-RANGE,rank=5) | records/skills/nonplayerskills/passive/armorbase03.dbr::offensiveTotalDamageModifier[102]=25.0(IN-RANGE,rank=103)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical02.dbr | records/skills/nonplayerskills/passive/armorbase03.dbr | records/skills/nonplayerskillsgdx1/passive/passiveproperties_aetherialcorruption_cold.dbr | records/skills/nonplayerskillsgdx1/attackmelee/aetherialcorruption_icepincer.dbr | records/skills/nonplayerskillsgdx1/buffattackradius/aetherialcorruption_chillwind.dbr,103|104,AGREE,643.0,649.0,540.0,545.0,45.0,45.0
w156_a014,records/creatures/enemies/aetherialcorruption_b01.dbr,sm1,Fleshwarped Chilled One,156,103,trash,False,Champion,charLevel*1+1,attr_only,True,False,3.62449,3.511628,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr,gdx1,(charLevel*6)+25,643.0,0.0,643.0,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterDexterity,ABSENT on all 6 own skill slots,(charLevel*5)+25,540.0,0.0,540.0,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterIntelligence,ABSENT on all 6 own skill slots,(charLevel*6.4)+30,689.2,0.0,689.2,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterStrength,(charLevel*6.2)+40,678.6,-4.0,674.6,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterOffensiveAbility,(charLevel*4.3)+25,467.9,0.0,467.9,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterDefensiveAbility,45.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[4]=20.0(IN-RANGE,rank=5) | records/skills/nonplayerskills/passive/armorbase03.dbr::offensiveTotalDamageModifier[102]=25.0(IN-RANGE,rank=103)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical02.dbr | records/skills/nonplayerskills/passive/armorbase03.dbr | records/skills/nonplayerskillsgdx1/passive/passiveproperties_aetherialcorruption_cold.dbr | records/skills/nonplayerskillsgdx1/attackmelee/aetherialcorruption_icepincer.dbr | records/skills/nonplayerskillsgdx1/buffattackradius/aetherialcorruption_chillwind.dbr,103|104,AGREE,643.0,649.0,540.0,545.0,45.0,45.0
w156_a015,records/creatures/enemies/aetherialcorruption_b01.dbr,sm1,Fleshwarped Chilled One,156,103,trash,False,Champion,charLevel*1+1,attr_only,True,False,3.62449,3.511628,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr,gdx1,(charLevel*6)+25,643.0,0.0,643.0,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterDexterity,ABSENT on all 6 own skill slots,(charLevel*5)+25,540.0,0.0,540.0,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterIntelligence,ABSENT on all 6 own skill slots,(charLevel*6.4)+30,689.2,0.0,689.2,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterStrength,(charLevel*6.2)+40,678.6,-4.0,674.6,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterOffensiveAbility,(charLevel*4.3)+25,467.9,0.0,467.9,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterDefensiveAbility,45.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[4]=20.0(IN-RANGE,rank=5) | records/skills/nonplayerskills/passive/armorbase03.dbr::offensiveTotalDamageModifier[102]=25.0(IN-RANGE,rank=103)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical02.dbr | records/skills/nonplayerskills/passive/armorbase03.dbr | records/skills/nonplayerskillsgdx1/passive/passiveproperties_aetherialcorruption_cold.dbr | records/skills/nonplayerskillsgdx1/attackmelee/aetherialcorruption_icepincer.dbr | records/skills/nonplayerskillsgdx1/buffattackradius/aetherialcorruption_chillwind.dbr,103|104,AGREE,643.0,649.0,540.0,545.0,45.0,45.0
w156_a016,records/creatures/enemies/aetherialcorruption_b01.dbr,sm1,Fleshwarped Chilled One,156,103,trash,False,Champion,charLevel*1+1,attr_only,True,False,3.62449,3.511628,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr,gdx1,(charLevel*6)+25,643.0,0.0,643.0,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterDexterity,ABSENT on all 6 own skill slots,(charLevel*5)+25,540.0,0.0,540.0,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterIntelligence,ABSENT on all 6 own skill slots,(charLevel*6.4)+30,689.2,0.0,689.2,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterStrength,(charLevel*6.2)+40,678.6,-4.0,674.6,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterOffensiveAbility,(charLevel*4.3)+25,467.9,0.0,467.9,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterDefensiveAbility,45.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[4]=20.0(IN-RANGE,rank=5) | records/skills/nonplayerskills/passive/armorbase03.dbr::offensiveTotalDamageModifier[102]=25.0(IN-RANGE,rank=103)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical02.dbr | records/skills/nonplayerskills/passive/armorbase03.dbr | records/skills/nonplayerskillsgdx1/passive/passiveproperties_aetherialcorruption_cold.dbr | records/skills/nonplayerskillsgdx1/attackmelee/aetherialcorruption_icepincer.dbr | records/skills/nonplayerskillsgdx1/buffattackradius/aetherialcorruption_chillwind.dbr,103|104,AGREE,643.0,649.0,540.0,545.0,45.0,45.0
w156_a017,records/creatures/enemies/aetherialcorruption_b01.dbr,sm1,Fleshwarped Chilled One,156,103,trash,False,Champion,charLevel*1+1,attr_only,True,False,3.62449,3.511628,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr,gdx1,(charLevel*6)+25,643.0,0.0,643.0,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterDexterity,ABSENT on all 6 own skill slots,(charLevel*5)+25,540.0,0.0,540.0,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterIntelligence,ABSENT on all 6 own skill slots,(charLevel*6.4)+30,689.2,0.0,689.2,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterStrength,(charLevel*6.2)+40,678.6,-4.0,674.6,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterOffensiveAbility,(charLevel*4.3)+25,467.9,0.0,467.9,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterDefensiveAbility,45.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[4]=20.0(IN-RANGE,rank=5) | records/skills/nonplayerskills/passive/armorbase03.dbr::offensiveTotalDamageModifier[102]=25.0(IN-RANGE,rank=103)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical02.dbr | records/skills/nonplayerskills/passive/armorbase03.dbr | records/skills/nonplayerskillsgdx1/passive/passiveproperties_aetherialcorruption_cold.dbr | records/skills/nonplayerskillsgdx1/attackmelee/aetherialcorruption_icepincer.dbr | records/skills/nonplayerskillsgdx1/buffattackradius/aetherialcorruption_chillwind.dbr,103|104,AGREE,643.0,649.0,540.0,545.0,45.0,45.0
w156_a018,records/creatures/enemies/aetherialcorruption_b01.dbr,sm1,Fleshwarped Chilled One,156,103,trash,False,Champion,charLevel*1+1,attr_only,True,False,3.62449,3.511628,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr,gdx1,(charLevel*6)+25,643.0,0.0,643.0,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterDexterity,ABSENT on all 6 own skill slots,(charLevel*5)+25,540.0,0.0,540.0,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterIntelligence,ABSENT on all 6 own skill slots,(charLevel*6.4)+30,689.2,0.0,689.2,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterStrength,(charLevel*6.2)+40,678.6,-4.0,674.6,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterOffensiveAbility,(charLevel*4.3)+25,467.9,0.0,467.9,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr::characterDefensiveAbility,45.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[4]=20.0(IN-RANGE,rank=5) | records/skills/nonplayerskills/passive/armorbase03.dbr::offensiveTotalDamageModifier[102]=25.0(IN-RANGE,rank=103)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical02.dbr | records/skills/nonplayerskills/passive/armorbase03.dbr | records/skills/nonplayerskillsgdx1/passive/passiveproperties_aetherialcorruption_cold.dbr | records/skills/nonplayerskillsgdx1/attackmelee/aetherialcorruption_icepincer.dbr | records/skills/nonplayerskillsgdx1/buffattackradius/aetherialcorruption_chillwind.dbr,103|104,AGREE,643.0,649.0,540.0,545.0,45.0,45.0
w157_a000,records/creatures/enemies/boss&quest/aetherialbloater_malmouthdocks_01.dbr,sm2,Blugrug the Living Plague,157,109,boss,False,Quest,charLevel*1,both,True,True,4.783673,4.804651,records/creatures/enemies/bios/bio_boss_aetherialbloater_malmouthdocks_01.dbr,sm2,(charLevel*8)+55,927.0,0.0,927.0,records/creatures/enemies/bios/bio_boss_aetherialbloater_malmouthdocks_01.dbr::characterDexterity,ABSENT on all 12 own skill slots,(charLevel*7)+55,818.0,0.0,818.0,records/creatures/enemies/bios/bio_boss_aetherialbloater_malmouthdocks_01.dbr::characterIntelligence,ABSENT on all 12 own skill slots,(charLevel*6.5)+50,758.5,0.0,758.5,records/creatures/enemies/bios/bio_boss_aetherialbloater_malmouthdocks_01.dbr::characterStrength,(charLevel*7)+100,863.0,0.0,863.0,records/creatures/enemies/bios/bio_boss_aetherialbloater_malmouthdocks_01.dbr::characterOffensiveAbility,(charLevel*6.3)+50,736.7,0.0,736.7,records/creatures/enemies/bios/bio_boss_aetherialbloater_malmouthdocks_01.dbr::characterDefensiveAbility,41.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[3]=16.0(IN-RANGE,rank=4) | records/skills/nonplayerskills/passive/armorbase05.dbr::offensiveTotalDamageModifier[108]=25.0(IN-RANGE,rank=109)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical04.dbr | records/skills/nonplayerskills/passive/armorbase05.dbr | records/skills/nonplayerskills/passive/resists_heroboss.dbr | records/skills/nonplayerskillsgdx2/bossskills/passives/aetherialbloater_malmouthdocks_passiveproperties_01.dbr | records/skills/nonplayerskills/bossskills/boss_chest_01.dbr | records/skills/nonplayerskillsgdx1/path/aetherialbloater_violentbarf.dbr | records/skills/nonplayerskillsgdx1/bossskills/avris_bloodorbnova.dbr | records/skills/nonplayerskillsgdx2/bossskills/aetherialbloater_plaguepresence.dbr | records/skills/nonplayerskillsgdx2/bossskills/aetherialbloater_endlessplague.dbr | records/skills/nonplayerskillsgdx2/bossskills/aetherialbloater_burningfever.dbr | records/skills/nonplayerskillsgdx2/bossskills/aetherialbloater_wormgenerator.dbr,106|107|108,DIVERGENT,903.0,919.0,797.0,811.0,41.0,41.0
w157_a001,records/creatures/enemies/boss&quest/aetherialbloater_malmouthdocks_01.dbr,sm2,Blugrug the Living Plague,157,109,boss,False,Quest,charLevel*1,both,True,True,4.783673,4.804651,records/creatures/enemies/bios/bio_boss_aetherialbloater_malmouthdocks_01.dbr,sm2,(charLevel*8)+55,927.0,0.0,927.0,records/creatures/enemies/bios/bio_boss_aetherialbloater_malmouthdocks_01.dbr::characterDexterity,ABSENT on all 12 own skill slots,(charLevel*7)+55,818.0,0.0,818.0,records/creatures/enemies/bios/bio_boss_aetherialbloater_malmouthdocks_01.dbr::characterIntelligence,ABSENT on all 12 own skill slots,(charLevel*6.5)+50,758.5,0.0,758.5,records/creatures/enemies/bios/bio_boss_aetherialbloater_malmouthdocks_01.dbr::characterStrength,(charLevel*7)+100,863.0,0.0,863.0,records/creatures/enemies/bios/bio_boss_aetherialbloater_malmouthdocks_01.dbr::characterOffensiveAbility,(charLevel*6.3)+50,736.7,0.0,736.7,records/creatures/enemies/bios/bio_boss_aetherialbloater_malmouthdocks_01.dbr::characterDefensiveAbility,41.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[3]=16.0(IN-RANGE,rank=4) | records/skills/nonplayerskills/passive/armorbase05.dbr::offensiveTotalDamageModifier[108]=25.0(IN-RANGE,rank=109)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical04.dbr | records/skills/nonplayerskills/passive/armorbase05.dbr | records/skills/nonplayerskills/passive/resists_heroboss.dbr | records/skills/nonplayerskillsgdx2/bossskills/passives/aetherialbloater_malmouthdocks_passiveproperties_01.dbr | records/skills/nonplayerskills/bossskills/boss_chest_01.dbr | records/skills/nonplayerskillsgdx1/path/aetherialbloater_violentbarf.dbr | records/skills/nonplayerskillsgdx1/bossskills/avris_bloodorbnova.dbr | records/skills/nonplayerskillsgdx2/bossskills/aetherialbloater_plaguepresence.dbr | records/skills/nonplayerskillsgdx2/bossskills/aetherialbloater_endlessplague.dbr | records/skills/nonplayerskillsgdx2/bossskills/aetherialbloater_burningfever.dbr | records/skills/nonplayerskillsgdx2/bossskills/aetherialbloater_wormgenerator.dbr,106|107|108,DIVERGENT,903.0,919.0,797.0,811.0,41.0,41.0
