archive,map,dbr,x,y,z
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/defensepoint_npc_02.dbr,80.2108,-0.047,60.537
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/tier19spawnpoint01.dbr,41.6897,0.0491,87.4457
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/tier18spawnpoint01.dbr,40.0826,-0.2208,95.9751
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/tier20spawnpoint01.dbr,40.4062,-0.3,95.5506
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/trappoint_01.dbr,60.6114,-0.4827,73.8511
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/defensepoint_npc_03.dbr,58.5829,-1.0015,67.3881
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/controllers/controlobjects/patrolpoint_01.dbr,60.5386,-1.0879,71.6081
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/controllers/controlobjects/patrolpoint_01.dbr,53.3261,-1.0729,80.7756
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/tier11spawnpoint01.dbr,28.0624,-0.9952,101.6123
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/tier16spawnpoint01.dbr,40.3232,-0.3695,95.1966
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/tier17spawnpoint01.dbr,40.4284,-0.2652,95.7661
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/tier12spawnpoint01.dbr,24.7262,-1.0074,99.9526
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/tier09spawnpoint01.dbr,40.0471,-0.3966,95.0098
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/tier10spawnpoint01.dbr,40.1928,-0.3103,95.4965
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/tier08spawnpoint01.dbr,40.2414,-0.3386,95.3407
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/tier04spawnpoint01.dbr,40.0766,-0.2796,95.6616
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/tier02spawnpoint01.dbr,39.9185,-0.3507,95.2313
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/tier03spawnpoint01.dbr,39.9004,-0.2959,95.5342
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/tier05spawnpoint01.dbr,39.9156,-0.3286,95.3548
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/spawnbeacon_05.dbr,39.9047,-0.33,95.3433
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/tier07spawnpoint01.dbr,39.8287,-0.2242,95.9474
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/tier06spawnpoint01.dbr,40.0062,-0.2592,95.7718
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/tier01spawnpoint01.dbr,39.8991,-0.2858,95.5904
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/tier15spawnpoint01.dbr,39.8484,-0.2474,95.7903
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/tier13spawnpoint01.dbr,39.8699,-0.2426,95.8245
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/tier14spawnpoint01.dbr,39.8631,-0.3538,95.196
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/defensepoint_03.dbr,68.7296,-0.4215,71.9574
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/spawnpoint05.dbr,61.7022,-0.9899,78.3561
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/trappoint_08.dbr,64.6123,-0.8766,66.9706
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/controllers/controlobjects/patrolpoint_01.dbr,65.2935,-0.798,64.9568
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/trappoint_06.dbr,80.5209,-0.8363,68.9387
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/controllers/controlobjects/patrolpoint_01.dbr,68.4556,-1.0895,80.2782
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/spawnpoint03.dbr,93.5287,-1.0042,70.5754
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/spawnbeacon_03.dbr,103.2033,-0.0145,64.7964
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/spawnpoint06_fx.dbr,70.3607,-1.0596,91.9675
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/spawnpoint06.dbr,61.5995,-1.0733,103.5042
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/spawnbeacon_02.dbr,66.5631,-0.5,95.9326
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/spawnpoint02.dbr,98.4116,-0.4156,102.8577
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/spawnbeacon_04.dbr,91.9315,-0.9913,88.5943
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/controllers/controlobjects/patrolpoint_01.dbr,93.9054,13.3625,31.6477
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/spawnpoint04.dbr,71.2948,15.2402,13.9682
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/spawnbeacon_01.dbr,72.3077,15.16,30.8755
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/playerspawnpoint.dbr,46.3746,14.07,53.9027
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/controllers/controlobjects/patrolpoint_01.dbr,49.8066,14.07,61.221
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/controllers/controlobjects/patrolpoint_01.dbr,62.1987,13.9173,57.7602
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/trappoint_02.dbr,56.5399,14.0705,50.8656
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/defensepoint_02.dbr,60.0811,14.1593,48.6036
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/controllers/player/spawnplayer.dbr,33.0936,14.07,61.6758
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/trappoint_01.dbr,43.9098,14.07,61.4097
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/controllers/controlobjects/patrolpoint_01.dbr,47.6377,14.07,60.5004
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/trappoint_08.dbr,56.8884,14.07,82.1417
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/defensepoint_03.dbr,68.5794,15.3699,61.2757
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/controllers/controlobjects/patrolpoint_01.dbr,59.4474,14.5132,72.6443
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/trappoint_03.dbr,61.8351,13.8472,66.3781
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/defensepoint_npc_03.dbr,66.2668,15.3663,72.5397
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/controllers/controlobjects/patrolpoint_01.dbr,62.5602,14.2551,75.1864
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/trappoint_04.dbr,72.0227,14.2861,50.9512
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/defensepoint_01.dbr,83.3422,14.0637,53.3765
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/defensepoint_npc_01.dbr,84.3175,14.1037,49.2586
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/trappoint_05.dbr,94.7173,13.785,50.128
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/trappoint_07.dbr,72.051,14.2024,71.2085
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/spawnpoint05.dbr,72.0709,14.07,77.919
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/controllers/controlobjects/patrolpoint_01.dbr,71.7179,15.37,61.1283
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/controllers/controlobjects/patrolpoint_01.dbr,83.219,15.3663,66.2283
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/defensepoint_npc_04.dbr,83.9622,14.245,73.0267
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/controllers/controlobjects/patrolpoint_01.dbr,86.4852,14.07,69.8881
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/trappoint_06.dbr,94.5884,13.785,70.7785
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/spawnbeacon_03.dbr,104.5944,11.6249,48.3693
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/spawnpoint03.dbr,107.7529,10.6689,42.3393
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/spawnpoint06.dbr,104.5295,10.2301,72.9705
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/spawnpoint06_fx.dbr,101.7327,14.0613,60.8523
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/spawnbeacon_02.dbr,101.7232,14.0608,60.875
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier19spawnpoint01.dbr,71.5801,14.9552,84.4986
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier18spawnpoint01.dbr,71.5516,15.16,91.1575
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier20spawnpoint01.dbr,71.3357,15.16,91.2551
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier14spawnpoint01.dbr,71.0493,15.16,91.5473
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier05spawnpoint01.dbr,70.9293,15.16,90.9408
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier03spawnpoint01.dbr,71.0642,15.16,90.9331
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier04spawnpoint01.dbr,71.0751,15.16,90.9446
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier13spawnpoint01.dbr,71.0779,15.16,90.8211
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier15spawnpoint01.dbr,71.0226,15.16,90.7858
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier01spawnpoint01.dbr,71.0294,15.16,91.4143
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier07spawnpoint01.dbr,71.0079,15.16,91.3801
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier16spawnpoint01.dbr,71.1657,15.16,91.3616
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier06spawnpoint01.dbr,71.5879,15.16,91.3559
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier02spawnpoint01.dbr,71.0586,15.16,91.1802
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier08spawnpoint01.dbr,71.0599,15.16,91.124
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier09spawnpoint01.dbr,71.2361,15.16,91.2514
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier10spawnpoint01.dbr,71.3523,15.16,91.0863
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/spawnbeacon_05.dbr,71.4008,15.16,90.9305
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier12spawnpoint01.dbr,72.4108,15.16,89.743
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier11spawnpoint01.dbr,71.2066,15.16,90.5996
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier17spawnpoint01.dbr,76.0232,14.07,84.0886
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/spawnbeacon_04.dbr,99.8055,8.6191,85.9631
survivalmode3/resources/Maps.arc,survivalworld_h.map,records/scriptentities/spawnpoint02.dbr,107.5879,9.9894,82.1762
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/trappoint_07.dbr,34.0172,25.786,29.7129
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/controllers/controlobjects/patrolpoint_01.dbr,27.8385,25.9266,38.5724
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/defensepoint_01.dbr,39.9893,25.9429,39.1352
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/playerspawnpoint.dbr,42.2265,26.8827,22.7612
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/controllers/player/spawnplayer.dbr,48.3626,27.3379,34.7541
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/controllers/controlobjects/patrolpoint_01.dbr,45.4815,27.101,29.1615
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/controllers/controlobjects/patrolpoint_01.dbr,46.7432,26.93,31.8429
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/defensepoint_npc_02.dbr,57.2749,25.8245,29.846
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/defensepoint_npc_01.dbr,53.7883,26.9972,32.9053
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/controllers/controlobjects/patrolpoint_01.dbr,44.2176,26.9166,38.3763
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/trappoint_06.dbr,24.75,25.7195,58.8556
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/controllers/controlobjects/patrolpoint_01.dbr,28.0954,25.9042,56.1255
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/trappoint_08.dbr,52.7817,25.618,58.6384
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/spawnpoint05.dbr,51.9045,26.93,44.0299
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/controllers/controlobjects/patrolpoint_01.dbr,53.6714,26.9044,46.2045
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/controllers/controlobjects/patrolpoint_01.dbr,56.8828,25.4353,58.6366
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/spawnpoint04.dbr,73.1296,18.0,8.8205
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/spawnbeacon_01.dbr,62.354,29.7791,4.6617
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/trappoint_02.dbr,69.7691,25.82,35.2743
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/controllers/controlobjects/patrolpoint_01.dbr,64.1839,25.4927,31.64
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/spawnpoint03.dbr,85.9503,23.9578,26.9325
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/defensepoint_03.dbr,65.0793,27.3262,52.6267
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/defensepoint_npc_03.dbr,67.9531,25.863,52.5478
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/trappoint_03.dbr,68.7761,25.7483,54.8998
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/controllers/controlobjects/patrolpoint_01.dbr,68.741,25.7937,45.9488
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/spawnbeacon_03.dbr,93.1915,25.4999,52.507
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/spawnbeacon_02.dbr,89.1462,25.769,39.0767
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/spawnpoint06_fx.dbr,83.4366,25.9244,58.0866
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/spawnpoint06.dbr,82.8192,25.8773,58.4057
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/defensepoint_04.dbr,56.4219,23.1436,96.5583
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/trappoint_05.dbr,50.8385,26.1335,61.0
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier20spawnpoint01.dbr,26.4227,26.7404,67.1396
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier18spawnpoint01.dbr,30.831,27.2717,74.5315
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier19spawnpoint01.dbr,30.8327,27.2716,74.6034
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier16spawnpoint01.dbr,30.849,27.2717,74.3372
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier11spawnpoint01.dbr,30.8705,27.2715,74.1778
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier10spawnpoint01.dbr,30.7653,27.27,73.6082
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier09spawnpoint01.dbr,30.6835,27.2709,73.7523
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier08spawnpoint01.dbr,30.6349,27.2729,73.9082
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier12spawnpoint01.dbr,30.5187,27.2749,74.0732
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier07spawnpoint01.dbr,30.4892,27.27,73.4214
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/spawnbeacon_05.dbr,30.4483,27.2756,74.1834
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier17spawnpoint01.dbr,31.246,27.7111,73.1535
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier02spawnpoint01.dbr,30.8682,27.2715,74.5502
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier06spawnpoint01.dbr,30.3425,27.2762,73.9458
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier04spawnpoint01.dbr,30.3412,27.2767,74.002
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier03spawnpoint01.dbr,30.3606,27.273,73.643
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier05spawnpoint01.dbr,30.3578,27.2743,73.7665
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier14spawnpoint01.dbr,30.3468,27.2743,73.755
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier13spawnpoint01.dbr,30.2119,27.2757,73.7627
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier15spawnpoint01.dbr,30.3052,27.2732,73.6076
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier01spawnpoint01.dbr,30.312,27.277,74.2361
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/defensepoint_npc_04.dbr,55.7856,25.5979,71.2426
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/trappoint_04.dbr,121.9346,20.9637,109.3523
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/spawnpoint02.dbr,68.0295,25.49,67.6208
survivalmode3/resources/Maps.arc,survivalworld_i.map,records/scriptentities/spawnbeacon_04.dbr,68.0915,25.4899,76.2333
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/trappoint_07.dbr,29.4172,20.2845,52.2344
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/controllers/player/spawnplayer.dbr,37.6329,19.0062,42.0527
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/trappoint_01.dbr,45.6441,18.7976,49.5575
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/controllers/controlobjects/patrolpoint_01.dbr,45.6563,18.7949,49.6715
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/controllers/controlobjects/patrolpoint_01.dbr,56.5535,17.1376,46.8595
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/controllers/controlobjects/patrolpoint_01.dbr,89.6224,17.8773,42.4271
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/spawnbeacon_01.dbr,83.0932,17.4732,23.4907
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/spawnpoint04.dbr,91.0294,17.5017,33.9229
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/controllers/controlobjects/patrolpoint_01.dbr,84.0793,17.8043,41.3433
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/defensepoint_01.dbr,77.9059,21.2548,58.5274
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/defensepoint_npc_01.dbr,77.9059,21.2548,58.5274
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/trappoint_02.dbr,84.7587,18.0357,57.558
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/spawnbeacon_03.dbr,100.9951,18.1946,53.9698
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/spawnpoint03.dbr,109.5919,18.1968,56.9344
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/tier18spawnpoint01.dbr,44.3809,18.246,92.0676
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/tier20spawnpoint01.dbr,42.6598,17.6498,103.8698
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/tier19spawnpoint01.dbr,42.5027,17.6372,103.7989
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/controllers/controlobjects/patrolpoint_01.dbr,20.1856,19.5,70.2974
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/trappoint_08.dbr,48.2079,19.2844,73.2036
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/defensepoint_02.dbr,65.9192,20.4542,68.6837
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/defensepoint_npc_02.dbr,49.9402,22.2857,68.6847
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/controllers/controlobjects/patrolpoint_01.dbr,54.4321,21.4817,66.489
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/defensepoint_npc_03.dbr,63.3438,20.415,80.7656
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/defensepoint_03.dbr,58.8996,19.6418,80.3461
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/controllers/controlobjects/patrolpoint_01.dbr,56.84,18.0637,93.7981
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/tier17spawnpoint01.dbr,42.6801,17.6417,103.4007
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/tier13spawnpoint01.dbr,43.3364,17.7126,104.1883
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/tier04spawnpoint01.dbr,42.7735,17.6446,103.2457
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/tier11spawnpoint01.dbr,42.8288,17.6494,103.281
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/tier05spawnpoint01.dbr,43.2336,17.6805,103.2462
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/tier10spawnpoint01.dbr,42.8151,17.6512,103.393
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/tier03spawnpoint01.dbr,43.1517,17.6772,103.3903
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/tier09spawnpoint01.dbr,42.826,17.6522,103.4045
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/tier02spawnpoint01.dbr,43.1032,17.6769,103.5462
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/tier06spawnpoint01.dbr,42.8108,17.6554,103.5839
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/tier08spawnpoint01.dbr,42.8095,17.6567,103.6401
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/tier07spawnpoint01.dbr,42.9869,17.6713,103.7113
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/tier16spawnpoint01.dbr,42.9166,17.6687,103.8214
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/tier01spawnpoint01.dbr,43.3388,17.7029,103.8158
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/tier15spawnpoint01.dbr,42.7587,17.6583,103.8399
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/tier12spawnpoint01.dbr,42.7803,17.6607,103.8742
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/spawnbeacon_05.dbr,42.9574,17.6533,103.0594
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/spawnpoint05.dbr,71.5924,20.7375,78.9811
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/trappoint_03.dbr,80.9728,18.0247,68.1012
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/defensepoint_npc_04.dbr,73.5383,16.5307,82.2213
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/defensepoint_04.dbr,76.3074,18.6555,81.773
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/controllers/controlobjects/patrolpoint_01.dbr,76.3074,18.6555,81.773
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/spawnpoint06.dbr,99.7833,16.25,86.1741
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/spawnpoint06_fx.dbr,106.1567,15.8334,88.2996
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/spawnbeacon_02.dbr,106.1472,15.8304,88.3223
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/trappoint_04.dbr,78.9512,18.23,98.5913
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/spawnpoint02.dbr,84.8093,19.4805,96.2993
survivalmode3/resources/Maps.arc,survivalworld_j.map,records/scriptentities/spawnbeacon_04.dbr,68.7335,17.931,107.1875
