record,display_name,archetype_tag,stratum,status,arz_owners,threat_tier,level_min,level_max,wave_first,wave_last,n_actors,n_champion_actors,life_modifier_pct_min,life_modifier_pct_max,mesh,mesh_body,mesh_file,mesh_scale,base_texture,anim_table,controller,controller_class,monster_classification,character_attack_speed,character_attack_speed_tag,character_spellcast_speed,character_run_speed,walk_speed,run_speed_jitter,disable_movement,min_rotation_speed,max_rotation_speed,num_attack_slots,n_slots_decoded,waiting_anim_delay_ms,death_anim_blend_time,basic_attack_anims,basic_attack_anim_weights,basic_attack_anim_speeds,basic_attack_anim_durs_s,basic_attack_dur_s,basic_swing_period_s,anim_classes_alt,skill_classes,n_skill_classes,damage_types,damage_types_nonphysical,damage_types_dot,control_effects,n_control_effects,range_band_modal,range_band_chanceweighted,range_band_profile,life_equation,character_life,character_life_modifier,bio_record,pools,pool_kinds,ctrl_MaxPursuitDistance,ctrl_PursuitTime,ctrl_ViewDistance,ctrl_InnerViewDistance,ctrl_MaxYViewDistance,ctrl_RoamBehavior,ctrl_RoamDistance,ctrl_MinRoamDistance,ctrl_MinTimeBeforeRoam,ctrl_MaxTimeBeforeRoam,ctrl_ChanceToIdleOnPatrol,ctrl_MinPatrolIdleTime,ctrl_MaxPatrolIdleTime,ctrl_WanderDistance,ctrl_MinWanderDistance,ctrl_TeleportToLeaderDistance,ctrl_fleeDistance,ctrl_FleeBehavior,ctrl_FleeChance,ctrl_DodgeChance,ctrl_DodgeDistance,ctrl_MinDodgeDistance,ctrl_DodgeDelay,ctrl_enemyTooClose,ctrl_EmoteBeforePursuingChance,ctrl_ChanceToRespondToDistressCall,ctrl_minSwingPause,ctrl_maxSwingPause,ctrl_RepositionChance,tree_n_skills,tree_unresolved,tree_skill_classes,tree_roles,tree_damage_types,tree_control_effects,tree_summons,n_summons,damage_types_union,damage_types_union_nonphysical,damage_types_dot_union,control_effects_union,n_control_effects_union,n_skills_total,mesh_key
records/creatures/enemies/devotion/chthonianservitor_h02.dbr,Lank'Zuul the Torturer,chthonianservitor_h02,devotion,OK,gdx1|sm1,hero,109,109,168,168,1,1,340.0,340.0,creatures/enemies/chthonianservitor/chthonianservitor01a_chaos.msh,chthonianservitor,chthonianservitor01a_chaos.msh,0.949999988079071,creatures/enemies/chthonianservitor/chthonianservitor01c_dif.tex,records/creatures/enemies/anm/anm_chthonian_servitor.dbr,records/controllers/enemy/controller_chthonianservitor.dbr,ControllerMonster,Hero,1.0,CharacterAttackSpeedAverage,1.0,1.2000000476837158,1.100000023841858,0.0,,3.0,6.0,8,7,5000,250.0,chthonianservitor_attack_a01.anm|chthonianservitor_attack_b01.anm,100.0|100.0,1.0|1.0,1.2333|1.2333,1.2333,1.2333,,Skill_AttackProjectileOrbiting|Skill_AttackProjectileRing|Skill_AttackRadius|Skill_AttackWeapon|Skill_AttackWeaponBlink|Skill_BuffRadiusToggled,6,Physical|Pierce|Aether|Chaos|Life,Pierce|Aether|Chaos|Life,SlowBleeding|SlowLife,SlowRunSpeed,1,ShortRange,ShortRange,ShortRange:3|LongRange:1|MediumRange:1,charLevel*1+5,0.0,0.0,,devotion_heroes01,DEVOTION,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,,,,,0.0,0,75,0.5,1.2000000476837158,0,16,0,Skill_AttackProjectileBurst|Skill_AttackProjectileOrbiting|Skill_AttackProjectileRing|Skill_AttackRadius|Skill_AttackWeapon|Skill_AttackWeaponBlink|Skill_BuffOther|Skill_BuffRadiusToggled|Skill_OnDeathSpawnActor|Skill_Passive,attack:8|buff:2|other:1|passive:5,Physical|Pierce|Aether|Chaos|Life,SlowRunSpeed,d01_chesthero_all_01.dbr,1,Physical|Pierce|Aether|Chaos|Life,Pierce|Aether|Chaos|Life,SlowBleeding|SlowLife,SlowRunSpeed,1,23,chthonianservitor01a_chaos
records/creatures/enemies/devotion/chthonianservitor_h03.dbr,Ukog'Dal ~ Electrified,chthonianservitor_h03,devotion,OK,gdx1|sm1,hero,109,109,168,168,2,2,340.0,340.0,creatures/enemies/chthonianservitor/chthonianservitor01a_lightning.msh,chthonianservitor,chthonianservitor01a_lightning.msh,0.949999988079071,creatures/enemies/chthonianservitor/chthonianservitor01f_dif.tex,records/creatures/enemies/anm/anm_chthonian_servitor.dbr,records/controllers/enemy/controller_chthonianservitor.dbr,ControllerMonster,Hero,1.0,CharacterAttackSpeedAverage,1.0,1.2000000476837158,1.100000023841858,0.0,,3.0,6.0,8,6,5000,250.0,chthonianservitor_attack_a01.anm|chthonianservitor_attack_b01.anm,100.0|100.0,1.0|1.0,1.2333|1.2333,1.2333,1.2333,,Skill_AttackProjectileOrbiting|Skill_AttackProjectileRing|Skill_AttackWeapon|Skill_BuffAttackRadiusDuration|Skill_BuffRadiusToggled,5,Physical|Pierce|Lightning|Life,Pierce|Lightning|Life,SlowBleeding,,0,ShortRange,ShortRange,ShortRange:2|MediumRange:1|AnyRange:1,charLevel*1+5,0.0,0.0,,devotion_heroes01,DEVOTION,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,,,,,0.0,0,75,0.5,1.2000000476837158,0,14,0,Skill_AttackProjectileOrbiting|Skill_AttackProjectileRing|Skill_AttackWeapon|Skill_BuffAttackRadiusDuration|Skill_BuffOther|Skill_BuffRadiusToggled|Skill_OnDeathSpawnActor|Skill_Passive,attack:4|buff:3|other:1|passive:6,Physical|Pierce|Lightning|Life,,d01_chesthero_all_01.dbr,1,Physical|Pierce|Lightning|Life,Pierce|Lightning|Life,SlowBleeding,,0,20,chthonianservitor01a_lightning
records/creatures/enemies/devotion/dranghoul_h02.dbr,Fariim ~ Bramble,dranghoul_h02,devotion,OK,gdx3|sm3,hero,109,109,157,157,1,1,318.0,318.0,creatures/enemies/dranghoul/dranghoul_b02.msh,dranghoul,dranghoul_b02.msh,1.25,,records/creatures/enemies/anm/anm_dranghoul.dbr,records/controllers/enemy/controller_dranghoul2.dbr,ControllerMonster,Hero,1.0,CharacterAttackSpeedAverage,1.0,1.0,1.2000000476837158,10.0,,4.0,8.0,4,4,5000,250.0,dranghoul_01_attack_a.anm|dranghoul_01_attack_b.anm|dranghoul_01_attack_c.anm,100.0|100.0|100.0,1.25|1.25|1.25,1.2267|1.2267|1.2267,1.2267,1.2267,sHanded|staff,Skill_AttackProjectileAreaEffect|Skill_TargetedSpawnPet|Skill_WeaponPool_ChargedLinear,3,,,SlowPoison,,0,AnyRange,AnyRange,AnyRange:2|ShortRange:1,charLevel*1,0.0,100.0,,devotion_heroes01|devotion_heroes03,DEVOTION,125.0,10000,80.0,4.0,10.0,Roam,5.0,2.0,6000,12000,75,1000,5000,0.0,2.0,40.0,10.0,NeverFlee,75,0,0.0,0.0,0,5.0,0,75,0.5,0.8999999761581421,0,10,1,Skill_AttackProjectileAreaEffect|Skill_OnDeathSpawnActor|Skill_Passive|Skill_TargetedSpawnPet|Skill_WeaponPool_ChargedLinear,attack:2|other:1|passive:6|summon:1,Physical|Pierce|Life,,d01_chesthero_all_01.dbr|trap_brambletrap_a01.dbr,2,Physical|Pierce|Life,Pierce|Life,SlowBleeding|SlowPoison,,0,14,dranghoul_b02
records/creatures/enemies/devotion/fleshhulk_h03.dbr,Kollus ~ Burning,fleshhulk_h03,devotion,OK,base|sm_mod,hero,107,107,162,162,1,1,328.0,328.0,creatures/enemies/fleshhulk/fleshhulk03.msh,fleshhulk,fleshhulk03.msh,1.4500000476837158,creatures/enemies/fleshhulk/fleshhulk05_dif.tex,records/creatures/enemies/anm/anm_fleshhulk.dbr,records/controllers/enemy/controller_fleshhulk.dbr,ControllerMonster,Hero,0.8500000238418579,CharacterAttackSpeedAverage,1.5,1.0,1.0,0.0,,12.0,18.0,8,5,5000,250.0,fleshhulk_unarmed_attack_a01.anm|fleshhulk_unarmed_attack_b01.anm,100.0|100.0,1.25|1.25,1.7333|1.6267,1.68,1.9765,,Skill_AttackProjectileAreaEffect|Skill_AttackRadius|Skill_AttackWave|Skill_AttackWeaponCharge|Skill_BuffAttackRadiusDuration,5,Physical|Fire|Aether,Fire|Aether,SlowFire,Stun|SlowTotalSpeed|SlowDefensiveAbility,3,MediumRange,MediumRange,MediumRange:2|LongRange:1|ShortRange:1,charLevel*1+5,0.0,0.0,,devotion_heroes03,DEVOTION,125.0,10000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,15,0.0,0.30000001192092896,0,12,0,Skill_AttackProjectileAreaEffect|Skill_AttackRadius|Skill_AttackWave|Skill_AttackWeaponCharge|Skill_BuffAttackRadiusDuration|Skill_OnDeathSpawnActor|Skill_Passive,attack:4|buff:1|other:1|passive:6,Physical|Fire|Aether,Stun|SlowTotalSpeed|SlowDefensiveAbility,d01_chesthero_all_01.dbr,1,Physical|Fire|Aether,Fire|Aether,SlowFire,Stun|SlowTotalSpeed|SlowDefensiveAbility,3,17,fleshhulk03
records/creatures/enemies/devotion/ghost_h01.dbr,Odellia Lanos,ghost_h01,devotion,OK,base|sm_mod,hero,107,107,162,162,1,1,328.0,328.0,creatures/enemies/ghost/ghost_f_a01.msh,ghost,ghost_f_a01.msh,1.1200000047683716,,records/creatures/enemies/anm/anm_ghost_female.dbr,records/controllers/enemy/controller_ghost_meleechampion.dbr,ControllerMonster,Hero,0.8500000238418579,CharacterAttackSpeedAverage,0.8999999761581421,0.6000000238418579,1.0,15.0,,4.0,8.0,8,6,5000,250.0,heroine01_sword1h_attack_a01.anm|heroine01_sword1h_attack_b01.anm,100.0|100.0,1.25|1.25,0.5067|0.5067,0.5067,0.5961,sHanded|dHanded|dualRanged|ranged1h|ranged2h|axe2h|mace2h|sword2h|spear2h,Skill_AttackProjectile|Skill_AttackProjectileDrop|Skill_AttackProjectileRing|Skill_AttackWeapon|Skill_BuffAttackRadiusDuration|Skill_WeaponPool_ChargedFinale,6,Physical|Fire|Cold|Lightning,Fire|Cold|Lightning,SlowCold,Freeze|TotalDamageReductionPercent,2,ShortRange,ShortRange,ShortRange:2|LongRange:1|AnyRange:1|MediumRange:1,charLevel*1,0.0,0.0,,devotion_heroes03,DEVOTION,125.0,10000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,5.0,NeverFlee,0,30,2.0,2.0,5000,0.0,0,15,0.6499999761581421,1.2999999523162842,0,14,0,Skill_AttackProjectile|Skill_AttackProjectileDrop|Skill_AttackProjectileRing|Skill_AttackWeapon|Skill_AttackWeaponBlink|Skill_BuffAttackRadiusDuration|Skill_OnDeathSpawnActor|Skill_Passive|Skill_WeaponPool_ChargedFinale,attack:6|buff:1|other:1|passive:6,Physical|Fire|Cold|Lightning,Freeze|TotalDamageReductionPercent,d01_chesthero_all_01.dbr,1,Physical|Fire|Cold|Lightning,Fire|Cold|Lightning,SlowCold,Freeze|TotalDamageReductionPercent,2,20,ghost_f_a01
records/creatures/enemies/devotion/ghost_h02.dbr,Marden Thal ~ Burning,ghost_h02,devotion,OK,base|sm_mod,hero,107,107,162,162,1,1,328.0,328.0,creatures/enemies/ghost/ghost_m_a01.msh,ghost,ghost_m_a01.msh,1.1200000047683716,,records/creatures/enemies/anm/anm_ghost_male.dbr,records/controllers/enemy/controller_ghost_meleechampion.dbr,ControllerMonster,Hero,0.8500000238418579,CharacterAttackSpeedAverage,0.8999999761581421,0.6000000238418579,1.0,15.0,,4.0,8.0,8,4,5000,250.0,hero01_sword1h_attack_a01.anm|hero01_sword1h_attack_b01.anm,100.0|100.0,1.25|1.25,0.5067|0.5067,0.5067,0.5961,sHanded|dHanded|dualRanged|ranged1h|ranged2h|axe2h|mace2h|sword2h|spear2h,Skill_AttackWeapon|Skill_AttackWeaponBlink|Skill_BuffAttackRadiusDuration|Skill_BuffRadiusToggled,4,Physical|Fire|Cold,Fire|Cold,SlowCold,,0,ShortRange,ShortRange,ShortRange:2|LongRange:1,charLevel*1,0.0,0.0,,devotion_heroes03,DEVOTION,125.0,10000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,5.0,NeverFlee,0,30,2.0,2.0,5000,0.0,0,15,0.6499999761581421,1.2999999523162842,0,12,0,Skill_AttackWeapon|Skill_AttackWeaponBlink|Skill_BuffAttackRadiusDuration|Skill_BuffRadiusToggled|Skill_OnDeathSpawnActor|Skill_Passive,attack:2|buff:2|other:1|passive:7,Physical|Fire|Cold,,d01_chesthero_all_01.dbr,1,Physical|Fire|Cold,Fire|Cold,SlowFire|SlowCold,,0,16,ghost_m_a01
records/creatures/enemies/devotion/rhino_h02.dbr,Starhorn ~ Celestial,rhino_h02,devotion,OK,gdx3|sm3,hero,109,109,157,157,1,1,318.0,318.0,creatures/enemies/woollyrhino/woollyrhino01b.msh,woollyrhino,woollyrhino01b.msh,1.2000000476837158,creatures/enemies/woollyrhino/woollyrhino01f_dif.tex,records/creatures/enemies/anm/anm_rhino.dbr,records/controllers/enemy/controller_rhino.dbr,ControllerMonster,Hero,1.0,CharacterAttackSpeedAverage,1.0,0.800000011920929,1.2000000476837158,10.0,,4.0,8.0,4,4,5000,250.0,woollyrhino_attack_a01.anm|woollyrhino_attack_b01.anm|woollyrhino_attack_c01.anm,100.0|100.0|100.0,1.0|1.0|1.0,0.8333|0.8333|0.9000,0.8556,0.8556,,Skill_AttackProjectileRing|Skill_AttackWeapon|Skill_AttackWeaponBlink|Skill_BuffAttackRadiusDrop,4,Physical|Pierce|Cold|Chaos,Pierce|Cold|Chaos,SlowBleeding,Stun|SlowTotalSpeed,2,ShortRange,ShortRange,ShortRange:1|MediumRange:1|AnyRange:1|LongRange:1,charLevel*1,0.0,0.0,,devotion_heroes01|devotion_heroes03,DEVOTION,125.0,10000,80.0,4.0,10.0,Roam,5.0,3.0,6000,12000,,1000,5000,0.0,2.0,40.0,8.0,NeverFlee,0,,,,,5.0,0,75,0.20000000298023224,0.6000000238418579,0,12,0,Skill_AttackProjectileRing|Skill_AttackWeapon|Skill_AttackWeaponBlink|Skill_BuffAttackRadiusDrop|Skill_BuffOther|Skill_OnDeathSpawnActor|Skill_Passive,attack:3|buff:2|other:1|passive:6,Physical|Pierce|Cold|Chaos,Stun|SlowTotalSpeed,d01_chesthero_all_01.dbr,1,Physical|Pierce|Cold|Chaos,Pierce|Cold|Chaos,SlowBleeding,Stun|SlowTotalSpeed,2,16,woollyrhino01b
records/creatures/enemies/devotion/skeleton_h06.dbr,Rimelord ~ Frozen,skeleton_h06,devotion,OK,base|sm_mod,hero,107,107,158,158,1,1,320.0,320.0,creatures/enemies/skeleton/skeleton_baseheavy_ice_01a.msh,skeleton,skeleton_baseheavy_ice_01a.msh,1.2000000476837158,,records/creatures/enemies/anm/anm_skeleton_fast.dbr,records/controllers/enemy/controller_skeletoncaster01.dbr,ControllerMonster,Hero,1.0,CharacterAttackSpeedAverage,1.0,1.100000023841858,1.0,10.0,,4.0,8.0,8,5,5000,250.0,skeleton_01a_attack_a.anm|skeleton_01a_attack_b.anm|skeleton_01a_attack_a.anm,100.0|100.0|100.0,1.25|1.25|1.25,1.0933|1.2267|1.0933,1.1378,1.1378,sHanded|ranged2h,Skill_AttackProjectile|Skill_AttackProjectileRing|Skill_AttackWave|Skill_AttackWeapon|Skill_BuffRadiusToggled,5,Physical|Cold,Cold,SlowBleeding,Freeze|SlowRunSpeed|TotalDamageReductionPercent,3,MediumRange,MediumRange,MediumRange:2|ShortRange:1|LongRange:1,charLevel*1+1,0.0,0.0,,devotion_heroes04,DEVOTION,125.0,10000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,12.0,NeverFlee,0,,,,,0.0,0,15,1.0,1.7999999523162842,65,14,0,Skill_AttackProjectile|Skill_AttackProjectileRing|Skill_AttackWave|Skill_AttackWeapon|Skill_BuffRadiusToggled|Skill_BuffSelfDuration|Skill_OnDeathSpawnActor|Skill_Passive,attack:4|buff:2|other:1|passive:7,Physical|Cold,Freeze|SlowRunSpeed|TotalDamageReductionPercent,d01_chesthero_all_01.dbr,1,Physical|Cold,Cold,SlowBleeding|SlowCold,Freeze|SlowRunSpeed|TotalDamageReductionPercent,3,19,skeleton_baseheavy_ice_01a
records/creatures/enemies/devotion/skeleton_h08.dbr,Alladon the Flamewatcher,skeleton_h08,devotion,OK,base|sm_mod,hero,107,107,158,158,1,1,320.0,320.0,creatures/enemies/skeleton/skeleton_basecaster_01a.msh,skeleton,skeleton_basecaster_01a.msh,1.2000000476837158,creatures/enemies/skeleton/skeleton_01c_dif.tex,records/creatures/enemies/anm/anm_skeleton_fast.dbr,records/controllers/enemy/controller_skeletoncaster01_slow.dbr,ControllerMonster,Hero,1.0,CharacterAttackSpeedAverage,1.0,1.100000023841858,1.0,10.0,,4.0,8.0,8,6,5000,250.0,skeleton_01a_attack_a.anm|skeleton_01a_attack_b.anm|skeleton_01a_attack_a.anm,100.0|100.0|100.0,1.25|1.25|1.25,1.0933|1.2267|1.0933,1.1378,1.1378,sHanded|ranged2h,Skill_AttackBuffRadius|Skill_AttackProjectileAreaEffect|Skill_AttackProjectileDrop|Skill_AttackProjectileRing|Skill_BuffRadiusToggled,5,Physical|Fire,Fire,SlowFire,,0,AnyRange,AnyRange,AnyRange:2|MediumRange:1|LongRange:1,charLevel*1+1,0.0,0.0,,devotion_heroes04,DEVOTION,125.0,10000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,12.0,NeverFlee,0,,,,,0.0,0,15,2.0,3.299999952316284,65,13,0,Skill_AttackBuffRadius|Skill_AttackProjectileAreaEffect|Skill_AttackProjectileDrop|Skill_AttackProjectileRing|Skill_BuffRadiusToggled|Skill_OnDeathSpawnActor|Skill_Passive,attack:4|buff:2|other:1|passive:6,Physical|Fire,,d01_chesthero_all_01.dbr,1,Physical|Fire,Fire,SlowFire,,0,19,skeleton_basecaster_01a
records/creatures/enemies/devotion/skeleton_h09.dbr,Elagorian Darkmarrow,skeleton_h09,devotion,OK,base|sm_mod,hero,107,107,158,158,1,1,320.0,320.0,creatures/enemies/skeleton/skeleton_baseheavy_deathly_01a.msh,skeleton,skeleton_baseheavy_deathly_01a.msh,1.159999966621399,,records/creatures/enemies/anm/anm_skeleton_fast.dbr,records/controllers/enemy/controller_skeletoncaster01.dbr,ControllerMonster,Hero,1.0,CharacterAttackSpeedAverage,1.0,1.100000023841858,1.0,10.0,,4.0,8.0,8,5,5000,250.0,skeleton_01a_attack_a.anm|skeleton_01a_attack_b.anm|skeleton_01a_attack_a.anm,100.0|100.0|100.0,1.25|1.25|1.25,1.0933|1.2267|1.0933,1.1378,1.1378,sHanded|ranged2h,Skill_AttackProjectileBurst|Skill_AttackRadius|Skill_AttackWave|Skill_BuffRadiusToggled|Skill_SpawnPetMonster,5,Chaos|Life,Chaos|Life,SlowLifeLeach,,0,AnyRange,AnyRange,AnyRange:1|ShortRange:1|MediumRange:1,charLevel*1+2,0.0,0.0,,devotion_heroes04,DEVOTION,125.0,10000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,12.0,NeverFlee,0,,,,,0.0,0,15,1.0,1.7999999523162842,65,12,0,Skill_AttackProjectileBurst|Skill_AttackRadius|Skill_AttackWave|Skill_BuffRadiusToggled|Skill_MonsterGenerator|Skill_OnDeathSpawnActor|Skill_Passive|Skill_SpawnPetMonster,attack:3|buff:1|other:1|passive:5|summon:2,Physical|Chaos|Life,,d01_chesthero_all_01.dbr|skeleton_a01_summon.dbr|skeleton_b02_knight_summon.dbr,3,Physical|Chaos|Life,Chaos|Life,SlowLifeLeach,,0,17,skeleton_baseheavy_deathly_01a
records/creatures/enemies/hero/aetherialcorruption_h01.dbr,Challdrus the Coldheart,aetherialcorruption_h01,hero,OK,gdx1|sm1,hero,109,109,152,152,3,3,308.0,308.0,creatures/enemies/aetherialcorruption/aetherialcorruption01c.msh,aetherialcorruption,aetherialcorruption01c.msh,1.649999976158142,creatures/enemies/aetherialcorruption/aetherialcorruption01c_dif.tex,records/creatures/enemies/anm/anm_aetherialcorruption.dbr,records/controllers/enemy/controller_aetherialcorruption.dbr,ControllerMonster,Hero,1.100000023841858,CharacterAttackSpeedAverage,1.149999976158142,1.2000000476837158,0.800000011920929,10.0,,6.0,10.0,8,5,5000,250.0,aetherialcorruption_attack_b01.anm|aetherialcorruption_attack_d01.anm|aetherialcorruption_attack_e01.anm,100.0|100.0|100.0,1.25|1.25|1.25,1.2267|1.3067|1.2533,1.2622,1.1475,sHanded|dHanded,Skill_AttackProjectile|Skill_AttackWave|Skill_BuffAttackRadiusDrop|Skill_BuffAttackRadiusToggled|Skill_WeaponPool_ChargedFinale,5,Physical|Cold|Aether,Cold|Aether,SlowCold|SlowPoison,Freeze|SlowTotalSpeed|TotalDamageReductionPercent,3,ShortRange,ShortRange,ShortRange:1|LongRange:1|AnyRange:1,charLevel*1+5,0.0,0.0,,aetherialcorruption_hero,HERO,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,50,0.5,1.100000023841858,0,11,0,Skill_AttackProjectile|Skill_AttackWave|Skill_BuffAttackRadiusDrop|Skill_BuffAttackRadiusToggled|Skill_OnDeathSpawnActor|Skill_Passive|Skill_WeaponPool_ChargedFinale,attack:3|buff:2|other:1|passive:5,Physical|Cold|Aether|Life,Freeze|SlowTotalSpeed|TotalDamageReductionPercent,d01_chesthero_all_01.dbr,1,Physical|Cold|Aether|Life,Cold|Aether|Life,SlowCold|SlowPoison,Freeze|SlowTotalSpeed|TotalDamageReductionPercent,3,16,aetherialcorruption01c
records/creatures/enemies/hero/aetherialimp_h02.dbr,Phanolg the Iceborn,aetherialimp_h02,hero,OK,gdx1|sm1,hero,109,109,157,157,1,1,318.0,318.0,creatures/enemies/aetherialimp/aetherialimp01d.msh,aetherialimp,aetherialimp01d.msh,0.8500000238418579,creatures/enemies/aetherialimp/aetherialimp01d_dif.tex,records/creatures/enemies/anm/anm_aetherialimp.dbr,records/controllers/enemy/controller_aetherialimp.dbr,ControllerMonster,Hero,1.0,CharacterAttackSpeedAverage,1.149999976158142,1.0,0.75,15.0,,4.0,8.0,8,5,5000,250.0,aetherialimp_attack_a01.anm|aetherialimp_attack_b01.anm,100.0|100.0,1.25|1.25,0.8000|0.7200,0.76,0.76,,Skill_AttackProjectileRing|Skill_AttackRadius|Skill_AttackWeapon|Skill_AttackWeaponCharge|Skill_BuffAttackRadiusDuration,5,Physical|Cold|Aether,Cold|Aether,,Freeze|SlowTotalSpeed|SlowOffensiveAbility,3,ShortRange,ShortRange,ShortRange:2|MediumRange:1|LongRange:1,(charLevel*1)+2,0.0,0.0,,aetherialimp_hero,HERO,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,100,0.20000000298023224,0.5,0,12,0,Skill_AttackProjectileRing|Skill_AttackRadius|Skill_AttackWeapon|Skill_AttackWeaponCharge|Skill_BuffAttackRadiusDuration|Skill_OnDeathSpawnActor|Skill_Passive,attack:4|buff:1|other:1|passive:6,Physical|Cold|Aether|Life,Freeze|SlowTotalSpeed|SlowOffensiveAbility,d01_chesthero_all_01.dbr,1,Physical|Cold|Aether|Life,Cold|Aether|Life,,Freeze|SlowTotalSpeed|SlowOffensiveAbility,3,17,aetherialimp01d
records/creatures/enemies/hero/aetherialimp_h03.dbr,Wourble ~ Reflective,aetherialimp_h03,hero,OK,gdx1|sm1,hero,109,109,157,157,1,1,318.0,318.0,creatures/enemies/aetherialimp/aetherialimp01e.msh,aetherialimp,aetherialimp01e.msh,0.8500000238418579,creatures/enemies/aetherialimp/aetherialimp01e_dif.tex,records/creatures/enemies/anm/anm_aetherialimp.dbr,records/controllers/enemy/controller_aetherialimp.dbr,ControllerMonster,Hero,1.0,CharacterAttackSpeedAverage,1.149999976158142,1.0,0.75,15.0,,4.0,8.0,8,2,5000,250.0,aetherialimp_attack_a01.anm|aetherialimp_attack_b01.anm,100.0|100.0,1.25|1.25,0.8000|0.7200,0.76,0.76,,Skill_AttackRadius|Skill_AttackWeapon,2,Physical|Aether,Aether,,SlowOffensiveAbility,1,ShortRange,ShortRange,ShortRange:1,(charLevel*1)+2,0.0,0.0,,aetherialimp_hero,HERO,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,100,0.20000000298023224,0.5,0,10,0,Skill_AttackRadius|Skill_AttackWeapon|Skill_BuffSelfDuration|Skill_OnDeathSpawnActor|Skill_Passive,attack:2|buff:1|other:1|passive:6,Physical|Aether|Life,SlowOffensiveAbility,d01_chesthero_all_01.dbr,1,Physical|Aether|Life,Aether|Life,,SlowOffensiveAbility,1,12,aetherialimp01e
records/creatures/enemies/hero/aetherialimp_h04.dbr,Ghalbar ~ Regenerator,aetherialimp_h04,hero,OK,gdx1|sm1,hero,109,109,157,157,1,1,318.0,318.0,creatures/enemies/aetherialimp/aetherialimp01f.msh,aetherialimp,aetherialimp01f.msh,0.8500000238418579,creatures/enemies/aetherialimp/aetherialimp01f_dif.tex,records/creatures/enemies/anm/anm_aetherialimp.dbr,records/controllers/enemy/controller_aetherialimp.dbr,ControllerMonster,Hero,1.0,CharacterAttackSpeedAverage,1.149999976158142,1.0,0.75,15.0,,4.0,8.0,8,3,5000,250.0,aetherialimp_attack_a01.anm|aetherialimp_attack_b01.anm,100.0|100.0,1.25|1.25,0.8000|0.7200,0.76,0.76,,Skill_AttackRadius|Skill_AttackWeapon|Skill_BuffRadiusToggled,3,Physical|Aether,Aether,,SlowOffensiveAbility,1,ShortRange,ShortRange,ShortRange:1,(charLevel*1)+2,0.0,0.0,,aetherialimp_hero,HERO,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,100,0.20000000298023224,0.5,0,11,0,Skill_AttackRadius|Skill_AttackWeapon|Skill_BuffRadiusToggled|Skill_OnDeathSpawnActor|Skill_Passive,attack:2|buff:1|other:1|passive:7,Physical|Aether|Life,SlowOffensiveAbility,d01_chesthero_all_01.dbr,1,Physical|Aether|Life,Aether|Life,,SlowOffensiveAbility,1,14,aetherialimp01f
