record,display_name,stratum,slot,skill,skill_class,chance_pct,delay_s,timeout_s,range_band,skill_cooldown_s,skill_active_duration_s,skill_charge_duration_s,instant_cast,allows_warmup,warmup_effect,wave_time_s,wave_distance,camera_shake_dur_s,time_between_attacks_ms,target_interval_s,distance_profile,anim_binding_grade,special_anim_ref,fallback_anm,fallback_anm_dur_s,special_anm,special_anm_frames,special_anm_dur_s,projectile,projectile_velocity,projectile_distance,projectile_launch_angle,damage_types_direct,damage_types_dot,control_effects,n_damage_ranks,skill_radius,skill_max_targets,skill_angle
records/creatures/enemies/boss&quest/cultist_summoner_01.dbr,"Karroz, Sigil of Ch'thon",boss&quest,special5,records/skills/nonplayerskills/bossskills/cultist_ringofchaos.dbr,Skill_BuffAttackRadiusDuration,100.0,15.0,8.0,ShortRange,,6.0,,,,,,,,,,Short,DIRECT-REF,Power,,,hero01_cultist_spellbuffself.anm,19,0.6333,,,,,Chaos,,Confusion|Convert,60,4.5,,
records/creatures/enemies/boss&quest/cultist_summoner_01.dbr,"Karroz, Sigil of Ch'thon",boss&quest,initial,records/skills/nonplayerskills/bossskills/cultist_chaosaura_01.dbr,Skill_BuffRadiusToggled,,,,,,,,True,,,,,,,,,NO-REF,,hero01_sword1h_spellattack_b01.anm,0.6333,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/dermapteran_madqueen.dbr,"Rashalga, the Mad Queen",boss&quest,special1,records/skills/nonplayerskills/bossskills/dermapteran_madqueen_groundspines.dbr,Skill_AttackProjectileOrbiting,100.0,5.0,1.0,MediumRange,1.5,,,,,,,,,,,Long,NO-REF,,dermapteranqueen_phase02_cast_a01.anm,1.4667,,,,records/fx/skillsother/orbital/dermapteran_madqueen_groundspikes_projectilefx01.dbr,5.0,30.0,,Physical|Poison|Life,SlowPoison,,60,,,
records/creatures/enemies/boss&quest/dermapteran_madqueen.dbr,"Rashalga, the Mad Queen",boss&quest,special2,records/skills/nonplayerskills/bossskills/dermapteran_madqueen_bloodlust.dbr,Skill_BuffSelfDuration,100.0,12.0,2.0,AnyRange,,5.0,,False,,,,,,,,Short,NO-REF,,dermapteranqueen_phase02_cast_a01.anm,1.4667,,,,,,,,Life,,,60,,,
records/creatures/enemies/boss&quest/dermapteran_madqueen.dbr,"Rashalga, the Mad Queen",boss&quest,special3,records/skills/nonplayerskills/aoe/worm_poisoncloud.dbr,Skill_AttackProjectileAreaEffect,100.0,12.0,4.0,AnyRange,,9.0,,,,,,,,,,Maximum,NO-REF,,dermapteranqueen_phase02_cast_a01.anm,1.4667,,,,records/fx/skillsother/projectile_aoe/fx_poisoncloud_large_projectile01.dbr,,20.0,,,SlowPoison,,60,,,
records/creatures/enemies/boss&quest/dermapteran_madqueen.dbr,"Rashalga, the Mad Queen",boss&quest,special4,records/skills/nonplayerskills/bossskills/dermapteran_madqueen_summonworms.dbr,Skill_SpawnPetMonster,100.0,20.0,0.0,AnyRange,8.0,,,False,,,,,,,,Moderate,REF-UNSATISFIED-BY-TABLE,Summon,dermapteranqueen_phase02_cast_a01.anm,1.4667,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/dermapteran_madqueen.dbr,"Rashalga, the Mad Queen",boss&quest,special5,records/skills/nonplayerskills/bossskills/chthonianabomination_impale.dbr,Skill_AttackWeapon,100.0,5.0,3.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,Impale,,,dermapteranqueen_phase02_attackspecial_a01.anm,36,1.2,,,,,Physical|Chaos,,SlowRunSpeed,60,,1,25.0
records/creatures/enemies/boss&quest/dravis.dbr,"Dravis, Son of Uroboruuk",boss&quest,basic,records/skills/nonplayerskillsgdx2/bossskills/dravis_bonespear.dbr,Skill_AttackProjectile,,,,,,,,,,,,,,,,Long,NO-REF,,hero01_sword1h_spellattack_b01.anm,0.6333,,,,records/fx/skillsothergdx2/itemskills/bonelance_fxprojectile.dbr,20.0,21.0,,Physical|Pierce|Life,,,60,,,
records/creatures/enemies/boss&quest/dravis.dbr,"Dravis, Son of Uroboruuk",boss&quest,special1,records/skills/nonplayerskillsgdx2/bossskills/dravis_bonespearcone.dbr,Skill_AttackProjectileFan,100.0,5.0,3.0,MediumRange,,,,,,,,,,,,Long,DIRECT-REF,Doombolt,,,hero01_sword1h_spell_doombolt_a01.anm,19,0.6333,records/fx/skillsothergdx2/itemskills/bonelance_fxprojectile.dbr,20.0,21.0,,Physical|Pierce|Life,,,60,,,
records/creatures/enemies/boss&quest/dravis.dbr,"Dravis, Son of Uroboruuk",boss&quest,special2,records/skills/nonplayerskillsgdx2/bossskills/dravis_burningearth.dbr,Skill_AttackProjectileAreaEffect,100.0,7.0,5.0,AnyRange,,,,,,,,,,,,Moderate,DIRECT-REF,DoomboltSunder,,,hero01_sworddw_spell_doombolt_sunder.anm,19,0.6333,records/fx/skillsothergdx2/projectileboss/burningearth_projectile01.dbr,,20.0,,Physical|Fire|Life,SlowLife,SlowDamageMult,60,,,
records/creatures/enemies/boss&quest/dravis.dbr,"Dravis, Son of Uroboruuk",boss&quest,special3,records/skills/nonplayerskillsgdx2/bossskills/dravis_summonthrall.dbr,Skill_SpawnPet,100.0,30.0,9.0,AnyRange,,,,True,,,,,,,,Short,DIRECT-REF,Summon,,,hero01_sworddw_skill_stormcaller_dravis.anm,21,0.7,,,,,,,,,,,
records/creatures/enemies/boss&quest/dravis.dbr,"Dravis, Son of Uroboruuk",boss&quest,special4,records/skills/nonplayerskillsgdx2/bossskills/dravis_disengage.dbr,Skill_AttackRadiusDisengage,100.0,8.0,5.0,ShortRange,,,,,True,,,15.0,,,,Melee,DIRECT-REF,Disengage,,,hero01_sword1h_disengage.anm,31,1.0333,,,,,Fire,,SlowRunSpeed,60,6.0,,
records/creatures/enemies/boss&quest/eldritcharmor_dreegmindreaper_01.dbr,"Ishtal, the Mind Reaper",boss&quest,special1,records/skills/nonplayerskillsgdx2/bossskills/mindreaper_01_confusion_attackradius.dbr,Skill_AttackRadius,100.0,12.0,6.0,ShortRange,0.0,,,,,,,,,,,Short,DIRECT-REF,knifethrow,,,hero01_sword1h_skill_knifethrow01.anm,19,0.6333,,,,,Physical,SlowPhysical,SlowTotalSpeed,60,7.0,,
records/creatures/enemies/boss&quest/eldritcharmor_dreegmindreaper_01.dbr,"Ishtal, the Mind Reaper",boss&quest,special2,records/skills/nonplayerskillsgdx2/bossskills/mindreaper_01_spinattack.dbr,Skill_AttackWeapon,100.0,6.0,4.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,SpinAttack,,,hero01_sworddw_skill_spinattack02.anm,23,0.7667,,,,,Physical|Fire,,,60,,4,360.0
records/creatures/enemies/boss&quest/eldritcharmor_dreegmindreaper_01.dbr,"Ishtal, the Mind Reaper",boss&quest,special3,records/skills/nonplayerskillsgdx2/bossskills/mindreaper_01_meleescissors.dbr,Skill_AttackWeapon,100.0,8.0,6.0,ShortRange,,,,,,records/fx/skillclass02/knockdown1_impact_fxpak01.dbr,,,,,,Melee,DIRECT-REF,NightbladeWP1,,,hero01_sworddw_attackspecial_doubleswing_a01.anm,29,0.9667,,,,,Physical|Fire,,,60,,4,120.0
records/creatures/enemies/boss&quest/eldritcharmor_dreegmindreaper_01.dbr,"Ishtal, the Mind Reaper",boss&quest,special4,records/skills/nonplayerskillsgdx2/bossskills/mindreaper_01_stunningleap.dbr,Skill_AttackRadiusLeap,100.0,8.0,4.0,LongRange,0.0,,,,True,,,15.0,,,,Melee,DIRECT-REF,JumpAttack,,,hero01_sword1h_jump01.anm,31,1.0333,,,,,Physical|Fire,SlowPhysical,Stun|SlowTotalSpeed,60,5.0,,
records/creatures/enemies/boss&quest/eldritcharmor_dreegmindreaper_01.dbr,"Ishtal, the Mind Reaper",boss&quest,special5,records/skills/nonplayerskillsgdx2/bossskills/mindreaper_01_disengage.dbr,Skill_AttackRadiusDisengage,100.0,10.0,12.0,ShortRange,,,,,True,,,12.0,,,,Melee,DIRECT-REF,Disengage,,,hero01_sword1h_disengage.anm,31,1.0333,,,,,,,SlowTotalSpeed,60,4.0,,
records/creatures/enemies/boss&quest/eldritcharmor_dreegmindreaper_01.dbr,"Ishtal, the Mind Reaper",boss&quest,dying,records/skills/nonplayerskillsgdx2/bossskills/mindreaper_02_selfimolation.dbr,Skill_AttackRadius,,,,,0.0,,,,,,,,,,,Short,DIRECT-REF,knifethrow,,,hero01_sword1h_skill_knifethrow01.anm,19,0.6333,,,,,Physical|Fire,SlowFire,SlowTotalSpeed,60,6.0,,
records/creatures/enemies/boss&quest/ghost_stepsoftorment_01.dbr,"Alkamos, Lord Executioner",boss&quest,special1,records/skills/nonplayerskills/bossskills/alkamos_shadowstrike.dbr,Skill_AttackWeaponBlink,100.0,6.0,2.0,MediumRange,,,,,True,,,,,,,Moderate,DIRECT-REF,ShadowStrikeSunder,,,hero01_sword2h_skill_jumpattack02_sunder.anm,21,0.7,,,,,Physical|Cold,,,60,,1,25.0
records/creatures/enemies/boss&quest/ghost_stepsoftorment_01.dbr,"Alkamos, Lord Executioner",boss&quest,special2,records/skills/nonplayerskills/bossskills/alkamos_bladearc.dbr,Skill_AttackWeapon,100.0,5.0,0.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,AttackSweep,,,hero01_sword1h_skill_arcattack01.anm,29,0.9667,,,,,Physical|Cold,,Freeze,60,,5,180.0
records/creatures/enemies/boss&quest/ghost_stepsoftorment_01.dbr,"Alkamos, Lord Executioner",boss&quest,special3,records/skills/nonplayerskills/bossskills/alkamos_ghostlytendril.dbr,Skill_AttackSpellChaos,100.0,7.0,4.0,LongRange,,,,,,,,,,,,Maximum,NO-REF,,hero01_sword1h_spellattack_b01.anm,0.6333,,,,,,,,Cold,,Freeze|SlowRunSpeed|SlowAttackSpeed,60,,,
records/creatures/enemies/boss&quest/giant_tempesttotem_02.dbr,Tempest Spawn,boss&quest,special1,records/skills/nonplayerskillsgdx3/bossskills/gianttempesttotem_embernova.dbr,Skill_AttackProjectileRing,100.0,8.0,2.0,ShortRange,,,,,,,,,,,,Long,DIRECT-REF,Stomp,,,giant_stomp_a01.anm,61,2.0333,records/fx/skillsothergdx3/projectile/infernalember_projectile_fx01.dbr,15.0,8.0,5.0,Physical|Fire,,SlowDefensiveAbility,60,,,
records/creatures/enemies/boss&quest/giant_tempesttotem_02.dbr,Tempest Spawn,boss&quest,special2,records/skills/nonplayerskillsgdx3/bossskills/giantfire_moltenboulder.dbr,Skill_AttackProjectile,100.0,8.0,2.0,MediumRange,,,,,,,,,,,,Long,DIRECT-REF,ThrowMolten,,,giant_throw_moltenboulder_a01.anm,71,2.3667,records/fx/skillsothergdx3/projectile/bouldermolten_projectilefx01.dbr,15.0,22.0,10.0,Physical|Fire,,Stun,60,,,
records/creatures/enemies/boss&quest/giant_tempesttotem_02.dbr,Tempest Spawn,boss&quest,special3,records/skills/nonplayerskillsgdx3/bossskills/giantfire_volcano.dbr,Skill_AttackProjectileAreaEffect,100.0,9.0,7.0,AnyRange,,,,,,,,,,,,Moderate,DIRECT-REF,ImpaleMolten,,,giant_ground_slammolten_a01.anm,55,1.8333,records/fx/skillsothergdx3/projectile_aoe/giantfire_volcano_projectile01.dbr,,20.0,,Physical|Fire,SlowFire,,60,,,
records/creatures/enemies/boss&quest/giant_tempesttotem_06.dbr,Tempest Spawn,boss&quest,special1,records/skills/nonplayerskillsgdx3/bossskills/gianttempesttotem_froststomp.dbr,Skill_AttackProjectileRing,100.0,8.0,2.0,ShortRange,,,,,,,,,,,,Long,DIRECT-REF,Stomp,,,giant_stomp_a01.anm,61,2.0333,records/fx/skillsothergdx3/projectile/faultlinegroundcoldsparkprojectilefx01.dbr,12.0,12.0,,Physical|Cold,,Freeze,60,,,
records/creatures/enemies/boss&quest/giant_tempesttotem_06.dbr,Tempest Spawn,boss&quest,special2,records/skills/nonplayerskillsgdx3/bossskills/gianttempesttotem_moonfallpattern.dbr,Skill_AttackPattern,100.0,6.0,7.0,MediumRange,,,,,,,,,,,,Long,DIRECT-REF,RoarCold,,,giant_roarcold_a01.anm,49,1.6333,,,,,,,,,,,
records/creatures/enemies/boss&quest/human_chthonickurn_shaman_01.dbr,Yurra Voideye,boss&quest,basic,records/skills/nonplayerskillsgdx3/bossskills/yurra_chaosorb.dbr,Skill_AttackProjectile,,,,,,,,,,,,,,,,Long,NO-REF,,heroine01_sword1h_spellattack_b01.anm,0.6333,,,,records/fx/skillsothergdx3/projectileboss/yura_chaosfragmentingorb_projectile.dbr,16.0,20.0,,Physical|Chaos,,,60,,,
records/creatures/enemies/boss&quest/human_chthonickurn_shaman_01.dbr,Yurra Voideye,boss&quest,special1,records/skills/nonplayerskillsgdx3/bossskills/yurra_chaoseruptionpattern.dbr,Skill_AttackPattern,100.0,12.0,4.0,AnyRange,,,,,,,,,,,,Long,DIRECT-REF,DoomboltSunder,,,heroine01_sword1h_spell_doombolt_sunder.anm,19,0.6333,,,,,,,,,,,
records/creatures/enemies/boss&quest/human_chthonickurn_shaman_01.dbr,Yurra Voideye,boss&quest,special2,records/skills/nonplayerskillsgdx3/bossskills/yurra_werewolfform.dbr,Skill_Shapeshift,100.0,30.0,6.0,AnyRange,5.0,16.0,,True,,,,,,,,Boss,NO-REF,,heroine01_sword1h_spellattack_b01.anm,0.6333,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/human_chthonickurn_shaman_01.dbr,Yurra Voideye,boss&quest,special3,records/skills/nonplayerskillsgdx3/bossskills/yurra_werewolf_claws.dbr,Skill_AttackWave,100.0,0.5,0.0,ShortRange,,,,,,,0.20000000298023224,4.0,,,,Short,REF-UNSATISFIED-BY-TABLE,DoubleClaw,heroine01_sword1h_spellattack_b01.anm,0.6333,,,,,,,,Physical|Pierce,SlowBleeding,,60,,,
records/creatures/enemies/boss&quest/human_chthonickurn_shaman_01.dbr,Yurra Voideye,boss&quest,special4,records/skills/nonplayerskillsgdx3/bossskills/yurra_werewolf_howl.dbr,Skill_AttackBuffRadius,100.0,9.0,2.0,MediumRange,,,,False,,,,,,,,,NO-REF,,heroine01_sword1h_spellattack_b01.anm,0.6333,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/human_chthonickurn_shaman_01.dbr,Yurra Voideye,boss&quest,special5,records/skills/nonplayerskillsgdx3/bossskills/yurra_werewolf_leap.dbr,Skill_AttackRadiusLeap,100.0,4.0,1.0,LongRange,,,,,True,,,18.0,,,,Long,DIRECT-REF,JumpAttack,,,heroine01_sword1h_jump01.anm,31,1.0333,,,,,Physical|Pierce,SlowBleeding,Stun,60,6.0,,
records/creatures/enemies/boss&quest/humanascendant_terrnox.dbr,Terrnox,boss&quest,basic,records/skills/nonplayerskillsgdx1/bossskills/terrnox_chillingstrikes.dbr,Skill_WeaponPool_ChargedLinear,,,,,0.0,,2.5,,,,,,,,,Melee,NO-REF,,,,,,,,,,,,,,5,,,
records/creatures/enemies/boss&quest/humanascendant_terrnox.dbr,Terrnox,boss&quest,special1,records/skills/nonplayerskillsgdx1/bossskills/terrnox_shadowstrike.dbr,Skill_AttackWeaponBlink,100.0,7.0,3.0,LongRange,,,,,True,,,,,,,Long,DIRECT-REF,ShadowStrike,,,hero01_sword2h_skill_jumpattack02.anm,21,0.7,,,,,Physical|Pierce,SlowCold,Stun,60,,1,25.0
records/creatures/enemies/boss&quest/humanascendant_terrnox.dbr,Terrnox,boss&quest,special2,records/skills/nonplayerskillsgdx1/bossskills/terrnox_aetherspikes.dbr,Skill_AttackProjectileBurst,100.0,7.0,1.0,MediumRange,,,,,,,,,,,,Long,DIRECT-REF,LoxmereSpikes,,,hero01_sworddw_spellloxmerespikes_01.anm,19,0.6333,records/fx/skillsother/projectile/wardenspike1_projectile_fx01.dbr,20.0,24.0,,Physical|Pierce,,,60,,,
records/creatures/enemies/boss&quest/humanascendant_terrnox.dbr,Terrnox,boss&quest,special3,records/skills/nonplayerskillsgdx1/bossskills/terrnox_inverseicespikenova.dbr,Skill_AttackProjectileRing,100.0,11.0,5.0,ShortRange,,,,,,,,,,,,Long,DIRECT-REF,Nova,,,hero01_unarmed_spell_nova_a01.anm,19,0.6333,records/fx/skillsothergdx1/projectileboss/terrnox_inverseicespikes_fxprojectile.dbr,7.0,40.0,,Physical|Cold,SlowCold,Freeze,60,,,
records/creatures/enemies/boss&quest/humanascendant_terrnox.dbr,Terrnox,boss&quest,special4,records/skills/nonplayerskillsgdx1/bossskills/terrnox_comet.dbr,Skill_AttackProjectileDrop,100.0,10.0,8.0,AnyRange,,,,,,,,,1.0,,,Maximum,DIRECT-REF,DoomboltSunder,,,hero01_sword1h_spell_doombolt_sunder.anm,19,0.6333,records/fx/skillsother/itemskills/comet_projectilefx01.dbr,26.0,24.0,0.0,Physical|Cold,SlowCold,Freeze|SlowDamageMult,60,3.0,,
records/creatures/enemies/boss&quest/humanwendigo_darkwood_01.dbr,Avris Marrowill,boss&quest,basic,records/skills/nonplayerskillsgdx1/bossskills/avris_bloodorbnova.dbr,Skill_AttackProjectileRing,,,,,,,,,,,,,,,,Long,NO-REF,,heroine01_sword1h_spellattack_b01.anm,0.6333,,,,records/fx/skillsothergdx1/projectileboss/bloodorbboomerang_fxprojectile.dbr,12.0,40.0,,Physical|Life,SlowBleeding,,60,,,
records/creatures/enemies/boss&quest/humanwendigo_darkwood_01.dbr,Avris Marrowill,boss&quest,special1,records/skills/nonplayerskillsgdx1/bossskills/avris_bloodorbburst.dbr,Skill_AttackProjectileFan,100.0,5.0,1.0,LongRange,,,,,,,,,,,,Long,NO-REF,,heroine01_sword1h_spellattack_b01.anm,0.6333,,,,records/fx/skillsother/projectile/bloodorb_fxprojectile.dbr,14.0,20.0,,Physical|Life,SlowBleeding,,60,,,
records/creatures/enemies/boss&quest/humanwendigo_darkwood_01.dbr,Avris Marrowill,boss&quest,special2,records/skills/nonplayerskillsgdx1/bossskills/avris_reapspirit.dbr,Skill_AttackSpellChaosSpawnPet,100.0,13.0,3.0,AnyRange,,,,,,,,,0.20000000298023224,,,Long,DIRECT-REF,DoomFast,,,heroine01_sword1h_spell_doombolt_long_a01.anm,95,3.1667,,,,,Aether,SlowLife,,60,,,
records/creatures/enemies/boss&quest/humanwendigo_darkwood_01.dbr,Avris Marrowill,boss&quest,special3,records/skills/nonplayerskillsgdx1/bossskills/avris_screech.dbr,Skill_AttackRadius,100.0,6.0,2.0,ShortRange,,,,,,,,,,,,Short,DIRECT-REF,Warcry,,,heroine01_sword1h_spell_warcry_a01.anm,19,0.6333,,,,,,,Petrify|SlowDefensiveAbility|SlowOffensiveAbility,60,8.0,,
records/creatures/enemies/boss&quest/humanwendigo_darkwood_01.dbr,Avris Marrowill,boss&quest,special4,records/skills/nonplayerskillsgdx1/bossskills/avris_bloodlink.dbr,Skill_AttackBuff,100.0,12.0,6.0,ShortRange,,,,,,,,,,,,,NO-REF,,heroine01_sword1h_spellattack_b01.anm,0.6333,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/humanwendigo_darkwood_01.dbr,Avris Marrowill,boss&quest,initial,records/skills/nonplayerskills/buff/skeleton_warlockselfaura.dbr,Skill_BuffSelfToggled,,,,,,,,True,,,,,,,,Short,NO-REF,,heroine01_sword1h_spellattack_b01.anm,0.6333,,,,,,,,Life,,,60,,,
records/creatures/enemies/boss&quest/korvaak_lieutenant_03.dbr,Astros the Sunherald,boss&quest,basic,records/skills/nonplayerskillsgdx2/bossskills/korvaaklieutenant_01_chargedinferno.dbr,Skill_WeaponPool_ChargedFinale,,,,,,,3.0,,,,,,,,,Melee,DIRECT-REF,AttackJump,,,hero01_sword1h_skill_jumpattack01.anm,29,0.9667,,,,,Physical|Fire,SlowFire,,60,,5,360.0
records/creatures/enemies/boss&quest/korvaak_lieutenant_03.dbr,Astros the Sunherald,boss&quest,special1,records/skills/nonplayerskillsgdx2/bossskills/korvaaklieutenant_firearc.dbr,Skill_AttackWeapon,100.0,4.0,2.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,AttackSweepFire,,,hero01_sword2h_skill_bladearc_a01_fire.anm,26,0.8667,,,,,Physical|Fire,,TotalDamageReductionPercent,60,,5,180.0
records/creatures/enemies/boss&quest/korvaak_lieutenant_03.dbr,Astros the Sunherald,boss&quest,special2,records/skills/nonplayerskillsgdx2/bossskills/korvaaklieutenant_01_infernoradiusleap.dbr,Skill_AttackRadiusLeap,100.0,6.0,3.0,LongRange,0.0,,,,True,,,15.0,,,,Melee,DIRECT-REF,JumpAttack,,,hero01_sword1h_jump01.anm,31,1.0333,,,,,Physical|Fire,,Stun,60,4.0,,
records/creatures/enemies/boss&quest/korvaak_lieutenant_03.dbr,Astros the Sunherald,boss&quest,special3,records/skills/nonplayerskillsgdx2/bossskills/korvaaklieutenant_02_boomerangvolcano.dbr,Skill_AttackProjectileRing,100.0,8.0,4.0,MediumRange,,,,,,,,,,,,Long,DIRECT-REF,Nova,,,hero01_unarmed_spell_nova_a01.anm,19,0.6333,records/fx/skillsothergdx2/projectile/fireballboomerang_projectilefx01.dbr,18.0,25.0,,Physical|Fire,,,60,,,
records/creatures/enemies/boss&quest/korvaak_lieutenant_03.dbr,Astros the Sunherald,boss&quest,initial,records/skills/nonplayerskillsgdx2/bossskills/korvaaklieutenant_selfbuff.dbr,Skill_BuffSelfToggled,,,,,,,,True,,,,,,,,Short,NO-REF,,hero01_sword1h_spellattack_b01.anm,0.6333,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/korvaakfinal_02.dbr,"Manifestation of Korvaak, the Eldritch Sun",boss&quest,basic,records/skills/nonplayerskillsgdx2/bossskills/final/p1_celestialswipes.dbr,Skill_WeaponPool_ChargedLinear,,,,,0.0,,2.0,,,,,,,,,Melee,NO-REF,,,,,,,,,,,,,,6,,,
records/creatures/enemies/boss&quest/korvaakfinal_02.dbr,"Manifestation of Korvaak, the Eldritch Sun",boss&quest,special1,records/skills/nonplayerskillsgdx2/bossskills/final/p1_explosiveslam.dbr,Skill_AttackWeaponRadius,100.0,7.0,3.0,ShortRange,,,,,,,,,0.0,,,Melee,DIRECT-REF,Slam,,,boss_korvaak01a_p02_attackspecial_a01.anm,33,1.1,,,,,Physical|Fire,,,60,4.0,,
records/creatures/enemies/boss&quest/korvaakfinal_02.dbr,"Manifestation of Korvaak, the Eldritch Sun",boss&quest,special2,records/skills/nonplayerskillsgdx2/bossskills/final/p1_gazeofkorvaak.dbr,Skill_AttackProjectileRing,100.0,14.0,6.0,MediumRange,,,,,,,,,,,,Long,NO-REF,,boss_korvaak01a_p02_attackspecialcast_c01.anm,1.1667,,,,records/fx/skillsothergdx2/projectileboss/korvaak_gaze_inverseprojectile.dbr,-5.0,90.0,,Physical|Fire,SlowFire,SlowDefensiveAbility,60,,,
records/creatures/enemies/boss&quest/korvaakfinal_02.dbr,"Manifestation of Korvaak, the Eldritch Sun",boss&quest,special3,records/skills/nonplayerskillsgdx2/bossskills/final/p2_eldritchteleport.dbr,Skill_AttackRadiusTeleport,100.0,9.0,5.0,LongRange,,,,,True,,,20.0,,,,Long,DIRECT-REF,Teleport,,,boss_korvaak01a_p02_attackspecialcast_c01_eldritch.anm,35,1.1667,,,,,Lightning|Poison,SlowPoison,,60,8.0,,
records/creatures/enemies/boss&quest/korvaakfinal_02.dbr,"Manifestation of Korvaak, the Eldritch Sun",boss&quest,special4,records/skills/nonplayerskillsgdx2/bossskills/final/p2_celestialeffigysummon.dbr,Skill_SpawnPet,100.0,20.0,9.0,AnyRange,,,,True,,,,,,,,Boss,DIRECT-REF,SkyfallFast,,,boss_korvaak01a_p02_attackspecialcast_d01.anm,35,1.1667,,,,,,,,,,,
records/creatures/enemies/boss&quest/korvaakfinal_02.dbr,"Manifestation of Korvaak, the Eldritch Sun",boss&quest,special5,records/skills/nonplayerskillsgdx2/bossskills/final/p2_eldritchriftssummon.dbr,Skill_TargetedSpawnPet,100.0,40.0,12.0,AnyRange,,,,,,,,,,,,Boss,DIRECT-REF,SummonChannel,,,boss_korvaak01a_p02_attackspecialcast_e01.anm,228,7.6,,,,,,,,,,,
records/creatures/enemies/boss&quest/korvaakmessenger_02b.dbr,"Okaloth ~ ""The Messenger""",boss&quest,special1,records/skills/nonplayerskillsgdx2/bossskills/pets/turret_messenger_02_firestorm.dbr,Skill_BuffAttackRadiusDrop,100.0,11.0,6.0,AnyRange,,,,,,,,,,,,Maximum,NO-REF,,chthonianrylok_castattack_a01.anm,1.1667,,,,records/fx/skillsothergdx2/projectileboss/messengermagma_projectilefx01.dbr,28.0,24.0,0.0,Physical|Fire,,,60,5.0,,
records/creatures/enemies/boss&quest/korvaakmessenger_02b.dbr,"Okaloth ~ ""The Messenger""",boss&quest,special2,records/skills/nonplayerskillsgdx2/bossskills/messenger_02_impale.dbr,Skill_AttackWeapon,100.0,6.0,5.0,ShortRange,,,,,,records/fx/skillclass02/knockdown1_impact_fxpak01.dbr,,,,,,Melee,DIRECT-REF,Impale,,,chthonianrylok_attackspecial_d01.anm,48,1.6,,,,,Physical|Pierce,,,60,,1,25.0
records/creatures/enemies/boss&quest/korvaakmessenger_02b.dbr,"Okaloth ~ ""The Messenger""",boss&quest,special3,records/skills/nonplayerskillsgdx2/bossskills/messenger_02_cleavefire.dbr,Skill_AttackWave,100.0,8.0,6.0,ShortRange,,,,,,,0.5,4.0,,,,Moderate,DIRECT-REF,CleaveFire,,,chthonianrylok_cleavefire.anm,45,1.5,,,,,Physical|Fire,SlowFire,,60,,,
records/creatures/enemies/boss&quest/korvaakmessenger_02b.dbr,"Okaloth ~ ""The Messenger""",boss&quest,special4,records/skills/nonplayerskillsgdx2/bossskills/messenger_02_doublestrikefire.dbr,Skill_AttackWeapon,100.0,9.0,5.0,ShortRange,,,,,,records/fx/skillclass02/knockdown1_impact_fxpak01.dbr,,,,,,Melee,DIRECT-REF,DoubleStrikeFire,,,chthonianrylok_attackspecial_b01_fire.anm,45,1.5,,,,,Physical|Fire,,,60,,1,25.0
