controller,n_monsters,group,field,crucible_value,base_game_value,owner_archive,slot
records/controllers/enemy/controller_aetherialimp.dbr,3,PetBehaviour,petTargetLevelRange,1000,1000,SurvivalMode1.arz,0x580
records/controllers/enemy/controller_aetherialimp.dbr,3,PetBehaviour,petTargetLeastAttacked,False,False,SurvivalMode1.arz,0x584
records/controllers/enemy/controller_aetherialimp.dbr,3,PetBehaviour,petTargetGreatestHealth,False,False,SurvivalMode1.arz,0x585
records/controllers/enemy/controller_aetherialimp.dbr,3,Loot,lootDropAttachPointName,__ABSENT__,__ABSENT__,SurvivalMode1.arz,
records/controllers/enemy/controller_aetherialimp.dbr,3,Loot,lootDropCallbackPoint,__ABSENT__,__ABSENT__,SurvivalMode1.arz,
records/controllers/enemy/controller_aetherialimp.dbr,3,Dying,dyingSkillCallbackPoint,__ABSENT__,__ABSENT__,SurvivalMode1.arz,
records/controllers/enemy/controller_aetherialimp.dbr,3,Leader (HIDDEN — not in .tpl),LeaderBehavior,__ABSENT__,__ABSENT__,SurvivalMode1.arz,0x360
records/controllers/enemy/controller_aetherialimp.dbr,3,Leader (HIDDEN — not in .tpl),LeaderDistance,__ABSENT__,__ABSENT__,SurvivalMode1.arz,0x364
records/controllers/enemy/controller_aetherialimp.dbr,3,Leader (HIDDEN — not in .tpl),MaxFollowers,__ABSENT__,__ABSENT__,SurvivalMode1.arz,0x368
records/controllers/enemy/controller_avian.dbr,3,Fleeing,FleeBehavior,NeverFlee,NeverFlee,SurvivalMode3.arz,0x304
records/controllers/enemy/controller_avian.dbr,3,Fleeing,FleeTime,0,0,SurvivalMode3.arz,0x310
records/controllers/enemy/controller_avian.dbr,3,Fleeing,FleeTarget,AwayFromEnemy,AwayFromEnemy,SurvivalMode3.arz,0x308
records/controllers/enemy/controller_avian.dbr,3,Fleeing,maxFleeCount,0,0,SurvivalMode3.arz,0x30c
records/controllers/enemy/controller_avian.dbr,3,Fleeing,FleeDelay,5000,5000,SurvivalMode3.arz,0x314
records/controllers/enemy/controller_avian.dbr,3,Fleeing,FleeChance,0,0,SurvivalMode3.arz,0x2d8
records/controllers/enemy/controller_avian.dbr,3,Fleeing,fleeDistance,8.0,8.0,SurvivalMode3.arz,0x318
records/controllers/enemy/controller_avian.dbr,3,Fleeing,ClearAngerWhenFleeing,False,False,SurvivalMode3.arz,0x31c
records/controllers/enemy/controller_avian.dbr,3,Fleeing,ResetOriginAfterFleeing,False,False,SurvivalMode3.arz,0x3a4
records/controllers/enemy/controller_avian.dbr,3,SkillUsage,BuffSelfBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,SurvivalMode3.arz,0x324
records/controllers/enemy/controller_avian.dbr,3,SkillUsage,BuffAllyBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,SurvivalMode3.arz,0x328
records/controllers/enemy/controller_avian.dbr,3,SkillUsage,DebuffEnemyBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,SurvivalMode3.arz,0x330
records/controllers/enemy/controller_avian.dbr,3,SkillUsage,healLeaderHealthPercentage,70,70,SurvivalMode3.arz,0x358
records/controllers/enemy/controller_avian.dbr,3,SkillUsage,healAllyHealthPercentage,70,70,SurvivalMode3.arz,0x35c
records/controllers/enemy/controller_avian.dbr,3,SkillUsage,BuffAllyTargeting,BuffWeakest,BuffWeakest,SurvivalMode3.arz,0x32c
records/controllers/enemy/controller_avian.dbr,3,Roaming,RoamBehavior,Roam,Roam,SurvivalMode3.arz,0x320
records/controllers/enemy/controller_avian.dbr,3,Roaming,MinRoamDistance,2.0,2.0,SurvivalMode3.arz,0x39c
records/controllers/enemy/controller_avian.dbr,3,Roaming,RoamDistance,5.0,5.0,SurvivalMode3.arz,0x374
records/controllers/enemy/controller_avian.dbr,3,Roaming,MinTimeBeforeRoam,6000,6000,SurvivalMode3.arz,0x394
records/controllers/enemy/controller_avian.dbr,3,Roaming,MaxTimeBeforeRoam,16000,16000,SurvivalMode3.arz,0x398
records/controllers/enemy/controller_avian.dbr,3,Roaming,MinWanderDistance,2.0,2.0,SurvivalMode3.arz,0x3a0
records/controllers/enemy/controller_avian.dbr,3,Roaming,WanderDistance,0.0,0.0,SurvivalMode3.arz,0x370
records/controllers/enemy/controller_avian.dbr,3,Roaming,TeleportToLeaderDistance,40.0,40.0,SurvivalMode3.arz,0x378
records/controllers/enemy/controller_avian.dbr,3,Patrolling,ChanceToIdleOnPatrol,0,0,SurvivalMode3.arz,0x37c
records/controllers/enemy/controller_avian.dbr,3,Patrolling,MinPatrolIdleTime,1000,0,SurvivalMode3.arz,0x380
records/controllers/enemy/controller_avian.dbr,3,Patrolling,MaxPatrolIdleTime,5000,0,SurvivalMode3.arz,0x384
records/controllers/enemy/controller_avian.dbr,3,RandomAnger,RandomAngerChance,0,0,SurvivalMode3.arz,0x390
records/controllers/enemy/controller_avian.dbr,3,RandomAnger,RandomAngerEvaluationTime,0,0,SurvivalMode3.arz,0x504
records/controllers/enemy/controller_avian.dbr,3,Dodging,DodgeDistance,0.0,0.0,SurvivalMode3.arz,0x3a8
records/controllers/enemy/controller_avian.dbr,3,Dodging,DodgeDelay,0,0,SurvivalMode3.arz,0x510
records/controllers/enemy/controller_avian.dbr,3,Dodging,DodgeChance,0,0,SurvivalMode3.arz,0x2dc
records/controllers/enemy/controller_avian.dbr,3,Dodging,MinDodgeDistance,0.0,0.0,SurvivalMode3.arz,0x3ac
records/controllers/enemy/controller_avian.dbr,3,Attacking,LeadChance,30;50;80,30;50;80,SurvivalMode3.arz,
records/controllers/enemy/controller_avian.dbr,3,Attacking,RepositionChance,0,0,SurvivalMode3.arz,0x3b0
records/controllers/enemy/controller_avian.dbr,3,Attacking,randomRepositionChance,0,0,SurvivalMode3.arz,0x2e0
records/controllers/enemy/controller_avian.dbr,3,Attacking,minSwingPause,0.0,0.0,SurvivalMode3.arz,0x2f0
records/controllers/enemy/controller_avian.dbr,3,Attacking,maxSwingPause,0.30000001192092896,0.30000001192092896,SurvivalMode3.arz,0x2f4
records/controllers/enemy/controller_avian.dbr,3,Sleep,ignoreSleepingEnemies,True,True,SurvivalMode3.arz,0x4d9
records/controllers/enemy/controller_avian.dbr,3,Emote,randomEmoteChance,50,50,SurvivalMode3.arz,0x514
records/controllers/enemy/controller_avian.dbr,3,Emote,randomEmoteMinTime,6000,6000,SurvivalMode3.arz,0x518
records/controllers/enemy/controller_avian.dbr,3,Emote,randomEmoteMaxTime,10000,10000,SurvivalMode3.arz,0x51c
records/controllers/enemy/controller_avian.dbr,3,PetBehaviour,ignorePetsChance,35,35,SurvivalMode3.arz,0x56c
records/controllers/enemy/controller_avian.dbr,3,PetBehaviour,ignorePetsInterval,7000,7000,SurvivalMode3.arz,0x570
records/controllers/enemy/controller_avian.dbr,3,PetBehaviour,petAngerTransference,17,17,SurvivalMode3.arz,
records/controllers/enemy/controller_avian.dbr,3,PetBehaviour,petTargetLevelRange,1000,1000,SurvivalMode3.arz,0x580
records/controllers/enemy/controller_avian.dbr,3,PetBehaviour,petTargetLeastAttacked,False,False,SurvivalMode3.arz,0x584
records/controllers/enemy/controller_avian.dbr,3,PetBehaviour,petTargetGreatestHealth,False,False,SurvivalMode3.arz,0x585
records/controllers/enemy/controller_avian.dbr,3,Loot,lootDropAttachPointName,__ABSENT__,__ABSENT__,SurvivalMode3.arz,
records/controllers/enemy/controller_avian.dbr,3,Loot,lootDropCallbackPoint,__ABSENT__,__ABSENT__,SurvivalMode3.arz,
records/controllers/enemy/controller_avian.dbr,3,Dying,dyingSkillCallbackPoint,__ABSENT__,__ABSENT__,SurvivalMode3.arz,
records/controllers/enemy/controller_avian.dbr,3,Leader (HIDDEN — not in .tpl),LeaderBehavior,__ABSENT__,__ABSENT__,SurvivalMode3.arz,0x360
records/controllers/enemy/controller_avian.dbr,3,Leader (HIDDEN — not in .tpl),LeaderDistance,__ABSENT__,__ABSENT__,SurvivalMode3.arz,0x364
records/controllers/enemy/controller_avian.dbr,3,Leader (HIDDEN — not in .tpl),MaxFollowers,__ABSENT__,__ABSENT__,SurvivalMode3.arz,0x368
records/controllers/enemy/controller_basilisk_melee.dbr,6,Fleeing,FleeBehavior,NeverFlee,NeverFlee,SurvivalMode1.arz,0x304
records/controllers/enemy/controller_basilisk_melee.dbr,6,Fleeing,FleeTime,0,0,SurvivalMode1.arz,0x310
records/controllers/enemy/controller_basilisk_melee.dbr,6,Fleeing,FleeTarget,__ABSENT__,AwayFromEnemy,SurvivalMode1.arz,0x308
records/controllers/enemy/controller_basilisk_melee.dbr,6,Fleeing,maxFleeCount,0,0,SurvivalMode1.arz,0x30c
records/controllers/enemy/controller_basilisk_melee.dbr,6,Fleeing,FleeDelay,0,0,SurvivalMode1.arz,0x314
records/controllers/enemy/controller_basilisk_melee.dbr,6,Fleeing,FleeChance,0,0,SurvivalMode1.arz,0x2d8
records/controllers/enemy/controller_basilisk_melee.dbr,6,Fleeing,fleeDistance,0.0,0.0,SurvivalMode1.arz,0x318
records/controllers/enemy/controller_basilisk_melee.dbr,6,Fleeing,ClearAngerWhenFleeing,False,False,SurvivalMode1.arz,0x31c
records/controllers/enemy/controller_basilisk_melee.dbr,6,Fleeing,ResetOriginAfterFleeing,False,False,SurvivalMode1.arz,0x3a4
records/controllers/enemy/controller_basilisk_melee.dbr,6,SkillUsage,BuffSelfBehavior,WheneverPossible,WheneverPossible,SurvivalMode1.arz,0x324
records/controllers/enemy/controller_basilisk_melee.dbr,6,SkillUsage,BuffAllyBehavior,WheneverPossible,WheneverPossible,SurvivalMode1.arz,0x328
records/controllers/enemy/controller_basilisk_melee.dbr,6,SkillUsage,DebuffEnemyBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,SurvivalMode1.arz,0x330
records/controllers/enemy/controller_basilisk_melee.dbr,6,SkillUsage,healLeaderHealthPercentage,75,75,SurvivalMode1.arz,0x358
records/controllers/enemy/controller_basilisk_melee.dbr,6,SkillUsage,healAllyHealthPercentage,75,75,SurvivalMode1.arz,0x35c
records/controllers/enemy/controller_basilisk_melee.dbr,6,SkillUsage,BuffAllyTargeting,BuffStrongest,BuffStrongest,SurvivalMode1.arz,0x32c
records/controllers/enemy/controller_basilisk_melee.dbr,6,Roaming,RoamBehavior,Roam,Roam,SurvivalMode1.arz,0x320
records/controllers/enemy/controller_basilisk_melee.dbr,6,Roaming,MinRoamDistance,2.0,2.0,SurvivalMode1.arz,0x39c
records/controllers/enemy/controller_basilisk_melee.dbr,6,Roaming,RoamDistance,2.0,5.0,SurvivalMode1.arz,0x374
records/controllers/enemy/controller_basilisk_melee.dbr,6,Roaming,MinTimeBeforeRoam,2000,6000,SurvivalMode1.arz,0x394
records/controllers/enemy/controller_basilisk_melee.dbr,6,Roaming,MaxTimeBeforeRoam,2000,12000,SurvivalMode1.arz,0x398
records/controllers/enemy/controller_basilisk_melee.dbr,6,Roaming,MinWanderDistance,2.0,2.0,SurvivalMode1.arz,0x3a0
records/controllers/enemy/controller_basilisk_melee.dbr,6,Roaming,WanderDistance,0.0,0.0,SurvivalMode1.arz,0x370
records/controllers/enemy/controller_basilisk_melee.dbr,6,Roaming,TeleportToLeaderDistance,40.0,40.0,SurvivalMode1.arz,0x378
records/controllers/enemy/controller_basilisk_melee.dbr,6,Patrolling,ChanceToIdleOnPatrol,0,20,SurvivalMode1.arz,0x37c
records/controllers/enemy/controller_basilisk_melee.dbr,6,Patrolling,MinPatrolIdleTime,1000,1000,SurvivalMode1.arz,0x380
records/controllers/enemy/controller_basilisk_melee.dbr,6,Patrolling,MaxPatrolIdleTime,5000,5000,SurvivalMode1.arz,0x384
records/controllers/enemy/controller_basilisk_melee.dbr,6,RandomAnger,RandomAngerChance,0,0,SurvivalMode1.arz,0x390
records/controllers/enemy/controller_basilisk_melee.dbr,6,RandomAnger,RandomAngerEvaluationTime,0,0,SurvivalMode1.arz,0x504
records/controllers/enemy/controller_basilisk_melee.dbr,6,Dodging,DodgeDistance,__ABSENT__,__ABSENT__,SurvivalMode1.arz,0x3a8
records/controllers/enemy/controller_basilisk_melee.dbr,6,Dodging,DodgeDelay,__ABSENT__,__ABSENT__,SurvivalMode1.arz,0x510
records/controllers/enemy/controller_basilisk_melee.dbr,6,Dodging,DodgeChance,__ABSENT__,__ABSENT__,SurvivalMode1.arz,0x2dc
records/controllers/enemy/controller_basilisk_melee.dbr,6,Dodging,MinDodgeDistance,__ABSENT__,__ABSENT__,SurvivalMode1.arz,0x3ac
records/controllers/enemy/controller_basilisk_melee.dbr,6,Attacking,LeadChance,__ABSENT__,__ABSENT__,SurvivalMode1.arz,
records/controllers/enemy/controller_basilisk_melee.dbr,6,Attacking,RepositionChance,0,0,SurvivalMode1.arz,0x3b0
records/controllers/enemy/controller_basilisk_melee.dbr,6,Attacking,randomRepositionChance,0,0,SurvivalMode1.arz,0x2e0
records/controllers/enemy/controller_basilisk_melee.dbr,6,Attacking,minSwingPause,0.6499999761581421,__ABSENT__,SurvivalMode1.arz,0x2f0
records/controllers/enemy/controller_basilisk_melee.dbr,6,Attacking,maxSwingPause,1.2000000476837158,__ABSENT__,SurvivalMode1.arz,0x2f4
records/controllers/enemy/controller_basilisk_melee.dbr,6,Sleep,ignoreSleepingEnemies,__ABSENT__,__ABSENT__,SurvivalMode1.arz,0x4d9
records/controllers/enemy/controller_basilisk_melee.dbr,6,Emote,randomEmoteChance,0,30,SurvivalMode1.arz,0x514
records/controllers/enemy/controller_basilisk_melee.dbr,6,Emote,randomEmoteMinTime,5000,5000,SurvivalMode1.arz,0x518
records/controllers/enemy/controller_basilisk_melee.dbr,6,Emote,randomEmoteMaxTime,10000,10000,SurvivalMode1.arz,0x51c
records/controllers/enemy/controller_basilisk_melee.dbr,6,PetBehaviour,ignorePetsChance,0,0,SurvivalMode1.arz,0x56c
records/controllers/enemy/controller_basilisk_melee.dbr,6,PetBehaviour,ignorePetsInterval,7000,7000,SurvivalMode1.arz,0x570
records/controllers/enemy/controller_basilisk_melee.dbr,6,PetBehaviour,petAngerTransference,12,12,SurvivalMode1.arz,
records/controllers/enemy/controller_basilisk_melee.dbr,6,PetBehaviour,petTargetLevelRange,1000,1000,SurvivalMode1.arz,0x580
records/controllers/enemy/controller_basilisk_melee.dbr,6,PetBehaviour,petTargetLeastAttacked,False,False,SurvivalMode1.arz,0x584
records/controllers/enemy/controller_basilisk_melee.dbr,6,PetBehaviour,petTargetGreatestHealth,False,False,SurvivalMode1.arz,0x585
records/controllers/enemy/controller_basilisk_melee.dbr,6,Loot,lootDropAttachPointName,__ABSENT__,__ABSENT__,SurvivalMode1.arz,
records/controllers/enemy/controller_basilisk_melee.dbr,6,Loot,lootDropCallbackPoint,__ABSENT__,__ABSENT__,SurvivalMode1.arz,
records/controllers/enemy/controller_basilisk_melee.dbr,6,Dying,dyingSkillCallbackPoint,__ABSENT__,__ABSENT__,SurvivalMode1.arz,
records/controllers/enemy/controller_basilisk_melee.dbr,6,Leader (HIDDEN — not in .tpl),LeaderBehavior,__ABSENT__,__ABSENT__,SurvivalMode1.arz,0x360
records/controllers/enemy/controller_basilisk_melee.dbr,6,Leader (HIDDEN — not in .tpl),LeaderDistance,__ABSENT__,__ABSENT__,SurvivalMode1.arz,0x364
records/controllers/enemy/controller_basilisk_melee.dbr,6,Leader (HIDDEN — not in .tpl),MaxFollowers,__ABSENT__,__ABSENT__,SurvivalMode1.arz,0x368
records/controllers/enemy/controller_basilisk_ranged.dbr,1,Fleeing,FleeBehavior,NeverFlee,NeverFlee,SurvivalMode1.arz,0x304
records/controllers/enemy/controller_basilisk_ranged.dbr,1,Fleeing,FleeTime,0,0,SurvivalMode1.arz,0x310
records/controllers/enemy/controller_basilisk_ranged.dbr,1,Fleeing,FleeTarget,__ABSENT__,AwayFromEnemy,SurvivalMode1.arz,0x308
records/controllers/enemy/controller_basilisk_ranged.dbr,1,Fleeing,maxFleeCount,0,0,SurvivalMode1.arz,0x30c
records/controllers/enemy/controller_basilisk_ranged.dbr,1,Fleeing,FleeDelay,0,0,SurvivalMode1.arz,0x314
records/controllers/enemy/controller_basilisk_ranged.dbr,1,Fleeing,FleeChance,0,0,SurvivalMode1.arz,0x2d8
records/controllers/enemy/controller_basilisk_ranged.dbr,1,Fleeing,fleeDistance,0.0,0.0,SurvivalMode1.arz,0x318
records/controllers/enemy/controller_basilisk_ranged.dbr,1,Fleeing,ClearAngerWhenFleeing,False,False,SurvivalMode1.arz,0x31c
records/controllers/enemy/controller_basilisk_ranged.dbr,1,Fleeing,ResetOriginAfterFleeing,False,False,SurvivalMode1.arz,0x3a4
records/controllers/enemy/controller_basilisk_ranged.dbr,1,SkillUsage,BuffSelfBehavior,WheneverPossible,WheneverPossible,SurvivalMode1.arz,0x324
records/controllers/enemy/controller_basilisk_ranged.dbr,1,SkillUsage,BuffAllyBehavior,WheneverPossible,WheneverPossible,SurvivalMode1.arz,0x328
records/controllers/enemy/controller_basilisk_ranged.dbr,1,SkillUsage,DebuffEnemyBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,SurvivalMode1.arz,0x330
records/controllers/enemy/controller_basilisk_ranged.dbr,1,SkillUsage,healLeaderHealthPercentage,75,75,SurvivalMode1.arz,0x358
records/controllers/enemy/controller_basilisk_ranged.dbr,1,SkillUsage,healAllyHealthPercentage,75,75,SurvivalMode1.arz,0x35c
records/controllers/enemy/controller_basilisk_ranged.dbr,1,SkillUsage,BuffAllyTargeting,BuffStrongest,BuffStrongest,SurvivalMode1.arz,0x32c
records/controllers/enemy/controller_basilisk_ranged.dbr,1,Roaming,RoamBehavior,Roam,NeverRoam,SurvivalMode1.arz,0x320
records/controllers/enemy/controller_basilisk_ranged.dbr,1,Roaming,MinRoamDistance,2.0,2.0,SurvivalMode1.arz,0x39c
records/controllers/enemy/controller_basilisk_ranged.dbr,1,Roaming,RoamDistance,2.0,4.0,SurvivalMode1.arz,0x374
records/controllers/enemy/controller_basilisk_ranged.dbr,1,Roaming,MinTimeBeforeRoam,2000,6000,SurvivalMode1.arz,0x394
records/controllers/enemy/controller_basilisk_ranged.dbr,1,Roaming,MaxTimeBeforeRoam,2000,12000,SurvivalMode1.arz,0x398
records/controllers/enemy/controller_basilisk_ranged.dbr,1,Roaming,MinWanderDistance,2.0,2.0,SurvivalMode1.arz,0x3a0
records/controllers/enemy/controller_basilisk_ranged.dbr,1,Roaming,WanderDistance,0.0,0.0,SurvivalMode1.arz,0x370
records/controllers/enemy/controller_basilisk_ranged.dbr,1,Roaming,TeleportToLeaderDistance,40.0,40.0,SurvivalMode1.arz,0x378
records/controllers/enemy/controller_basilisk_ranged.dbr,1,Patrolling,ChanceToIdleOnPatrol,0,20,SurvivalMode1.arz,0x37c
records/controllers/enemy/controller_basilisk_ranged.dbr,1,Patrolling,MinPatrolIdleTime,1000,1000,SurvivalMode1.arz,0x380
records/controllers/enemy/controller_basilisk_ranged.dbr,1,Patrolling,MaxPatrolIdleTime,5000,5000,SurvivalMode1.arz,0x384
records/controllers/enemy/controller_basilisk_ranged.dbr,1,RandomAnger,RandomAngerChance,0,0,SurvivalMode1.arz,0x390
records/controllers/enemy/controller_basilisk_ranged.dbr,1,RandomAnger,RandomAngerEvaluationTime,0,0,SurvivalMode1.arz,0x504
records/controllers/enemy/controller_basilisk_ranged.dbr,1,Dodging,DodgeDistance,__ABSENT__,__ABSENT__,SurvivalMode1.arz,0x3a8
records/controllers/enemy/controller_basilisk_ranged.dbr,1,Dodging,DodgeDelay,__ABSENT__,__ABSENT__,SurvivalMode1.arz,0x510
records/controllers/enemy/controller_basilisk_ranged.dbr,1,Dodging,DodgeChance,__ABSENT__,__ABSENT__,SurvivalMode1.arz,0x2dc
records/controllers/enemy/controller_basilisk_ranged.dbr,1,Dodging,MinDodgeDistance,__ABSENT__,__ABSENT__,SurvivalMode1.arz,0x3ac
records/controllers/enemy/controller_basilisk_ranged.dbr,1,Attacking,LeadChance,__ABSENT__,__ABSENT__,SurvivalMode1.arz,
records/controllers/enemy/controller_basilisk_ranged.dbr,1,Attacking,RepositionChance,45,45,SurvivalMode1.arz,0x3b0
records/controllers/enemy/controller_basilisk_ranged.dbr,1,Attacking,randomRepositionChance,20,20,SurvivalMode1.arz,0x2e0
records/controllers/enemy/controller_basilisk_ranged.dbr,1,Attacking,minSwingPause,1.0499999523162842,1.0499999523162842,SurvivalMode1.arz,0x2f0
records/controllers/enemy/controller_basilisk_ranged.dbr,1,Attacking,maxSwingPause,1.600000023841858,1.600000023841858,SurvivalMode1.arz,0x2f4
records/controllers/enemy/controller_basilisk_ranged.dbr,1,Sleep,ignoreSleepingEnemies,__ABSENT__,__ABSENT__,SurvivalMode1.arz,0x4d9
records/controllers/enemy/controller_basilisk_ranged.dbr,1,Emote,randomEmoteChance,0,30,SurvivalMode1.arz,0x514
records/controllers/enemy/controller_basilisk_ranged.dbr,1,Emote,randomEmoteMinTime,5000,5000,SurvivalMode1.arz,0x518
records/controllers/enemy/controller_basilisk_ranged.dbr,1,Emote,randomEmoteMaxTime,10000,10000,SurvivalMode1.arz,0x51c
records/controllers/enemy/controller_basilisk_ranged.dbr,1,PetBehaviour,ignorePetsChance,0,0,SurvivalMode1.arz,0x56c
records/controllers/enemy/controller_basilisk_ranged.dbr,1,PetBehaviour,ignorePetsInterval,7000,7000,SurvivalMode1.arz,0x570
records/controllers/enemy/controller_basilisk_ranged.dbr,1,PetBehaviour,petAngerTransference,12,12,SurvivalMode1.arz,
records/controllers/enemy/controller_basilisk_ranged.dbr,1,PetBehaviour,petTargetLevelRange,1000,1000,SurvivalMode1.arz,0x580
records/controllers/enemy/controller_basilisk_ranged.dbr,1,PetBehaviour,petTargetLeastAttacked,False,False,SurvivalMode1.arz,0x584
records/controllers/enemy/controller_basilisk_ranged.dbr,1,PetBehaviour,petTargetGreatestHealth,False,False,SurvivalMode1.arz,0x585
