purchase_n,purchase_name,purchase_video_t,tribute_cost,ironbits_cost,source_record,source_display_name,effect_record,effect_archives,effect_display_name,effect_description,stat,stat_group,stat_kind,value_at_rank,value_raw_array,applies_to,delivery,rank_equation,rank_used,skill_active_duration_s,rank_basis,note
1,Deathchill Beacon,,,,,,records/skills/defenses/turretice_chillingsurge.dbr,,,,,,,,,,,,,,DECLARED-ABSENT,granted only by turret_ice02/03 (skillName4 + specialAttackSkillName); tier-1 turret_ice has no special attack -> NOT purchased
3,Inferno Beacon,,,,,,records/skills/defenses/turretfire_firestorm.dbr,,,,,,,,,,,,,,DECLARED-ABSENT,tier-2/3 only -> NOT purchased
2,Stormcaller Beacon,,,,,,records/skills/defenses/turretlightning_stormcaller.dbr,,,,,,,,,,,,,,DECLARED-ABSENT,tier-2/3 only -> NOT purchased
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_buff.dbr,sm_mod,Blessing of Ulo,"You are blessed by Ulo, granting you resistance to damage over time and crowd control effects.",defensiveAether,Defensive (parameters_defensive.tpl),defense,25.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_buff.dbr,sm_mod,Blessing of Ulo,"You are blessed by Ulo, granting you resistance to damage over time and crowd control effects.",defensiveBleeding,Defensive (parameters_defensive.tpl),defense,25.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_buff.dbr,sm_mod,Blessing of Ulo,"You are blessed by Ulo, granting you resistance to damage over time and crowd control effects.",defensiveBleedingDuration,Defensive (parameters_defensive.tpl),defense,50.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_buff.dbr,sm_mod,Blessing of Ulo,"You are blessed by Ulo, granting you resistance to damage over time and crowd control effects.",defensiveChaos,Defensive (parameters_defensive.tpl),defense,25.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_buff.dbr,sm_mod,Blessing of Ulo,"You are blessed by Ulo, granting you resistance to damage over time and crowd control effects.",defensiveColdDuration,Defensive (parameters_defensive.tpl),defense,50.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_buff.dbr,sm_mod,Blessing of Ulo,"You are blessed by Ulo, granting you resistance to damage over time and crowd control effects.",defensiveElementalResistance,Defensive (parameters_defensive.tpl),defense,25.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_buff.dbr,sm_mod,Blessing of Ulo,"You are blessed by Ulo, granting you resistance to damage over time and crowd control effects.",defensiveFireDuration,Defensive (parameters_defensive.tpl),defense,50.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_buff.dbr,sm_mod,Blessing of Ulo,"You are blessed by Ulo, granting you resistance to damage over time and crowd control effects.",defensiveFreeze,Defensive (parameters_defensive.tpl),defense,33.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_buff.dbr,sm_mod,Blessing of Ulo,"You are blessed by Ulo, granting you resistance to damage over time and crowd control effects.",defensiveLife,Defensive (parameters_defensive.tpl),defense,25.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_buff.dbr,sm_mod,Blessing of Ulo,"You are blessed by Ulo, granting you resistance to damage over time and crowd control effects.",defensiveLifeDuration,Defensive (parameters_defensive.tpl),defense,50.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_buff.dbr,sm_mod,Blessing of Ulo,"You are blessed by Ulo, granting you resistance to damage over time and crowd control effects.",defensiveLightningDuration,Defensive (parameters_defensive.tpl),defense,50.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_buff.dbr,sm_mod,Blessing of Ulo,"You are blessed by Ulo, granting you resistance to damage over time and crowd control effects.",defensivePetrify,Defensive (parameters_defensive.tpl),defense,33.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_buff.dbr,sm_mod,Blessing of Ulo,"You are blessed by Ulo, granting you resistance to damage over time and crowd control effects.",defensivePhysical,Defensive (parameters_defensive.tpl),defense,10.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_buff.dbr,sm_mod,Blessing of Ulo,"You are blessed by Ulo, granting you resistance to damage over time and crowd control effects.",defensivePhysicalDuration,Defensive (parameters_defensive.tpl),defense,50.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_buff.dbr,sm_mod,Blessing of Ulo,"You are blessed by Ulo, granting you resistance to damage over time and crowd control effects.",defensivePierce,Defensive (parameters_defensive.tpl),defense,25.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_buff.dbr,sm_mod,Blessing of Ulo,"You are blessed by Ulo, granting you resistance to damage over time and crowd control effects.",defensivePoison,Defensive (parameters_defensive.tpl),defense,25.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_buff.dbr,sm_mod,Blessing of Ulo,"You are blessed by Ulo, granting you resistance to damage over time and crowd control effects.",defensivePoisonDuration,Defensive (parameters_defensive.tpl),defense,50.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_buff.dbr,sm_mod,Blessing of Ulo,"You are blessed by Ulo, granting you resistance to damage over time and crowd control effects.",defensiveSleep,Defensive (parameters_defensive.tpl),defense,33.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_buff.dbr,sm_mod,Blessing of Ulo,"You are blessed by Ulo, granting you resistance to damage over time and crowd control effects.",defensiveSlowLifeLeachDuration,Defensive (parameters_defensive.tpl),defense,50.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_buff.dbr,sm_mod,Blessing of Ulo,"You are blessed by Ulo, granting you resistance to damage over time and crowd control effects.",defensiveStun,Defensive (parameters_defensive.tpl),defense,33.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_buff.dbr,sm_mod,Blessing of Ulo,"You are blessed by Ulo, granting you resistance to damage over time and crowd control effects.",defensiveTrap,Defensive (parameters_defensive.tpl),defense,33.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_buff.dbr,sm_mod,Blessing of Ulo,"You are blessed by Ulo, granting you resistance to damage over time and crowd control effects.",skillActiveDuration,Skill control (Skill_Base.tpl),skill_control,1500.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_buff.dbr,sm_mod,Blessing of Ulo,"You are blessed by Ulo, granting you resistance to damage over time and crowd control effects.",skillMaxLevel,Skill control (Skill_Base.tpl),skill_control,1.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_buff.dbr,sm_mod,Blessing of Ulo,"You are blessed by Ulo, granting you resistance to damage over time and crowd control effects.",skillTargetRadius,Skill control (Skill_Base.tpl),skill_control,200.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_petbonus.dbr,sm_mod,,,defensiveAether,Defensive (parameters_defensive.tpl),defense,12.0,,pets only,celestial blessing pet bonus,,,,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_petbonus.dbr,sm_mod,,,defensiveBleeding,Defensive (parameters_defensive.tpl),defense,12.0,,pets only,celestial blessing pet bonus,,,,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_petbonus.dbr,sm_mod,,,defensiveBleedingDuration,Defensive (parameters_defensive.tpl),defense,33.0,,pets only,celestial blessing pet bonus,,,,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_petbonus.dbr,sm_mod,,,defensiveChaos,Defensive (parameters_defensive.tpl),defense,12.0,,pets only,celestial blessing pet bonus,,,,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_petbonus.dbr,sm_mod,,,defensiveColdDuration,Defensive (parameters_defensive.tpl),defense,33.0,,pets only,celestial blessing pet bonus,,,,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_petbonus.dbr,sm_mod,,,defensiveConfusion,Defensive (parameters_defensive.tpl),defense,33.0,,pets only,celestial blessing pet bonus,,,,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_petbonus.dbr,sm_mod,,,defensiveConvert,Defensive (parameters_defensive.tpl),defense,33.0,,pets only,celestial blessing pet bonus,,,,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_petbonus.dbr,sm_mod,,,defensiveElementalResistance,Defensive (parameters_defensive.tpl),defense,12.0,,pets only,celestial blessing pet bonus,,,,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_petbonus.dbr,sm_mod,,,defensiveFear,Defensive (parameters_defensive.tpl),defense,33.0,,pets only,celestial blessing pet bonus,,,,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_petbonus.dbr,sm_mod,,,defensiveFireDuration,Defensive (parameters_defensive.tpl),defense,33.0,,pets only,celestial blessing pet bonus,,,,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_petbonus.dbr,sm_mod,,,defensiveFreeze,Defensive (parameters_defensive.tpl),defense,33.0,,pets only,celestial blessing pet bonus,,,,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_petbonus.dbr,sm_mod,,,defensiveKnockdown,Defensive (parameters_defensive.tpl),defense,33.0,,pets only,celestial blessing pet bonus,,,,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_petbonus.dbr,sm_mod,,,defensiveLife,Defensive (parameters_defensive.tpl),defense,12.0,,pets only,celestial blessing pet bonus,,,,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_petbonus.dbr,sm_mod,,,defensiveLifeDuration,Defensive (parameters_defensive.tpl),defense,33.0,,pets only,celestial blessing pet bonus,,,,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_petbonus.dbr,sm_mod,,,defensiveLightningDuration,Defensive (parameters_defensive.tpl),defense,33.0,,pets only,celestial blessing pet bonus,,,,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_petbonus.dbr,sm_mod,,,defensivePetrify,Defensive (parameters_defensive.tpl),defense,33.0,,pets only,celestial blessing pet bonus,,,,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_petbonus.dbr,sm_mod,,,defensivePhysical,Defensive (parameters_defensive.tpl),defense,5.0,,pets only,celestial blessing pet bonus,,,,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_petbonus.dbr,sm_mod,,,defensivePhysicalDuration,Defensive (parameters_defensive.tpl),defense,33.0,,pets only,celestial blessing pet bonus,,,,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_petbonus.dbr,sm_mod,,,defensivePierce,Defensive (parameters_defensive.tpl),defense,12.0,,pets only,celestial blessing pet bonus,,,,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_petbonus.dbr,sm_mod,,,defensivePoison,Defensive (parameters_defensive.tpl),defense,12.0,,pets only,celestial blessing pet bonus,,,,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_petbonus.dbr,sm_mod,,,defensivePoisonDuration,Defensive (parameters_defensive.tpl),defense,33.0,,pets only,celestial blessing pet bonus,,,,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_petbonus.dbr,sm_mod,,,defensiveSleep,Defensive (parameters_defensive.tpl),defense,33.0,,pets only,celestial blessing pet bonus,,,,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_petbonus.dbr,sm_mod,,,defensiveSlowLifeLeachDuration,Defensive (parameters_defensive.tpl),defense,33.0,,pets only,celestial blessing pet bonus,,,,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_petbonus.dbr,sm_mod,,,defensiveStun,Defensive (parameters_defensive.tpl),defense,33.0,,pets only,celestial blessing pet bonus,,,,SCALAR,
0,Blessing of Ulo [NOT PURCHASED - measured],,,,records/skills/powerups/blessingulo.dbr,Blessing of Ulo,records/skills/powerups/blessingulo_petbonus.dbr,sm_mod,,,defensiveTrap,Defensive (parameters_defensive.tpl),defense,33.0,,pets only,celestial blessing pet bonus,,,,SCALAR,
0,Empyrion's Guidance [NOT PURCHASED - measured],,,,records/skills/powerups/empyrionguidance.dbr,Empyrion's Guidance,records/skills/powerups/empyrionguidance_buff.dbr,sm_mod,Empyrion's Guidance,"You are blessed by the light of Empyrion, granting you unparalleled fortitude.",characterLifeModifier,Character (parameters_character.tpl),character,80.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Empyrion's Guidance [NOT PURCHASED - measured],,,,records/skills/powerups/empyrionguidance.dbr,Empyrion's Guidance,records/skills/powerups/empyrionguidance_buff.dbr,sm_mod,Empyrion's Guidance,"You are blessed by the light of Empyrion, granting you unparalleled fortitude.",skillActiveDuration,Skill control (Skill_Base.tpl),skill_control,1500.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Empyrion's Guidance [NOT PURCHASED - measured],,,,records/skills/powerups/empyrionguidance.dbr,Empyrion's Guidance,records/skills/powerups/empyrionguidance_buff.dbr,sm_mod,Empyrion's Guidance,"You are blessed by the light of Empyrion, granting you unparalleled fortitude.",skillMaxLevel,Skill control (Skill_Base.tpl),skill_control,1.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Empyrion's Guidance [NOT PURCHASED - measured],,,,records/skills/powerups/empyrionguidance.dbr,Empyrion's Guidance,records/skills/powerups/empyrionguidance_buff.dbr,sm_mod,Empyrion's Guidance,"You are blessed by the light of Empyrion, granting you unparalleled fortitude.",skillTargetRadius,Skill control (Skill_Base.tpl),skill_control,200.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Empyrion's Guidance [NOT PURCHASED - measured],,,,records/skills/powerups/empyrionguidance.dbr,Empyrion's Guidance,records/skills/powerups/empyrionguidance_petbonus.dbr,sm_mod,,,characterLifeModifier,Character (parameters_character.tpl),character,100.0,,pets only,celestial blessing pet bonus,,,,SCALAR,
0,Might of Amatok [NOT PURCHASED - measured],,,,records/skills/powerups/mightamatok.dbr,Might of Amatok,records/skills/powerups/mightamatok_buff.dbr,sm_mod,Might of Amatok,"You are marked by the spirit of Amatok, granting you incredible might.",characterOffensiveAbility,Character (parameters_character.tpl),character,75.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Might of Amatok [NOT PURCHASED - measured],,,,records/skills/powerups/mightamatok.dbr,Might of Amatok,records/skills/powerups/mightamatok_buff.dbr,sm_mod,Might of Amatok,"You are marked by the spirit of Amatok, granting you incredible might.",offensiveDamageMultModifier,Damage Multiplier,modifier,26.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Might of Amatok [NOT PURCHASED - measured],,,,records/skills/powerups/mightamatok.dbr,Might of Amatok,records/skills/powerups/mightamatok_buff.dbr,sm_mod,Might of Amatok,"You are marked by the spirit of Amatok, granting you incredible might.",skillActiveDuration,Skill control (Skill_Base.tpl),skill_control,1500.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Might of Amatok [NOT PURCHASED - measured],,,,records/skills/powerups/mightamatok.dbr,Might of Amatok,records/skills/powerups/mightamatok_buff.dbr,sm_mod,Might of Amatok,"You are marked by the spirit of Amatok, granting you incredible might.",skillMaxLevel,Skill control (Skill_Base.tpl),skill_control,1.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Might of Amatok [NOT PURCHASED - measured],,,,records/skills/powerups/mightamatok.dbr,Might of Amatok,records/skills/powerups/mightamatok_buff.dbr,sm_mod,Might of Amatok,"You are marked by the spirit of Amatok, granting you incredible might.",skillTargetRadius,Skill control (Skill_Base.tpl),skill_control,200.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Might of Amatok [NOT PURCHASED - measured],,,,records/skills/powerups/mightamatok.dbr,Might of Amatok,records/skills/powerups/mightamatok_petbonus.dbr,sm_mod,,,offensiveDamageMultModifier,Damage Multiplier,modifier,15.0,,pets only,celestial blessing pet bonus,,,,SCALAR,
0,Ulzuin's Pact [NOT PURCHASED - measured],,,,records/skills/powerups/ulzuinpact.dbr,Ulzuin's Pact,records/skills/powerups/ulzuinpact_buff.dbr,sm_mod,Ulzuin's Pact,"You are marked by Ulzuin, granting you restless fury.",characterDefensiveAbility,Character (parameters_character.tpl),character,30.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Ulzuin's Pact [NOT PURCHASED - measured],,,,records/skills/powerups/ulzuinpact.dbr,Ulzuin's Pact,records/skills/powerups/ulzuinpact_buff.dbr,sm_mod,Ulzuin's Pact,"You are marked by Ulzuin, granting you restless fury.",characterDefensiveAbilityModifier,Character (parameters_character.tpl),character,5.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Ulzuin's Pact [NOT PURCHASED - measured],,,,records/skills/powerups/ulzuinpact.dbr,Ulzuin's Pact,records/skills/powerups/ulzuinpact_buff.dbr,sm_mod,Ulzuin's Pact,"You are marked by Ulzuin, granting you restless fury.",characterManaRegenModifier,Character (parameters_character.tpl),character,100.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Ulzuin's Pact [NOT PURCHASED - measured],,,,records/skills/powerups/ulzuinpact.dbr,Ulzuin's Pact,records/skills/powerups/ulzuinpact_buff.dbr,sm_mod,Ulzuin's Pact,"You are marked by Ulzuin, granting you restless fury.",characterOffensiveAbility,Character (parameters_character.tpl),character,30.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Ulzuin's Pact [NOT PURCHASED - measured],,,,records/skills/powerups/ulzuinpact.dbr,Ulzuin's Pact,records/skills/powerups/ulzuinpact_buff.dbr,sm_mod,Ulzuin's Pact,"You are marked by Ulzuin, granting you restless fury.",characterOffensiveAbilityModifier,Character (parameters_character.tpl),character,5.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Ulzuin's Pact [NOT PURCHASED - measured],,,,records/skills/powerups/ulzuinpact.dbr,Ulzuin's Pact,records/skills/powerups/ulzuinpact_buff.dbr,sm_mod,Ulzuin's Pact,"You are marked by Ulzuin, granting you restless fury.",skillActiveDuration,Skill control (Skill_Base.tpl),skill_control,1500.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Ulzuin's Pact [NOT PURCHASED - measured],,,,records/skills/powerups/ulzuinpact.dbr,Ulzuin's Pact,records/skills/powerups/ulzuinpact_buff.dbr,sm_mod,Ulzuin's Pact,"You are marked by Ulzuin, granting you restless fury.",skillManaCostReduction,Skill control (Skill_Base.tpl),skill_control,25.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Ulzuin's Pact [NOT PURCHASED - measured],,,,records/skills/powerups/ulzuinpact.dbr,Ulzuin's Pact,records/skills/powerups/ulzuinpact_buff.dbr,sm_mod,Ulzuin's Pact,"You are marked by Ulzuin, granting you restless fury.",skillMaxLevel,Skill control (Skill_Base.tpl),skill_control,1.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Ulzuin's Pact [NOT PURCHASED - measured],,,,records/skills/powerups/ulzuinpact.dbr,Ulzuin's Pact,records/skills/powerups/ulzuinpact_buff.dbr,sm_mod,Ulzuin's Pact,"You are marked by Ulzuin, granting you restless fury.",skillTargetRadius,Skill control (Skill_Base.tpl),skill_control,200.0,,player (self),celestial blessing (whole-run self buff),,,1500.0,SCALAR,
0,Ulzuin's Pact [NOT PURCHASED - measured],,,,records/skills/powerups/ulzuinpact.dbr,Ulzuin's Pact,records/skills/powerups/ulzuinpact_petbonus.dbr,sm_mod,,,characterDefensiveAbility,Character (parameters_character.tpl),character,15.0,,pets only,celestial blessing pet bonus,,,,SCALAR,
0,Ulzuin's Pact [NOT PURCHASED - measured],,,,records/skills/powerups/ulzuinpact.dbr,Ulzuin's Pact,records/skills/powerups/ulzuinpact_petbonus.dbr,sm_mod,,,characterDefensiveAbilityModifier,Character (parameters_character.tpl),character,5.0,,pets only,celestial blessing pet bonus,,,,SCALAR,
0,Ulzuin's Pact [NOT PURCHASED - measured],,,,records/skills/powerups/ulzuinpact.dbr,Ulzuin's Pact,records/skills/powerups/ulzuinpact_petbonus.dbr,sm_mod,,,characterOffensiveAbility,Character (parameters_character.tpl),character,15.0,,pets only,celestial blessing pet bonus,,,,SCALAR,
0,Ulzuin's Pact [NOT PURCHASED - measured],,,,records/skills/powerups/ulzuinpact.dbr,Ulzuin's Pact,records/skills/powerups/ulzuinpact_petbonus.dbr,sm_mod,,,characterOffensiveAbilityModifier,Character (parameters_character.tpl),character,5.0,,pets only,celestial blessing pet bonus,,,,SCALAR,
