record,char_level,base_life,life_passive_pct,passive_sources,ehp_w151,ehp_w160,ehp_w170
records/creatures/enemies/boss&quest/chthonianrylok_gabalthunn.dbr,107,182368.5267,111.0,armorbase05.dbr[106]=111.0,2000582,2033409,2069882
records/creatures/enemies/boss&quest/chthonianrylok_gabalthunn.dbr,108,184924.0331,121.0,armorbase05.dbr[107]=121.0,2047109,2080395,2117380
records/creatures/enemies/boss&quest/chthonianservitor_lunalvalgoth.dbr,106,179824.9341,103.0,armorbase05.dbr[105]=103.0,1958293,1990662,2026627
records/creatures/enemies/boss&quest/chthonianservitor_lunalvalgoth.dbr,107,182368.5267,111.0,armorbase05.dbr[106]=111.0,2000582,2033409,2069882
records/creatures/enemies/boss&quest/chthonianservitor_lunalvalgoth.dbr,108,184924.0331,121.0,armorbase05.dbr[107]=121.0,2047109,2080395,2117380
records/creatures/enemies/boss&quest/chthoniantyrant_grulthunn.dbr,106,179824.9341,103.0,armorbase05.dbr[105]=103.0,1958293,1990662,2026627
records/creatures/enemies/boss&quest/chthoniantyrant_grulthunn.dbr,107,182368.5267,111.0,armorbase05.dbr[106]=111.0,2000582,2033409,2069882
records/creatures/enemies/boss&quest/chthoniantyrant_grulthunn.dbr,108,184924.0331,121.0,armorbase05.dbr[107]=121.0,2047109,2080395,2117380
records/creatures/enemies/boss&quest/cultist_burrwitchcathedral_01.dbr,106,179824.9341,103.0,armorbase05.dbr[105]=103.0,1958293,1990662,2026627
records/creatures/enemies/boss&quest/cultist_burrwitchcathedral_01.dbr,107,182368.5267,111.0,armorbase05.dbr[106]=111.0,2000582,2033409,2069882
records/creatures/enemies/boss&quest/cultist_burrwitchcathedral_01.dbr,108,184924.0331,121.0,armorbase05.dbr[107]=121.0,2047109,2080395,2117380
records/creatures/enemies/boss&quest/cultist_cultleader_01.dbr,106,197653.062,103.0,armorbase05.dbr[105]=103.0,2152441,2188019,2227550
records/creatures/enemies/boss&quest/cultist_cultleader_01.dbr,107,200455.2071,111.0,armorbase05.dbr[106]=111.0,2198993,2235075,2275166
records/creatures/enemies/boss&quest/cultist_cultleader_01.dbr,108,203270.4772,121.0,armorbase05.dbr[107]=121.0,2250204,2286792,2327446
records/creatures/enemies/boss&quest/cultist_summoner_01.dbr,106,112714.1127,103.0,armorbase05.dbr[105]=103.0,1227456,1247745,1270288
records/creatures/enemies/boss&quest/cultist_summoner_01.dbr,107,114311.4612,111.0,armorbase05.dbr[106]=111.0,1253996,1274572,1297435
records/creatures/enemies/boss&quest/cultist_summoner_01.dbr,108,115916.2915,121.0,armorbase05.dbr[107]=121.0,1283193,1304058,1327241
records/creatures/enemies/boss&quest/dermapteran_madqueen.dbr,106,317052.1729,103.0,armorbase05.dbr[105]=103.0,3452698,3509767,3573177
records/creatures/enemies/boss&quest/dermapteran_madqueen.dbr,107,321265.6399,111.0,armorbase05.dbr[106]=111.0,3524284,3582111,3646365
records/creatures/enemies/boss&quest/dermapteran_madqueen.dbr,108,325498.8423,121.0,armorbase05.dbr[107]=121.0,3603272,3661861,3726961
records/creatures/enemies/boss&quest/direwolf_frozenwastes_01.dbr,106,179824.9341,103.0,armorbase05.dbr[105]=103.0,1958293,1990662,2026627
records/creatures/enemies/boss&quest/direwolf_frozenwastes_01.dbr,107,182368.5267,111.0,armorbase05.dbr[106]=111.0,2000582,2033409,2069882
records/creatures/enemies/boss&quest/direwolf_frozenwastes_01.dbr,108,184924.0331,121.0,armorbase05.dbr[107]=121.0,2047109,2080395,2117380
records/creatures/enemies/boss&quest/dravis.dbr,106,179824.9341,103.0,armorbase05.dbr[105]=103.0,1958293,1990662,2026627
records/creatures/enemies/boss&quest/dravis.dbr,107,182368.5267,111.0,armorbase05.dbr[106]=111.0,2000582,2033409,2069882
records/creatures/enemies/boss&quest/dravis.dbr,108,184924.0331,121.0,armorbase05.dbr[107]=121.0,2047109,2080395,2117380
records/creatures/enemies/boss&quest/eldritcharmor_dreegmindreaper_01.dbr,106,179824.9341,103.0,armorbase05.dbr[105]=103.0,1958293,1990662,2026627
records/creatures/enemies/boss&quest/eldritcharmor_dreegmindreaper_01.dbr,107,182368.5267,111.0,armorbase05.dbr[106]=111.0,2000582,2033409,2069882
records/creatures/enemies/boss&quest/eldritcharmor_dreegmindreaper_01.dbr,108,184924.0331,121.0,armorbase05.dbr[107]=121.0,2047109,2080395,2117380
records/creatures/enemies/boss&quest/fatherkymon.dbr,106,207385.3354,103.0,armorbase05.dbr[105]=103.0,2258426,2295755,2337232
records/creatures/enemies/boss&quest/fatherkymon.dbr,107,210319.852,111.0,armorbase05.dbr[106]=111.0,2307208,2345066,2387130
records/creatures/enemies/boss&quest/fatherkymon.dbr,108,213268.1136,121.0,armorbase05.dbr[107]=121.0,2360878,2399266,2441919
records/creatures/enemies/boss&quest/ghost_stepsoftorment_01.dbr,106,207185.3354,103.0,armorbase05.dbr[105]=103.0,2256248,2293541,2334978
records/creatures/enemies/boss&quest/ghost_stepsoftorment_01.dbr,107,210119.852,111.0,armorbase05.dbr[106]=111.0,2305014,2342836,2384860
records/creatures/enemies/boss&quest/ghost_stepsoftorment_01.dbr,108,213068.1136,121.0,armorbase05.dbr[107]=121.0,2358664,2397016,2439629
records/creatures/enemies/boss&quest/ghost_stepsoftorment_02.dbr,106,207185.3354,103.0,armorbase05.dbr[105]=103.0,2256248,2293541,2334978
records/creatures/enemies/boss&quest/ghost_stepsoftorment_02.dbr,107,210119.852,111.0,armorbase05.dbr[106]=111.0,2305014,2342836,2384860
records/creatures/enemies/boss&quest/ghost_stepsoftorment_02.dbr,108,213068.1136,121.0,armorbase05.dbr[107]=121.0,2358664,2397016,2439629
records/creatures/enemies/boss&quest/ghostcrab_mineboss_01.dbr,106,207385.3354,103.0,armorbase05.dbr[105]=103.0,2258426,2295755,2337232
records/creatures/enemies/boss&quest/ghostcrab_mineboss_01.dbr,107,210319.852,111.0,armorbase05.dbr[106]=111.0,2307208,2345066,2387130
records/creatures/enemies/boss&quest/ghostcrab_mineboss_01.dbr,108,213268.1136,121.0,armorbase05.dbr[107]=121.0,2360878,2399266,2441919
records/creatures/enemies/boss&quest/ghoul_necropolis_01.dbr,106,136517.0994,103.0,armorbase05.dbr[105]=103.0,1486671,1511244,1538547
records/creatures/enemies/boss&quest/ghoul_necropolis_01.dbr,107,138452.0758,111.0,armorbase05.dbr[106]=111.0,1518819,1543740,1571431
records/creatures/enemies/boss&quest/ghoul_necropolis_01.dbr,108,140396.1154,121.0,armorbase05.dbr[107]=121.0,1554184,1579456,1607535
records/creatures/enemies/boss&quest/giant_tempesttotem_01.dbr,106,179824.9341,103.0,armorbase05.dbr[105]=103.0,1958293,1990662,2026627
records/creatures/enemies/boss&quest/giant_tempesttotem_01.dbr,107,182368.5267,111.0,armorbase05.dbr[106]=111.0,2000582,2033409,2069882
records/creatures/enemies/boss&quest/giant_tempesttotem_01.dbr,108,184924.0331,121.0,armorbase05.dbr[107]=121.0,2047109,2080395,2117380
records/creatures/enemies/boss&quest/giant_tempesttotem_02.dbr,106,179824.9341,103.0,armorbase05.dbr[105]=103.0,1958293,1990662,2026627
records/creatures/enemies/boss&quest/giant_tempesttotem_02.dbr,107,182368.5267,111.0,armorbase05.dbr[106]=111.0,2000582,2033409,2069882
records/creatures/enemies/boss&quest/giant_tempesttotem_02.dbr,108,184924.0331,121.0,armorbase05.dbr[107]=121.0,2047109,2080395,2117380
records/creatures/enemies/boss&quest/giant_tempesttotem_03.dbr,106,179824.9341,103.0,armorbase05.dbr[105]=103.0,1958293,1990662,2026627
records/creatures/enemies/boss&quest/giant_tempesttotem_03.dbr,107,182368.5267,111.0,armorbase05.dbr[106]=111.0,2000582,2033409,2069882
records/creatures/enemies/boss&quest/giant_tempesttotem_03.dbr,108,184924.0331,121.0,armorbase05.dbr[107]=121.0,2047109,2080395,2117380
records/creatures/enemies/boss&quest/giant_tempesttotem_04.dbr,106,179824.9341,103.0,armorbase05.dbr[105]=103.0,1958293,1990662,2026627
records/creatures/enemies/boss&quest/giant_tempesttotem_04.dbr,107,182368.5267,111.0,armorbase05.dbr[106]=111.0,2000582,2033409,2069882
records/creatures/enemies/boss&quest/giant_tempesttotem_04.dbr,108,184924.0331,121.0,armorbase05.dbr[107]=121.0,2047109,2080395,2117380
records/creatures/enemies/boss&quest/giant_tempesttotem_05.dbr,106,179824.9341,103.0,armorbase05.dbr[105]=103.0,1958293,1990662,2026627
records/creatures/enemies/boss&quest/giant_tempesttotem_05.dbr,107,182368.5267,111.0,armorbase05.dbr[106]=111.0,2000582,2033409,2069882
records/creatures/enemies/boss&quest/giant_tempesttotem_05.dbr,108,184924.0331,121.0,armorbase05.dbr[107]=121.0,2047109,2080395,2117380
records/creatures/enemies/boss&quest/giant_tempesttotem_06.dbr,106,179824.9341,103.0,armorbase05.dbr[105]=103.0,1958293,1990662,2026627
records/creatures/enemies/boss&quest/giant_tempesttotem_06.dbr,107,182368.5267,111.0,armorbase05.dbr[106]=111.0,2000582,2033409,2069882
records/creatures/enemies/boss&quest/giant_tempesttotem_06.dbr,108,184924.0331,121.0,armorbase05.dbr[107]=121.0,2047109,2080395,2117380
records/creatures/enemies/boss&quest/giant_tempesttotem_07.dbr,106,179824.9341,103.0,armorbase05.dbr[105]=103.0,1958293,1990662,2026627
records/creatures/enemies/boss&quest/giant_tempesttotem_07.dbr,107,182368.5267,111.0,armorbase05.dbr[106]=111.0,2000582,2033409,2069882
records/creatures/enemies/boss&quest/giant_tempesttotem_07.dbr,108,184924.0331,121.0,armorbase05.dbr[107]=121.0,2047109,2080395,2117380
records/creatures/enemies/boss&quest/human_chthonickurn_chieftain_01.dbr,106,207385.3354,103.0,armorbase05.dbr[105]=103.0,2258426,2295755,2337232
records/creatures/enemies/boss&quest/human_chthonickurn_chieftain_01.dbr,107,210319.852,111.0,armorbase05.dbr[106]=111.0,2307208,2345066,2387130
records/creatures/enemies/boss&quest/human_chthonickurn_chieftain_01.dbr,108,213268.1136,121.0,armorbase05.dbr[107]=121.0,2360878,2399266,2441919
records/creatures/enemies/boss&quest/human_chthonickurn_shaman_01.dbr,106,207385.3354,103.0,armorbase05.dbr[105]=103.0,2258426,2295755,2337232
records/creatures/enemies/boss&quest/human_chthonickurn_shaman_01.dbr,107,210319.852,111.0,armorbase05.dbr[106]=111.0,2307208,2345066,2387130
records/creatures/enemies/boss&quest/human_chthonickurn_shaman_01.dbr,108,213268.1136,121.0,armorbase05.dbr[107]=121.0,2360878,2399266,2441919
records/creatures/enemies/boss&quest/human_chthonickurn_stronghold_chieftain_01.dbr,106,207385.3354,103.0,armorbase05.dbr[105]=103.0,2258426,2295755,2337232
records/creatures/enemies/boss&quest/human_chthonickurn_stronghold_chieftain_01.dbr,107,210319.852,111.0,armorbase05.dbr[106]=111.0,2307208,2345066,2387130
records/creatures/enemies/boss&quest/human_chthonickurn_stronghold_chieftain_01.dbr,108,213268.1136,121.0,armorbase05.dbr[107]=121.0,2360878,2399266,2441919
records/creatures/enemies/boss&quest/humanascendant_mindthief_01.dbr,106,128814.4777,103.0,armorbase05.dbr[105]=103.0,1402789,1425976,1451739
records/creatures/enemies/boss&quest/humanascendant_mindthief_01.dbr,107,130634.5244,111.0,armorbase05.dbr[106]=111.0,1433060,1456574,1482701
records/creatures/enemies/boss&quest/humanascendant_mindthief_01.dbr,108,132463.0959,121.0,armorbase05.dbr[107]=121.0,1466366,1490209,1516702
records/creatures/enemies/boss&quest/humanascendant_terrnox.dbr,106,136917.0994,103.0,armorbase05.dbr[105]=103.0,1491027,1515672,1543055
records/creatures/enemies/boss&quest/humanascendant_terrnox.dbr,107,138852.0758,111.0,armorbase05.dbr[106]=111.0,1523207,1548200,1575971
records/creatures/enemies/boss&quest/humanascendant_terrnox.dbr,108,140796.1154,121.0,armorbase05.dbr[107]=121.0,1558612,1583956,1612115
records/creatures/enemies/boss&quest/humanascendant_terrnoxb.dbr,106,136917.0994,103.0,armorbase05.dbr[105]=103.0,1491027,1515672,1543055
records/creatures/enemies/boss&quest/humanascendant_terrnoxb.dbr,107,138852.0758,111.0,armorbase05.dbr[106]=111.0,1523207,1548200,1575971
records/creatures/enemies/boss&quest/humanascendant_terrnoxb.dbr,108,140796.1154,121.0,armorbase05.dbr[107]=121.0,1558612,1583956,1612115
records/creatures/enemies/boss&quest/humanascendant_valaxteria.dbr,106,136917.0994,103.0,armorbase05.dbr[105]=103.0,1491027,1515672,1543055
records/creatures/enemies/boss&quest/humanascendant_valaxteria.dbr,107,138852.0758,111.0,armorbase05.dbr[106]=111.0,1523207,1548200,1575971
records/creatures/enemies/boss&quest/humanascendant_valaxteria.dbr,108,140796.1154,121.0,armorbase05.dbr[107]=121.0,1558612,1583956,1612115
records/creatures/enemies/boss&quest/humanascendant_valaxteriab.dbr,106,136917.0994,103.0,armorbase05.dbr[105]=103.0,1491027,1515672,1543055
records/creatures/enemies/boss&quest/humanascendant_valaxteriab.dbr,107,138852.0758,111.0,armorbase05.dbr[106]=111.0,1523207,1548200,1575971
records/creatures/enemies/boss&quest/humanascendant_valaxteriab.dbr,108,140796.1154,121.0,armorbase05.dbr[107]=121.0,1558612,1583956,1612115
records/creatures/enemies/boss&quest/humanwendigo_darkwood_01.dbr,106,136917.0994,103.0,armorbase05.dbr[105]=103.0,1491027,1515672,1543055
records/creatures/enemies/boss&quest/humanwendigo_darkwood_01.dbr,107,138852.0758,111.0,armorbase05.dbr[106]=111.0,1523207,1548200,1575971
records/creatures/enemies/boss&quest/humanwendigo_darkwood_01.dbr,108,140796.1154,121.0,armorbase05.dbr[107]=121.0,1558612,1583956,1612115
records/creatures/enemies/boss&quest/korvaak_lieutenant_01.dbr,106,179824.9341,103.0,armorbase05.dbr[105]=103.0,1958293,1990662,2026627
records/creatures/enemies/boss&quest/korvaak_lieutenant_01.dbr,107,182368.5267,111.0,armorbase05.dbr[106]=111.0,2000582,2033409,2069882
records/creatures/enemies/boss&quest/korvaak_lieutenant_01.dbr,108,184924.0331,121.0,armorbase05.dbr[107]=121.0,2047109,2080395,2117380
records/creatures/enemies/boss&quest/korvaak_lieutenant_02.dbr,106,179824.9341,103.0,armorbase05.dbr[105]=103.0,1958293,1990662,2026627
records/creatures/enemies/boss&quest/korvaak_lieutenant_02.dbr,107,182368.5267,111.0,armorbase05.dbr[106]=111.0,2000582,2033409,2069882
records/creatures/enemies/boss&quest/korvaak_lieutenant_02.dbr,108,184924.0331,121.0,armorbase05.dbr[107]=121.0,2047109,2080395,2117380
records/creatures/enemies/boss&quest/korvaak_lieutenant_03.dbr,106,179824.9341,103.0,armorbase05.dbr[105]=103.0,1958293,1990662,2026627
records/creatures/enemies/boss&quest/korvaak_lieutenant_03.dbr,107,182368.5267,111.0,armorbase05.dbr[106]=111.0,2000582,2033409,2069882
records/creatures/enemies/boss&quest/korvaak_lieutenant_03.dbr,108,184924.0331,121.0,armorbase05.dbr[107]=121.0,2047109,2080395,2117380
records/creatures/enemies/boss&quest/korvaakfinal_02.dbr,106,207385.3354,103.0,armorbase05.dbr[105]=103.0,2258426,2295755,2337232
records/creatures/enemies/boss&quest/korvaakfinal_02.dbr,107,210319.852,111.0,armorbase05.dbr[106]=111.0,2307208,2345066,2387130
records/creatures/enemies/boss&quest/korvaakfinal_02.dbr,108,213268.1136,121.0,armorbase05.dbr[107]=121.0,2360878,2399266,2441919
records/creatures/enemies/boss&quest/korvaakmessenger_02.dbr,106,207385.3354,103.0,armorbase05.dbr[105]=103.0,2258426,2295755,2337232
records/creatures/enemies/boss&quest/korvaakmessenger_02.dbr,107,210319.852,111.0,armorbase05.dbr[106]=111.0,2307208,2345066,2387130
records/creatures/enemies/boss&quest/korvaakmessenger_02.dbr,108,213268.1136,121.0,armorbase05.dbr[107]=121.0,2360878,2399266,2441919
records/creatures/enemies/boss&quest/korvaakmessenger_02b.dbr,106,207385.3354,103.0,armorbase05.dbr[105]=103.0,2258426,2295755,2337232
records/creatures/enemies/boss&quest/korvaakmessenger_02b.dbr,107,210319.852,111.0,armorbase05.dbr[106]=111.0,2307208,2345066,2387130
records/creatures/enemies/boss&quest/korvaakmessenger_02b.dbr,108,213268.1136,121.0,armorbase05.dbr[107]=121.0,2360878,2399266,2441919
records/creatures/enemies/boss&quest/lizard_desertboss.dbr,106,207385.3354,103.0,armorbase05.dbr[105]=103.0,2258426,2295755,2337232
records/creatures/enemies/boss&quest/lizard_desertboss.dbr,107,210319.852,111.0,armorbase05.dbr[106]=111.0,2307208,2345066,2387130
records/creatures/enemies/boss&quest/lizard_desertboss.dbr,108,213268.1136,121.0,armorbase05.dbr[107]=121.0,2360878,2399266,2441919
records/creatures/enemies/boss&quest/manticore_jaggedwaste_01.dbr,106,112699.1127,103.0,armorbase05.dbr[105]=103.0,1227293,1247579,1270118
records/creatures/enemies/boss&quest/manticore_jaggedwaste_01.dbr,107,114296.4612,111.0,armorbase05.dbr[106]=111.0,1253832,1274405,1297264
records/creatures/enemies/boss&quest/manticore_jaggedwaste_01.dbr,108,115901.2915,121.0,armorbase05.dbr[107]=121.0,1283027,1303889,1327069
records/creatures/enemies/boss&quest/rokwind_01.dbr,106,179824.9341,103.0,armorbase05.dbr[105]=103.0,1958293,1990662,2026627
records/creatures/enemies/boss&quest/rokwind_01.dbr,107,182368.5267,111.0,armorbase05.dbr[106]=111.0,2000582,2033409,2069882
records/creatures/enemies/boss&quest/rokwind_01.dbr,108,184924.0331,121.0,armorbase05.dbr[107]=121.0,2047109,2080395,2117380
records/creatures/enemies/boss&quest/skeletalgolem_stepsoftorment_01.dbr,106,105103.8029,103.0,armorbase05.dbr[105]=103.0,1144580,1163499,1184519
records/creatures/enemies/boss&quest/skeletalgolem_stepsoftorment_01.dbr,107,106593.4885,111.0,armorbase05.dbr[106]=111.0,1169330,1188517,1209836
records/creatures/enemies/boss&quest/skeletalgolem_stepsoftorment_01.dbr,108,108090.1515,121.0,armorbase05.dbr[107]=121.0,1196557,1216014,1237632
records/creatures/enemies/boss&quest/statue_korvaaktombguardian.dbr,106,207385.3354,103.0,armorbase05.dbr[105]=103.0,2258426,2295755,2337232
records/creatures/enemies/boss&quest/statue_korvaaktombguardian.dbr,107,210319.852,111.0,armorbase05.dbr[106]=111.0,2307208,2345066,2387130
records/creatures/enemies/boss&quest/statue_korvaaktombguardian.dbr,108,213268.1136,121.0,armorbase05.dbr[107]=121.0,2360878,2399266,2441919
records/creatures/enemies/boss&quest/statue_templeguardian_02.dbr,106,128814.4777,103.0,armorbase05.dbr[105]=103.0,1402789,1425976,1451739
records/creatures/enemies/boss&quest/statue_templeguardian_02.dbr,107,130634.5244,111.0,armorbase05.dbr[106]=111.0,1433060,1456574,1482701
records/creatures/enemies/boss&quest/statue_templeguardian_02.dbr,108,132463.0959,121.0,armorbase05.dbr[107]=121.0,1466366,1490209,1516702
records/creatures/enemies/boss&quest/statue_templeguardian_03.dbr,106,128814.4777,103.0,armorbase05.dbr[105]=103.0,1402789,1425976,1451739
records/creatures/enemies/boss&quest/statue_templeguardian_03.dbr,107,130634.5244,111.0,armorbase05.dbr[106]=111.0,1433060,1456574,1482701
records/creatures/enemies/boss&quest/statue_templeguardian_03.dbr,108,132463.0959,121.0,armorbase05.dbr[107]=121.0,1466366,1490209,1516702
records/creatures/enemies/boss&quest/stonegryphon_templeguardian_01.dbr,106,179824.9341,103.0,armorbase05.dbr[105]=103.0,1958293,1990662,2026627
records/creatures/enemies/boss&quest/stonegryphon_templeguardian_01.dbr,107,182368.5267,111.0,armorbase05.dbr[106]=111.0,2000582,2033409,2069882
records/creatures/enemies/boss&quest/stonegryphon_templeguardian_01.dbr,108,184924.0331,121.0,armorbase05.dbr[107]=121.0,2047109,2080395,2117380
records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,106,207385.3354,103.0,armorbase05.dbr[105]=103.0,2258426,2295755,2337232
