kit_id,origin,franchise,gateA_group,core_movement,core_delivery,core_treatment,core_function,core_proxy,core_activation,core_dependency,kit_x,kit_y,atlas_point_x,atlas_point_y,cell_x,cell_y,dx,dy,mag,beyond_horizon,nc_amp,nc_geometry,nc_defense,nc_economy,nc_range,nc_tempo,nc_commit,attr_amp_x,attr_amp_y,attr_geometry_x,attr_geometry_y,attr_defense_x,attr_defense_y,attr_economy_x,attr_economy_y,attr_range_x,attr_range_y,attr_tempo_x,attr_tempo_y,attr_commit_x,attr_commit_y,attr_coredilution_x,attr_coredilution_y,attr_coresub_x,attr_coresub_y,attr_coresub_mag,attr_residual
poe1-icicle-mines,survivor,PoE,,FREE-MOVE,ZONE,damage,hard-stop,heavy,active,apply→detonate,-0.47401961,0.01055336,-0.47401961,0.01055337,-0.8745195,-0.23159101,0.40049989,0.24214437,0.46801074,0,flat,multi_projectile,tank,cooldown,ranged,high,instant,0.02834256,-0.01422725,0.08657371,0.16369518,-0.03522663,-0.0569643,-0.14758407,-0.07983229,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,0.4321236,0.11443534,-0.0,0.0,0.0,0.0
d3-mundunugu-sb,survivor,Diablo,TOTEM-SENTRY,FREE-MOVE,SUMMON,damage,hard-stop,light,active,one-shot,-0.38676788,-0.11091818,-0.38676788,-0.11091818,0.04481376,0.06910927,-0.43158164,-0.18002745,0.46762442,0,flat,totem,tank,spend,dual,med,instant,0.02834256,-0.01422725,-0.28239289,-0.1329291,-0.03522663,-0.0569643,0.04978531,0.06515038,0.02067763,0.02475544,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.08382145,-0.02964465,-0.21444923,-0.00911526,0.21464287,0.0
d2-hammerdin,survivor,Diablo,,FREE-MOVE,NOVA,damage,none,solo,active,one-shot,0.42048809,0.13874159,0.42048809,0.13874159,0.34053296,-0.32088625,0.07995513,0.45962784,0.46653035,0,flat,multi_projectile,evade,spend,dual,high,instant,0.02834256,-0.01422725,0.08657371,0.16369518,0.01807169,0.01509507,0.04978531,0.06515038,0.02067763,0.02475544,0.06597146,0.02749609,-0.02120073,0.01910441,-0.16826649,0.15855852,0.0,0.0,0.0,0.0
di-minion-necro,survivor,Diablo,MINION-PET,FREE-MOVE,NOVA,damage,taunt,heavy,active,one-shot,0.06834153,-0.95898279,0.06834153,-0.95898279,-0.11310689,-1.38615942,0.18144842,0.42717663,0.46411572,0,flat,circle,absorb,reserve,ranged,med,instant,0.02834256,-0.01422725,0.07935898,-0.04927153,0.05558724,0.00781649,0.05291033,-0.24346422,-0.00850001,0.06843719,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.05588916,0.68493864,-0.0,0.0,0.0,0.0
hot-exterminator-burn,survivor,hot,,FREE-MOVE,BEAM,damage,none,solo,active,one-shot,0.96672755,0.34407753,0.96672755,0.34407753,0.73855921,-0.05731584,0.22816834,0.40139337,0.46171141,0,flat,cone,glass,spend,dual,high,instant,0.02834256,-0.01422725,0.36710139,0.14088872,0.04453982,0.05246984,0.04978531,0.06515038,0.02067763,0.02475544,0.06597146,0.02749609,-0.02120073,0.01910441,-0.40195498,-0.02777953,0.0749059,0.11353528,0.13601894,0.0
d3-zuni-carnevil,survivor,Diablo,,WALK,ZONE,damage,none,heavy,triggered,one-shot,-0.2256869,0.22321705,-0.2256869,0.22321705,-0.59059169,-0.05730705,0.36490479,0.2805241,0.46027087,0,flat,single_target,tank,spend,ranged,high,instant,0.02834256,-0.01422725,-0.0060944,0.14321061,-0.03522663,-0.0569643,0.04978531,0.06515038,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,0.29182723,0.02831695,0.0,-0.0,0.0,0.0
poe1-mjolner,survivor,PoE,TRAP-MINE,WALK,ZONE,damage,none,solo,triggered,one-shot,0.0532271,0.62453093,0.0532271,0.62453093,-0.18670449,0.23260193,0.23993159,0.391929,0.45953836,0,var,chain,mitigate,free,melee,high,instant,0.0107649,0.10781406,0.10735022,0.26407803,0.02669736,0.09551694,-0.03554758,0.06920484,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,0.09225571,-0.11493487,0.0,-0.0,0.0,0.0
poe2-infernal-legion,survivor,PoE,TOTEM-SENTRY,FREE-MOVE,SUMMON,damage,none,heavy,active,one-shot,-0.563882,-0.6906709,-0.563882,-0.6906709,-0.30120496,-0.31492232,-0.26267704,-0.37574858,0.45846071,0,flat,totem,tank,reserve,melee,med,instant,0.02834256,-0.01422725,-0.28239289,-0.1329291,-0.03522663,-0.0569643,0.05291033,-0.24346422,-0.00635976,-0.07635051,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.23346591,0.13643943,-0.17127673,0.03880007,0.17561652,0.0
poe2-witchhunter-grenades,survivor,PoE,,FREE-MOVE,PROJECTILE,damage,blind,solo,active,build→spend,-0.03970636,0.26268728,-0.03970636,0.26268728,0.35450766,0.48343249,-0.39421402,-0.22074521,0.45181096,0,spiky,circle,evade,finite,ranged,med,instant,-0.08027702,0.00480611,0.07935898,-0.04927153,0.01807169,0.01509507,0.01877454,0.05295878,-0.00850001,0.06843719,-0.0609391,-0.04615711,-0.02120073,0.01910441,-0.01465687,-0.19312349,-0.32484549,-0.09259464,0.33778449,0.0
poe1-autobomber,survivor,PoE,TRAP-MINE,FREE-MOVE,NOVA,damage,hard-stop,solo,triggered,one-shot,0.33317112,0.31706087,0.33317112,0.31706087,0.33193618,-0.13394996,0.00123494,0.45101083,0.45101252,0,flat,chain,mitigate,free,melee,high,instant,0.02834256,-0.01422725,0.10735022,0.26407803,0.02669736,0.09551694,-0.03554758,0.06920484,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,-0.16401859,0.06618828,0.0,-0.0,0.0,0.0
hades1-ares-doom,survivor,Hades,,FREE-MOVE,ZONE,control,hex,solo,triggered,one-shot,-0.38501032,0.42537211,-0.38501032,0.42537211,0.03943318,0.28221312,-0.4244435,0.14315899,0.44793613,0,spiky,single_target,glass,free,melee,med,wind-up,-0.08027702,0.00480611,-0.0060944,0.14321061,0.04453982,0.05246984,-0.03554758,0.06920484,-0.00635976,-0.07635051,-0.0609391,-0.04615711,-0.26028046,0.13542429,-0.019485,-0.13944909,0.0,-0.0,0.0,0.0
le-dive-bomb-falconer,survivor,le,,FREE-MOVE,ZONE,damage,expose,heavy,active,one-shot,-0.35460282,0.20353848,-0.35460282,0.20353848,-0.54816751,-0.19840273,0.19356469,0.40194121,0.44612109,0,spiky,ground_targeted_circle,evade,other-rare,dual,high,instant,-0.08027702,0.00480611,-0.14106233,0.0458897,0.01807169,0.01509507,0.0605197,0.16675828,0.02067763,0.02475544,0.06597146,0.02749609,-0.02120073,0.01910441,0.27086431,0.09803613,-0.0,-0.0,1e-08,0.0
poe1-blade-flurry,survivor,PoE,,ROOTED,NOVA,damage,none,solo,active,apply→detonate,0.40421303,-0.48061439,0.40421303,-0.48061439,0.00160469,-0.29612277,0.40260834,-0.18449162,0.44286639,0,spiky,circle,mitigate,spend,melee,med,channel,-0.08027702,0.00480611,0.07935898,-0.04927153,0.02669736,0.09551694,0.04978531,0.06515038,-0.00635976,-0.07635051,-0.0609391,-0.04615711,0.3951355,-0.32450813,-0.00079292,0.14632222,0.0,-0.0,0.0,0.0
hot-phantom-needles,survivor,hot,,FREE-MOVE,PROJECTILE,damage,none,solo,active,one-shot,0.48880368,-0.0713858,0.48880368,-0.0713858,0.30776775,0.33178389,0.18103593,-0.40316969,0.44195,0,flat,other-rare,glass,reserve,ranged,high,instant,0.02834256,-0.01422725,0.17104882,-0.14904242,0.04453982,0.05246984,0.05291033,-0.24346422,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.15207632,-0.16394334,0.0,-0.0,0.0,0.0
poe1-coc-ice-nova,survivor,PoE,,FREE-MOVE,NOVA,damage,hard-stop,solo,triggered,one-shot,0.7215161,-0.33990123,0.7215161,-0.33990123,0.33193618,-0.13394996,0.38957992,-0.20595127,0.44066818,0,flat,circle,mitigate,free,melee,high,channel,0.02834256,-0.01422725,0.07935898,-0.04927153,0.02669736,0.09551694,-0.03554758,0.06920484,-0.00635976,-0.07635051,0.06597146,0.02749609,0.3951355,-0.32450813,-0.16401859,0.06618828,0.0,-0.0,0.0,0.0
d4-auradin-paladin,survivor,Diablo,AURA,WALK,NOVA,damage,none,solo,active,one-shot,0.24447816,-0.61983888,0.24447816,-0.61983888,0.25084882,-0.18154503,-0.00637066,-0.43829385,0.43834015,0,flat,other-rare,tank,reserve,melee,med,instant,0.02834256,-0.01422725,0.17104882,-0.14904242,-0.03522663,-0.0569643,0.05291033,-0.24346422,-0.00635976,-0.07635051,-0.0609391,-0.04615711,-0.02120073,0.01910441,-0.11321145,0.05151294,-0.02173469,0.0772946,0.08029229,0.0
gd-devastation-sorcerer,survivor,gd,,WALK,ZONE,damage,none,solo,active,one-shot,-0.57485879,0.03274702,-0.57485879,0.03274701,-0.15827863,0.15312794,-0.41658016,-0.12038092,0.43362495,0,spiky,ground_targeted_circle,tank,cooldown,ranged,med,instant,-0.08027702,0.00480611,-0.14106233,0.0458897,-0.03522663,-0.0569643,-0.14758407,-0.07983229,-0.00850001,0.06843719,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.07820973,-0.07566463,-0.0,0.0,0.0,0.0
poe1-arc,survivor,PoE,,WALK,PROJECTILE,damage,none,solo,active,one-shot,0.34119115,0.88592663,0.34119115,0.88592663,0.21808361,0.4711251,0.12310754,0.41480153,0.43268439,0,var,chain,mitigate,spend,ranged,high,instant,0.0107649,0.10781406,0.10735022,0.26407803,0.02669736,0.09551694,0.04978531,0.06515038,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.10776097,-0.23279558,-0.0,0.0,0.0,0.0
poe1-flameblast,survivor,PoE,,ROOTED,NOVA,damage,none,solo,active,apply→detonate,0.43330426,-0.30180699,0.43330426,-0.30180699,0.00160469,-0.29612277,0.43169957,-0.00568422,0.43173699,0,spiky,circle,mitigate,spend,dual,low,channel,-0.08027702,0.00480611,0.07935898,-0.04927153,0.02669736,0.09551694,0.04978531,0.06515038,0.02067763,0.02475544,-0.05888526,0.03154434,0.3951355,-0.32450813,-0.00079292,0.14632222,0.0,-0.0,0.0,0.0
gd-skeleton-ritualist,survivor,gd,TOTEM-SENTRY,WALK,SUMMON,damage,none,heavy,active,apply→detonate,-0.82266191,-0.65201705,-0.82266191,-0.65201705,-0.88568056,-0.22761945,0.06301865,-0.4243976,0.4290509,0,flat,totem,tank,reserve,melee,med,instant,0.02834256,-0.01422725,-0.28239289,-0.1329291,-0.03522663,-0.0569643,0.05291033,-0.24346422,-0.00635976,-0.07635051,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.48623703,0.09868312,-0.09835216,0.02790736,0.10223487,0.0
gd-vires-might-shieldbreaker,survivor,gd,,FREE-MOVE,ZONE,damage,none,solo,active,one-shot,-0.20375639,-0.39050323,-0.20375639,-0.39050323,-0.06859449,0.01378673,-0.1351619,-0.40428996,0.42628525,0,flat,dash_attack,tank,generator-spender,melee,med,instant,0.02834256,-0.01422725,-0.05890347,-0.18175558,-0.03522663,-0.0569643,-0.01476915,-0.04112723,-0.00635976,-0.07635051,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.03389438,-0.00681239,0.0,-0.0,0.0,0.0
chr-thorns-templar,survivor,chronicon,,ROOTED,NOVA,control,taunt,solo,triggered,one-shot,0.2538628,-0.42474231,0.2538628,-0.42474231,0.42019897,-0.81554665,-0.16633617,0.39080434,0.42473021,0,flat,circle,absorb,free,melee,low,instant,0.02834256,-0.01422725,0.07935898,-0.04927153,0.05558724,0.00781649,-0.03554758,0.06920484,-0.00635976,-0.07635051,-0.05888526,0.03154434,-0.02120073,0.01910441,-0.20763161,0.40298353,0.0,0.0,1e-08,0.0
di-bombardment-wizard-pvp,survivor,Diablo,,ROOTED,ZONE,damage,none,solo,active,one-shot,-0.40776713,0.11605449,-0.40776713,0.11605449,0.01434413,0.10148127,-0.42211126,0.01457322,0.42236275,0,spiky,ground_targeted_circle,glass,cooldown,ranged,med,instant,-0.08027702,0.00480611,-0.14106233,0.0458897,0.04453982,0.05246984,-0.14758407,-0.07983229,-0.00850001,0.06843719,-0.0609391,-0.04615711,-0.02120073,0.01910441,-0.00708782,-0.05014462,0.0,-0.0,1e-08,0.0
tl2-flame-hammer-engineer,survivor,Torchlight,,ROOTED,ZONE,damage,knockback,solo,active,one-shot,-0.30166518,-0.29998581,-0.30166518,-0.29998581,0.11498839,-0.29490968,-0.41665357,-0.00507613,0.41668449,0,spiky,ground_targeted_circle,tank,generator-spender,melee,med,instant,-0.08027702,0.00480611,-0.14106233,0.0458897,-0.03522663,-0.0569643,-0.01476915,-0.04112723,-0.00635976,-0.07635051,-0.0609391,-0.04615711,-0.02120073,0.01910441,-0.05681886,0.1457228,0.0,-0.0,0.0,0.0
tl1-ricochet-vanquisher,survivor,Torchlight,,FREE-MOVE,PROJECTILE,damage,none,solo,triggered,apply→detonate,0.16772093,0.62134309,0.16772093,0.62134309,-0.142525,0.34832681,0.31024593,0.27301628,0.41326799,0,flat,chain,evade,spend,ranged,high,instant,0.02834256,-0.01422725,0.10735022,0.26407803,0.01807169,0.01509507,0.04978531,0.06515038,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,0.07042543,-0.17211764,0.0,-0.0,0.0,0.0
poe1-earthquake,survivor,PoE,,ROOTED,ZONE,damage,none,solo,active,apply→detonate,-0.81992137,0.06496251,-0.81992137,0.06496251,-0.40752276,0.0385502,-0.41239861,0.02641231,0.41324354,0,spiky,totem,mitigate,spend,melee,med,wind-up,-0.08027702,0.00480611,-0.28239289,-0.1329291,0.02669736,0.09551694,0.04978531,0.06515038,-0.00635976,-0.07635051,-0.0609391,-0.04615711,-0.26028046,0.13542429,0.20136795,-0.01904869,0.0,0.0,1e-08,0.0
d3-natalya-rov,survivor,Diablo,,FREE-MOVE,ZONE,damage,none,light,active,one-shot,-0.59063491,-0.06872923,-0.59063491,-0.06872923,-0.18946455,-0.0474683,-0.40117036,-0.02126093,0.40173335,0,spiky,ground_targeted_circle,tank,cooldown,ranged,med,instant,-0.08027702,0.00480611,-0.14106233,0.0458897,-0.03522663,-0.0569643,-0.14758407,-0.07983229,-0.00850001,0.06843719,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.09361953,0.02345536,0.0,0.0,0.0,0.0
d3-lon-bombardment,survivor,Diablo,,FREE-MOVE,ZONE,damage,none,light,active,build→spend,-0.58707703,0.06816103,-0.58707703,0.06816103,-0.18649139,0.06953495,-0.40058564,-0.00137392,0.400588,0,spiky,ground_targeted_circle,tank,cooldown,ranged,low,instant,-0.08027702,0.00480611,-0.14106233,0.0458897,-0.03522663,-0.0569643,-0.14758407,-0.07983229,-0.00850001,0.06843719,-0.05888526,0.03154434,-0.02120073,0.01910441,0.09215041,-0.03435909,0.0,0.0,1e-08,0.0
hot-dragons-breath,survivor,hot,,FREE-MOVE,BEAM,damage,none,solo,triggered,one-shot,0.86701479,0.38833574,0.86701479,0.38833574,0.71013335,0.02215815,0.15688144,0.36617759,0.39836894,0,flat,cone,glass,free,dual,high,instant,0.02834256,-0.01422725,0.36710139,0.14088872,0.04453982,0.05246984,-0.03554758,0.06920484,0.02067763,0.02475544,0.06597146,0.02749609,-0.02120073,0.01910441,-0.387909,-0.06704977,0.0749059,0.11353527,0.13601894,0.0
hades1-zeus-chain,survivor,Hades,TRAP-MINE,FREE-MOVE,PROJECTILE,damage,stun,solo,triggered,one-shot,0.26567717,0.59139651,0.26567717,0.59139651,0.16747566,0.20723249,0.09820151,0.38416402,0.39651675,0,flat,chain,glass,free,ranged,high,instant,0.02834256,-0.01422725,0.10735022,0.26407803,0.04453982,0.05246984,-0.03554758,0.06920484,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.08275423,-0.10239914,-0.0,-0.0,0.0,0.0
vs-fuwalafuwaloo,survivor,vs,WHIRLWIND,FREE-MOVE,NOVA,damage,none,solo,active,one-shot,0.44750664,-0.70226447,0.44750664,-0.70226447,0.34053296,-0.32088625,0.10697368,-0.38137822,0.39609685,0,spiky,whirlwind,tank,finite,melee,high,instant,-0.08027702,0.00480611,0.33355831,-0.51098733,-0.03522663,-0.0569643,0.01877454,0.05295878,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,-0.16826649,0.15855852,0.0,0.0,0.0,0.0
vs-gorgeous-moon,survivor,vs,,FREE-MOVE,NOVA,control,hard-stop,solo,active,one-shot,0.18839355,0.20630947,0.18839355,0.20630947,0.43526794,-0.09988867,-0.24687439,0.30619814,0.39332463,0,spiky,vortex_pull,glass,finite,ranged,low,instant,-0.08027702,0.00480611,0.07375186,0.02751978,0.04453982,0.05246984,0.01877454,0.05295878,-0.00850001,0.06843719,-0.05888526,0.03154434,-0.02120073,0.01910441,-0.21507759,0.04935768,-0.0,-0.0,0.0,0.0
poe1-srs,survivor,PoE,,WALK,ZONE,damage,none,heavy,triggered,one-shot,-0.28184215,0.18358975,-0.28184215,0.18358975,-0.59059169,-0.05730705,0.30874954,0.2408968,0.39160892,0,flat,single_target,tank,free,dual,high,instant,0.02834256,-0.01422725,-0.0060944,0.14321061,-0.03522663,-0.0569643,-0.03554758,0.06920484,0.02067763,0.02475544,0.06597146,0.02749609,-0.02120073,0.01910441,0.29182723,0.02831695,0.0,-0.0,0.0,0.0
vs-je-ne-viv,survivor,vs,,FREE-MOVE,ZONE,damage,none,light,active,one-shot,0.13501211,0.16606416,0.13501211,0.16606416,-0.18946455,-0.0474683,0.32447666,0.21353246,0.38843431,0,flat,vortex_pull,glass,finite,dual,high,instant,0.02834256,-0.01422725,0.07375186,0.02751978,0.04453982,0.05246984,0.01877454,0.05295878,0.02067763,0.02475544,0.06597146,0.02749609,-0.02120073,0.01910441,0.09361953,0.02345536,0.0,0.0,0.0,0.0
tl2-cannon-engineer,survivor,Torchlight,,ROOTED,PROJECTILE,damage,knockback,solo,active,one-shot,0.13618505,-0.13317488,0.13618505,-0.13317488,0.49135063,0.02308748,-0.35516558,-0.15626236,0.38802128,0,spiky,circle,tank,generator-spender,dual,med,instant,-0.08027702,0.00480611,0.07935898,-0.04927153,-0.03522663,-0.0569643,-0.01476915,-0.04112723,0.02067763,0.02475544,-0.0609391,-0.04615711,-0.02120073,0.01910441,-0.24278956,-0.01140814,0.0,-0.0,0.0,0.0
d2-hydra-sorc,survivor,Diablo,,FREE-MOVE,SUMMON,damage,none,heavy,active,one-shot,-0.6867502,-0.27281713,-0.6867502,-0.27281713,-0.30120496,-0.31492232,-0.38554524,0.04210519,0.38783757,0,flat,totem,glass,cooldown,ranged,med,instant,0.02834256,-0.01422725,-0.28239289,-0.1329291,0.04453982,0.05246984,-0.14758407,-0.07983229,-0.00850001,0.06843719,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.23346591,0.13643943,-0.17127673,0.03880007,0.17561652,0.0
poe1-spark,survivor,PoE,,FREE-MOVE,PROJECTILE,damage,none,solo,active,one-shot,0.36578343,0.7150548,0.36578343,0.7150548,0.30776775,0.33178389,0.05801568,0.38327091,0.38763696,0,var,multi_projectile,mitigate,spend,ranged,high,instant,0.0107649,0.10781406,0.08657371,0.16369518,0.02669736,0.09551694,0.04978531,0.06515038,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.15207632,-0.16394334,0.0,-0.0,0.0,0.0
tl2-shadowling-outlander,survivor,Torchlight,MINION-PET,FREE-MOVE,ZONE,damage,taunt,heavy,active,one-shot,-0.3965619,-0.68724093,-0.3965619,-0.68724093,-0.52223434,-1.05148644,0.12567244,0.36424551,0.38531591,0,flat,ground_targeted_circle,evade,reserve,ranged,med,instant,0.02834256,-0.01422725,-0.14106233,0.0458897,0.01807169,0.01509507,0.05291033,-0.24346422,-0.00850001,0.06843719,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.25805003,0.51956772,-0.0,0.0,0.0,0.0
poe1-ward-loop,survivor,PoE,,WALK,NOVA,damage,hex,solo,active,one-shot,0.38091057,0.27194799,0.38091057,0.27194799,0.31239645,-0.1061279,0.06851412,0.37807589,0.38423374,0,flat,multi_projectile,mitigate,self-cost,dual,high,instant,0.02834256,-0.01422725,0.08657371,0.16369518,0.02669736,0.09551694,0.01581562,0.00929444,0.02067763,0.02475544,0.06597146,0.02749609,-0.02120073,0.01910441,-0.15436348,0.05244065,-0.0,-0.0,0.0,0.0
poe2-galvanic-shards,survivor,PoE,,ROOTED,PROJECTILE,damage,none,solo,active,one-shot,0.7079539,0.63575536,0.7079539,0.63575536,0.39070637,0.41947842,0.31724753,0.21627694,0.38395535,0,flat,cone,evade,other-rare,ranged,high,instant,0.02834256,-0.01422725,0.36710139,0.14088872,0.01807169,0.01509507,0.0605197,0.16675828,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.19305852,-0.20727557,0.0,0.0,0.0,0.0
hades2-glorious-disaster,survivor,Hades,,WALK,SUMMON,damage,stun,light,active,one-shot,-0.0963872,-0.4947767,-0.09638721,-0.4947767,-0.20812463,-0.12757768,0.11173743,-0.36719902,0.38382336,0,flat,totem,glass,generator-spender,ranged,med,channel,0.02834256,-0.01422725,-0.28239289,-0.1329291,0.04453982,0.05246984,-0.01476915,-0.04112723,-0.00850001,0.06843719,-0.0609391,-0.04615711,0.3951355,-0.32450813,0.19321099,0.05541755,-0.1828903,0.01542522,0.18353963,0.0
d4-dance-of-knives,survivor,Diablo,,FREE-MOVE,NOVA,damage,none,solo,active,one-shot,0.71897155,-0.38320793,0.71897155,-0.38320793,0.34053296,-0.32088625,0.37843859,-0.06232168,0.38353586,0,flat,multi_projectile,tank,generator-spender,dual,high,channel,0.02834256,-0.01422725,0.08657371,0.16369518,-0.03522663,-0.0569643,-0.01476915,-0.04112723,0.02067763,0.02475544,0.06597146,0.02749609,0.3951355,-0.32450813,-0.16826649,0.15855852,0.0,0.0,0.0,0.0
d3-manald-heal,survivor,Diablo,TRAP-MINE,WALK,ZONE,damage,stun,solo,triggered,one-shot,-0.18087188,0.39275902,-0.18087188,0.39275902,-0.29857072,0.02857655,0.11769884,0.36418247,0.38272952,0,var,single_target,tank,free,ranged,high,instant,0.0107649,0.10781406,-0.0060944,0.14321061,-0.03522663,-0.0569643,-0.03554758,0.06920484,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,0.14753182,-0.01412044,-0.0,-0.0,1e-08,0.0
poe1-lightning-strike,survivor,PoE,,FREE-MOVE,ZONE,damage,none,solo,active,one-shot,0.19510979,0.28735958,0.19510979,0.28735958,-0.06859449,0.01378673,0.26370428,0.27357285,0.37997638,0,flat,multi_projectile,mitigate,spend,melee,high,instant,0.02834256,-0.01422725,0.08657371,0.16369518,0.02669736,0.09551694,0.04978531,0.06515038,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,0.03389438,-0.00681239,0.0,-0.0,0.0,0.0
le-shadow-bladedancer,survivor,le,,FREE-MOVE,SUMMON,damage,none,light,active,one-shot,-0.35224697,-0.10164049,-0.35224697,-0.10164049,0.02215793,-0.05367241,-0.3744049,-0.04796808,0.37746518,0,spiky,totem,evade,spend,melee,high,instant,-0.08027702,0.00480611,-0.28239289,-0.1329291,0.01807169,0.01509507,0.04978531,0.06515038,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,0.09361953,0.02345536,-0.21162248,0.00620411,0.2117134,0.0
chr-fire-berserker,survivor,chronicon,TRAP-MINE,FREE-MOVE,NOVA,damage,fear,solo,triggered,build→spend,-0.01608083,-0.15422505,-0.01608083,-0.15422505,0.3595695,-0.18519839,-0.37565033,0.03097334,0.37692508,0,spiky,circle,tank,free,melee,high,instant,-0.08027702,0.00480611,0.07935898,-0.04927153,-0.03522663,-0.0569643,-0.03554758,0.06920484,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,-0.01680107,0.09010814,-0.32556798,0.00284008,0.32558037,0.0
hades2-hephaestus-blast,survivor,Hades,,FREE-MOVE,ZONE,damage,none,solo,triggered,apply→detonate,-0.8003637,0.27833157,-0.8003637,0.27833157,-0.51888724,0.03032965,-0.28147646,0.24800192,0.37514524,0,spiky,ground_targeted_circle,glass,free,melee,low,wind-up,-0.08027702,0.00480611,-0.14106233,0.0458897,0.04453982,0.05246984,-0.03554758,0.06920484,-0.00635976,-0.07635051,-0.05888526,0.03154434,-0.26028046,0.13542429,0.25639613,-0.0149867,0.0,-0.0,0.0,0.0
poe1-lightning-arrow,survivor,PoE,,FREE-MOVE,PROJECTILE,damage,none,solo,active,one-shot,0.4041376,0.69339635,0.4041376,0.69339635,0.30776775,0.33178389,0.09636985,0.36161246,0.37423351,0,flat,chain,mitigate,spend,ranged,high,instant,0.02834256,-0.01422725,0.10735022,0.26407803,0.02669736,0.09551694,0.04978531,0.06515038,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.15207632,-0.16394334,0.0,-0.0,0.0,0.0
d2-wl-tainted-summoner,survivor,Diablo,,WALK,ZONE,damage,blind,heavy,triggered,build→spend,-0.46761856,0.32694596,-0.46761856,0.32694596,-0.69342481,0.02955957,0.22580625,0.29738639,0.37339942,0,flat,single_target,glass,free,dual,low,instant,0.02834256,-0.01422725,-0.0060944,0.14321061,0.04453982,0.05246984,-0.03554758,0.06920484,0.02067763,0.02475544,-0.05888526,0.03154434,-0.02120073,0.01910441,0.42924668,-0.0008632,-0.17527246,-0.02781266,0.17746543,0.0
