chain_depth,parent_pet_record,owner_record,owner_display_name,owner_stratum,owner_level,spawn_surface,spawn_slot_or_tree_index,spawn_skill,spawn_skill_class,spawn_field,spawn_target,target_class,is_threat_actor,status,spawn_skill_arz_owners,spawn_skill_level_equation,spawn_skill_rank_used,spawn_skill_n_ranks,spawn_skill_rank_grade,spawn_weight,pet_record,pet_arz_owners,pet_limit,pet_burst_spawn,pet_period_s,spawn_ttl_s,spawn_radius,spawn_max_pet_count,skill_cooldown_s,skill_charge_duration_s,skill_active_duration_s,pet_bio_record,pet_char_level_equation,pet_base_life,pet_life_own_mod_pct,pet_life_tree_mod_pct,pet_life_at_owner_level,pet_offensive_ability,pet_defensive_ability,pet_run_speed,pet_attack_speed,pet_spellcast_speed,pet_dodge_pct,pet_basic_swing_period_s,pet_anim_table,pet_controller,pet_mesh,pet_scale,pet_monster_classification,pet_n_attack_slots,pet_n_tree_skills,pet_n_damage_bearing_skills,pet_spawns_nested_monsters,life_grade,oada_grade,swing_grade
1,,records/creatures/enemies/hero/human_ascended_h05.dbr,Numia Stormeater ~ Thundering,hero,109,slot,special2,records/skills/nonplayerskillsgdx1/summoning/humanascendant_summonanomaly.dbr,Skill_SpawnPet,spawnObjects,,Monster,True,OK,gdx1,charLevel/4+1,28,0,MEASURED,,records/creatures/anomalies/aetheranomaly_01_summon.dbr,gdx1,2,1,,15.0,,,,,,records/creatures/enemies/bios/bio_trap_fireflare_01.dbr,charLevel*1,6323,0.0,0.0,6323,863.0,380.6,0.36000001430511475,0.20000000298023224,1.0,25.0,3.4667,records/creatures/anomalies/anm/anm_anomaly_a01.dbr,records/controllers/anomaly/controller_aetherialanomaly.dbr,creatures/anomalies/anomalya01.msh,1.0,Common,2,3,1,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/hero/human_ascended_h05.dbr,Numia Stormeater ~ Thundering,hero,109,tree,9,records/skills/nonplayerskillsgdx1/summoning/humanascendant_summonanomaly.dbr,Skill_SpawnPet,spawnObjects,,Monster,True,OK,gdx1,charLevel/4+1,28,0,MEASURED,,records/creatures/anomalies/aetheranomaly_01_summon.dbr,gdx1,2,1,,15.0,,,,,,records/creatures/enemies/bios/bio_trap_fireflare_01.dbr,charLevel*1,6323,0.0,0.0,6323,863.0,380.6,0.36000001430511475,0.20000000298023224,1.0,25.0,3.4667,records/creatures/anomalies/anm/anm_anomaly_a01.dbr,records/controllers/anomaly/controller_aetherialanomaly.dbr,creatures/anomalies/anomalya01.msh,1.0,Common,2,3,1,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/hero/human_ascended_h05.dbr,Numia Stormeater ~ Thundering,hero,109,slot,special3,records/skills/nonplayerskillsgdx3/heroskills/archetypes/thundering_summonlightningspike.dbr,Skill_TargetedSpawnPet,spawnObjects,,Monster,True,OK,gdx3,charLevel/4+1,28,0,MEASURED,,records/creatures/enemies/trap_lightningspike_hero_a01.dbr,gdx3|sm3,6,1,,,,,5.0,,,records/creatures/enemies/bios/bio_trap_fireflare_01.dbr,charLevel*1,6323,0.0,0.0,6323,863.0,380.6,0.0,1.0,1.0,,,,records/controllers/enemy/controller_traplightningspike.dbr,fx/meshfx/trap_lightningspike01a.msh,1.0,Common,1,2,1,,MEASURED,MEASURED,ANIM-NOT-RESOLVED
1,,records/creatures/enemies/hero/human_ascended_h05.dbr,Numia Stormeater ~ Thundering,hero,109,tree,13,records/skills/nonplayerskillsgdx3/heroskills/archetypes/thundering_summonlightningspike.dbr,Skill_TargetedSpawnPet,spawnObjects,,Monster,True,OK,gdx3,charLevel/4+1,28,0,MEASURED,,records/creatures/enemies/trap_lightningspike_hero_a01.dbr,gdx3|sm3,6,1,,,,,5.0,,,records/creatures/enemies/bios/bio_trap_fireflare_01.dbr,charLevel*1,6323,0.0,0.0,6323,863.0,380.6,0.0,1.0,1.0,,,,records/controllers/enemy/controller_traplightningspike.dbr,fx/meshfx/trap_lightningspike01a.msh,1.0,Common,1,2,1,,MEASURED,MEASURED,ANIM-NOT-RESOLVED
1,,records/creatures/enemies/hero/hypporaven_h01.dbr,Covull ~ Swift,hero,109,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/hero/hypporaven_h03.dbr,Corvunox ~ Vampiric,hero,109,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/hero/rhino_h01.dbr,Brimhorn ~ Bramble,hero,109,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/hero/rhino_h01.dbr,Brimhorn ~ Bramble,hero,109,slot,special2,records/skills/nonplayerskillsgdx3/heroskills/archetypes/bramble_summonbrambletrap.dbr,Skill_TargetedSpawnPet,spawnObjects,,Monster,True,OK,gdx3,charLevel/4+1,28,0,MEASURED,,records/creatures/enemies/trap_brambletrap_a01.dbr,gdx3|sm3,6,1,,,,,5.0,,,records/creatures/enemies/bios/bio_familycrisistarget_01.dbr,charLevel*1+5,15,0.0,0.0,15,669.0,1.0,0.699999988079071,0.30000001192092896,1.0,,,,records/controllers/anomaly/controller_aethercrystalsm.dbr,fx/meshfx/trap_vinesground6x_01a.msh,1.2000000476837158,Common,2,2,1,,MEASURED,MEASURED,ANIM-NOT-RESOLVED
1,,records/creatures/enemies/hero/rhino_h01.dbr,Brimhorn ~ Bramble,hero,109,tree,9,records/skills/nonplayerskillsgdx3/heroskills/archetypes/bramble_summonbrambletrap.dbr,Skill_TargetedSpawnPet,spawnObjects,,Monster,True,OK,gdx3,charLevel/4+1,28,0,MEASURED,,records/creatures/enemies/trap_brambletrap_a01.dbr,gdx3|sm3,6,1,,,,,5.0,,,records/creatures/enemies/bios/bio_familycrisistarget_01.dbr,charLevel*1+5,15,0.0,0.0,15,669.0,1.0,0.699999988079071,0.30000001192092896,1.0,,,,records/controllers/anomaly/controller_aethercrystalsm.dbr,fx/meshfx/trap_vinesground6x_01a.msh,1.2000000476837158,Common,2,2,1,,MEASURED,MEASURED,ANIM-NOT-RESOLVED
1,,records/creatures/enemies/hero/rhino_h02.dbr,Shadowhorn ~ Celestial,hero,109,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/hero/rhino_h03.dbr,Blazehorn ~ Infernal,hero,109,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/hero/springscrab_h01.dbr,Sparkmucker ~ Thundering,hero,109,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/hero/springscrab_h01.dbr,Sparkmucker ~ Thundering,hero,109,slot,special3,records/skills/nonplayerskillsgdx3/heroskills/archetypes/thundering_summonlightningspike.dbr,Skill_TargetedSpawnPet,spawnObjects,,Monster,True,OK,gdx3,charLevel/4+1,28,0,MEASURED,,records/creatures/enemies/trap_lightningspike_hero_a01.dbr,gdx3|sm3,6,1,,,,,5.0,,,records/creatures/enemies/bios/bio_trap_fireflare_01.dbr,charLevel*1,6323,0.0,0.0,6323,863.0,380.6,0.0,1.0,1.0,,,,records/controllers/enemy/controller_traplightningspike.dbr,fx/meshfx/trap_lightningspike01a.msh,1.0,Common,1,2,1,,MEASURED,MEASURED,ANIM-NOT-RESOLVED
1,,records/creatures/enemies/hero/springscrab_h01.dbr,Sparkmucker ~ Thundering,hero,109,tree,13,records/skills/nonplayerskillsgdx3/heroskills/archetypes/thundering_summonlightningspike.dbr,Skill_TargetedSpawnPet,spawnObjects,,Monster,True,OK,gdx3,charLevel/4+1,28,0,MEASURED,,records/creatures/enemies/trap_lightningspike_hero_a01.dbr,gdx3|sm3,6,1,,,,,5.0,,,records/creatures/enemies/bios/bio_trap_fireflare_01.dbr,charLevel*1,6323,0.0,0.0,6323,863.0,380.6,0.0,1.0,1.0,,,,records/controllers/enemy/controller_traplightningspike.dbr,fx/meshfx/trap_lightningspike01a.msh,1.0,Common,1,2,1,,MEASURED,MEASURED,ANIM-NOT-RESOLVED
1,,records/creatures/enemies/hero/springscrab_h01.dbr,Sparkmucker ~ Thundering,hero,109,tree,11,records/skills/nonplayerskillsgdx3/summoning/springscrab_crabgenerator.dbr,Skill_MonsterGenerator,spawnObjects,,Monster,True,OK,gdx3,charLevel/4+1,28,0,MEASURED,,records/creatures/enemies/springscrab_a00_summon.dbr,gdx3|sm3,8,4,,30.0,,,,,,records/creatures/enemies/bios/bio_swampcrab_a00_summon.dbr,charLevel*1,4042,0.0,154.0,10268,560.0,525.5,1.0,1.0,1.0,,0.9333,records/creatures/enemies/anm/anm_swampcrab.dbr,records/controllers/enemy/controller_swampcrab_melee.dbr,creatures/enemies/crabmonstrosity/crabmonstrosity01b.msh,0.5,Common,0,4,2,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/hero/springscrab_h02.dbr,Magecruncher ~ Arcane,hero,109,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/hero/springscrab_h02.dbr,Magecruncher ~ Arcane,hero,109,tree,11,records/skills/nonplayerskillsgdx3/summoning/springscrab_crabgenerator.dbr,Skill_MonsterGenerator,spawnObjects,,Monster,True,OK,gdx3,charLevel/4+1,28,0,MEASURED,,records/creatures/enemies/springscrab_a00_summon.dbr,gdx3|sm3,8,4,,30.0,,,,,,records/creatures/enemies/bios/bio_swampcrab_a00_summon.dbr,charLevel*1,4042,0.0,154.0,10268,560.0,525.5,1.0,1.0,1.0,,0.9333,records/creatures/enemies/anm/anm_swampcrab.dbr,records/controllers/enemy/controller_swampcrab_melee.dbr,creatures/enemies/crabmonstrosity/crabmonstrosity01b.msh,0.5,Common,0,4,2,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/hero/springscrab_h04.dbr,Muckclaw ~ Unstoppable,hero,109,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/hero/springscrab_h04.dbr,Muckclaw ~ Unstoppable,hero,109,tree,11,records/skills/nonplayerskillsgdx3/summoning/springscrab_crabgenerator.dbr,Skill_MonsterGenerator,spawnObjects,,Monster,True,OK,gdx3,charLevel/4+1,28,0,MEASURED,,records/creatures/enemies/springscrab_a00_summon.dbr,gdx3|sm3,8,4,,30.0,,,,,,records/creatures/enemies/bios/bio_swampcrab_a00_summon.dbr,charLevel*1,4042,0.0,154.0,10268,560.0,525.5,1.0,1.0,1.0,,0.9333,records/creatures/enemies/anm/anm_swampcrab.dbr,records/controllers/enemy/controller_swampcrab_melee.dbr,creatures/enemies/crabmonstrosity/crabmonstrosity01b.msh,0.5,Common,0,4,2,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/hero/swampgolem_h01.dbr,Ferrosius ~ Swift,hero,109,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/hero/swampgolem_h01.dbr,Ferrosius ~ Swift,hero,109,slot,special3,records/skills/nonplayerskillsgdx1/summoning/swampgolem_spawnplants.dbr,Skill_SpawnPet,spawnObjects,,Monster,True,OK,gdx1,charLevel/4+1,28,0,MEASURED,,records/creatures/enemies/livingplant_a01_summon.dbr,gdx1|sm1,3,,,20.0,,,,,,records/creatures/enemies/bios/bio_livingplant_a01.dbr,charLevel*1+5,27652,0.0,169.0,74383,803.0,511.6,1.0,1.0,1.0,,0.96,records/creatures/enemies/anm/anm_carnivorousplant_p2_summon.dbr,records/controllers/enemy/controller_livingplant.dbr,creatures/enemies/carnivorousplant/carnivorousplant01a_p2.msh,0.699999988079071,Common,2,6,4,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/hero/swampgolem_h01.dbr,Ferrosius ~ Swift,hero,109,tree,10,records/skills/nonplayerskillsgdx1/summoning/swampgolem_spawnplants.dbr,Skill_SpawnPet,spawnObjects,,Monster,True,OK,gdx1,charLevel/4+1,28,0,MEASURED,,records/creatures/enemies/livingplant_a01_summon.dbr,gdx1|sm1,3,,,20.0,,,,,,records/creatures/enemies/bios/bio_livingplant_a01.dbr,charLevel*1+5,27652,0.0,169.0,74383,803.0,511.6,1.0,1.0,1.0,,0.96,records/creatures/enemies/anm/anm_carnivorousplant_p2_summon.dbr,records/controllers/enemy/controller_livingplant.dbr,creatures/enemies/carnivorousplant/carnivorousplant01a_p2.msh,0.699999988079071,Common,2,6,4,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/hero/swampgolem_h02.dbr,Titanius Steelskin ~ Defender,hero,109,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/hero/swampgolem_h02.dbr,Titanius Steelskin ~ Defender,hero,109,slot,special3,records/skills/nonplayerskillsgdx1/summoning/swampgolem_spawnplants.dbr,Skill_SpawnPet,spawnObjects,,Monster,True,OK,gdx1,charLevel/4+1,28,0,MEASURED,,records/creatures/enemies/livingplant_a01_summon.dbr,gdx1|sm1,3,,,20.0,,,,,,records/creatures/enemies/bios/bio_livingplant_a01.dbr,charLevel*1+5,27652,0.0,169.0,74383,803.0,511.6,1.0,1.0,1.0,,0.96,records/creatures/enemies/anm/anm_carnivorousplant_p2_summon.dbr,records/controllers/enemy/controller_livingplant.dbr,creatures/enemies/carnivorousplant/carnivorousplant01a_p2.msh,0.699999988079071,Common,2,6,4,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/hero/swampgolem_h02.dbr,Titanius Steelskin ~ Defender,hero,109,tree,10,records/skills/nonplayerskillsgdx1/summoning/swampgolem_spawnplants.dbr,Skill_SpawnPet,spawnObjects,,Monster,True,OK,gdx1,charLevel/4+1,28,0,MEASURED,,records/creatures/enemies/livingplant_a01_summon.dbr,gdx1|sm1,3,,,20.0,,,,,,records/creatures/enemies/bios/bio_livingplant_a01.dbr,charLevel*1+5,27652,0.0,169.0,74383,803.0,511.6,1.0,1.0,1.0,,0.96,records/creatures/enemies/anm/anm_carnivorousplant_p2_summon.dbr,records/controllers/enemy/controller_livingplant.dbr,creatures/enemies/carnivorousplant/carnivorousplant01a_p2.msh,0.699999988079071,Common,2,6,4,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/hero/swampgolem_h05.dbr,Frulgar ~ Infernal,hero,109,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/hero/swampgolem_h05.dbr,Frulgar ~ Infernal,hero,109,slot,special3,records/skills/nonplayerskillsgdx1/summoning/swampgolem_spawnplants.dbr,Skill_SpawnPet,spawnObjects,,Monster,True,OK,gdx1,charLevel/4+1,28,0,MEASURED,,records/creatures/enemies/livingplant_a01_summon.dbr,gdx1|sm1,3,,,20.0,,,,,,records/creatures/enemies/bios/bio_livingplant_a01.dbr,charLevel*1+5,27652,0.0,169.0,74383,803.0,511.6,1.0,1.0,1.0,,0.96,records/creatures/enemies/anm/anm_carnivorousplant_p2_summon.dbr,records/controllers/enemy/controller_livingplant.dbr,creatures/enemies/carnivorousplant/carnivorousplant01a_p2.msh,0.699999988079071,Common,2,6,4,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/hero/swampgolem_h05.dbr,Frulgar ~ Infernal,hero,109,tree,10,records/skills/nonplayerskillsgdx1/summoning/swampgolem_spawnplants.dbr,Skill_SpawnPet,spawnObjects,,Monster,True,OK,gdx1,charLevel/4+1,28,0,MEASURED,,records/creatures/enemies/livingplant_a01_summon.dbr,gdx1|sm1,3,,,20.0,,,,,,records/creatures/enemies/bios/bio_livingplant_a01.dbr,charLevel*1+5,27652,0.0,169.0,74383,803.0,511.6,1.0,1.0,1.0,,0.96,records/creatures/enemies/anm/anm_carnivorousplant_p2_summon.dbr,records/controllers/enemy/controller_livingplant.dbr,creatures/enemies/carnivorousplant/carnivorousplant01a_p2.msh,0.699999988079071,Common,2,6,4,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/hero/viper_h02.dbr,Arashor,hero,109,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/hero/viper_h04.dbr,Cespal ~ Arcane,hero,109,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/hero/wendigo_h01.dbr,Vollarius ~ Arcane,hero,109,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/hero/wendigo_h04.dbr,Ravagrad ~ Unstoppable,hero,109,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/human_wendigo_c01.dbr,Ugdenbog Cannibal ~ Wraithspeaker,trash,103,slot,special2,records/skills/nonplayerskillsgdx1/attackrangeddirect/humanwendigo_reapspirit.dbr,Skill_AttackSpellChaosSpawnPet,spawnObjects,,Monster,True,OK,gdx1,charLevel/4+1,26,60,MEASURED,,records/creatures/enemies/wraith_a01_summon.dbr,gdx1|sm1,3,,,16.0,,,,,,records/creatures/enemies/bios/bio_wraith_a01.dbr,charLevel*1,12983,0.0,154.0,32978,648.0,378.5,0.8999999761581421,1.0,1.0,,1.1467,records/creatures/enemies/anm/anm_wraith.dbr,records/controllers/enemy/controller_wraith.dbr,creatures/enemies/wraith/wraith01a.msh,1.0,Common,1,5,3,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/human_wendigo_c01.dbr,Ugdenbog Cannibal ~ Wraithspeaker,trash,103,tree,7,records/skills/nonplayerskillsgdx1/attackrangeddirect/humanwendigo_reapspirit.dbr,Skill_AttackSpellChaosSpawnPet,spawnObjects,,Monster,True,OK,gdx1,charLevel/4+1,26,60,MEASURED,,records/creatures/enemies/wraith_a01_summon.dbr,gdx1|sm1,3,,,16.0,,,,,,records/creatures/enemies/bios/bio_wraith_a01.dbr,charLevel*1,12983,0.0,154.0,32978,648.0,378.5,0.8999999761581421,1.0,1.0,,1.1467,records/creatures/enemies/anm/anm_wraith.dbr,records/controllers/enemy/controller_wraith.dbr,creatures/enemies/wraith/wraith01a.msh,1.0,Common,1,5,3,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/nemesis/nemesis_aetherial_01.dbr,"Valdaran, the Storm Scourge",nemesis,109,tree,16,records/skills/nonplayerskills/bossskills/nemesis/chestnemesis_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/n01_nemesischest_01.dbr,FixedItemContainer,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/nemesis/nemesis_aetherialvanguard_01.dbr,Archmage Aleksander,nemesis,109,tree,12,records/skills/nonplayerskills/bossskills/nemesis/chestnemesis_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/n01_nemesischest_01.dbr,FixedItemContainer,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/nemesis/nemesis_aetherialvanguard_01.dbr,Archmage Aleksander,nemesis,109,slot,special3,records/skills/nonplayerskillsgdx1/bossskills/nemesis/aetherialvanguard_summonshard.dbr,Skill_SpawnPetMonster,spawnObjects,,Monster,True,OK,gdx1,(charLevel/4)+1,28,0,MEASURED,,records/skills/nonplayerskillsgdx1/bossskills/nemesis/aetherialvanguard_crystal.dbr,gdx1,6,2,,45.0,,,,,,records/creatures/enemies/bios/bio_boss_nemesis_clustersummon.dbr,charLevel*1+3,9204,0.0,169.0,24759,813.0,715.8,0.800000011920929,0.4000000059604645,1.0,,1.7333,records/creatures/anomalies/anm/anm_aetherialcrystal_darius_summoned_a01.dbr,records/controllers/enemy/controller_nemesis_aethercrystal.dbr,fx/meshfx/aethercrystals01_summon.msh,1.149999976158142,Champion,3,6,3,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/nemesis/nemesis_aetherialvanguard_01.dbr,Archmage Aleksander,nemesis,109,tree,9,records/skills/nonplayerskillsgdx1/bossskills/nemesis/aetherialvanguard_summonshard.dbr,Skill_SpawnPetMonster,spawnObjects,,Monster,True,OK,gdx1,(charLevel/4)+1,28,0,MEASURED,,records/skills/nonplayerskillsgdx1/bossskills/nemesis/aetherialvanguard_crystal.dbr,gdx1,6,2,,45.0,,,,,,records/creatures/enemies/bios/bio_boss_nemesis_clustersummon.dbr,charLevel*1+3,9204,0.0,169.0,24759,813.0,715.8,0.800000011920929,0.4000000059604645,1.0,,1.7333,records/creatures/anomalies/anm/anm_aetherialcrystal_darius_summoned_a01.dbr,records/controllers/enemy/controller_nemesis_aethercrystal.dbr,fx/meshfx/aethercrystals01_summon.msh,1.149999976158142,Champion,3,6,3,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/nemesis/nemesis_beast_01_p1.dbr,"Kubacabra, the Endless Menace",nemesis,109,tree,14,records/skills/nonplayerskillsgdx1/bossskills/nemesis/beast_summon_bloodpool_attacksecondary.dbr,Skill_TargetedSpawnPet,spawnObjects,,Monster,True,OK,gdx1|sm1,charLevel/4+1,28,0,MEASURED,,records/skills/nonplayerskillsgdx1/bossskills/nemesis/beast_bloodpool.dbr,gdx1,4,1,,12.0,,,4.0,,,records/creatures/enemies/bios/bio_boss_nemesis_clustersummon.dbr,charLevel*1,9204,0.0,0.0,9204,813.0,715.8,1.0,1.0,1.0,,,,records/controllers/pets/controller_totemwendigo.dbr,creatures/anomalies/anomalya02_sigil.msh,1.0,Common,1,4,1,,MEASURED,MEASURED,ANIM-NOT-RESOLVED
1,,records/creatures/enemies/nemesis/nemesis_chthonianvoidborn_01.dbr,"Grava'Thul, the Voiddrinker",nemesis,109,tree,15,records/skills/nonplayerskills/bossskills/nemesis/chestnemesis_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/n01_nemesischest_01.dbr,FixedItemContainer,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/nemesis/nemesis_chthonianvoidborn_01.dbr,"Grava'Thul, the Voiddrinker",nemesis,109,tree,12,records/skills/nonplayerskillsgdx1/bossskills/nemesis/chthonian02_summonvoid_gust.dbr,Skill_TargetedSpawnPet,spawnObjects,,Monster,True,OK,gdx1|sm1,charLevel/4+1,28,0,MEASURED,,records/skills/nonplayerskillsgdx1/bossskills/nemesis/chthonian02_void.dbr,gdx1,2,1,,,,,,,,records/creatures/enemies/bios/bio_boss_nemesis_clustersummon.dbr,charLevel*1,9204,0.0,0.0,9204,813.0,715.8,0.30000001192092896,0.800000011920929,1.0,25.0,0.8667,records/creatures/anomalies/anm/anm_winddevil_a01.dbr,records/controllers/enemy/controller_winddevil.dbr,creatures/anomalies/anomalya01.msh,1.0,Common,1,3,1,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/nemesis/nemesis_chthonianvoidborn_01.dbr,"Grava'Thul, the Voiddrinker",nemesis,109,tree,14,records/skills/nonplayerskillsgdx1/bossskills/nemesis/chthonian02_summonvoid_secondary.dbr,Skill_TargetedSpawnPet,spawnObjects,,Monster,True,OK,gdx1|sm1,charLevel/4+1,28,0,MEASURED,,records/skills/nonplayerskillsgdx1/bossskills/nemesis/chthonian02_void.dbr,gdx1,3,1,,,,,3.0,,,records/creatures/enemies/bios/bio_boss_nemesis_clustersummon.dbr,charLevel*1,9204,0.0,0.0,9204,813.0,715.8,0.30000001192092896,0.800000011920929,1.0,25.0,0.8667,records/creatures/anomalies/anm/anm_winddevil_a01.dbr,records/controllers/enemy/controller_winddevil.dbr,creatures/anomalies/anomalya01.msh,1.0,Common,1,3,1,,MEASURED,MEASURED,MEASURED
