actor_kind,owner_record,record,display_name,stratum,level_used,surface,slot,tree_index,skill,skill_class,root_skill,nest_depth,nest_via_field,nest_parent_skill,provenance_dbr_path,arz_owners,damage_type,template_group,kind,rank_source,skill_level_equation,rank_raw,rank_used,n_ranks,rank_grade,char_level_equation,char_level_adjusted,rank_used_alt_basis,min,max,max_effective,min_grade,max_grade,dot_duration_s,dot_duration_max_s,dot_dps_if_field_is_per_second,dot_dps_if_field_is_total,chance_pct,is_global,is_xor,modifier_pct,skill_cooldown_s,skill_charge_duration_s,skill_active_duration_s,skill_target_radius,skill_target_number,skill_target_angle,skill_target_interval_s,time_between_attacks_ms,rank_table_min,rank_table_max,rank_table_duration,status,projectile,projectile_velocity,projectile_distance,projectile_launch_angle,projectile_explosion_radius,projectile_number,projectile_launch_number,projectile_piercing_chance,projectile_dmg_range1_min,projectile_dmg_range1_max,projectile_dmg_range1_scale,projectile_dmg_range2_min,projectile_dmg_range2_max,projectile_dmg_range2_scale,projectile_dmg_range3_min,projectile_dmg_range3_max,projectile_dmg_range3_scale,wave_start_width,wave_end_width,wave_depth,wave_distance,wave_time_s,expansion_time_s,skill_allows_warmup,warmup_effect,skill_charge_level,camera_shake_duration_s,weapon_damage_pct,instant_cast,distance_profile
roster,,records/creatures/enemies/boss&quest/aetherial_enclave_sideboss02.dbr,Cyrian Marcan,boss&quest,109,slot,basic,,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_aethershard.dbr,Skill_AttackProjectile,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_aethershard.dbr,0,,,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_aethershard.dbr,gdx1,TotalDamageReductionPercent,Total Damage Reduction Percent,modifier,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1+2,111.0,28,44.0,,44.0,EXACT,ABSENT,2.0,,,,,,,,,,5.0,,,,,,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44,,2,OK,records/fx/skillsother/projectile_aoe/aetherconflagration_projectilefx01.dbr,15.0,19.0,35.0,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,Long
roster,,records/creatures/enemies/boss&quest/aetherial_enclave_sideboss02.dbr,Cyrian Marcan,boss&quest,109,slot,special1,,records/skills/nonplayerskills/bossskills/aldritch_aetherburst.dbr,Skill_AttackProjectileBurst,records/skills/nonplayerskills/bossskills/aldritch_aetherburst.dbr,0,,,records/skills/nonplayerskills/bossskills/aldritch_aetherburst.dbr,base,Aether,Offensive Aether,direct,SLOT-NOT-IN-TREE,,,,60,SLOT-RANK-UNASSIGNED,charLevel*1+2,111.0,,,,,NO-RANK,ABSENT,,,,,0.0,False,False,0.0,,,,,,,,,69|105|140|174|208|249|291|332|366|406|450|484|531|572|618|658|705|748|792|838|876|924|974|1014|1062|1104|1149|1208|1256|1298|1347|1398|1438|1491|1536|1587|1636|1682|1732|1785|1832|1884|1932|1980|2028|2085|2136|2182|2240|2286|2337|2390|2439|2493|2546|2596|2643|2702|2757|2805,,,OK,records/fx/skillsother/itemskills/aethermissile_fxprojectile.dbr,18.0,18.0,35.0,1.5,,3,,0.0,3.0,40,,,,,,,,,,,,,,,,,,,Long
roster,,records/creatures/enemies/boss&quest/aetherial_enclave_sideboss02.dbr,Cyrian Marcan,boss&quest,109,slot,special1,,records/skills/nonplayerskills/bossskills/aldritch_aetherburst.dbr,Skill_AttackProjectileBurst,records/skills/nonplayerskills/bossskills/aldritch_aetherburst.dbr,0,,,records/skills/nonplayerskills/bossskills/aldritch_aetherburst.dbr,base,SlowLightning,Offensive Slow Lightning,dot,SLOT-NOT-IN-TREE,,,,60,SLOT-RANK-UNASSIGNED,charLevel*1+2,111.0,,,0.0,,NO-RANK,SCALAR,2.0,0.0,,,0.0,False,False,0.0,,,,,,,,,24|38|52|66|81|98|115|131|146|165|182|198|218|232|252|270|289|308|325|346|362|382|401|419|440|458|478|501|520|540|559|580|598|621|638|660|681|702|722|742|765|785|805|828|848|869|891|911|935|955|975|998|1019|1042|1062|1085|1108|1129|1152|1172,0,2,OK,records/fx/skillsother/itemskills/aethermissile_fxprojectile.dbr,18.0,18.0,35.0,1.5,,3,,0.0,3.0,40,,,,,,,,,,,,,,,,,,,Long
roster,,records/creatures/enemies/boss&quest/aetherial_enclave_sideboss02.dbr,Cyrian Marcan,boss&quest,109,slot,special2,,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_fireballfan.dbr,Skill_AttackProjectileFan,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_fireballfan.dbr,0,,,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_fireballfan.dbr,gdx1,Fire,Offensive Fire,direct,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1+2,111.0,28,860.0,,860.0,EXACT,ABSENT,,,,,0.0,False,False,0.0,,,,,,,,,105|119|139|158|184|204|230|255|276|301|328|358|384|410|439|466|498|530|558|589|622|654|689|722|756|790|824|860|899|931|965|1005|1044|1079|1118|1159|1196|1236|1276|1316|1356|1400|1440|1481|1521|1566|1610|1651|1696|1740|1785|1830|1874|1919|1964|2012|2056|2102|2149|2196,,,OK,records/fx/skillsother/projectile/groble_fireball_projectile_burstfx01.dbr,12.0,16.0,,1.5,,3,,0.0,3.0,40,3.0,10.0,100,10.0,20.0,135,,,,,,,,,,,,,Long
roster,,records/creatures/enemies/boss&quest/aetherial_enclave_sideboss02.dbr,Cyrian Marcan,boss&quest,109,slot,special2,,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_fireballfan.dbr,Skill_AttackProjectileFan,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_fireballfan.dbr,0,,,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_fireballfan.dbr,gdx1,Physical,Offensive Physical,direct,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1+2,111.0,28,569.0,658.0,658.0,EXACT,EXACT,,,,,0.0,False,False,0.0,,,,,,,,,44|53|68|84|100|117|134|153|170|190|207|227|247|266|287|306|328|349|369|391|412|434|456|478|501|524|546|569|591|615|639|662|686|708|733|758|783|807|831|856|880|906|931|955|981|1006|1031|1057|1082|1109|1134|1161|1188|1214|1239|1267|1292|1319|1346|1373,66|72|89|106|124|143|163|184|202|224|244|268|289|312|335|358|382|406|430|454|478|503|528|554|581|607|632|658|684|713|738|766|794|819|847|877|906|934|961|990|1018|1048|1077|1105|1136|1165|1194|1224|1253|1285|1313|1344|1376|1405|1436|1468|1498|1529|1560|1591,,OK,records/fx/skillsother/projectile/groble_fireball_projectile_burstfx01.dbr,12.0,16.0,,1.5,,3,,0.0,3.0,40,3.0,10.0,100,10.0,20.0,135,,,,,,,,,,,,,Long
roster,,records/creatures/enemies/boss&quest/aetherial_enclave_sideboss02.dbr,Cyrian Marcan,boss&quest,109,slot,special2,,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_fireballfan.dbr,Skill_AttackProjectileFan,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_fireballfan.dbr,0,,,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_fireballfan.dbr,gdx1,SlowFire,Offensive Slow Fire,dot,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1+2,111.0,28,236.0,0.0,236.0,EXACT,SCALAR,2.0,0.0,236.0,118.0,,,False,0.0,,,,,,,,,19|21|26|32|38|44|52|58|64|71|78|87|94|102|111|118|128|137|145|155|165|175|185|195|206|216|225|236|250|258|269|283|294|305|317|330|342|354|366|379|393|406|419|432|444|459|472|485|500|514|529|542|558|571|586|602|615|630|646|661,0,2,OK,records/fx/skillsother/projectile/groble_fireball_projectile_burstfx01.dbr,12.0,16.0,,1.5,,3,,0.0,3.0,40,3.0,10.0,100,10.0,20.0,135,,,,,,,,,,,,,Long
roster,,records/creatures/enemies/boss&quest/aetherial_enclave_sideboss02.dbr,Cyrian Marcan,boss&quest,109,slot,special4,,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_aethergeyser.dbr,Skill_CharonGeysers,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_aethergeyser.dbr,0,,,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_aethergeyser.dbr,gdx1,Aether,Offensive Aether,direct,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1+2,111.0,28,797.0,,797.0,EXACT,ABSENT,,,,,,,,,,,6.0,,,,,,35|58|82|105|130|157|181|208|234|263|290|318|344|375|404|432|463|491|523|552|582|612|642|672|704|734|763|797|827|859|891|923|956|988|1021|1053|1085|1120|1152|1182|1217|1253|1285|1317|1350|1383|1420|1452|1487|1522|1555|1589|1623|1660|1692|1728|1762|1796|1833|1867,,,OK,records/fx/skillsother/aoe/aethergeyser_projectilefx01.dbr,,18.0,,3.25,,,,,,,,,,,,,,,,,,,,,,,,,Maximum
roster,,records/creatures/enemies/boss&quest/aetherial_enclave_sideboss02.dbr,Cyrian Marcan,boss&quest,109,slot,special4,,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_aethergeyser.dbr,Skill_CharonGeysers,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_aethergeyser.dbr,0,,,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_aethergeyser.dbr,gdx1,Fire,Offensive Fire,direct,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1+2,111.0,28,375.0,0.0,375.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,6.0,,,,,,16|28|39|50|61|74|85|98|110|124|136|150|162|176|190|202|218|230|245|260|274|288|302|315|330|345|359|375|389|404|419|434|450|465|480|495|510|526|541|555|572|589|604|619|635|650|668|682|699|715|730|748|762|780|795|812|828|844|861|878,0,,OK,records/fx/skillsother/aoe/aethergeyser_projectilefx01.dbr,,18.0,,3.25,,,,,,,,,,,,,,,,,,,,,,,,,Maximum
roster,,records/creatures/enemies/boss&quest/aetherial_enclave_sideboss02.dbr,Cyrian Marcan,boss&quest,109,slot,special4,,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_aethergeyser.dbr,Skill_CharonGeysers,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_aethergeyser.dbr,0,,,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_aethergeyser.dbr,gdx1,SlowRunSpeed,Offensive Slow Run Speed,debuff,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1+2,111.0,28,20.0,0.0,20.0,SCALAR,SCALAR,2.0,0.0,,,0.0,False,False,0.0,,,6.0,,,,,,20,0,2,OK,records/fx/skillsother/aoe/aethergeyser_projectilefx01.dbr,,18.0,,3.25,,,,,,,,,,,,,,,,,,,,,,,,,Maximum
roster,,records/creatures/enemies/boss&quest/aetherial_enclave_sideboss02.dbr,Cyrian Marcan,boss&quest,109,tree,,2,records/skills/nonplayerskills/passive/damagebase_physical02.dbr,Skill_Passive,records/skills/nonplayerskills/passive/damagebase_physical02.dbr,0,,,records/skills/nonplayerskills/passive/damagebase_physical02.dbr,base,Physical,Offensive Physical,direct,TREE-LEVEL-EQUATION,charLevel*1,109.0,109,210,MEASURED,charLevel*1+2,111.0,111,566.0,762.0,762.0,EXACT,EXACT,,,,,0.0,False,False,30.0,,,,,,,,,20|23|26|30|35|40|45|51|55|60|65|70|75|80|84|88|92|96|100|104|112|120|128|135|140|145|150|158|163|166|169|172|178|186|194|198|205|210|215|222|228|234|240|246|252|260|270|280|285|290|295|298|301|306|311|316|324|330|336|340|...(150 more),30|34|38|42|45|49|54|59|64|70|76|82|87|94|100|105|111|119|125|133|138|143|148|154|162|169|175|182|190|197|205|212|219|228|237|244|253|259|264|272|281|287|299|307|314|321|331|337|345|358|367|375|385|391|400|409|414|423|431|441|...(150 more),,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roster,,records/creatures/enemies/boss&quest/aetherial_enclave_sideboss02.dbr,Cyrian Marcan,boss&quest,109,tree,,5,records/skills/nonplayerskillsgdx1/bossskills/passive/malmouthenclave_passiveproperties_02.dbr,Skill_Passive,records/skills/nonplayerskillsgdx1/bossskills/passive/malmouthenclave_passiveproperties_02.dbr,0,,,records/skills/nonplayerskillsgdx1/bossskills/passive/malmouthenclave_passiveproperties_02.dbr,gdx1,Aether,Offensive Aether,direct,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,63,MEASURED,charLevel*1+2,111.0,28,94.0,,94.0,EXACT,ABSENT,,,,,0.0,False,False,0.0,,,,,,,,,4|6|9|11|15|18|21|24|27|30|34|37|41|43|48|50|53|57|61|64|68|71|76|78|83|86|90|94|98|102|104|108|113|116|120|124|128|132|136|140|144|148|152|155|160|163|168|172|176|179|184|188|192|196|200|204|209|213|217|221|...(3 more),,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roster,,records/creatures/enemies/boss&quest/aetherial_enclave_sideboss02.dbr,Cyrian Marcan,boss&quest,109,tree,,6,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_aetherburst.dbr,Skill_AttackProjectileBurst,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_aetherburst.dbr,0,,,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_aetherburst.dbr,gdx1,Aether,Offensive Aether,direct,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1+2,111.0,28,1238.0,,1238.0,EXACT,ABSENT,,,,,0.0,False,False,0.0,,,,,,,,,70|108|144|178|214|255|299|339|375|418|462|497|545|585|633|676|724|767|811|859|899|948|998|1040|1089|1132|1178|1238|1287|1330|1382|1432|1475|1528|1575|1628|1678|1725|1776|1831|1878|1931|1982|2031|2080|2139|2189|2237|2296|2344|2397|2450|2502|2556|2611|2663|2710|2770|2826|2877,,,OK,records/fx/skillsother/itemskills/aethermissile_fxprojectile.dbr,18.0,18.0,35.0,1.5,,3,,0.0,3.0,40,3.0,10.0,100,10.0,20.0,135,,,,,,,,,,,,,Long
roster,,records/creatures/enemies/boss&quest/aetherial_enclave_sideboss02.dbr,Cyrian Marcan,boss&quest,109,tree,,6,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_aetherburst.dbr,Skill_AttackProjectileBurst,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_aetherburst.dbr,0,,,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_aetherburst.dbr,gdx1,SlowLightning,Offensive Slow Lightning,dot,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1+2,111.0,28,533.0,0.0,533.0,EXACT,SCALAR,2.0,0.0,533.0,266.5,0.0,False,False,0.0,,,,,,,,,25|40|56|70|86|104|122|140|156|176|194|210|231|247|269|287|307|327|346|368|386|407|427|446|468|487|508|533|553|575|594|617|636|661|678|702|725|748|769|790|814|835|856|880|902|924|948|970|995|1016|1037|1061|1084|1109|1130|1154|1178|1201|1226|1248,0,2,OK,records/fx/skillsother/itemskills/aethermissile_fxprojectile.dbr,18.0,18.0,35.0,1.5,,3,,0.0,3.0,40,3.0,10.0,100,10.0,20.0,135,,,,,,,,,,,,,Long
roster,,records/creatures/enemies/boss&quest/aetherial_enclave_sideboss02.dbr,Cyrian Marcan,boss&quest,109,tree,,7,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_fireballfan.dbr,Skill_AttackProjectileFan,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_fireballfan.dbr,0,,,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_fireballfan.dbr,gdx1,Fire,Offensive Fire,direct,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1+2,111.0,28,860.0,,860.0,EXACT,ABSENT,,,,,0.0,False,False,0.0,,,,,,,,,105|119|139|158|184|204|230|255|276|301|328|358|384|410|439|466|498|530|558|589|622|654|689|722|756|790|824|860|899|931|965|1005|1044|1079|1118|1159|1196|1236|1276|1316|1356|1400|1440|1481|1521|1566|1610|1651|1696|1740|1785|1830|1874|1919|1964|2012|2056|2102|2149|2196,,,OK,records/fx/skillsother/projectile/groble_fireball_projectile_burstfx01.dbr,12.0,16.0,,1.5,,3,,0.0,3.0,40,3.0,10.0,100,10.0,20.0,135,,,,,,,,,,,,,Long
roster,,records/creatures/enemies/boss&quest/aetherial_enclave_sideboss02.dbr,Cyrian Marcan,boss&quest,109,tree,,7,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_fireballfan.dbr,Skill_AttackProjectileFan,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_fireballfan.dbr,0,,,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_fireballfan.dbr,gdx1,Physical,Offensive Physical,direct,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1+2,111.0,28,569.0,658.0,658.0,EXACT,EXACT,,,,,0.0,False,False,0.0,,,,,,,,,44|53|68|84|100|117|134|153|170|190|207|227|247|266|287|306|328|349|369|391|412|434|456|478|501|524|546|569|591|615|639|662|686|708|733|758|783|807|831|856|880|906|931|955|981|1006|1031|1057|1082|1109|1134|1161|1188|1214|1239|1267|1292|1319|1346|1373,66|72|89|106|124|143|163|184|202|224|244|268|289|312|335|358|382|406|430|454|478|503|528|554|581|607|632|658|684|713|738|766|794|819|847|877|906|934|961|990|1018|1048|1077|1105|1136|1165|1194|1224|1253|1285|1313|1344|1376|1405|1436|1468|1498|1529|1560|1591,,OK,records/fx/skillsother/projectile/groble_fireball_projectile_burstfx01.dbr,12.0,16.0,,1.5,,3,,0.0,3.0,40,3.0,10.0,100,10.0,20.0,135,,,,,,,,,,,,,Long
roster,,records/creatures/enemies/boss&quest/aetherial_enclave_sideboss02.dbr,Cyrian Marcan,boss&quest,109,tree,,7,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_fireballfan.dbr,Skill_AttackProjectileFan,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_fireballfan.dbr,0,,,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_fireballfan.dbr,gdx1,SlowFire,Offensive Slow Fire,dot,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1+2,111.0,28,236.0,0.0,236.0,EXACT,SCALAR,2.0,0.0,236.0,118.0,,,False,0.0,,,,,,,,,19|21|26|32|38|44|52|58|64|71|78|87|94|102|111|118|128|137|145|155|165|175|185|195|206|216|225|236|250|258|269|283|294|305|317|330|342|354|366|379|393|406|419|432|444|459|472|485|500|514|529|542|558|571|586|602|615|630|646|661,0,2,OK,records/fx/skillsother/projectile/groble_fireball_projectile_burstfx01.dbr,12.0,16.0,,1.5,,3,,0.0,3.0,40,3.0,10.0,100,10.0,20.0,135,,,,,,,,,,,,,Long
roster,,records/creatures/enemies/boss&quest/aetherial_enclave_sideboss02.dbr,Cyrian Marcan,boss&quest,109,tree,,10,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_aethergeyser.dbr,Skill_CharonGeysers,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_aethergeyser.dbr,0,,,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_aethergeyser.dbr,gdx1,Aether,Offensive Aether,direct,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1+2,111.0,28,797.0,,797.0,EXACT,ABSENT,,,,,,,,,,,6.0,,,,,,35|58|82|105|130|157|181|208|234|263|290|318|344|375|404|432|463|491|523|552|582|612|642|672|704|734|763|797|827|859|891|923|956|988|1021|1053|1085|1120|1152|1182|1217|1253|1285|1317|1350|1383|1420|1452|1487|1522|1555|1589|1623|1660|1692|1728|1762|1796|1833|1867,,,OK,records/fx/skillsother/aoe/aethergeyser_projectilefx01.dbr,,18.0,,3.25,,,,,,,,,,,,,,,,,,,,,,,,,Maximum
roster,,records/creatures/enemies/boss&quest/aetherial_enclave_sideboss02.dbr,Cyrian Marcan,boss&quest,109,tree,,10,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_aethergeyser.dbr,Skill_CharonGeysers,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_aethergeyser.dbr,0,,,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_aethergeyser.dbr,gdx1,Fire,Offensive Fire,direct,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1+2,111.0,28,375.0,0.0,375.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,6.0,,,,,,16|28|39|50|61|74|85|98|110|124|136|150|162|176|190|202|218|230|245|260|274|288|302|315|330|345|359|375|389|404|419|434|450|465|480|495|510|526|541|555|572|589|604|619|635|650|668|682|699|715|730|748|762|780|795|812|828|844|861|878,0,,OK,records/fx/skillsother/aoe/aethergeyser_projectilefx01.dbr,,18.0,,3.25,,,,,,,,,,,,,,,,,,,,,,,,,Maximum
roster,,records/creatures/enemies/boss&quest/aetherial_enclave_sideboss02.dbr,Cyrian Marcan,boss&quest,109,tree,,10,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_aethergeyser.dbr,Skill_CharonGeysers,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_aethergeyser.dbr,0,,,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_aethergeyser.dbr,gdx1,SlowRunSpeed,Offensive Slow Run Speed,debuff,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1+2,111.0,28,20.0,0.0,20.0,SCALAR,SCALAR,2.0,0.0,,,0.0,False,False,0.0,,,6.0,,,,,,20,0,2,OK,records/fx/skillsother/aoe/aethergeyser_projectilefx01.dbr,,18.0,,3.25,,,,,,,,,,,,,,,,,,,,,,,,,Maximum
roster,,records/creatures/enemies/boss&quest/aetherial_enclave_sideboss02.dbr,Cyrian Marcan,boss&quest,109,tree,,12,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_aethershard.dbr,Skill_AttackProjectile,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_aethershard.dbr,0,,,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_aethershard.dbr,gdx1,Aether,Offensive Aether,direct,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1+2,111.0,28,774.0,0.0,774.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,5.0,,,,,,29|39|46|55|68|89|111|134|158|185|211|240|268|298|328|358|391|421|455|486|522|556|590|626|661|700|738|774|814|852|891|931|971|1012|1054|1095|1139|1179|1222|1265|1311|1355|1400|1446|1491|1536|1581|1629|1678|1724|1772|1821|1869|1918|1968|2019|2069|2119|2169|2222,0,,OK,records/fx/skillsother/projectile_aoe/aetherconflagration_projectilefx01.dbr,15.0,19.0,35.0,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,Long
roster,,records/creatures/enemies/boss&quest/aetherial_enclave_sideboss02.dbr,Cyrian Marcan,boss&quest,109,tree,,12,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_aethershard.dbr,Skill_AttackProjectile,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_aethershard.dbr,0,,,records/skills/nonplayerskillsgdx1/bossskills/malmouthenclave_aethershard.dbr,gdx1,TotalDamageReductionPercent,Total Damage Reduction Percent,modifier,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1+2,111.0,28,44.0,,44.0,EXACT,ABSENT,2.0,,,,,,,,,,5.0,,,,,,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44|44,,2,OK,records/fx/skillsother/projectile_aoe/aetherconflagration_projectilefx01.dbr,15.0,19.0,35.0,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,Long
roster,,records/creatures/enemies/boss&quest/aetherial_guardian02.dbr,"Rodalgar, the Flesh Collector",boss&quest,109,slot,special1,,records/skills/nonplayerskillsgdx1/bossskills/factoryguardian_firevomit.dbr,Skill_AttackWave,records/skills/nonplayerskillsgdx1/bossskills/factoryguardian_firevomit.dbr,0,,,records/skills/nonplayerskillsgdx1/bossskills/factoryguardian_firevomit.dbr,gdx1,Fire,Offensive Fire,direct,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1+5,114.0,29,1357.0,0.0,1357.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,,,,,,69|100|138|177|217|257|302|346|390|436|482|529|578|628|674|724|774|825|876|928|980|1033|1088|1141|1193|1250|1302|1357|1411|1468|1523|1580|1635|1694|1750|1809|1865|1923|1979|2039|2099|2155|2216|2276|2333|2394|2455|2512|2576|2633|2696|2756|2818|2878|2941|3004|3066|3127|3189|3253,0,,OK,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,9.0,0.5,,,,,2.0,,,Melee
roster,,records/creatures/enemies/boss&quest/aetherial_guardian02.dbr,"Rodalgar, the Flesh Collector",boss&quest,109,slot,special1,,records/skills/nonplayerskillsgdx1/bossskills/factoryguardian_firevomit.dbr,Skill_AttackWave,records/skills/nonplayerskillsgdx1/bossskills/factoryguardian_firevomit.dbr,0,,,records/skills/nonplayerskillsgdx1/bossskills/factoryguardian_firevomit.dbr,gdx1,SlowFire,Offensive Slow Fire,dot,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1+5,114.0,29,230.0,0.0,230.0,EXACT,SCALAR,6.0,0.0,230.0,38.3333,0.0,False,False,0.0,,,,,,,,,13|20|26|34|41|48|55|64|71|79|87|94|102|111|119|127|135|143|152|160|169|178|186|194|203|212|221|230|239|247|257|265|274|283|292|302|310|319|329|338|347|356|365|375|384|394|403|412|421|431|441|450|459|470|479|488|498|507|517|527,0,6,OK,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,9.0,0.5,,,,,2.0,,,Melee
roster,,records/creatures/enemies/boss&quest/aetherial_guardian02.dbr,"Rodalgar, the Flesh Collector",boss&quest,109,slot,special2,,records/skills/nonplayerskillsgdx1/bossskills/factoryguardian_firethrash.dbr,Skill_AttackWeapon,records/skills/nonplayerskillsgdx1/bossskills/factoryguardian_firethrash.dbr,0,,,records/skills/nonplayerskillsgdx1/bossskills/factoryguardian_firethrash.dbr,gdx1,Fire,Offensive Fire,direct,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1+5,114.0,29,837.0,0.0,837.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,,1,25.0,,,48|71|97|121|147|174|200|228|255|283|312|339|370|398|428|459|489|520|551|582|612|644|674|708|738|770|805|837|869|903|934|968|1000|1036|1070|1104|1136|1171|1205|1240|1274|1309|1343|1378|1413|1447|1482|1518|1552|1588|1624|1658|1695|1731|1766|1803|1839|1874|1910|1948,0,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Melee
