source,window,frame_path,t_sec,text,ocr_conf,text_class,is_hud,colour_class,rgb_r,rgb_g,rgb_b,r_over_g,g_minus_maxrb,bbox_x,bbox_y,bbox_w,bbox_h,px_x0,px_y0,px_x1,px_y1
census,,C0007.png,690.0,Crucible of the Dead,1.0,other,0,neutral,212.5,208.5,191.4,1.019,-4.0,0.89244,0.9713,0.09738,0.01852,1713,10,1900,30
census,,C0007.png,690.0,125,1.0,bare,1,cream_dealt,185.1,177.4,152.6,1.044,-7.7,0.71802,0.88889,0.01599,0.01292,1378,106,1409,120
census,,C0007.png,690.0,03:08,1.0,other,0,cream_dealt,193.3,184.8,165.7,1.046,-8.5,0.77471,0.88889,0.02326,0.01292,1487,106,1532,120
census,,C0007.png,690.0,151,1.0,bare,1,red_taken,184.7,90.6,52.7,2.038,-94.0,0.82413,0.85013,0.02035,0.01809,1582,142,1621,161
census,,C0007.png,690.0,Objectives,1.0,other,0,cream_dealt,241.7,172.9,84.1,1.398,-68.8,0.87355,0.68217,0.05523,0.01809,1677,323,1783,343
census,,C0007.png,690.0,O Eliminate all Enemies,1.0,other,0,neutral,221.5,221.3,220.0,1.001,-0.2,0.88081,0.66111,0.0843,0.01589,1691,348,1853,366
census,,C0007.png,690.0,"(19,652/20,005)",1.0,pair,0,neutral,243.0,241.1,242.7,1.008,-1.8,0.46076,0.61757,0.07994,0.01292,884,399,1038,413
census,,C0007.png,690.0,"(221,35",1.0,other,0,neutral,230.3,233.9,235.8,0.985,-2.0,0.96221,0.33333,0.03634,0.01292,1847,706,1917,720
census,,C0007.png,690.0,19652/20005,1.0,pair,1,cream_dealt,235.5,226.2,222.9,1.041,-9.4,0.30233,0.05426,0.05378,0.0155,580,1004,683,1021
census,,C0007.png,690.0,100,1.0,bare,1,cream_dealt,244.4,205.0,96.5,1.192,-39.4,0.48983,0.05685,0.0189,0.0155,940,1001,976,1018
census,,C0007.png,690.0,"(65,979/136,975)",1.0,pair,0,neutral,222.7,226.5,232.9,0.983,-6.4,0.78924,0.06202,0.0843,0.0155,1515,996,1677,1013
census,,C0007.png,690.0,1404/2576,1.0,pair,1,neutral,218.0,232.7,228.2,0.937,4.5,0.64826,0.05168,0.05087,0.02067,1244,1001,1342,1024
census,,C0007.png,690.0,P,0.5,other,0,neutral,207.2,203.9,187.9,1.016,-3.3,0.06395,0.93798,0.00872,0.01809,122,47,139,66
census,,C0007.png,690.0,"(35,574 (373:024)381,272)",0.5,other,0,neutral,224.8,220.9,223.3,1.018,-3.9,0.69767,0.16537,0.12791,0.01809,1339,881,1585,901
census,,C0007.png,690.0,"(FV 278,543)",0.5,other,0,neutral,224.5,220.4,219.1,1.018,-4.0,0.71076,0.07222,0.05523,0.01574,1364,985,1470,1002
census,,C0007.png,690.0,M,0.3,other,0,cream_dealt,216.6,208.3,187.9,1.039,-8.2,0.07122,0.9354,0.01308,0.01809,136,50,161,69
census,,C0007.png,690.0,X1,0.3,other,0,cream_dealt,169.2,143.3,105.7,1.181,-25.9,0.82267,0.90439,0.0189,0.02067,1579,80,1615,103
census,,C0007.png,690.0,5638 6xl,0.3,other,0,cream_dealt,245.9,228.9,189.9,1.074,-17.0,0.45203,0.52685,0.03488,0.01578,867,493,934,510
census,,C0007.png,690.0,23981 6811.77),0.3,other,0,cream_dealt,245.5,238.4,188.7,1.03,-7.1,0.47238,0.48056,0.07122,0.02332,906,535,1043,560
census,,C0007.png,690.0,"2, MA 76",0.3,other,0,neutral,188.3,184.6,192.3,1.02,-7.7,0.3532,0.09815,0.03343,0.01852,678,953,742,973
census,,C0008.png,691.0,Gladiator,1.0,other,0,cream_dealt,217.3,211.5,192.4,1.027,-5.8,0.00575,0.97351,0.04519,0.01681,11,10,97,28
census,,C0008.png,691.0,9:48:57 PM,1.0,other,0,cream_dealt,215.8,208.4,180.5,1.036,-7.4,0.01017,0.93796,0.07413,0.01574,19,49,161,66
census,,C0008.png,691.0,Wraith,1.0,other,0,neutral,251.0,248.0,244.8,1.012,-3.1,0.47669,0.96343,0.04517,0.02146,915,16,1001,39
census,,C0008.png,691.0,Undead,1.0,other,0,neutral,233.5,229.6,228.3,1.017,-3.9,0.48256,0.90181,0.03343,0.0155,926,89,990,106
census,,C0008.png,691.0,47436,1.0,bare,0,neutral,208.6,204.6,204.8,1.019,-4.0,0.47384,0.16537,0.03198,0.0155,909,884,971,901
census,,C0008.png,691.0,20005/20005,1.0,pair,1,cream_dealt,235.1,226.9,224.3,1.036,-8.2,0.30233,0.05426,0.05378,0.0155,580,1004,683,1021
census,,C0008.png,691.0,100,1.0,bare,1,cream_dealt,244.4,205.0,96.5,1.192,-39.4,0.48983,0.05685,0.0189,0.0155,940,1001,976,1018
census,,C0008.png,691.0,125,1.0,bare,1,cream_dealt,187.7,179.6,154.1,1.045,-8.1,0.71948,0.88889,0.01453,0.01292,1381,106,1409,119
census,,C0008.png,691.0,03:07,1.0,other,0,cream_dealt,189.3,184.4,164.4,1.026,-4.8,0.77471,0.88889,0.0218,0.01292,1487,106,1529,120
census,,C0008.png,691.0,151,1.0,bare,1,red_taken,189.7,86.6,46.5,2.191,-103.1,0.82558,0.85013,0.0189,0.01809,1585,142,1621,161
census,,C0008.png,691.0,"(195,5940221,351)",1.0,other,0,cream_dealt,231.8,223.0,219.4,1.039,-8.7,0.61337,0.75969,0.09157,0.0155,1177,242,1353,259
census,,C0008.png,691.0,25766,1.0,bare,0,neutral,199.8,198.5,211.5,1.007,-13.0,0.63663,0.65116,0.02616,0.0155,1222,359,1272,376
census,,C0008.png,691.0,"(121,247/139,400)",1.0,pair,0,neutral,224.4,220.1,218.5,1.019,-4.3,0.59448,0.47804,0.09012,0.01809,1141,544,1314,563
census,,C0008.png,691.0,18161,1.0,bare,0,cream_dealt,205.3,199.6,198.9,1.029,-5.8,0.62936,0.36693,0.02471,0.01292,1208,669,1255,683
census,,C0008.png,691.0,1357/2576,1.0,pair,1,neutral,228.4,238.8,233.3,0.956,5.5,0.64967,0.05392,0.04513,0.0162,1247,1004,1334,1021
census,,C0008.png,691.0,Crucible of the Dead,1.0,other,0,neutral,212.4,208.4,191.4,1.019,-4.0,0.89244,0.9713,0.09738,0.01852,1713,10,1900,30
census,,C0008.png,691.0,Objectives,1.0,other,0,cream_dealt,237.7,174.9,74.9,1.359,-62.8,0.87355,0.68217,0.05523,0.01809,1677,323,1783,343
census,,C0008.png,691.0,"(20,005/20,005)",1.0,pair,0,neutral,240.1,239.0,239.4,1.004,-1.1,0.4593,0.61499,0.07994,0.01292,881,401,1035,415
census,,C0008.png,691.0,"(367,594/442,747)",1.0,pair,0,neutral,231.1,228.2,231.5,1.013,-3.3,0.11628,0.55814,0.09012,0.0155,223,460,396,477
census,,C0008.png,691.0,5224,1.0,bare,0,neutral,199.7,199.4,201.1,1.002,-1.7,0.15988,0.43411,0.0189,0.01292,306,597,343,611
census,,C0008.png,691.0,"(228,215/272,948)",1.0,pair,0,neutral,226.6,232.4,213.5,0.975,5.7,0.20203,0.37726,0.09157,0.01809,387,653,563,672
census,,C0008.png,691.0,"(159,679/381,272)",1.0,pair,0,cream_dealt,241.6,230.0,228.5,1.05,-11.6,0.40698,0.5323,0.09302,0.01292,781,491,959,505
census,,C0008.png,691.0,"(27,346/139,400)",1.0,pair,0,cream_dealt,233.8,227.6,229.1,1.027,-6.2,0.38808,0.5168,0.08285,0.01809,745,502,904,521
census,,C0008.png,691.0,"(52,130/136,975)",1.0,pair,0,cream_dealt,234.7,227.3,223.8,1.033,-7.4,0.47529,0.51938,0.08576,0.0155,912,502,1077,519
census,,C0008.png,691.0,"(221,375/278,543)",1.0,pair,0,neutral,226.1,222.8,228.4,1.015,-5.6,0.34593,0.48837,0.09157,0.0155,664,535,839,552
census,,C0008.png,691.0,38869 (x1.79),1.0,crit,0,cream_dealt,243.1,229.3,203.7,1.06,-13.8,0.37064,0.46759,0.06395,0.01852,711,554,834,574
census,,C0008.png,691.0,(215.591/2713948),1.0,other,0,cream_dealt,207.1,197.5,191.8,1.049,-9.6,0.43163,0.30692,0.09313,0.02957,828,716,1007,748
census,,C0008.png,691.0,46756,1.0,bare,0,neutral,197.9,202.3,183.6,0.978,4.5,0.26599,0.28941,0.03343,0.0155,510,750,574,767
census,,C0008.png,691.0,53372,1.0,bare,0,neutral,200.8,198.3,193.0,1.012,-2.5,0.3343,0.2584,0.03198,0.02067,641,778,703,800
census,,C0008.png,691.0,"(246,175/278,543)",1.0,pair,0,neutral,229.9,226.9,220.4,1.013,-3.0,0.29215,0.24031,0.09012,0.0155,560,803,733,820
census,,C0008.png,691.0,"9/582,590)",1.0,pair,0,cream_dealt,239.1,231.9,225.6,1.031,-7.2,0.0,0.22222,0.05378,0.0155,0,823,103,840
census,,C0008.png,691.0,O Eliminate all Enemies,0.5,other,0,green_candidate,208.1,233.6,192.2,0.891,25.5,0.87936,0.66111,0.08576,0.01589,1688,348,1853,366
census,,C0008.png,691.0,"(542,528/569,330)-",0.5,other,0,neutral,222.2,221.5,231.0,1.003,-9.5,0.01308,0.33592,0.09738,0.01809,25,697,212,717
census,,C0008.png,691.0,"20934.153/136,975)",0.5,other,0,cream_dealt,228.3,220.1,219.7,1.037,-8.2,0.46076,0.49871,0.09448,0.0155,884,524,1066,541
census,,C0008.png,691.0,-103-,0.3,other,0,cream_dealt,213.9,200.3,100.8,1.068,-13.6,0.48547,0.94574,0.02471,0.0155,932,41,979,58
census,,C0008.png,691.0,X1,0.3,other,0,cream_dealt,169.2,143.3,105.7,1.181,-25.9,0.82267,0.90439,0.0189,0.02067,1579,80,1615,103
census,,C0008.png,691.0,"513039 (x1.67) (146.040/136,975)",0.3,other,0,cream_dealt,234.4,212.5,194.3,1.103,-21.9,0.3968,0.43889,0.17878,0.03148,761,571,1105,605
census,,C0008.png,691.0,95570,0.3,bare,0,cream_dealt,194.9,167.4,161.9,1.164,-27.5,0.51308,0.36434,0.03198,0.01292,985,672,1046,686
census,,C0009.png,692.0,Gladiator,1.0,other,0,cream_dealt,219.5,210.5,192.4,1.043,-9.0,0.00575,0.97358,0.04373,0.01666,11,10,95,28
census,,C0009.png,692.0,9:48:58,1.0,other,0,cream_dealt,220.5,207.4,193.9,1.063,-13.1,0.00869,0.93772,0.04658,0.01862,16,47,106,67
census,,C0009.png,692.0,PM,1.0,other,0,neutral,210.4,207.5,177.0,1.014,-2.9,0.0625,0.9354,0.0218,0.02067,120,47,161,69
census,,C0009.png,692.0,Carnivorous Plant,1.0,other,0,neutral,247.7,249.1,248.2,0.995,0.9,0.44041,0.96382,0.11919,0.02067,845,16,1074,39
census,,C0009.png,692.0,Dlant,1.0,other,0,neutral,237.9,238.5,238.5,0.997,0.1,0.45785,0.90181,0.02616,0.0155,879,89,929,106
census,,C0009.png,692.0,Eldritch,1.0,other,0,neutral,236.3,238.0,232.6,0.993,1.8,0.50291,0.90181,0.03924,0.0155,965,89,1040,106
census,,C0009.png,692.0,"(337,2840442,747)",1.0,other,0,cream_dealt,240.3,229.5,218.4,1.047,-10.8,0.22674,0.81395,0.09157,0.0155,435,184,611,200
census,,C0009.png,692.0,"(114,197/278,543)",1.0,pair,0,neutral,229.6,225.5,220.1,1.018,-4.1,0.36773,0.72351,0.09012,0.0155,706,281,879,298
census,,C0009.png,692.0,1028,1.0,bare,0,blue_candidate,188.8,192.5,215.2,0.981,-22.7,0.26308,0.70801,0.01744,0.01292,505,301,538,315
census,,C0009.png,692.0,4532,1.0,bare,0,neutral,184.1,188.3,200.8,0.978,-12.5,0.26308,0.69251,0.01744,0.01292,505,318,538,332
census,,C0009.png,692.0,"(540,341/569,330)",1.0,pair,0,neutral,230.5,231.8,238.5,0.995,-6.8,0.13517,0.67442,0.09012,0.0155,259,334,432,351
census,,C0009.png,692.0,"(215,718/272,948)",1.0,pair,0,neutral,212.5,219.8,227.4,0.967,-7.5,0.24128,0.63566,0.09157,0.01809,463,373,639,393
census,,C0009.png,692.0,3709,1.0,bare,0,neutral,87.8,88.2,77.6,0.995,0.4,0.4186,0.66925,0.0218,0.01292,803,343,845,357
census,,C0009.png,692.0,"(543,132/582,590)",1.0,pair,0,cream_dealt,235.0,229.7,231.2,1.023,-5.3,0.09448,0.59432,0.09012,0.0155,181,421,354,438
census,,C0009.png,692.0,2901,1.0,bare,0,cream_dealt,196.9,188.2,184.3,1.046,-8.6,0.1875,0.56072,0.02035,0.01292,359,460,399,474
census,,C0009.png,692.0,60060 (x1.79),1.0,crit,0,cream_dealt,243.7,230.9,194.8,1.056,-12.8,0.38517,0.55,0.07849,0.0213,739,462,890,485
census,,C0009.png,692.0,66020 (x1.79),1.0,crit,0,neutral,249.5,244.8,194.6,1.019,-4.7,0.47093,0.47028,0.07703,0.02067,904,549,1052,572
census,,C0009.png,692.0,20005/20005,1.0,pair,1,neutral,231.6,227.1,221.3,1.02,-4.4,0.30233,0.05426,0.05378,0.0155,580,1004,683,1021
census,,C0009.png,692.0,Crucible of the Dead,1.0,other,0,neutral,212.8,210.1,191.3,1.013,-2.7,0.89244,0.9713,0.09738,0.01852,1713,10,1900,30
census,,C0009.png,692.0,125,1.0,bare,1,cream_dealt,185.6,177.3,152.2,1.047,-8.3,0.71948,0.88889,0.01599,0.01292,1381,106,1412,119
census,,C0009.png,692.0,03:06,1.0,other,0,cream_dealt,192.4,185.1,163.6,1.039,-7.3,0.77616,0.88889,0.0218,0.01292,1490,106,1532,120
census,,C0009.png,692.0,151,1.0,bare,1,red_taken,191.2,86.2,45.9,2.218,-105.0,0.82558,0.85013,0.0189,0.01809,1585,142,1621,161
census,,C0009.png,692.0,Objectives,1.0,other,0,cream_dealt,239.7,171.6,80.1,1.397,-68.1,0.87351,0.68179,0.05531,0.01884,1677,323,1783,343
census,,C0009.png,692.0,41198,1.0,bare,0,neutral,161.9,210.3,215.9,0.77,-5.6,0.57849,0.63566,0.02616,0.01292,1110,379,1160,393
census,,C0009.png,692.0,1407/2576,1.0,pair,1,neutral,230.6,236.8,235.8,0.974,1.0,0.64826,0.05168,0.04651,0.01809,1244,1004,1333,1024
census,,C0009.png,692.0,24 (x1.37),0.5,crit,0,neutral,215.4,230.6,201.3,0.934,15.2,0.39971,0.62778,0.04215,0.01574,767,385,848,402
census,,C0009.png,692.0,"(20,005/20,",0.5,pair,0,neutral,236.9,242.3,233.2,0.978,5.4,0.46221,0.61757,0.05378,0.01292,887,399,990,413
census,,C0009.png,692.0,100,0.5,bare,1,cream_dealt,248.3,209.2,101.5,1.187,-39.1,0.49419,0.05685,0.01453,0.01292,948,1004,976,1018
census,,C0009.png,692.0,O Eliminate all Enemies,0.5,other,0,neutral,216.2,218.6,218.4,0.989,0.1,0.87936,0.66111,0.08576,0.01589,1688,348,1853,366
census,,C0009.png,692.0,104,0.3,bare,0,cream_dealt,191.7,137.9,65.5,1.39,-53.8,0.48983,0.94832,0.0218,0.01292,940,41,982,55
census,,C0009.png,692.0,010381.89),0.3,other,0,neutral,227.2,230.4,170.2,0.986,3.2,0.484,0.61743,0.08579,0.0287,929,382,1093,413
census,,C0009.png,692.0,"(049.6180272,948)",0.3,other,0,neutral,240.4,245.0,204.3,0.981,4.6,0.44186,0.5814,0.09302,0.02326,848,426,1026,452
census,,C0009.png,692.0,"(246,219/278,54326348",0.3,pair,0,cream_dealt,215.8,208.4,201.2,1.036,-7.4,0.32122,0.52713,0.11192,0.02584,616,482,831,510
census,,C0009.png,692.0,X1,0.3,other,0,cream_dealt,171.2,143.4,106.7,1.194,-27.8,0.82267,0.90439,0.01744,0.02067,1579,80,1613,103
census,,C0010.png,693.0,Gladiator,1.0,other,0,cream_dealt,218.7,209.6,192.1,1.044,-9.2,0.00579,0.97396,0.0451,0.01591,11,10,97,28
census,,C0010.png,693.0,9:48:59,1.0,other,0,cream_dealt,219.6,207.6,192.5,1.058,-12.0,0.00869,0.93768,0.04657,0.01611,16,49,106,67
census,,C0010.png,693.0,PM,1.0,other,0,cream_dealt,221.9,204.4,189.9,1.086,-17.5,0.0625,0.9354,0.02035,0.02067,120,47,159,69
census,,C0010.png,693.0,03:05,1.0,other,0,cream_dealt,191.4,184.1,164.8,1.04,-7.3,0.77616,0.88889,0.0218,0.0155,1490,103,1532,119
census,,C0010.png,693.0,125,1.0,bare,1,cream_dealt,188.3,179.9,154.0,1.047,-8.4,0.72093,0.88889,0.01163,0.01292,1384,106,1406,120
census,,C0010.png,693.0,151,1.0,bare,1,red_taken,191.2,86.2,45.9,2.218,-105.0,0.82558,0.85013,0.0189,0.01809,1585,142,1621,161
census,,C0010.png,693.0,"(304,593/442,747)",1.0,pair,0,cream_dealt,240.9,230.8,224.2,1.043,-10.0,0.36483,0.75969,0.09157,0.0155,700,242,876,259
census,,C0010.png,693.0,17491,1.0,bare,0,neutral,180.6,181.6,194.1,0.995,-12.5,0.41715,0.64858,0.02035,0.01292,800,365,839,379
census,,C0010.png,693.0,"(19,277/20,005)",1.0,pair,0,neutral,238.1,240.4,244.1,0.99,-3.6,0.46076,0.61757,0.07994,0.01292,884,399,1038,413
census,,C0010.png,693.0,"(541,222/582,5934,973/569,330)",1.0,other,0,neutral,218.8,221.7,225.2,0.987,-3.4,0.22965,0.58656,0.16134,0.02067,440,424,750,446
census,,C0010.png,693.0,"(169.744/272,948",1.0,other,0,neutral,215.5,220.5,227.0,0.977,-6.5,0.34884,0.54005,0.08721,0.02067,669,474,837,496
census,,C0010.png,693.0,2505,1.0,bare,0,cream_dealt,206.9,190.7,180.6,1.085,-16.2,0.26599,0.50388,0.0189,0.01292,510,521,546,535
census,,C0010.png,693.0,2506,1.0,bare,0,cream_dealt,207.0,199.2,198.1,1.039,-7.8,0.33866,0.47545,0.0189,0.01292,650,552,686,566
census,,C0010.png,693.0,2515,1.0,bare,0,neutral,190.3,187.0,188.0,1.017,-3.2,0.33866,0.44444,0.02035,0.0155,650,583,689,600
census,,C0010.png,693.0,"(211,720/278,543)",1.0,pair,0,neutral,225.2,230.6,228.0,0.977,2.5,0.44186,0.42377,0.09012,0.0155,848,605,1021,622
census,,C0010.png,693.0,19277/20005,1.0,pair,1,cream_dealt,235.8,225.7,218.7,1.044,-10.0,0.30233,0.05426,0.05378,0.0155,580,1004,683,1021
census,,C0010.png,693.0,100,1.0,bare,1,cream_dealt,246.6,205.6,97.2,1.2,-41.0,0.48983,0.05685,0.0189,0.0155,940,1001,976,1018
census,,C0010.png,693.0,1427/2576,1.0,pair,1,neutral,231.3,236.3,233.5,0.979,2.8,0.64826,0.05168,0.04506,0.01809,1244,1004,1331,1024
census,,C0010.png,693.0,Crucible of the Dead,1.0,other,0,cream_dealt,219.7,207.9,194.5,1.057,-11.8,0.89244,0.9713,0.09738,0.01852,1713,10,1900,30
census,,C0010.png,693.0,Objectives,1.0,other,0,cream_dealt,238.6,171.9,81.2,1.388,-66.7,0.87351,0.68186,0.0553,0.01872,1677,323,1783,343
census,,C0010.png,693.0,O Eliminate all Enemies,0.5,other,0,neutral,218.8,221.0,222.3,0.99,-1.3,0.87936,0.66111,0.08576,0.01589,1688,348,1853,366
census,,C0010.png,693.0,X1,0.3,other,0,cream_dealt,170.4,141.5,104.2,1.204,-28.8,0.82267,0.90439,0.0189,0.02067,1579,80,1615,103
census,,C0011.png,694.0,Gladiator,1.0,other,0,cream_dealt,218.6,209.7,191.8,1.042,-8.9,0.00579,0.97398,0.0451,0.01586,11,10,97,28
census,,C0011.png,694.0,9:49:00,1.0,other,0,cream_dealt,218.1,207.6,193.4,1.051,-10.5,0.00872,0.93798,0.04651,0.0155,16,50,106,66
census,,C0011.png,694.0,"(22,669/442,747)",1.0,pair,0,cream_dealt,241.7,233.9,233.2,1.033,-7.8,0.39971,0.7261,0.08576,0.0155,767,279,932,295
census,,C0011.png,694.0,"(523,673/582,590)",1.0,pair,0,neutral,227.6,236.1,240.8,0.964,-4.7,0.31686,0.64858,0.09157,0.0155,608,362,784,379
census,,C0011.png,694.0,6712,1.0,bare,0,cream_dealt,146.6,127.5,137.5,1.15,-19.1,0.42151,0.66408,0.01599,0.01292,809,348,839,362
census,,C0011.png,694.0,"(16,323/20,005)",1.0,pair,0,neutral,231.6,232.8,236.7,0.995,-3.9,0.45785,0.62016,0.0814,0.0155,879,393,1035,410
census,,C0011.png,694.0,3955722651,1.0,bare,0,cream_dealt,194.3,190.1,198.2,1.022,-8.1,0.4186,0.59948,0.05087,0.0155,803,415,901,432
census,,C0011.png,694.0,2180,1.0,bare,0,cream_dealt,203.2,197.4,188.2,1.029,-5.8,0.37355,0.5478,0.0189,0.01292,717,474,753,488
census,,C0011.png,694.0,5181 (x1.67),1.0,crit,0,cream_dealt,229.5,221.1,187.0,1.038,-8.4,0.35739,0.52552,0.05847,0.02389,686,486,798,512
census,,C0011.png,694.0,"(153,6400272,948)",1.0,other,0,cream_dealt,241.5,235.5,195.9,1.026,-6.1,0.38081,0.49612,0.09157,0.01809,731,524,906,544
census,,C0011.png,694.0,"(198,389/278,543)",1.0,pair,0,neutral,236.7,235.0,232.6,1.007,-1.7,0.47965,0.37468,0.09157,0.0155,920,658,1096,675
census,,C0011.png,694.0,16323/20005,1.0,pair,1,cream_dealt,233.0,225.4,218.8,1.034,-7.6,0.30233,0.05426,0.05378,0.0155,580,1004,683,1021
census,,C0011.png,694.0,100,1.0,bare,1,cream_dealt,246.6,205.6,97.2,1.2,-41.0,0.48983,0.05685,0.0189,0.0155,940,1001,976,1018
census,,C0011.png,694.0,1372//2576,1.0,other,1,neutral,230.6,238.9,235.3,0.965,3.6,0.64971,0.05426,0.0436,0.0155,1247,1004,1331,1021
census,,C0011.png,694.0,22,1.0,bare,0,neutral,252.7,250.4,254.7,1.009,-4.3,0.43459,0.01034,0.01453,0.01809,834,1049,862,1068
census,,C0011.png,694.0,125,1.0,bare,1,cream_dealt,187.4,174.8,149.7,1.072,-12.5,0.71948,0.88889,0.0218,0.0155,1381,103,1423,120
census,,C0011.png,694.0,03:04,1.0,other,0,cream_dealt,192.8,185.4,165.2,1.04,-7.4,0.77471,0.88889,0.02326,0.01292,1487,106,1532,119
census,,C0011.png,694.0,151,1.0,bare,1,red_taken,191.2,86.2,45.9,2.218,-105.0,0.82558,0.85013,0.0189,0.01809,1585,142,1621,161
census,,C0011.png,694.0,Crucible of the Dead,1.0,other,0,cream_dealt,220.6,207.5,194.0,1.063,-13.1,0.89244,0.9713,0.09738,0.01852,1713,10,1900,30
census,,C0011.png,694.0,Objectives,1.0,other,0,cream_dealt,238.2,171.8,81.7,1.386,-66.4,0.87351,0.68178,0.05531,0.01886,1677,323,1783,343
census,,C0011.png,694.0,O Eliminate all Enemies,1.0,other,0,neutral,218.1,220.2,222.4,0.99,-2.2,0.87936,0.66111,0.08576,0.01589,1688,348,1853,366
census,,C0011.png,694.0,P,0.5,other,0,cream_dealt,214.6,203.4,188.0,1.055,-11.2,0.06395,0.93798,0.01017,0.0155,122,50,142,66
census,,C0011.png,694.0,"104(530,43244569,330)",0.5,other,0,cream_dealt,221.3,213.4,216.4,1.037,-7.8,0.40116,0.57881,0.10465,0.02067,770,432,971,454
census,,C0011.png,694.0,HawoUUreciada,0.3,other,0,cream_dealt,247.3,241.8,240.0,1.023,-5.5,0.58721,0.99483,0.09012,0.00517,1127,0,1300,5
census,,C0011.png,694.0,M,0.3,other,0,cream_dealt,224.0,206.0,191.5,1.087,-18.0,0.07122,0.9354,0.01308,0.01809,136,50,161,69
census,,C0011.png,694.0,37483 2882,0.3,other,0,cream_dealt,205.4,191.9,185.5,1.07,-13.5,0.4186,0.56296,0.04651,0.01852,803,451,893,471
census,,C0011.png,694.0,X1,0.3,other,0,cream_dealt,170.4,141.5,104.2,1.204,-28.8,0.82267,0.90439,0.0189,0.02067,1579,80,1615,103
census,,C0012.png,695.0,Gladiator,1.0,other,0,cream_dealt,218.1,209.3,191.6,1.042,-8.8,0.00568,0.97279,0.04533,0.01824,10,9,97,29
census,,C0012.png,695.0,9:49:01,1.0,other,0,cream_dealt,214.1,204.8,190.2,1.045,-9.3,0.00866,0.93489,0.04808,0.0191,16,49,108,70
census,,C0012.png,695.0,125,1.0,bare,1,cream_dealt,183.5,170.7,145.4,1.075,-12.8,0.71657,0.88889,0.02471,0.0155,1375,103,1423,120
census,,C0012.png,695.0,03:03,1.0,other,0,cream_dealt,190.2,183.3,164.7,1.037,-6.9,0.77616,0.88889,0.0218,0.0155,1490,103,1532,119
census,,C0012.png,695.0,"(195,721/221,351)",1.0,pair,0,neutral,234.0,231.6,231.2,1.01,-2.4,0.58576,0.89664,0.09012,0.01292,1124,97,1297,111
census,,C0012.png,695.0,151,1.0,bare,1,red_taken,191.2,86.2,45.9,2.218,-105.0,0.82558,0.85013,0.0189,0.01809,1585,142,1621,161
census,,C0012.png,695.0,"(373,547/582,590)",1.0,pair,0,neutral,234.1,231.6,236.1,1.01,-4.5,0.39099,0.69767,0.09157,0.0155,750,309,926,326
census,,C0012.png,695.0,"(18,115/20,006520,909/569,330)",1.0,other,0,neutral,223.3,220.4,215.9,1.013,-2.8,0.46076,0.62274,0.15988,0.02067,884,385,1191,407
census,,C0012.png,695.0,20046,1.0,bare,0,cream_dealt,202.0,169.9,146.8,1.189,-32.1,0.43023,0.57881,0.02326,0.0155,826,438,870,454
census,,C0012.png,695.0,20701,1.0,bare,0,cream_dealt,226.8,193.8,156.2,1.171,-33.1,0.44883,0.55151,0.0311,0.01823,861,464,921,484
census,,C0012.png,695.0,"(190,361/278,543)",1.0,pair,0,cream_dealt,236.2,227.5,215.1,1.039,-8.8,0.53634,0.37468,0.09448,0.0155,1029,658,1211,675
census,,C0012.png,695.0,42683 (x1.67),1.0,crit,0,cream_dealt,244.5,235.1,196.2,1.04,-9.4,0.44477,0.32778,0.08576,0.02407,853,700,1018,726
census,,C0012.png,695.0,18115/20005,1.0,pair,1,cream_dealt,235.8,224.2,219.4,1.052,-11.6,0.30233,0.05426,0.05378,0.0155,580,1004,683,1021
census,,C0012.png,695.0,100,1.0,bare,1,cream_dealt,246.6,205.6,97.2,1.2,-41.0,0.48983,0.05685,0.0189,0.0155,940,1001,976,1018
census,,C0012.png,695.0,1376/2576,1.0,pair,1,neutral,232.3,240.3,237.0,0.966,3.4,0.64971,0.05426,0.0436,0.0155,1247,1004,1331,1021
census,,C0012.png,695.0,Crucible of the Dead,1.0,other,0,cream_dealt,220.8,207.0,193.4,1.066,-13.7,0.89244,0.9713,0.09738,0.01852,1713,10,1900,30
census,,C0012.png,695.0,Objectives,1.0,other,0,cream_dealt,238.5,172.2,82.1,1.385,-66.3,0.87351,0.6818,0.05531,0.01883,1677,323,1783,343
census,,C0012.png,695.0,"(117,6640272,948)",0.5,other,0,neutral,245.3,240.9,219.2,1.018,-4.4,0.43169,0.49871,0.09157,0.0155,828,524,1004,541
census,,C0012.png,695.0,"43558 (x1,79)",0.5,other,0,cream_dealt,244.6,226.8,183.3,1.079,-17.8,0.4782,0.41574,0.06977,0.0213,918,608,1052,631
census,,C0012.png,695.0,O Eliminate all Enemies,0.5,other,0,neutral,217.0,219.2,220.7,0.99,-1.4,0.87936,0.66111,0.08576,0.01589,1688,348,1853,366
census,,C0012.png,695.0,PM,0.3,other,0,cream_dealt,222.6,205.9,189.2,1.081,-16.7,0.06395,0.93798,0.0189,0.0155,122,50,159,66
census,,C0012.png,695.0,X1,0.3,other,0,cream_dealt,170.4,141.5,104.2,1.204,-28.8,0.82267,0.90439,0.0189,0.02067,1579,80,1615,103
census,,C0012.png,695.0,4513,0.3,bare,0,cream_dealt,223.1,176.1,131.2,1.267,-47.0,0.58866,0.5168,0.01599,0.01292,1130,507,1160,521
census,,C0012.png,695.0,1ADH1,0.3,other,0,cream_dealt,249.9,239.6,140.2,1.043,-10.3,0.47529,0.4832,0.0218,0.01292,912,544,954,558
