record,slot,skill,skill_class,chance_pct,delay_s,timeout_s,range_band,skill_cooldown_s,skill_active_duration_s,skill_charge_duration_s,instant_cast,allows_warmup,warmup_effect,wave_time_s,wave_distance,camera_shake_dur_s,time_between_attacks_ms,target_interval_s,distance_profile,anim_binding_grade,special_anim_ref,fallback_anm,fallback_anm_dur_s,special_anm,special_anm_frames,special_anm_dur_s,projectile,projectile_velocity,projectile_distance,projectile_launch_angle,anm_frames,anm_dur_s,hit_frames,n_hits,windup_s,windup_frac,recovery_s,intra_clip_hit_gap_s,allow_interrupt_frame,root_lock_s,root_lock_frac,root_lock_grade,swipe_on_frames,swipe_off_frames,active_window_s,ps_window_s,fx_first_frame,fx_first_onset_s,fx_entities,n_events
records/creatures/enemies/aetherialfleshshaper_b01.dbr,special2,records/skills/nonplayerskillsgdx1/summoning/aetherialfleshshaper_summonimps.dbr,Skill_SpawnPet,100.0,8.0,5.0,AnyRange,,,,True,,,,,,,,Short,DIRECT-REF,Summon,,,aetherialfleshshaper_summon_a01.anm,56,1.8667,,,,,56,1.8667,22,1,0.7333,0.3929,1.1333,,,1.8667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),18,,,,,,,3
records/creatures/enemies/aetherialfleshshaper_b01.dbr,special3,records/skills/nonplayerskills/buffoffensive/humanpossessed_aetherfire.dbr,Skill_AttackBuff,100.0,12.0,4.0,AnyRange,,,,,,,,,,,,,NO-REF,,aetherialfleshshaper_attack_a02.anm,1.3667,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/aetherialfleshshaper_b01.dbr,initial,records/skills/nonplayerskillsgdx1/buff/aetherialfleshshaper_aetherrageaura.dbr,Skill_BuffRadiusToggled,,,,,,,,True,,,,,,,,,NO-REF,,aetherialfleshshaper_attack_a02.anm,1.3667,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/aetherialfleshshaper_b01.dbr,dying,records/skills/nonplayerskillsgdx1/aoe/aetherialfleshshaper_aetherblaze.dbr,Skill_AttackProjectileAreaEffect,,,,,,6.0,,,,,,,,,,Short,NO-REF,,aetherialfleshshaper_attack_a02.anm,1.3667,,,,records/fx/skillsothergdx1/aoe/aetherfirelarge_projectile01.dbr,,19.0,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/aetherialfleshshaper_c01.dbr,basic,records/skills/nonplayerskillsgdx1/path/aetherialfleshshaper_aetherfirewave.dbr,Skill_AttackWave,,,,,,,,,,,1.0,15.0,0.30000001192092896,,,Moderate,DIRECT-REF,Roar,,,aetherialfleshshaper_roar_a01.anm,51,1.7,,,,,51,1.7,22,1,0.7333,0.4314,0.9667,,,1.7,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),12,,,,,,,3
records/creatures/enemies/aetherialfleshshaper_c01.dbr,special1,records/skills/nonplayerskillsgdx1/summoning/aetherialfleshshaper_summonbloater.dbr,Skill_SpawnPet,100.0,10.0,2.0,AnyRange,,,,True,,,,,,,,Short,DIRECT-REF,Summon,,,aetherialfleshshaper_summon_a01.anm,56,1.8667,,,,,56,1.8667,22,1,0.7333,0.3929,1.1333,,,1.8667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),18,,,,,,,3
records/creatures/enemies/aetherialfleshshaper_c01.dbr,special2,records/skills/nonplayerskillsgdx1/path/aetherialfleshshaper_aetherfirewavetriple.dbr,Skill_AttackWave,100.0,9.0,3.0,MediumRange,,,,,,,1.2000000476837158,15.0,0.30000001192092896,,,Moderate,DIRECT-REF,RoarTriple,,,aetherialfleshshaper_roartriple_a01.anm,51,1.7,,,,,51,1.7,16|24|35,3,0.5333,0.3137,0.5333,0.3167,,1.7,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),12,,,,1,0.0333,ZombieMutant_AetherSmash_Trail_FX01.dbr,7
records/creatures/enemies/aetherialfleshshaper_c01.dbr,initial,records/skills/nonplayerskillsgdx1/buff/aetherialfleshshaper_aetherrageaura.dbr,Skill_BuffRadiusToggled,,,,,,,,True,,,,,,,,,NO-REF,,aetherialfleshshaper_attack_a02.anm,1.3667,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/aetherialfleshshaper_c01.dbr,dying,records/skills/nonplayerskillsgdx1/aoe/aetherialfleshshaper_aetherblaze.dbr,Skill_AttackProjectileAreaEffect,,,,,,6.0,,,,,,,,,,Short,NO-REF,,aetherialfleshshaper_attack_a02.anm,1.3667,,,,records/fx/skillsothergdx1/aoe/aetherfirelarge_projectile01.dbr,,19.0,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/aetherialimp_a00_summon.dbr,dying,records/skills/nonplayerskillsgdx1/attackradius/aetherialimp_goryeruption.dbr,Skill_AttackRadius,,,,,,,,,,,,,0.0,,,Melee,NO-REF,,aetherialimp_attack_b01.anm,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/aetherialimp_a01.dbr,dying,records/skills/nonplayerskillsgdx1/attackradius/aetherialimp_goryeruption.dbr,Skill_AttackRadius,,,,,,,,,,,,,0.0,,,Melee,NO-REF,,aetherialimp_attack_b01.anm,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/aetherialimp_b01.dbr,special1,records/skills/nonplayerskillsgdx1/attackmelee/aetherialimp_aetherfirestrike.dbr,Skill_AttackWeapon,100.0,4.0,0.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,Slam,,,aetherialimp_attack_b01_special.anm,27,0.9,,,,,27,0.9,7,1,0.2333,0.2593,0.6667,,,0.9,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),5,,,,1,0.0333,ZombieMutant_AetherSmash_Trail_FX01.dbr,3
records/creatures/enemies/aetherialimp_b01.dbr,dying,records/skills/nonplayerskillsgdx1/attackradius/aetherialimp_aethereruption.dbr,Skill_AttackRadius,,,,,,,,,,,,,0.0,,,Melee,NO-REF,,aetherialimp_attack_b01.anm,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/aetherialphantom_a01.dbr,special1,records/skills/nonplayerskills/attackprojectilering/aetherialphantom_synergyaetherboltnova.dbr,Skill_AttackProjectileRing,100.0,3.0,0.0,MediumRange,,,,,,,,,,,,Long,REF-UNSATISFIED-BY-TABLE,Nova,aetherialwisp_spellattack01.anm,0.8333,,,,records/fx/skillsother/itemskills/aethermissile_fxprojectileburst_large.dbr,9.0,18.0,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/aetherialphantom_a01.dbr,initial,records/skills/nonplayerskills/buffattackradius/aetherphantom_aetherfield.dbr,Skill_BuffAttackRadiusToggled,,,,,,,,False,,,,,,,,Short,NO-REF,,aetherialwisp_spellattack01.anm,0.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/aetherialwisp_a01.dbr,basic,records/skills/nonplayerskills/attacktendril/aetherwisp_zap.dbr,Skill_AttackSpellChaos,,,,,,,,,,,,,,,,Moderate,NO-REF,,aetherialwisp_spellattack01.anm,0.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boar_a01.dbr,special1,records/skills/nonplayerskills/attackcharge/genericphysical_charge.dbr,Skill_AttackWeaponCharge,50.0,8.0,6.0,LongRange,,,,,True,,,,,,,Melee,DIRECT-REF,Charge,,,boar_charge_end_a01.anm,22,0.7333,,,,,22,0.7333,7,1,0.2333,0.3182,0.5,,,0.7333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),5,,,,,,,4
records/creatures/enemies/boar_a02.dbr,special1,records/skills/nonplayerskills/attackmelee/boar_gore.dbr,Skill_AttackWeapon,100.0,8.0,4.0,ShortRange,,,,,,,,,,,,Melee,REF-UNSATISFIED-BY-TABLE,Slam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boar_a04.dbr,special1,records/skills/nonplayerskills/attackmelee/boar_gore.dbr,Skill_AttackWeapon,100.0,8.0,4.0,ShortRange,,,,,,,,,,,,Melee,REF-UNSATISFIED-BY-TABLE,Slam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boar_b01.dbr,special1,records/skills/nonplayerskills/attackradius/boar_groundslam.dbr,Skill_AttackRadius,75.0,8.0,3.0,ShortRange,0.0,,,,,,,,,,,Melee,DIRECT-REF,GroundSlam,,,boar_attackspecial_groundslam_a01.anm,55,1.8333,,,,,55,1.8333,40,1,1.3333,0.7273,0.5,,,1.8333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),33,,,,,,,3
records/creatures/enemies/boar_b01.dbr,special2,records/skills/nonplayerskills/attackcharge/boar_charge.dbr,Skill_AttackWeaponCharge,100.0,10.0,0.0,LongRange,,,,,True,records/fx/skillclass01/blitz1_warmuploop_fx01.dbr,,,,,,Melee,DIRECT-REF,Charge,,,boar_charge_end_a01.anm,22,0.7333,,,,,22,0.7333,7,1,0.2333,0.3182,0.5,,,0.7333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),5,,,,,,,4
records/creatures/enemies/boarfrost_a01.dbr,special1,records/skills/nonplayerskills/attackcharge/genericphysical_charge.dbr,Skill_AttackWeaponCharge,50.0,8.0,6.0,LongRange,,,,,True,,,,,,,Melee,DIRECT-REF,Charge,,,boar_charge_end_a01.anm,22,0.7333,,,,,22,0.7333,7,1,0.2333,0.3182,0.5,,,0.7333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),5,,,,,,,4
records/creatures/enemies/boarfrost_a02.dbr,special1,records/skills/nonplayerskills/attackmelee/boarfrost_gore.dbr,Skill_AttackWeapon,100.0,8.0,4.0,ShortRange,,,,,,,,,,,,Melee,REF-UNSATISFIED-BY-TABLE,Slam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boarfrost_b01.dbr,special1,records/skills/nonplayerskills/attackradius/boarfrost_groundslam.dbr,Skill_AttackRadius,75.0,8.0,3.0,ShortRange,0.0,,,,,,,,,,,Melee,DIRECT-REF,GroundSlam,,,boar_attackspecial_groundslam_a01.anm,55,1.8333,,,,,55,1.8333,40,1,1.3333,0.7273,0.5,,,1.8333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),33,,,,,,,3
records/creatures/enemies/boarfrost_b01.dbr,special2,records/skills/nonplayerskills/attackcharge/boar_frostcharge.dbr,Skill_AttackWeaponCharge,100.0,10.0,0.0,LongRange,,,,,True,records/fx/skillclass01/blitz1_warmuploop_fx01.dbr,,,,,,Melee,DIRECT-REF,Charge,,,boar_charge_end_a01.anm,22,0.7333,,,,,22,0.7333,7,1,0.2333,0.3182,0.5,,,0.7333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),5,,,,,,,4
records/creatures/enemies/bonerat_meleeb01.dbr,special1,records/skills/nonplayerskills/attackmelee/bonerat_devour.dbr,Skill_AttackWeapon,100.0,4.0,2.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,TripleBite,,,bonerat01a_attackspecial_bite3x_a01.anm,61,2.0333,,,,,61,2.0333,10|23|35,3,0.3333,0.1639,0.8667,0.4167,,2.0333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),5|19|30,,,,,,,7
records/creatures/enemies/bonerat_meleeb02.dbr,initial,records/skills/nonplayerskills/buffattackradius/bonerat_poisoncloud_attackaura.dbr,Skill_BuffAttackRadiusToggled,,,,,,,,True,,,,,,,,Short,NO-REF,,bonerat01a_alert_a01.anm,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/bonerat_rangeda01.dbr,special1,records/skills/nonplayerskills/attackprojectile/spines1.dbr,Skill_AttackProjectileBurst,100.0,,,LongRange,,,,,,,,,,,,Long,DIRECT-REF,SpineAttack,,,bonerat01a_attackspecial_quill_a01.anm,41,1.3667,records/fx/skillsother/projectile/spines1_projectile_fx01.dbr,20.0,20.0,,41,1.3667,21,1,0.7,0.5122,0.6667,,,1.3667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),17,,,,,,,3
records/creatures/enemies/bonerat_witchgod_a01.dbr,special1,records/skills/nonplayerskills/buff/bonerat_witchgod_frenzy.dbr,Skill_BuffSelfDuration,100.0,15.0,3.0,ShortRange,15.0,8.0,,False,,,,,,,,,NO-REF,,bonerat01a_alert_a01.anm,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/bonerat_witchgod_b01.dbr,basic,records/skills/nonplayerskills/attackprojectile/bonerat_witchgod_venomspines.dbr,Skill_AttackProjectileBurst,,,,,,,,,,,,,,,,Long,DIRECT-REF,SpineAttack,,,bonerat01a_attackspecial_quill_a01.anm,41,1.3667,records/fx/skillsother/projectile/poisonbolt_fxprojectile.dbr,18.0,19.0,,41,1.3667,21,1,0.7,0.5122,0.6667,,,1.3667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),17,,,,,,,3
records/creatures/enemies/bonerat_witchgod_b01.dbr,initial,records/skills/nonplayerskills/buff/bonerat_witchgod_poisonaura.dbr,Skill_BuffRadiusToggled,,,,,,,,True,,,,,,,,,NO-REF,,bonerat01a_alert_a01.anm,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/aetherial_fleshhulk_mine.dbr,special1,records/skills/nonplayerskills/bossskills/backbreaker_aethersmash.dbr,Skill_AttackWave,100.0,5.0,3.0,ShortRange,5.0,,,,,,0.6499999761581421,15.0,0.30000001192092896,,,Moderate,DIRECT-REF,Sunder,,,fleshhulk_unarmed_attackspecial_sunder.anm,121,4.0333,,,,,121,4.0333,56,1,1.8667,0.4628,2.1667,,,4.0333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),44,,,,12,0.4,Sunder_cast_FX.dbr|Sunder_overheadcast_FX.dbr,7
records/creatures/enemies/boss&quest/aetherial_fleshhulk_mine.dbr,special2,records/skills/nonplayerskills/bossskills/backbreaker_aetherstomp.dbr,Skill_AttackRadius,100.0,8.0,0.0,MediumRange,,,,,,,,,0.5,,,Short,DIRECT-REF,Special01,,,fleshhulk_unarmed_attackspecial_a01.anm,121,4.0333,,,,,121,4.0333,56,1,1.8667,0.4628,2.1667,,,4.0333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),44,,,,,,,4
records/creatures/enemies/boss&quest/aetherial_fleshhulk_mine.dbr,special3,records/skills/nonplayerskills/bossskills/backbreaker_charge.dbr,Skill_AttackWeaponCharge,100.0,5.0,5.0,LongRange,5.0,,,,True,records/fx/skillclass01/blitz1_warmuploop_fx01.dbr,,,0.25,,,Melee,DIRECT-REF,Charge,,,fleshhulk_unarmed_charge_end.anm,41,1.3667,,,,,41,1.3667,2,1,0.0667,0.0488,1.3,,,1.3667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),1,,,,,,,3
records/creatures/enemies/boss&quest/aetherial_fleshhulk_mine.dbr,special4,records/skills/nonplayerskills/bossskills/angela_devastation_shortrange.dbr,Skill_BuffAttackRadiusDrop,100.0,16.0,10.0,AnyRange,,9.0,,,,,,,,,0.30000001192092896,Maximum,REF-UNSATISFIED-BY-TABLE,Devastation,fleshhulk_unarmed_attack_a01.anm,2.1667,,,,records/fx/skillclass05/devastation2_projectilefx01.dbr,40.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/aetherial_fleshhulk_mine.dbr,initial,records/skills/nonplayerskills/bossskills/backbreaker_aetherfield.dbr,Skill_BuffAttackRadiusToggled,,,,,,,,True,,,,,,,,Short,NO-REF,,fleshhulk_unarmed_attack_a01.anm,2.1667,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/aetherial_fleshhulk_mine.dbr,dying,records/skills/nonplayerskills/bossskills/backbreaker_aetherexplosion1.dbr,Skill_AttackProjectileAreaEffect,,,,,,6.0,,,,,,,,,,Short,NO-REF,,fleshhulk_unarmed_attack_a01.anm,2.1667,,,,records/fx/skillsother/aoe/aetherexplosion_projectilefx01.dbr,,3.0,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/aetherialcolossus_galakros.dbr,special1,records/skills/nonplayerskillsgdx1/bossskills/galakros_poisongrenadeburst.dbr,Skill_AttackProjectileFan,100.0,4.0,1.0,MediumRange,,,,,,,,,,,,Maximum,DIRECT-REF,CannonShotSunder,,,aetherialcolossus_cannonshot_a01_sunder.anm,38,1.2667,records/fx/skillsothergdx1/projectile/acidorb_burst_projectilefx01.dbr,16.0,20.0,,38,1.2667,11,1,0.3667,0.2895,0.9,,,1.2667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),1,,,,1,0.0333,Sunder_cast_FX.dbr|Sunder_overheadcast_FX.dbr,4
records/creatures/enemies/boss&quest/aetherialcolossus_galakros.dbr,special2,records/skills/nonplayerskillsgdx1/bossskills/galakros_poisonslam.dbr,Skill_AttackRadius,100.0,6.0,2.0,ShortRange,,,,,,,,,,,,Short,DIRECT-REF,Slam,,,aetherialcolossus_attackspecial_a01.anm,71,2.3667,,,,,71,2.3667,43,1,1.4333,0.6056,0.9333,,,2.3667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),36,,,,15,0.5,ZombieMutant_AetherSmash_Trail_FX01.dbr,6
records/creatures/enemies/boss&quest/aetherialcolossus_galakros.dbr,special3,records/skills/nonplayerskillsgdx1/bossskills/galakros_roar.dbr,Skill_AttackRadius,100.0,11.0,4.0,ShortRange,,,,,,,,,,,,Short,DIRECT-REF,Roar,,,aetherialcolossus_roar_a01.anm,66,2.2,,,,,66,2.2,25,1,0.8333,0.3788,1.3667,,,2.2,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),18,,,,,,,2
records/creatures/enemies/boss&quest/aetherialcolossus_galakros.dbr,special4,records/skills/nonplayerskillsgdx1/bossskills/galakros_vilecharge.dbr,Skill_AttackWeaponCharge,100.0,3.0,1.0,LongRange,,,,,True,records/fx/skillclass01/blitz1_warmuploop_fx01.dbr,,,0.25,,,Melee,DIRECT-REF,Charge,,,aetherialcolossus_charged_end_a01.anm,41,1.3667,,,,,41,1.3667,2,1,0.0667,0.0488,1.3,,,1.3667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),1,,,,,,,3
records/creatures/enemies/boss&quest/aetherialcolossus_galakros.dbr,special5,records/skills/nonplayerskillsgdx1/bossskills/galakros_poisonstrike.dbr,Skill_AttackWeapon,90.0,4.0,2.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,Slam,,,aetherialcolossus_attackspecial_a01.anm,71,2.3667,,,,,71,2.3667,43,1,1.4333,0.6056,0.9333,,,2.3667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),36,,,,15,0.5,ZombieMutant_AetherSmash_Trail_FX01.dbr,6
records/creatures/enemies/boss&quest/aetherialcommander_01.dbr,special1,records/skills/nonplayerskills/bossskills/possessedcommander_flamethrower.dbr,Skill_AttackWave,100.0,14.0,6.0,ShortRange,,,,,,,0.25,12.0,,,,Short,DIRECT-REF,Flamethrower,,,commander_attackspecial_d01.anm,111,3.7,,,,,111,3.7,30|60|90,3,1.0,0.2703,0.7,1.0,,3.7,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),24|55|85,,,,24,0.8,AetherFireBlast_FX01.dbr,8
records/creatures/enemies/boss&quest/aetherialcommander_01.dbr,special2,records/skills/nonplayerskills/bossskills/possessedcommander_aetherburst.dbr,Skill_AttackProjectileBurst,100.0,10.0,8.0,LongRange,,,,,,,,,,,,Long,DIRECT-REF,HeavyBlast,,,commander_attackspecial_a01.anm,66,2.2,records/fx/skillsother/itemskills/aethermissile_fxprojectileburstfast_large.dbr,25.0,20.0,,66,2.2,45,1,1.5,0.6818,0.7,,,2.2,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),43,,,,1,0.0333,records/FX/SkillsOther/CastFX/AetherializedCommander_AetherBurst01_FX.dbr,5
records/creatures/enemies/boss&quest/aetherialcommander_01.dbr,special3,records/skills/nonplayerskills/bossskills/possessedcommander_airstrike.dbr,Skill_AttackProjectileDrop,100.0,21.0,12.0,AnyRange,,,,,,,,,,,,Maximum,DIRECT-REF,AirStrikeSunder,,,commander_attackspecial_b01_sunder.anm,35,1.1667,records/fx/skillsother/aoe/aetherializedcommander_airstrike_projectilefx01.dbr,24.0,24.0,0.0,35,1.1667,30,1,1.0,0.8571,0.1667,,,1.1667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),18,,,,1,0.0333,Sunder_cast_FX.dbr|Sunder_overheadcast_FX.dbr,5
records/creatures/enemies/boss&quest/aetherialcommander_01.dbr,special4,records/skills/nonplayerskills/bossskills/possessedcommander_cannonbarrage.dbr,Skill_AttackProjectile,100.0,14.0,3.0,MediumRange,,,,,,,,,,,,Long,DIRECT-REF,Barrage,,,commander_attackspecial_c01.anm,64,2.1333,records/fx/skillsother/projectile/aether_cannonball_projectilefx01.dbr,20.0,22.0,0.0,64,2.1333,7|26|45,3,0.2333,0.1094,0.6333,0.6333,,2.1333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),5|24|43,,,,5,0.1667,records/FX/SkillsOther/CastFX/AetherializedCommander_Cannon01_FX.dbr,10
records/creatures/enemies/boss&quest/aetherialfleshshaper_hinissius.dbr,basic,records/skills/nonplayerskillsgdx1/bossskills/fleshshaperhinissius_stormfirewave.dbr,Skill_AttackWave,,,,,,,,,,,1.0,15.0,0.30000001192092896,,,Moderate,DIRECT-REF,Roar,,,aetherialfleshshaper_roar_a01.anm,51,1.7,,,,,51,1.7,22,1,0.7333,0.4314,0.9667,,,1.7,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),12,,,,,,,3
records/creatures/enemies/boss&quest/aetherialfleshshaper_hinissius.dbr,special1,records/skills/nonplayerskillsgdx1/bossskills/fleshshaperhinissius_stormfirewavetriple.dbr,Skill_AttackWave,100.0,4.0,1.0,MediumRange,,,,,,,1.2000000476837158,15.0,0.30000001192092896,,,Moderate,DIRECT-REF,RoarTriple,,,aetherialfleshshaper_roartriple_a01.anm,51,1.7,,,,,51,1.7,16|24|35,3,0.5333,0.3137,0.5333,0.3167,,1.7,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),12,,,,1,0.0333,ZombieMutant_AetherSmash_Trail_FX01.dbr,7
records/creatures/enemies/boss&quest/aetherialfleshshaper_hinissius.dbr,special2,records/skills/nonplayerskillsgdx1/bossskills/fleshshaperhinissius_stormdevastation.dbr,Skill_BuffAttackRadiusDrop,100.0,8.0,3.0,AnyRange,,10.0,,,,,,,,,1.2000000476837158,Maximum,NO-REF,,aetherialfleshshaper_attack_a02.anm,1.3667,,,,records/fx/skillsother/projectile/lightningorb_drop_fxprojectile.dbr,24.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/aetherialfleshshaper_hinissius.dbr,special3,records/skills/nonplayerskillsgdx1/bossskills/fleshshaperhinissius_summonstormcolossus.dbr,Skill_SpawnPet,100.0,16.0,8.0,AnyRange,,,,True,,,,,,,,Short,DIRECT-REF,Summon,,,aetherialfleshshaper_summon_a01.anm,56,1.8667,,,,,56,1.8667,22,1,0.7333,0.3929,1.1333,,,1.8667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),18,,,,,,,3
records/creatures/enemies/boss&quest/banditleader_darius.dbr,basic,records/skills/nonplayerskills/bossskills/darius_aetherstrike.dbr,Skill_WeaponPool_BasicAttack,,,,,,,,,,,,,,,,Maximum,NO-REF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/banditleader_darius.dbr,special1,records/skills/nonplayerskills/bossskills/darius_summon_aethercrystal.dbr,Skill_SpawnPetMonster,100.0,24.0,5.5,AnyRange,14.0,,,False,,,,,,,,Long,DIRECT-REF,Summon,,,hero01_darius_cast_summon.anm,19,0.6333,,,,,19,0.6333,12,1,0.4,0.6316,0.2333,,15,0.5,0.7895,MEASURED-ALLOWINTERRUPT,9,,,,,,,5
records/creatures/enemies/boss&quest/banditleader_darius.dbr,special2,records/skills/nonplayerskills/bossskills/darius_aetherconflagration.dbr,Skill_AttackProjectile,100.0,6.0,3.5,MediumRange,0.4000000059604645,,,,,,,,,,,Long,DIRECT-REF,Throw,,,hero01_sword1h_throw_a01.anm,27,0.9,records/fx/skillsother/projectile_aoe/aetherconflagration_darius_projectilefx01.dbr,15.0,19.0,35.0,27,0.9,14,1,0.4667,0.5185,0.4333,,16,0.5333,0.5926,MEASURED-ALLOWINTERRUPT,1,,,,,,,4
records/creatures/enemies/boss&quest/banditleader_darius.dbr,special3,records/skills/nonplayerskills/bossskills/darius_aethershield_01.dbr,Skill_BuffSelfDuration,100.0,27.0,1.0,AnyRange,32.0,9.0,,True,,,,,,,,Long,NO-REF,,hero01_cast_slow.anm,0.6333,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/banditleader_darius.dbr,special4,records/skills/nonplayerskills/bossskills/darius_aetherfireaura.dbr,Skill_BuffRadiusToggled,100.0,360.0,1.5,AnyRange,,,,True,,,,,,,,,NO-REF,,hero01_cast_slow.anm,0.6333,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/banditleader_darius.dbr,initial,records/skills/nonplayerskills/bossskills/darius_aetherform.dbr,Skill_BuffAttackRadiusToggled,,,,,,,,True,,,,,,,,Short,NO-REF,,hero01_cast_slow.anm,0.6333,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/banditminiboss_coastcaveboss.dbr,special1,records/skills/nonplayerskills/bossskills/outlaw_bladearc1.dbr,Skill_AttackWeapon,100.0,5.0,0.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,AttackSweep,,,hero01_sword1h_skill_arcattack01.anm,29,0.9667,,,,,29,0.9667,14,1,0.4667,0.4828,0.5,,18,0.6,0.6207,MEASURED-ALLOWINTERRUPT,12,18,0.2,0.1667,14,0.4667,CleanSweep1_FX01.dbr,7
records/creatures/enemies/boss&quest/banditminiboss_coastcaveboss.dbr,special2,records/skills/nonplayerskills/bossskills/outlaw_shieldhammer1.dbr,Skill_AttackWave,80.0,10.0,3.0,MediumRange,,,,,,,0.25,9.0,0.20000000298023224,,,Short,DIRECT-REF,Forcewave,,,hero01_sword1h_skill_shieldbash01.anm,19,0.6333,,,,,19,0.6333,8,1,0.2667,0.4211,0.3667,,13,0.4333,0.6842,MEASURED-ALLOWINTERRUPT,7,,,0.0333,9,0.3,Forcewave1_PathFX.dbr,7
records/creatures/enemies/boss&quest/banditminiboss_coastcaveboss.dbr,initial,records/skills/nonplayerskills/bossskills/balthazar_mightaura.dbr,Skill_BuffRadiusToggled,,,,,,,,True,,,,,,,,,NO-REF,,hero01_sword1h_spellattack_b01.anm,0.6333,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/banditminiboss_mine01.dbr,basic,records/skills/nonplayerskills/bossskills/outlaw_flamestrike1.dbr,Skill_WeaponPool_BasicAttack,,,,,,,,,,,,,,,,Maximum,NO-REF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/banditminiboss_mine01.dbr,special1,records/skills/nonplayerskills/bossskills/outlaw_thermitemine.dbr,Skill_AttackProjectileSpawnPet,100.0,6.0,3.0,ShortRange,,,,,,,,,,,,Moderate,DIRECT-REF,Throw,,,hero01_unarmed_throw_a01.anm,27,0.9,records/fx/skillclass02/thermitemine1_spawnprojectile_fx01.dbr,40.0,10.0,25.0,27,0.9,14,1,0.4667,0.5185,0.4333,,16,0.5333,0.5926,MEASURED-ALLOWINTERRUPT,1,,,,,,,4
