record,status,arz_owners,anim_table,controller,monster_classification,character_attack_speed,character_attack_speed_tag,character_spellcast_speed,character_run_speed,walk_speed,run_speed_jitter,min_rotation_speed,max_rotation_speed,num_attack_slots,waiting_anim_delay_ms,death_anim_blend_time,basic_attack_anims,basic_attack_anim_weights,basic_attack_anim_speeds,basic_attack_anim_durs_s,basic_attack_dur_s,basic_swing_period_s,anim_classes_alt,ctrl_max_swing_pause,ctrl_reposition_chance,ctrl_dodge_chance,ctrl_dodge_delay,ctrl_pursuit_time_ms,ctrl_view_distance,ctrl_inner_view_distance,ctrl_flee_behavior,ctrl_enemy_too_close,basic_anm_frames,basic_anm_dur_s,basic_hit_frames,basic_n_hits,basic_windup_s,basic_windup_frac,basic_recovery_s,basic_intra_clip_hit_gap_s,basic_allow_interrupt_frame,basic_root_lock_s,basic_root_lock_frac,basic_root_lock_grade,basic_swipe_on_frames,basic_swipe_off_frames,basic_active_window_s,basic_ps_window_s,basic_fx_first_frame,basic_fx_first_onset_s,basic_fx_entities,basic_n_events
records/creatures/enemies/bonerat_meleea01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_bonerat02.dbr,records/controllers/enemy/controller_bonerat_melee.dbr,Common,1.100000023841858,CharacterAttackSpeedAverage,1.0,1.25,1.0,15.0,4.0,8.0,4,5000,250.0,bonerat01a_attack_a01.anm|bonerat01a_attack_b01.anm|bonerat01a_attack_c01.anm,100.0|100.0|100.0,1.0|1.0|1.0,1.2000|1.1333|1.5000,1.2778,1.1616,,0.6000000238418579,0,0,6000,10000,80.0,12.0,NeverFlee,0.0,36,1.2,18,1,0.6,0.5,0.6,,,1.2,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),15,,,,,,,3
records/creatures/enemies/bonerat_meleeb01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_bonerat02.dbr,records/controllers/enemy/controller_bonerat_melee.dbr,Champion,2.0999999046325684,CharacterAttackSpeedAverage,1.7999999523162842,1.399999976158142,1.0,15.0,4.0,8.0,4,5000,250.0,bonerat01a_attack_a01.anm|bonerat01a_attack_b01.anm|bonerat01a_attack_c01.anm,100.0|100.0|100.0,1.0|1.0|1.0,1.2000|1.1333|1.5000,1.2778,0.6085,,0.6000000238418579,0,0,6000,10000,80.0,12.0,NeverFlee,0.0,36,1.2,18,1,0.6,0.5,0.6,,,1.2,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),15,,,,,,,3
records/creatures/enemies/bonerat_meleeb02.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_bonerat02.dbr,records/controllers/enemy/controller_bonerat_melee.dbr,Champion,1.100000023841858,CharacterAttackSpeedAverage,1.0,1.149999976158142,1.0,15.0,4.0,8.0,4,5000,250.0,bonerat01a_attack_a01.anm|bonerat01a_attack_b01.anm|bonerat01a_attack_c01.anm,100.0|100.0|100.0,1.0|1.0|1.0,1.2000|1.1333|1.5000,1.2778,1.1616,,0.6000000238418579,0,0,6000,10000,80.0,12.0,NeverFlee,0.0,36,1.2,18,1,0.6,0.5,0.6,,,1.2,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),15,,,,,,,3
records/creatures/enemies/bonerat_rangeda01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_bonerat02.dbr,records/controllers/enemy/controller_bonerat_ranged.dbr,Common,1.100000023841858,CharacterAttackSpeedAverage,1.0,1.100000023841858,1.0,15.0,4.0,8.0,4,5000,250.0,bonerat01a_attack_a01.anm|bonerat01a_attack_b01.anm|bonerat01a_attack_c01.anm,100.0|100.0|100.0,1.0|1.0|1.0,1.2000|1.1333|1.5000,1.2778,1.1616,,1.399999976158142,45,0,6000,10000,80.0,12.0,NeverFlee,0.0,36,1.2,18,1,0.6,0.5,0.6,,,1.2,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),15,,,,,,,3
records/creatures/enemies/bonerat_witchgod_a01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_bonerat02.dbr,records/controllers/enemy/controller_bonerat_melee.dbr,Common,1.100000023841858,CharacterAttackSpeedAverage,1.0,1.25,1.0,15.0,4.0,8.0,4,5000,250.0,bonerat01a_attack_a01.anm|bonerat01a_attack_b01.anm|bonerat01a_attack_c01.anm,100.0|100.0|100.0,1.0|1.0|1.0,1.2000|1.1333|1.5000,1.2778,1.1616,,0.6000000238418579,0,0,6000,10000,80.0,12.0,NeverFlee,0.0,36,1.2,18,1,0.6,0.5,0.6,,,1.2,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),15,,,,,,,3
records/creatures/enemies/bonerat_witchgod_b01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_bonerat02.dbr,records/controllers/enemy/controller_bonerat_ranged.dbr,Champion,1.100000023841858,CharacterAttackSpeedAverage,1.0,1.100000023841858,1.0,15.0,4.0,8.0,4,5000,250.0,bonerat01a_attack_a01.anm|bonerat01a_attack_b01.anm|bonerat01a_attack_c01.anm,100.0|100.0|100.0,1.0|1.0|1.0,1.2000|1.1333|1.5000,1.2778,1.1616,,1.399999976158142,45,0,6000,10000,80.0,12.0,NeverFlee,0.0,36,1.2,18,1,0.6,0.5,0.6,,,1.2,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),15,,,,,,,3
records/creatures/enemies/boss&quest/aetherial_fleshhulk_mine.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_fleshhulk.dbr,records/controllers/enemy/controller_meleetank.dbr,Quest,1.25,CharacterAttackSpeedAverage,1.0,0.8999999761581421,1.0,25.0,4.0,8.0,8,5000,250.0,fleshhulk_unarmed_attack_a01.anm|fleshhulk_unarmed_attack_b01.anm,100.0|100.0,1.25|1.25,1.7333|1.6267,1.68,1.344,,1.0,0,0,0,10000,80.0,12.0,NeverFlee,0.0,65,2.1667,23,1,0.7667,0.3538,1.4,,,2.1667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),18,,,,,,,2
records/creatures/enemies/boss&quest/aetherialcolossus_galakros.dbr,OK,gdx1|sm1,records/creatures/enemies/anm/anm_aetherialcolossus.dbr,records/controllers/enemy/controller_aetherialcolossus.dbr,Quest,1.2000000476837158,CharacterAttackSpeedAverage,1.5,1.100000023841858,1.0,0.0,12.0,18.0,8,5000,250.0,aetherialcolossus_attack_a01.anm|aetherialcolossus_attack_b01.anm,100.0|100.0,1.25|1.25,1.7333|1.6267,1.68,1.4,,0.30000001192092896,0,0,0,10000,80.0,12.0,NeverFlee,0.0,65,2.1667,23,1,0.7667,0.3538,1.4,,,2.1667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),18,,,,,,,2
records/creatures/enemies/boss&quest/aetherialcommander_01.dbr,OK,base|gdx3|sm_mod,records/creatures/enemies/anm/anm_aetherialized_commander.dbr,records/controllers/enemy/controller_boss_aetherialabomination.dbr,Quest,1.0,CharacterAttackSpeedAverage,1.0,1.0,1.0,,4.0,8.0,8,5000,250.0,commander_attack_a01.anm|commander_attack_b01.anm,100.0|100.0,1.0|1.0,0.9333|0.8667,0.9,0.9,,0.5,100,0,0,10000,80.0,12.0,NeverFlee,0.0,28,0.9333,14,1,0.4667,0.5,0.4667,,,0.9333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),9,,,,,,,2
records/creatures/enemies/boss&quest/aetherialfleshshaper_hinissius.dbr,OK,gdx1|sm1,records/creatures/enemies/anm/anm_aetherialfleshshaper.dbr,records/controllers/enemy/controller_aetherialfleshshaper.dbr,Quest,1.0,CharacterAttackSpeedAverage,1.0,1.0,1.0,,6.0,10.0,8,5000,250.0,aetherialfleshshaper_attack_a01.anm|aetherialfleshshaper_attack_a02.anm,100.0|100.0,1.25|1.25,1.1200|1.0933,1.1067,1.1067,,1.2999999523162842,75,70,4000,10000,80.0,12.0,NeverFlee,0.0,42,1.4,16,1,0.5333,0.381,0.8667,,,1.4,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),12,,,,,,,2
records/creatures/enemies/boss&quest/banditleader_darius.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_dariuscronley.dbr,records/controllers/enemy/controller_boss_darius.dbr,Quest,0.699999988079071,CharacterAttackSpeedAverage,1.0,0.800000011920929,1.0,,12.0,18.0,8,5000,250.0,hero01_sword1h_attack_a01.anm|hero01_sword1h_attack_b01.anm,100.0|100.0,1.25|1.25,0.5067|0.5067,0.5067,0.7238,sHanded|dHanded|dualRanged|staff|ranged1h|ranged2h,,100,65,3000,10000,80.0,12.0,NeverFlee,0.0,19,0.6333,8,1,0.2667,0.4211,0.3667,,11,0.3667,0.5789,MEASURED-ALLOWINTERRUPT,6,11,0.1667,0.2333,,,,6
records/creatures/enemies/boss&quest/banditminiboss_coastcaveboss.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_human.dbr,records/controllers/enemy/controller_human_meleechampion.dbr,Quest,1.0,CharacterAttackSpeedAverage,1.0,0.800000011920929,1.0,,12.0,18.0,8,5000,250.0,hero01_sword1h_attack_a01.anm|hero01_sword1h_attack_b01.anm,100.0|100.0,1.25|1.25,0.5067|0.5067,0.5067,0.5067,sHanded|dHanded|dualRanged|ranged1h|ranged2h,0.800000011920929,0,30,1500,10000,80.0,12.0,NeverFlee,0.0,19,0.6333,8,1,0.2667,0.4211,0.3667,,11,0.3667,0.5789,MEASURED-ALLOWINTERRUPT,6,11,0.1667,0.2333,,,,6
records/creatures/enemies/boss&quest/banditminiboss_mine01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_human.dbr,records/controllers/enemy/controller_human_meleechampion.dbr,Quest,1.100000023841858,CharacterAttackSpeedAverage,1.0,0.800000011920929,1.0,,12.0,18.0,8,5000,250.0,hero01_sword1h_attack_a01.anm|hero01_sword1h_attack_b01.anm,100.0|100.0,1.25|1.25,0.5067|0.5067,0.5067,0.4606,sHanded|dHanded|dualRanged|ranged1h|ranged2h,0.800000011920929,0,30,1500,10000,80.0,12.0,NeverFlee,0.0,19,0.6333,8,1,0.2667,0.4211,0.3667,,11,0.3667,0.5789,MEASURED-ALLOWINTERRUPT,6,11,0.1667,0.2333,,,,6
records/creatures/enemies/boss&quest/banditminiboss_pitmaster.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_human.dbr,records/controllers/enemy/controller_human_meleechampion.dbr,Quest,1.149999976158142,CharacterAttackSpeedAverage,1.0,1.0,1.0,,12.0,18.0,8,5000,250.0,hero01_sword1h_attack_a01.anm|hero01_sword1h_attack_b01.anm,100.0|100.0,1.25|1.25,0.5067|0.5067,0.5067,0.4406,sHanded|dHanded|dualRanged|ranged1h|ranged2h,0.800000011920929,0,30,1500,10000,80.0,12.0,NeverFlee,0.0,19,0.6333,8,1,0.2667,0.4211,0.3667,,11,0.3667,0.5789,MEASURED-ALLOWINTERRUPT,6,11,0.1667,0.2333,,,,6
records/creatures/enemies/boss&quest/beetle_maggot01.dbr,OK,gdx2|sm2,records/creatures/enemies/anm/anm_beetle.dbr,records/controllers/enemy/controller_beetle_melee.dbr,Quest,1.0,CharacterAttackSpeedAverage,1.0,1.100000023841858,1.0,,4.0,8.0,8,5000,250.0,sandbeetle01a_attack_a01.anm|sandbeetle01a_attack_b01.anm|sandbeetle01a_attack_c01.anm,100.0|100.0|100.0,1.0|1.0|1.0,0.8667|1.0333|1.1667,1.0222,1.0222,,0.699999988079071,0,0,6000,10000,80.0,12.0,NeverFlee,0.0,26,0.8667,13,1,0.4333,0.5,0.4333,,,0.8667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),11,,,,,,,2
records/creatures/enemies/boss&quest/beetle_maggot01_maggotsummon.dbr,OK,gdx2|sm2,records/creatures/enemies/anm/anm_maggot_ambush1.dbr,records/controllers/enemy/controller_beetle_melee.dbr,Common,1.0,CharacterAttackSpeedAverage,1.0,1.0,0.6000000238418579,15.0,4.0,8.0,4,5000,250.0,maggot01a_attack_a01.anm|maggot01a_attack_b01.anm,100.0|100.0,1.0|1.0,1.0333|1.0333,1.0333,1.0333,,0.699999988079071,0,0,6000,10000,80.0,12.0,NeverFlee,0.0,31,1.0333,12,1,0.4,0.3871,0.6333,,,1.0333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),10,,,,,,,2
records/creatures/enemies/boss&quest/chthonian_chthonicroguelike_02.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_chthonian_dreadguard.dbr,records/controllers/enemy/controller_chthonicminiona01.dbr,Quest,1.100000023841858,CharacterAttackSpeedAverage,1.0,1.2000000476837158,1.0,,12.0,18.0,8,5000,250.0,dreadguard_sword2h_attack_a01.anm|dreadguard_sword2h_attack_b01.anm,100.0|100.0,1.25|1.25,0.7733|0.8000,0.7867,0.7152,axe2h|mace2h|sword2h|spear2h,0.6000000238418579,75,50,1500,10000,80.0,12.0,NeverFlee,0.0,29,0.9667,12,1,0.4,0.4138,0.5667,,,0.9667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),9,,,,,,,2
records/creatures/enemies/boss&quest/chthoniandevourer_chthonicvoid.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_chthonian_devourer.dbr,records/controllers/enemy/controller_chthoniandevourerboss.dbr,Quest,1.2000000476837158,CharacterAttackSpeedAverage,1.0,1.2999999523162842,1.149999976158142,,4.0,8.0,8,5000,250.0,devourer_attack_a01.anm|devourer_attack_b01.anm,100.0|100.0,1.0|1.0,0.8333|0.8000,0.8167,0.6806,,0.6000000238418579,100,0,6000,10000,80.0,12.0,NeverFlee,0.0,25,0.8333,11,1,0.3667,0.44,0.4667,,,0.8333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),6,,,,,,,2
records/creatures/enemies/boss&quest/chthonianfiend_trappedandalone_01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_chthonianvoidfiend.dbr,records/controllers/enemy/controller_zombiemutanta01.dbr,Quest,1.149999976158142,CharacterAttackSpeedAverage,1.149999976158142,1.100000023841858,1.149999976158142,,4.0,8.0,8,5000,250.0,voidfiend_attack_01.anm|voidfiend_attack_02.anm,100.0|100.0,1.0|1.0,1.4333|1.4333,1.4333,1.2464,,1.100000023841858,0,0,0,10000,80.0,12.0,NeverFlee,0.0,43,1.4333,15,1,0.5,0.3488,0.9333,,,1.4333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),12,,,,,,,2
records/creatures/enemies/boss&quest/chthonianleech_necropolis_01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_chthonian_leech.dbr,records/controllers/enemy/controller_chthonicleech_melee.dbr,Quest,1.0,CharacterAttackSpeedAverage,1.0,1.2000000476837158,1.0,,4.0,8.0,8,5000,250.0,leech_attack_a01.anm|leech_attack_b01.anm,100.0|100.0,1.25|1.25,0.8267|0.6933,0.76,0.76,,0.4000000059604645,0,50,1500,10000,80.0,12.0,NeverFlee,0.0,31,1.0333,13,1,0.4333,0.4194,0.6,,,1.0333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),9,,,,,,,2
records/creatures/enemies/boss&quest/chthonianleech_void_01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_chthonian_leech.dbr,records/controllers/enemy/controller_chthonicleech_melee.dbr,Quest,1.0,CharacterAttackSpeedAverage,1.0,1.2000000476837158,1.0,,4.0,8.0,8,5000,250.0,leech_attack_a01.anm|leech_attack_b01.anm,100.0|100.0,1.25|1.25,0.8267|0.6933,0.76,0.76,,0.4000000059604645,0,50,1500,10000,80.0,12.0,NeverFlee,0.0,31,1.0333,13,1,0.4333,0.4194,0.6,,,1.0333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),9,,,,,,,2
records/creatures/enemies/boss&quest/chthonianmonstrosity_chthonicroguelike.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_chthonianabomination.dbr,records/controllers/enemy/controller_chthonicminiona01.dbr,Hero,1.2999999523162842,CharacterAttackSpeedAverage,1.2000000476837158,1.399999976158142,1.0,15.0,4.0,8.0,8,5000,250.0,abomination_attack_a01.anm|abomination_attack_b01.anm,100.0|100.0,1.0|1.0,2.0333|2.0333,2.0333,1.5641,,0.6000000238418579,75,50,1500,10000,80.0,12.0,NeverFlee,0.0,61,2.0333,27,1,0.9,0.4426,1.1333,,,2.0333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),23,,,,,,,2
records/creatures/enemies/boss&quest/chthonianmonstrosity_outcastquesttarget.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_chthonianabomination.dbr,records/controllers/enemy/controller_chthonicminiona01.dbr,Hero,1.2999999523162842,CharacterAttackSpeedAverage,1.2000000476837158,1.399999976158142,1.0,15.0,4.0,8.0,8,5000,250.0,abomination_attack_a01.anm|abomination_attack_b01.anm,100.0|100.0,1.0|1.0,2.0333|2.0333,2.0333,1.5641,,0.6000000238418579,75,50,1500,10000,80.0,12.0,NeverFlee,0.0,61,2.0333,27,1,0.9,0.4426,1.1333,,,2.0333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),23,,,,,,,2
records/creatures/enemies/boss&quest/chthonianrylok_gabalthunn.dbr,OK,gdx1|sm1,records/creatures/enemies/anm/anm_chthonian_rylok.dbr,records/controllers/enemy/controller_chthonicrylok.dbr,Quest,1.100000023841858,CharacterAttackSpeedAverage,1.0,1.100000023841858,1.0,0.0,4.0,8.0,8,5000,250.0,chthonianrylok_attack_a01.anm|chthonianrylok_attack_a02.anm,100.0|100.0,1.25|1.25,0.8800|1.0400,0.96,0.8727,,0.6000000238418579,0,50,1500,10000,80.0,12.0,NeverFlee,0.0,33,1.1,13,1,0.4333,0.3939,0.6667,,,1.1,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),10,,,,,,,2
records/creatures/enemies/boss&quest/chthonianservitor_lunalvalgoth.dbr,OK,gdx1|gdx2|sm1,records/creatures/enemies/anm/anm_chthonian_servitor.dbr,records/controllers/enemy/controller_chthonianservitor.dbr,Quest,1.149999976158142,CharacterAttackSpeedAverage,1.0,1.2000000476837158,1.100000023841858,0.0,3.0,6.0,8,5000,250.0,chthonianservitor_attack_a01.anm|chthonianservitor_attack_b01.anm,100.0|100.0,1.0|1.0,1.2333|1.2333,1.2333,1.0725,,1.2000000476837158,0,,,10000,80.0,12.0,NeverFlee,0.0,37,1.2333,12|24,2,0.4,0.3243,0.4333,0.4,,1.2333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),8|20,,,,,,,4
records/creatures/enemies/boss&quest/cultist_captain_01.dbr,OK,base|gdx2|sm_mod,records/creatures/pc/anm_malepc.dbr,records/controllers/enemy/controller_humanchthonic_bosscaster.dbr,Quest,1.0,CharacterAttackSpeedAverage,1.0,0.800000011920929,0.699999988079071,15.0,4.0,8.0,8,5000,250.0,hero01_sword1h_attack_a01.anm|hero01_sword1h_attack_b01.anm,100.0|100.0,1.25|1.25,0.5067|0.5067,0.5067,0.5067,sHanded|dHanded|dualRanged|ranged1h|ranged2h|axe2h|mace2h|sword2h|spear2h,0.800000011920929,100,75,750,10000,80.0,12.0,NeverFlee,0.0,19,0.6333,8,1,0.2667,0.4211,0.3667,,11,0.3667,0.5789,MEASURED-ALLOWINTERRUPT,6,11,0.1667,0.2333,,,,6
records/creatures/enemies/boss&quest/cultist_captain_02.dbr,OK,base|sm_mod,records/creatures/pc/anm_femalepc.dbr,records/controllers/enemy/controller_humanchthonic_bosscaster.dbr,Quest,1.0,CharacterAttackSpeedAverage,1.0,0.800000011920929,0.699999988079071,15.0,4.0,8.0,8,5000,250.0,heroine01_sword1h_attack_a01.anm|heroine01_sword1h_attack_b01.anm,100.0|100.0,1.25|1.25,0.5067|0.5067,0.5067,0.5067,sHanded|dHanded|dualRanged|ranged1h|ranged2h|axe2h|mace2h|sword2h|spear2h,0.800000011920929,100,75,750,10000,80.0,12.0,NeverFlee,0.0,19,0.6333,8,1,0.2667,0.4211,0.3667,,11,0.3667,0.5789,MEASURED-ALLOWINTERRUPT,6,11,0.1667,0.2333,,,,6
records/creatures/enemies/boss&quest/cultist_cultleader_01.dbr,OK,base|gdx2|sm_mod,records/creatures/pc/anm_malepc.dbr,records/controllers/enemy/controller_humanchthonic_bosscaster.dbr,Quest,0.6000000238418579,CharacterAttackSpeedAverage,1.0,0.699999988079071,,0.0,12.0,18.0,8,5000,250.0,hero01_sword1h_attack_a01.anm|hero01_sword1h_attack_b01.anm,100.0|100.0,1.0|1.0,0.6333|0.6333,0.6333,1.0556,sHanded|dHanded|dualRanged|ranged1h|ranged2h|axe2h|mace2h|sword2h|spear2h,0.800000011920929,100,75,750,10000,80.0,12.0,NeverFlee,0.0,19,0.6333,8,1,0.2667,0.4211,0.3667,,11,0.3667,0.5789,MEASURED-ALLOWINTERRUPT,6,11,0.1667,0.2333,,,,6
records/creatures/enemies/boss&quest/cultist_summoner_01.dbr,OK,base|sm_mod,records/creatures/npcs/anm/anm_npc_cultistsummoner_malecombat.dbr,records/controllers/enemy/controller_humanchthonic_bosscaster.dbr,Quest,0.6000000238418579,CharacterAttackSpeedAverage,1.0,0.699999988079071,,0.0,12.0,18.0,8,5000,250.0,hero01_sword1h_attack_a01.anm|hero01_sword1h_attack_b01.anm,100.0|100.0,1.0|1.0,0.6333|0.6333,0.6333,1.0556,sHanded|dHanded|staff|ranged1h|ranged2h,0.800000011920929,100,75,750,10000,80.0,12.0,NeverFlee,0.0,19,0.6333,8,1,0.2667,0.4211,0.3667,,11,0.3667,0.5789,MEASURED-ALLOWINTERRUPT,6,11,0.1667,0.2333,,,,6
records/creatures/enemies/boss&quest/cultistdungeon_sectleader.dbr,OK,base|sm_mod,records/creatures/pc/anm_malepc.dbr,records/controllers/enemy/controller_boss_salazar.dbr,Quest,0.8999999761581421,CharacterAttackSpeedAverage,1.0,0.8999999761581421,1.2000000476837158,,4.0,8.0,8,5000,250.0,hero01_sword1h_attack_a01.anm|hero01_sword1h_attack_b01.anm,100.0|100.0,1.25|1.25,0.5067|0.5067,0.5067,0.563,sHanded|dHanded|dualRanged|ranged1h|ranged2h|axe2h|mace2h|sword2h|spear2h,0.800000011920929,100,75,1500,10000,80.0,12.0,NeverFlee,0.0,19,0.6333,8,1,0.2667,0.4211,0.3667,,11,0.3667,0.5789,MEASURED-ALLOWINTERRUPT,6,11,0.1667,0.2333,,,,6
records/creatures/enemies/boss&quest/dermapteran_queen02.dbr,OK,base|gdx2|sm_mod,records/creatures/enemies/anm/anm_dermapteranqueen_phase02.dbr,records/controllers/enemy/controller_boss_dermapteranqueen_02.dbr,Quest,1.100000023841858,CharacterAttackSpeedAverage,1.0,1.0499999523162842,1.0,,4.0,6.0,8,5000,250.0,dermapteranqueen_phase02_attack_a01.anm|dermapteranqueen_phase02_attack_b01.anm,100.0|100.0,1.0|1.0,1.2000|1.2000,1.2,1.0909,,0.30000001192092896,100,0,0,10000,80.0,12.0,NeverFlee,0.0,36,1.2,12|24,2,0.4,0.3333,0.4,0.4,,1.2,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),8|20,,,,,,,4
records/creatures/enemies/boss&quest/dermapteran_vizier01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_dermapteran01.dbr,records/controllers/enemy/controller_dermapteran.dbr,Hero,1.2999999523162842,CharacterAttackSpeedAverage,1.0,1.2999999523162842,1.100000023841858,15.0,4.0,6.0,8,5000,250.0,dermapteran_attack_01.anm|dermapteran_attack_02.anm,100.0|100.0,1.0|1.0,0.9333|0.9333,0.9333,0.7179,,1.2000000476837158,0,,,10000,80.0,12.0,NeverFlee,0.0,28,0.9333,8,1,0.2667,0.2857,0.6667,,,0.9333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),6,,,,,,,3
records/creatures/enemies/boss&quest/dermapteran_vizier02.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_dermapteran01.dbr,records/controllers/enemy/controller_dermapteran.dbr,Hero,1.2999999523162842,CharacterAttackSpeedAverage,1.0,1.2999999523162842,1.100000023841858,15.0,4.0,6.0,8,5000,250.0,dermapteran_attack_01.anm|dermapteran_attack_02.anm,100.0|100.0,1.0|1.0,0.9333|0.9333,0.9333,0.7179,,1.2000000476837158,0,,,10000,80.0,12.0,NeverFlee,0.0,28,0.9333,8,1,0.2667,0.2857,0.6667,,,0.9333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),6,,,,,,,3
records/creatures/enemies/boss&quest/dermapteran_vizier03.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_dermapteran01.dbr,records/controllers/enemy/controller_dermapteran.dbr,Hero,1.2999999523162842,CharacterAttackSpeedAverage,1.0,1.2999999523162842,1.100000023841858,15.0,4.0,6.0,8,5000,250.0,dermapteran_attack_01.anm|dermapteran_attack_02.anm,100.0|100.0,1.0|1.0,0.9333|0.9333,0.9333,0.7179,,1.2000000476837158,0,,,10000,80.0,12.0,NeverFlee,0.0,28,0.9333,8,1,0.2667,0.2857,0.6667,,,0.9333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),6,,,,,,,3
records/creatures/enemies/boss&quest/dranghoul_jaggedwaste.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_dranghoul.dbr,records/controllers/enemy/controller_boss_bloodfeast.dbr,Quest,1.25,CharacterAttackSpeedAverage,1.100000023841858,0.8999999761581421,1.0,,4.0,8.0,8,5000,250.0,dranghoul_01_attack_a.anm|dranghoul_01_attack_b.anm|dranghoul_01_attack_c.anm,100.0|100.0|100.0,1.25|1.25|1.25,1.2267|1.2267|1.2267,1.2267,0.9813,sHanded|staff,0.800000011920929,100,0,0,10000,80.0,12.0,NeverFlee,0.0,46,1.5333,21,1,0.7,0.4565,0.8333,,,1.5333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),15,,,,,,,3
records/creatures/enemies/boss&quest/ghost_arkovianfoothills_01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_ghost_male.dbr,records/controllers/enemy/controller_boss_ghostcave.dbr,Quest,0.8500000238418579,CharacterAttackSpeedAverage,0.8999999761581421,0.6000000238418579,1.0,15.0,4.0,8.0,8,5000,250.0,hero01_sword1h_attack_a01.anm|hero01_sword1h_attack_b01.anm,100.0|100.0,1.25|1.25,0.5067|0.5067,0.5067,0.5961,sHanded|dHanded|dualRanged|ranged1h|ranged2h|axe2h|mace2h|sword2h|spear2h,1.2000000476837158,100,30,5000,10000,80.0,12.0,NeverFlee,0.0,19,0.6333,8,1,0.2667,0.4211,0.3667,,11,0.3667,0.5789,MEASURED-ALLOWINTERRUPT,6,11,0.1667,0.2333,,,,6
records/creatures/enemies/boss&quest/ghost_maninneed_01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_ghost_male.dbr,records/controllers/enemy/controller_ghost_meleechampion.dbr,Quest,0.8500000238418579,CharacterAttackSpeedAverage,0.8999999761581421,0.800000011920929,1.0,15.0,4.0,8.0,8,5000,250.0,hero01_sword1h_attack_a01.anm|hero01_sword1h_attack_b01.anm,100.0|100.0,1.25|1.25,0.5067|0.5067,0.5067,0.5961,sHanded|dHanded|dualRanged|ranged1h|ranged2h|axe2h|mace2h|sword2h|spear2h,1.2999999523162842,0,30,5000,10000,80.0,12.0,NeverFlee,0.0,19,0.6333,8,1,0.2667,0.4211,0.3667,,11,0.3667,0.5789,MEASURED-ALLOWINTERRUPT,6,11,0.1667,0.2333,,,,6
