global_wave,tier,tier_wave,spawn_point,proxy_class,proxy_record,proxy_archive,legendary_override,pool_record,pool_archive,pool_weight,pool_kind,spawn_min,spawn_max,champion_chance,champion_min,champion_max,roster_n,champ_roster_n,roster_names,roster_records,champ_names,champ_records,ignore_game_balance,igb_field_state,igb_provenance
8,1,8,4,Proxy,records/proxies/tier01waves/proxy_w08_p04a.dbr,sm_mod,False,records/proxies/poolsbasic/chthoniandreadguard_t1.dbr,sm_mod,100.0,trash,3.0,3.0,0.0,0.0,0.0,8,0,Chthonian Vanguard | Chthonian Dreadguard | Chthonian Tyrant | Chthonian Tyrant | Loghorrean's Vanguard | Voidfiend | Voidfiend Incinerator | Voidfiend Hellion,records/creatures/enemies/chthoniandreadguard_a01.dbr | records/creatures/enemies/chthoniandreadguard_b01.dbr | records/creatures/enemies/chthoniandreadguard_c01.dbr | records/creatures/enemies/chthoniandreadguard_c02.dbr | records/creatures/enemies/chthoniandreadguard_d01_summon.dbr | records/creatures/enemies/chthonianfiend_a01.dbr | records/creatures/enemies/chthonianfiend_a02.dbr | records/creatures/enemies/chthonianfiend_c01.dbr,,,False,PRESENT,DB-CITED
8,1,8,4,Proxy,records/proxies/tier01waves/proxy_w08_p04a.dbr,sm_mod,False,records/proxies/poolsbasic/chthonianfiend_t2.dbr,sm_mod,50.0,trash,7.0,8.0,0.0,0.0,0.0,3,0,Voidfiend | Voidfiend Incinerator | Voidfiend Hellion,records/creatures/enemies/chthonianfiend_a01.dbr | records/creatures/enemies/chthonianfiend_a02.dbr | records/creatures/enemies/chthonianfiend_c01.dbr,,,False,PRESENT,DB-CITED
8,1,8,4,Proxy,records/proxies/tier01waves/proxy_w08_p04a.dbr,sm_mod,False,records/proxies/poolsbasic/chthonianleech_t1.dbr,sm_mod,50.0,trash,3.0,3.0,0.0,0.0,0.0,6,0,Void Parasite | Void Leech | Void Souldrinker | Chthonian Hungerer | Chthonian Devourer | Chthonian Gorger,records/creatures/enemies/chthonianleech_a01.dbr | records/creatures/enemies/chthonianleech_b01.dbr | records/creatures/enemies/chthonianleech_b02.dbr | records/creatures/enemies/chthoniandevourer_a01.dbr | records/creatures/enemies/chthoniandevourer_b01.dbr | records/creatures/enemies/chthoniandevourer_b02.dbr,,,False,PRESENT,DB-CITED
9,1,9,3,Proxy,records/proxies/tier01waves/proxy_w09_p03a.dbr,sm_mod,False,records/proxies/poolsbasic/waspgiant_t1.dbr,sm_mod,100.0,trash,6.0,7.0,0.0,0.0,0.0,3,0,Venomwing Drone | Venomwing Stinger | Venomwing Queen,records/creatures/enemies/waspgiant_a01.dbr | records/creatures/enemies/waspgiant_b01.dbr | records/creatures/enemies/waspgiant_c01.dbr,,,False,PRESENT,DB-CITED
9,1,9,3,Proxy,records/proxies/tier01waves/proxy_w09_p03a.dbr,sm_mod,False,records/proxies/poolsbasic/rifthound_t1.dbr,sm_mod,100.0,trash,4.0,6.0,0.0,0.0,0.0,6,0,Rifthound | Rifthound ~ Howler | Rifthound ~ Azure Matriarch | Plaguehound | Plaguehound ~ Roteater | Plaguehound ~ Alpha,records/creatures/enemies/rifthound_swamp_a01.dbr | records/creatures/enemies/rifthound_swamp_b01.dbr | records/creatures/enemies/rifthound_swamp_c01.dbr | records/creatures/enemies/rifthound_swampb_a01.dbr | records/creatures/enemies/rifthound_swampb_b01.dbr | records/creatures/enemies/rifthound_swampb_c01.dbr,,,False,PRESENT,DB-CITED
9,1,9,1,Proxy,records/proxies/tier01waves/proxy_w09_p01a.dbr,sm_mod,True,records/proxies/poolsbasic/golem_t1.dbr,sm_mod,100.0,trash,2.0,3.0,0.0,0.0,0.0,3,0,Earthen Shambler | Mossy Shambler | Stonewrought  Shambler,records/creatures/enemies/golemrock_a01.dbr | records/creatures/enemies/golemrock_b01.dbr | records/creatures/enemies/golemrock_c01.dbr,,,False,PRESENT,DB-CITED
9,1,9,1,Proxy,records/proxies/tier01waves/proxy_w09_p01a.dbr,sm_mod,True,records/proxies/poolsbasic/troll_t1.dbr,sm_mod,100.0,trash,2.0,2.0,0.0,0.0,0.0,7,0,Stonewart Troll | Stonewart Rager | Stonewart Behemoth | Mistborn Brute | Mistborn Herder | Mistborn Hunter | Mistborn Elder,records/creatures/enemies/troll_a01.dbr | records/creatures/enemies/troll_b01.dbr | records/creatures/enemies/troll_c01.dbr | records/creatures/enemies/trollhalf_a01.dbr | records/creatures/enemies/trollhalf_a02.dbr | records/creatures/enemies/trollhalf_b01.dbr | records/creatures/enemies/trollhalf_c01.dbr,,,False,PRESENT,DB-CITED
9,1,9,4,Proxy,records/proxies/tier01waves/proxy_w09_p04a.dbr,sm_mod,False,records/proxies/poolsbasic/waspgiant_t1.dbr,sm_mod,100.0,trash,6.0,7.0,0.0,0.0,0.0,3,0,Venomwing Drone | Venomwing Stinger | Venomwing Queen,records/creatures/enemies/waspgiant_a01.dbr | records/creatures/enemies/waspgiant_b01.dbr | records/creatures/enemies/waspgiant_c01.dbr,,,False,PRESENT,DB-CITED
9,1,9,4,Proxy,records/proxies/tier01waves/proxy_w09_p04a.dbr,sm_mod,False,records/proxies/poolsbasic/rifthound_t1.dbr,sm_mod,100.0,trash,4.0,6.0,0.0,0.0,0.0,6,0,Rifthound | Rifthound ~ Howler | Rifthound ~ Azure Matriarch | Plaguehound | Plaguehound ~ Roteater | Plaguehound ~ Alpha,records/creatures/enemies/rifthound_swamp_a01.dbr | records/creatures/enemies/rifthound_swamp_b01.dbr | records/creatures/enemies/rifthound_swamp_c01.dbr | records/creatures/enemies/rifthound_swampb_a01.dbr | records/creatures/enemies/rifthound_swampb_b01.dbr | records/creatures/enemies/rifthound_swampb_c01.dbr,,,False,PRESENT,DB-CITED
10,1,10,6,Proxy,records/proxies/tier01waves/proxy_w10_p06a.dbr,sm_mod,False,records/proxies/poolsbasic/skeletonranged_t1.dbr,sm_mod,100.0,trash,6.0,6.0,0.0,0.0,0.0,6,0,Skeletal Archer | Skeletal Deathbolt Archer | Flame Revenant | Frost Revenant | Storm Revenant | Skeletal Warlock,records/creatures/enemies/skeleton_a02_archer.dbr | records/creatures/enemies/skeleton_b01_archer.dbr | records/creatures/enemies/skeleton_c01.dbr | records/creatures/enemies/skeleton_c02.dbr | records/creatures/enemies/skeleton_c03.dbr | records/creatures/enemies/skeleton_b04_warlock.dbr,,,False,PRESENT,DB-CITED
10,1,10,1,Proxy,records/proxies/tier01waves/proxy_w10_p01a.dbr,sm_mod,True,records/proxies/poolsboss/chthonian_trappedandalone.dbr,sm_mod,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,1,0,"Ballog'Nath, the Hellfire",records/creatures/enemies/boss&quest/chthonianfiend_trappedandalone_01.dbr,,,False,ABSENT,TPL-DEFAULT
10,1,10,1,Proxy,records/proxies/tier01waves/proxy_w10_p01a.dbr,sm_mod,True,records/proxies/poolsboss/golem_floodedpassage.dbr,sm_mod,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,3,0,Ancient Shambler | Ancient Shambler | Earthen Shambler,records/creatures/enemies/boss&quest/golemrock_miniboss_cave.dbr | records/creatures/enemies/boss&quest/golemrock_miniboss_cave_02.dbr | records/creatures/enemies/golemrock_a01.dbr,,,True,PRESENT,DB-CITED
10,1,10,2,Proxy,records/proxies/tier01waves/proxy_w10_p02a.dbr,sm_mod,True,records/proxies/poolshero/aetherialreanimator_hero.dbr,sm3,25.0,HERO,0.0,0.0,100.0,1.0,1.0,0,6,,,"Aethoran, the Plaguebearer ~ Diseased | Gollorg, the Undiminished ~ Unstoppable | Corpsefire ~ Reflective | Azgalogg, the Corruptor ~ Defender | Reanimator | Nethereon ~ Celestial",records/creatures/enemies/hero/reanimator_h01.dbr | records/creatures/enemies/hero/reanimator_h02.dbr | records/creatures/enemies/hero/reanimator_h03.dbr | records/creatures/enemies/hero/reanimator_h04.dbr | records/creatures/enemies/reanimator_b01.dbr | records/creatures/enemies/hero/reanimator_h05.dbr,False,PRESENT,DB-CITED
10,1,10,2,Proxy,records/proxies/tier01waves/proxy_w10_p02a.dbr,sm_mod,True,records/proxies/poolshero/chthoniandevourer_hero.dbr,sm3,50.0,HERO,0.0,0.0,100.0,1.0,1.0,0,7,,,"Nur'Garu, Jaws of Oblivion | Sargo'Din, the Hungering Maw | Narl'Maash, the Engorged | Nye'Kazul, the Maw of Fire | Waban'Ak, the Sparkmaw | Chthonian Gorger | Surt'Garu ~ Infernal",records/creatures/enemies/hero/chthoniandevourer_h01.dbr | records/creatures/enemies/hero/chthoniandevourer_h02.dbr | records/creatures/enemies/hero/chthoniandevourer_h03.dbr | records/creatures/enemies/hero/chthoniandevourer_h04.dbr | records/creatures/enemies/hero/chthoniandevourer_h05.dbr | records/creatures/enemies/chthoniandevourer_b02.dbr | records/creatures/enemies/hero/chthoniandevourer_h06.dbr,False,PRESENT,DB-CITED
10,1,10,2,Proxy,records/proxies/tier01waves/proxy_w10_p02a.dbr,sm_mod,True,records/proxies/poolshero/groble_hero.dbr,sm3,100.0,HERO,0.0,0.0,100.0,1.0,1.0,0,10,,,"Torgru, the Flametouched | Arbagol, the Shank | Uldagu Flame-Eater | Molbagdal Stormcaller | Holborack ~ Defender | Pukesnot the Unwashed | Deshigu Chillbane | Nabinok | Nirlamnack ~ Reflective | Dranghoul Tyrant",records/creatures/enemies/hero/groble_h01.dbr | records/creatures/enemies/hero/groble_h02.dbr | records/creatures/enemies/hero/groble_h03.dbr | records/creatures/enemies/hero/groble_h04.dbr | records/creatures/enemies/hero/groble_h05.dbr | records/creatures/enemies/hero/groble_h06.dbr | records/creatures/enemies/hero/groblea_shaman_h01.dbr | records/creatures/enemies/hero/groblea_shaman_h02.dbr | records/creatures/enemies/hero/groble_shaman_h03.dbr | records/creatures/enemies/dranghoul_warrior_b01.dbr,False,PRESENT,DB-CITED
10,1,10,4,Proxy,records/proxies/tier01waves/proxy_w10_p04a.dbr,sm_mod,False,records/proxies/poolsbasic/skeletonranged_t2.dbr,sm_mod,100.0,trash,7.0,8.0,0.0,0.0,0.0,6,0,Skeletal Archer | Skeletal Deathbolt Archer | Flame Revenant | Frost Revenant | Storm Revenant | Skeletal Warlock,records/creatures/enemies/skeleton_a02_archer.dbr | records/creatures/enemies/skeleton_b01_archer.dbr | records/creatures/enemies/skeleton_c01.dbr | records/creatures/enemies/skeleton_c02.dbr | records/creatures/enemies/skeleton_c03.dbr | records/creatures/enemies/skeleton_b04_warlock.dbr,,,False,PRESENT,DB-CITED
11,2,1,6,Proxy,records/proxies/tier02waves/proxy_w01_p06a.dbr,sm_mod,False,records/proxies/poolsbasic/raptor_t1.dbr,sm_mod,100.0,trash,4.0,4.0,0.0,0.0,0.0,7,0,Carrion Raptor ~ Hatchling | Carrion Raptor ~ Hunter | Carrion Raptor ~ Screecher | Carrion Raptor ~ Viper Lord | Wind Raptor ~ Juvenile | Wind Raptor ~ Stalker | Wind Raptor ~ Sky Lord,records/creatures/enemies/raptora_juvenile_a01.dbr | records/creatures/enemies/raptora_melee_a01.dbr | records/creatures/enemies/raptora_ranged_a01.dbr | records/creatures/enemies/raptora_champion_a01.dbr | records/creatures/enemies/raptorb_juvenile_a01.dbr | records/creatures/enemies/raptorb_melee_a01.dbr | records/creatures/enemies/raptorb_champion_a01.dbr,,,False,PRESENT,DB-CITED
11,2,1,1,Proxy,records/proxies/tier02waves/proxy_w01_p01a.dbr,sm_mod,False,records/proxies/poolsbasic/raptor_t2.dbr,sm_mod,100.0,trash,6.0,6.0,0.0,0.0,0.0,7,0,Carrion Raptor ~ Hatchling | Carrion Raptor ~ Hunter | Carrion Raptor ~ Screecher | Carrion Raptor ~ Viper Lord | Wind Raptor ~ Juvenile | Wind Raptor ~ Stalker | Wind Raptor ~ Sky Lord,records/creatures/enemies/raptora_juvenile_a01.dbr | records/creatures/enemies/raptora_melee_a01.dbr | records/creatures/enemies/raptora_ranged_a01.dbr | records/creatures/enemies/raptora_champion_a01.dbr | records/creatures/enemies/raptorb_juvenile_a01.dbr | records/creatures/enemies/raptorb_melee_a01.dbr | records/creatures/enemies/raptorb_champion_a01.dbr,,,False,PRESENT,DB-CITED
11,2,1,2,Proxy,records/proxies/tier02waves/proxy_w01_p02a.dbr,sm_mod,False,records/proxies/poolsbasic/spiderdeeps_t1.dbr,sm_mod,100.0,trash,4.0,5.0,0.0,0.0,0.0,4,0,Terrorweave Spiderling | Terrorweave Arachnid | Terrorweave Widow | Terrorweave Matriarch,records/creatures/enemies/spidergiantb_cave_a01.dbr | records/creatures/enemies/spidergiantb_cave_b01.dbr | records/creatures/enemies/spidergiantb_cave_b02.dbr | records/creatures/enemies/spidergiantb_cave_c01.dbr,,,False,PRESENT,DB-CITED
11,2,1,3,Proxy,records/proxies/tier02waves/proxy_w01_p03a.dbr,sm_mod,False,records/proxies/poolsbasic/trollhalf_t1.dbr,sm_mod,100.0,trash,5.0,6.0,0.0,0.0,0.0,6,0,Mistborn Brute | Mistborn Herder | Mistborn Hunter | Mistborn Warrior | Mistborn Shaman | Mistborn Elder,records/creatures/enemies/trollhalf_a01.dbr | records/creatures/enemies/trollhalf_a02.dbr | records/creatures/enemies/trollhalf_b01.dbr | records/creatures/enemies/trollhalf_b02.dbr | records/creatures/enemies/trollhalf_b03.dbr | records/creatures/enemies/trollhalf_c01.dbr,,,False,PRESENT,DB-CITED
11,2,1,3,Proxy,records/proxies/tier02waves/proxy_w01_p03a.dbr,sm_mod,False,records/proxies/poolsbasic/outlawmelee_t1.dbr,sm_mod,100.0,trash,4.0,6.0,0.0,0.0,0.0,10,0,Cronley's Gang ~ Murderer | Cronley's Gang ~ Murderer | Cronley's Gang ~ Heretic | Cronley's Gang ~ Heretic | Cronley's Gang ~ Lackey | Cronley's Gang ~ Lackey | Cronley's Gang ~ Skirmisher | Cronley's Gang ~ Thug | Cronley's Gang ~ Brute | Cronley's Gang ~ Sadist,records/creatures/enemies/humanoutlaw_murdererf_c01.dbr | records/creatures/enemies/humanoutlaw_murderer_c01.dbr | records/creatures/enemies/humanoutlaw_hereticf_c01.dbr | records/creatures/enemies/humanoutlaw_heretic_c01.dbr | records/creatures/enemies/humanoutlaw_meleef_a01.dbr | records/creatures/enemies/humanoutlaw_melee_a01.dbr | records/creatures/enemies/humanoutlaw_skirmisher_b01.dbr | records/creatures/enemies/humanoutlaw_melee_b01.dbr | records/creatures/enemies/humanoutlaw_melee_b02.dbr | records/creatures/enemies/humanoutlaw_melee_b03.dbr,,,False,PRESENT,DB-CITED
11,2,1,4,Proxy,records/proxies/tier02waves/proxy_w01_p04a.dbr,sm_mod,False,records/proxies/poolsbasic/trollhalf_t1.dbr,sm_mod,100.0,trash,5.0,6.0,0.0,0.0,0.0,6,0,Mistborn Brute | Mistborn Herder | Mistborn Hunter | Mistborn Warrior | Mistborn Shaman | Mistborn Elder,records/creatures/enemies/trollhalf_a01.dbr | records/creatures/enemies/trollhalf_a02.dbr | records/creatures/enemies/trollhalf_b01.dbr | records/creatures/enemies/trollhalf_b02.dbr | records/creatures/enemies/trollhalf_b03.dbr | records/creatures/enemies/trollhalf_c01.dbr,,,False,PRESENT,DB-CITED
11,2,1,4,Proxy,records/proxies/tier02waves/proxy_w01_p04a.dbr,sm_mod,False,records/proxies/poolsbasic/outlawmelee_t1.dbr,sm_mod,100.0,trash,4.0,6.0,0.0,0.0,0.0,10,0,Cronley's Gang ~ Murderer | Cronley's Gang ~ Murderer | Cronley's Gang ~ Heretic | Cronley's Gang ~ Heretic | Cronley's Gang ~ Lackey | Cronley's Gang ~ Lackey | Cronley's Gang ~ Skirmisher | Cronley's Gang ~ Thug | Cronley's Gang ~ Brute | Cronley's Gang ~ Sadist,records/creatures/enemies/humanoutlaw_murdererf_c01.dbr | records/creatures/enemies/humanoutlaw_murderer_c01.dbr | records/creatures/enemies/humanoutlaw_hereticf_c01.dbr | records/creatures/enemies/humanoutlaw_heretic_c01.dbr | records/creatures/enemies/humanoutlaw_meleef_a01.dbr | records/creatures/enemies/humanoutlaw_melee_a01.dbr | records/creatures/enemies/humanoutlaw_skirmisher_b01.dbr | records/creatures/enemies/humanoutlaw_melee_b01.dbr | records/creatures/enemies/humanoutlaw_melee_b02.dbr | records/creatures/enemies/humanoutlaw_melee_b03.dbr,,,False,PRESENT,DB-CITED
12,2,2,1,Proxy,records/proxies/tier02waves/proxy_w02_p01a.dbr,sm_mod,True,records/proxies/poolshero/necro_hero.dbr,sm3,100.0,HERO,0.0,0.0,100.0,1.0,1.0,0,4,,,"Urokoraa, Speaker for the Dead | Nokultaak, the Reaper | Naakala ~ Regenerator | Misonaak ~ Shielded",records/creatures/enemies/faction/necro_h01.dbr | records/creatures/enemies/faction/necro_h02.dbr | records/creatures/enemies/faction/necro_h03.dbr | records/creatures/enemies/faction/necro_h04.dbr,False,PRESENT,DB-CITED
12,2,2,1,Proxy,records/proxies/tier02waves/proxy_w02_p01a.dbr,sm_mod,True,records/proxies/poolshero/zealot_hero.dbr,sm3,100.0,HERO,0.0,0.0,100.0,1.0,1.0,0,4,,,"Sister Oseltia, the Storm Maiden | Brother Baldris, Charge of Empyrion | Sister Thandria ~ Defender | Brother Handrick ~ Burning",records/creatures/enemies/faction/zealot_h01.dbr | records/creatures/enemies/faction/zealot_h02.dbr | records/creatures/enemies/faction/zealot_h03.dbr | records/creatures/enemies/faction/zealot_h04.dbr,False,PRESENT,DB-CITED
12,2,2,2,Proxy,records/proxies/tier02waves/proxy_w02_p02a.dbr,sm_mod,False,records/proxies/poolsbasic/blacklegion_t2.dbr,sm_mod,100.0,trash,6.0,7.0,0.0,0.0,0.0,12,0,Black Legion ~ Battlemage | Black Legion ~ Combat Medic | Black Legion ~ Battlemage | Black Legion ~ Combat Medic | Black Legion ~ Captain | Black Legion ~ Captain | Black Legion ~ Myrmidon | Black Legion ~ Vanguard | Black Legion ~ Myrmidon | Black Legion ~ Vanguard | Black Legion ~ Deathmark | Black Legion ~ Deathmark,records/creatures/enemies/faction/blacklegion_casterf_b01.dbr | records/creatures/enemies/faction/blacklegion_casterf_b02.dbr | records/creatures/enemies/faction/blacklegion_caster_b01.dbr | records/creatures/enemies/faction/blacklegion_caster_b02.dbr | records/creatures/enemies/faction/blacklegion_championf_c01.dbr | records/creatures/enemies/faction/blacklegion_champion_c01.dbr | records/creatures/enemies/faction/blacklegion_meleef_a01.dbr | records/creatures/enemies/faction/blacklegion_meleef_b01.dbr | records/creatures/enemies/faction/blacklegion_melee_a01.dbr | records/creatures/enemies/faction/blacklegion_melee_b01.dbr | records/creatures/enemies/faction/blacklegion_rangedf_a01.dbr | records/creatures/enemies/faction/blacklegion_ranged_a01.dbr,,,False,PRESENT,DB-CITED
12,2,2,3,Proxy,records/proxies/tier02waves/proxy_w02_p03a.dbr,sm_mod,False,records/proxies/poolsbasic/outlawaether_t1.dbr,sm_mod,100.0,trash,3.0,5.0,0.0,0.0,0.0,5,0,Cronley's Gang ~ Chosen | Cronley's Gang ~ Chosen | Cronley's Gang ~ Destined | Cronley's Gang ~ Champion | Cronley's Gang ~ Ascended,records/creatures/enemies/humanoutlaw_aether_a01.dbr | records/creatures/enemies/humanoutlaw_aether_a02.dbr | records/creatures/enemies/humanoutlaw_aether_b02.dbr | records/creatures/enemies/humanoutlaw_aether_b03.dbr | records/creatures/enemies/humanoutlaw_aether_c01.dbr,,,False,PRESENT,DB-CITED
13,2,3,6,Proxy,records/proxies/tier02waves/proxy_w03_p06a.dbr,sm_mod,False,records/proxies/poolsbasic/spider_t1.dbr,sm_mod,100.0,trash,5.0,5.0,0.0,0.0,0.0,5,0,Dreadweave Arachnid | Dreadweave Spitter | Dreadweave Leaper | Dreadweave Widow | Dreadweave Matriarch,records/creatures/enemies/spidergianta_a01.dbr | records/creatures/enemies/spidergianta_a02.dbr | records/creatures/enemies/spidergianta_b01.dbr | records/creatures/enemies/spidergianta_b02.dbr | records/creatures/enemies/spidergianta_c01.dbr,,,False,PRESENT,DB-CITED
13,2,3,1,Proxy,records/proxies/tier02waves/proxy_w03_p01a.dbr,sm_mod,False,records/proxies/poolshero/zombies_hero.dbr,sm3,100.0,HERO,0.0,0.0,100.0,1.0,1.0,0,11,,,"Crimson Bane | Gilisten, the Reborn | Bolvaris, the Glacierborn | Aldanar, the Undying | Blightfeast ~ Charger | Abner, the Forsaken One | Gastris, the Foul | Gutripper ~ Unstoppable | Teselon ~ Electrified | Alrick Magefire | Absith Frostcyst ~ Arctic",records/creatures/enemies/hero/zombiemutated_h01.dbr | records/creatures/enemies/hero/zombiemutated_h02.dbr | records/creatures/enemies/hero/zombiemutated_h03.dbr | records/creatures/enemies/hero/zombiemutated_h04.dbr | records/creatures/enemies/hero/zombiemutated_h05.dbr | records/creatures/enemies/hero/zombie_h01.dbr | records/creatures/enemies/hero/zombie_h02.dbr | records/creatures/enemies/hero/zombie_h03.dbr | records/creatures/enemies/hero/zombie_h04.dbr | records/creatures/enemies/hero/zombie_h05.dbr | records/creatures/enemies/hero/zombiemutated_h06.dbr,False,PRESENT,DB-CITED
13,2,3,5,ProxyAmbush,records/proxies/tier02waves/proxy_w03_p05a.dbr,sm_mod,False,records/proxies/poolsbasic/spiderambush_t3.dbr,sm_mod,100.0,trash,9.0,9.0,0.0,0.0,0.0,5,0,Dreadweave Arachnid | Dreadweave Spitter | Dreadweave Leaper | Dreadweave Widow | Dreadweave Matriarch,records/creatures/enemies/spidergianta_a01a.dbr | records/creatures/enemies/spidergianta_a02a.dbr | records/creatures/enemies/spidergianta_b01a.dbr | records/creatures/enemies/spidergianta_b02a.dbr | records/creatures/enemies/spidergianta_c01a.dbr,,,False,PRESENT,DB-CITED
14,2,4,4,Proxy,records/proxies/tier02waves/proxy_w04_p04a.dbr,sm_mod,False,records/proxies/poolsbasic/trollhalf_cave_t2.dbr,sm_mod,100.0,trash,6.0,6.0,0.0,0.0,0.0,5,0,Trog Blood Drinker | Trog Flesh Ripper | Trog Blood Mage | Underdweller Troll | Underdweller Behemoth,records/creatures/enemies/trollhalf_cave_a01.dbr | records/creatures/enemies/trollhalf_cave_b01.dbr | records/creatures/enemies/trollhalf_cave_b02.dbr | records/creatures/enemies/troll_cave_b01.dbr | records/creatures/enemies/troll_cave_c01.dbr,,,False,PRESENT,DB-CITED
14,2,4,3,Proxy,records/proxies/tier02waves/proxy_w04_p03a.dbr,sm_mod,False,records/proxies/poolsbasic/cultistvitality_t2.dbr,sm_mod,100.0,trash,6.0,6.0,0.0,0.0,0.0,12,0,Bloodsworn Adulant | Bloodsworn Adulant | Bloodsworn Zealot | Bloodsworn Summoner | Bloodsworn Void-Caller | Bloodsworn Priest | Bloodsworn Doomsayer | Bloodsworn Zealot | Bloodsworn Summoner | Bloodsworn Void-Caller | Bloodsworn Priest | Bloodsworn Doomsayer,records/creatures/enemies/humanchthonic_cultist_a05.dbr | records/creatures/enemies/humanchthonic_cultistf_a05.dbr | records/creatures/enemies/humanchthonic_cultistf_b01.dbr | records/creatures/enemies/humanchthonic_cultistf_b02.dbr | records/creatures/enemies/humanchthonic_cultistf_b03.dbr | records/creatures/enemies/humanchthonic_cultistf_c01.dbr | records/creatures/enemies/humanchthonic_cultistf_c02.dbr | records/creatures/enemies/humanchthonic_cultist_b01.dbr | records/creatures/enemies/humanchthonic_cultist_b02.dbr | records/creatures/enemies/humanchthonic_cultist_b03.dbr | records/creatures/enemies/humanchthonic_cultist_c01.dbr | records/creatures/enemies/humanchthonic_cultist_c02.dbr,,,False,PRESENT,DB-CITED
