pool_record,pool_archive,pool_family,pool_kind,ignore_game_balance,field_state,raw_value,provenance,spawn_min,spawn_max,champion_chance,champion_min,champion_max,proxy_pool_equation
records/proxies/poolsdevotiongdx3/devotion_heroes01.dbr,sm3,poolsdevotiongdx3,DEVOTION,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsdevotiongdx3/devotion_heroes02.dbr,sm3,poolsdevotiongdx3,DEVOTION,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsdevotiongdx3/devotion_heroes03.dbr,sm3,poolsdevotiongdx3,DEVOTION,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/aetherialreanimator_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/aetherialwisps_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/boar_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/bonerat_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/chthonian_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/chthoniandefiler_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/chthoniandevourer_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/chthoniandreadguard_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/chthonianfiend_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/chthonianleech_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/chthonianminion_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/chthonianvoid_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/cultist_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/dermapteran_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/dranghoul_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/fleshhulk_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/gazer_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/ghost_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/ghoul_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/golem_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/groble_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/harpy_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/harvestman_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/humanpossessed_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/manticore_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/mosquito_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/necro_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/outlawhero_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/prawn_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/raptor_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/rifthound_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/skeletalgolem_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/skeleton_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/slith_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/spider_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/thornedhorror_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/troll_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/trollhalf_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/trollhalfcorrupted_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/trollhalfswamp_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/trollswamp_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/vulture_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/waspgiant_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/yeti_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/zealot_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolshero/zombies_hero.dbr,sm3,poolshero,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx1/aetherialbloater_hero.dbr,sm3,poolsherogdx1,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx1/aetherialcolossus_hero.dbr,sm3,poolsherogdx1,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx1/aetherialcorruption_hero.dbr,sm3,poolsherogdx1,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx1/aetherialfleshshaper_hero.dbr,sm3,poolsherogdx1,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx1/aetherialimp_hero.dbr,sm3,poolsherogdx1,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx1/basilisk_hero.dbr,sm3,poolsherogdx1,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx1/chthonianrylok_hero.dbr,sm3,poolsherogdx1,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx1/chthonianservitor_hero.dbr,sm3,poolsherogdx1,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx1/ghostcrab_hero.dbr,sm3,poolsherogdx1,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx1/humanascended_hero.dbr,sm3,poolsherogdx1,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx1/humanwendigo_hero.dbr,sm3,poolsherogdx1,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx1/livingplant_hero.dbr,sm3,poolsherogdx1,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx1/swampcrab_hero.dbr,sm3,poolsherogdx1,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx1/swampgolem_hero.dbr,sm3,poolsherogdx1,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx1/wendigo_hero.dbr,sm3,poolsherogdx1,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx1/wendigocannibal_hero.dbr,sm3,poolsherogdx1,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx1/wraith_hero.dbr,sm3,poolsherogdx1,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx1/yetiswamp_hero.dbr,sm3,poolsherogdx1,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx2/beetle_hero.dbr,sm3,poolsherogdx2,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx2/eldritcharmor_hero.dbr,sm3,poolsherogdx2,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx2/eldritchhound_hero.dbr,sm3,poolsherogdx2,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx2/eldritchwraith_hero.dbr,sm3,poolsherogdx2,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx2/gargoyle_hero.dbr,sm3,poolsherogdx2,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx2/gryphon_hero.dbr,sm3,poolsherogdx2,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx2/gryphonstone_hero.dbr,sm3,poolsherogdx2,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx2/human_korvaak.dbr,sm3,poolsherogdx2,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx2/korvaakascendant_hero.dbr,sm3,poolsherogdx2,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx2/korvaakservant_hero.dbr,sm3,poolsherogdx2,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx2/mummy_hero.dbr,sm3,poolsherogdx2,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx2/sandlizard_hero.dbr,sm3,poolsherogdx2,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx2/scorpion_hero.dbr,sm3,poolsherogdx2,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx2/statue_hero.dbr,sm3,poolsherogdx2,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx2/viper_hero.dbr,sm3,poolsherogdx2,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx3/avian_hero.dbr,sm3,poolsherogdx3,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx3/beaver_hero.dbr,sm3,poolsherogdx3,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx3/chthonianherald_hero.dbr,sm3,poolsherogdx3,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx3/dranghoul_hero.dbr,sm3,poolsherogdx3,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx3/giant_hero.dbr,sm3,poolsherogdx3,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx3/groblefrost_hero.dbr,sm3,poolsherogdx3,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx3/humankurn_hero.dbr,sm3,poolsherogdx3,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx3/hypporaven_hero.dbr,sm3,poolsherogdx3,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx3/rhino_hero.dbr,sm3,poolsherogdx3,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx3/rok_hero.dbr,sm3,poolsherogdx3,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx3/rokambush_hero.dbr,sm3,poolsherogdx3,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx3/skeletonfrost_hero.dbr,sm3,poolsherogdx3,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx3/springscrab_hero.dbr,sm3,poolsherogdx3,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx3/thornedhorrorfrost_hero.dbr,sm3,poolsherogdx3,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx3/wight_hero.dbr,sm3,poolsherogdx3,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsherogdx3/yetidire_hero.dbr,sm3,poolsherogdx3,HERO,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
